,2015,2016,2017,2018,2019,2020,Report
high,74.66,54.44,45.87,47.82,32.23,23.11,
low,37.59,33.6,29.39,26.03,16.63,12.75,
change,-0.2414,-0.2786,0.09949999999999999,-0.353,-0.2531,-0.1259,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,1236.0,999.0,292.0,388.0,476.0,,Balance Sheet
Short Term Investments,,113.0,111.0,58.0,66.0,,Balance Sheet
Cash and Short Term Invs,1236.0,1112.0,403.0,446.0,541.0,,Balance Sheet
"Trade Accts Recvble, Gross",,5361.0,5153.0,2515.0,2713.0,,Balance Sheet
Prov. for Doubtful Accts,,-2050.0,-1980.0,-98.0,-73.0,,Balance Sheet
"Trade Accts Recvble, Net",2689.0,3311.0,3173.0,2417.0,2640.0,,Balance Sheet
Other Receivables,,,439.0,465.0,419.0,,Balance Sheet
"Total Receivables, Net",2689.0,3311.0,3612.0,2881.0,3059.0,,Balance Sheet
Invent. - Finished Goods,972.0,1237.0,1263.0,1255.0,1367.0,,Balance Sheet
Invent. - Work In Progress,387.0,436.0,385.0,370.0,417.0,,Balance Sheet
Invent. - Raw Materials,592.0,783.0,896.0,956.0,887.0,,Balance Sheet
Total Inventory,1951.0,2456.0,2543.0,2580.0,2671.0,,Balance Sheet
Prepaid Expenses,532.0,169.0,120.0,131.0,157.0,,Balance Sheet
Restricted Cash - Current,,148.0,78.0,1.0,16.0,,Balance Sheet
Other Current Assets,65.0,326.0,458.0,329.0,314.0,,Balance Sheet
"Other Curr. Assets, Total",65.0,474.0,536.0,330.0,330.0,,Balance Sheet
Total Current Assets,6473.0,7523.0,7213.0,6368.0,6757.0,,Balance Sheet
Buildings,951.0,1107.0,1192.0,1182.0,1197.0,,Balance Sheet
Land/Improvements,125.0,145.0,143.0,131.0,125.0,,Balance Sheet
Machinery/Equipment,1928.0,2228.0,2415.0,2421.0,2524.0,,Balance Sheet
Construction in Progress,291.0,329.0,253.0,240.0,277.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,255.0,,Balance Sheet
Prop./Plant/Equip. - Gross,3294.0,3808.0,4002.0,3975.0,4378.0,,Balance Sheet
Accumulated Depreciation,-1310.0,-1486.0,-1663.0,-1804.0,-1973.0,,Balance Sheet
Prop./Plant/Equip. - Net,1984.0,2322.0,2339.0,2170.0,2404.0,,Balance Sheet
"Goodwill, Gross",,,10591.0,10133.0,9976.0,,Balance Sheet
Accum. Goodwill Amort.,,,-385.0,-385.0,-385.0,,Balance Sheet
"Goodwill, Net",5380.0,9232.0,10206.0,9748.0,9591.0,,Balance Sheet
Intangibles - Gross,10168.0,18472.0,21152.0,20890.0,20229.0,,Balance Sheet
Accum. Intangible Amort.,-2946.0,-4024.0,-5906.0,-7225.0,-8580.0,,Balance Sheet
Intangibles - Net,7222.0,14448.0,15246.0,13665.0,11650.0,,Balance Sheet
Long Term Investments,476.0,396.0,226.0,139.0,92.0,,Balance Sheet
Def. Inc. Tax - LT Asset,458.0,633.0,497.0,572.0,703.0,,Balance Sheet
Restricted Cash - LT,100.0,0.0,,,,,Balance Sheet
Other Long Term Assets,176.0,172.0,80.0,74.0,58.0,,Balance Sheet
Total Assets,22268.0,34726.0,35806.0,32735.0,31256.0,,Balance Sheet
Accounts Payable,1110.0,1348.0,1453.0,1617.0,1528.0,,Balance Sheet
Accrued Expenses,1197.0,1980.0,1506.0,1279.0,1564.0,,Balance Sheet
Notes Payable/ST Debt,1.0,46.0,47.0,2.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1077.0,290.0,1809.0,655.0,1458.0,,Balance Sheet
Income Taxes Payable,92.0,98.0,113.0,122.0,213.0,,Balance Sheet
Other Current Liabilities,645.0,1278.0,1459.0,913.0,807.0,,Balance Sheet
"Other Curr. Lblts, Total",737.0,1376.0,1571.0,1035.0,1020.0,,Balance Sheet
Total Current Liabilities,4122.0,5041.0,6385.0,4588.0,5569.0,,Balance Sheet
Total Long Term Debt,6296.0,15203.0,12865.0,13161.0,11214.0,,Balance Sheet
Total Debt,7374.0,15539.0,14721.0,13818.0,12672.0,,Balance Sheet
Deferred Income Tax,718.0,2006.0,2012.0,1722.0,1628.0,,Balance Sheet
Minority Interest,1.0,1.0,0.0,,,,Balance Sheet
Pension Benefits - Underfunded,,,408.0,398.0,409.0,,Balance Sheet
Other LT Liabilities,1366.0,1359.0,828.0,699.0,552.0,,Balance Sheet
"Other Liabilities, Total",1366.0,1359.0,1236.0,1097.0,961.0,,Balance Sheet
Total Liabilities,12503.0,23610.0,22499.0,20568.0,19372.0,,Balance Sheet
Common Stock,6.0,6.0,6.0,6.0,6.0,,Balance Sheet
