,2015,2016,2017,2018,2019,2020,Report
high,103.41,108.69,111.72,78.31,70.54,68.68,
low,84.6,78.91,71.9,59.48,58.6,27.64,
change,-0.0246,0.0553,-0.25780000000000003,-0.2079,0.08109999999999999,-0.4093,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1836.0,1501.0,1818.0,571.0,1515.0,,Balance Sheet
"Trade Accts Recvble, Gross",1044.0,955.0,992.0,1014.0,,,Balance Sheet
Prov. for Doubtful Accts,-15.0,-9.0,-6.0,-6.0,,,Balance Sheet
"Total Receivables, Net",1029.0,946.0,985.0,1008.0,838.0,,Balance Sheet
Total Inventory,,,,100.0,409.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Other Prop./Plant/Equip.,18090.0,14188.0,14756.0,16238.0,13074.0,,Balance Sheet
Prop./Plant/Equip. - Gross,18090.0,14188.0,14756.0,16238.0,13074.0,,Balance Sheet
Accumulated Depreciation,-3418.0,-2582.0,-2885.0,-3180.0,-3016.0,,Balance Sheet
Prop./Plant/Equip. - Net,14672.0,11606.0,11871.0,13058.0,10438.0,,Balance Sheet
Intangibles - Gross,415.0,384.0,310.0,309.0,130.0,,Balance Sheet
Accum. Intangible Amort.,-187.0,-194.0,-151.0,-172.0,-99.0,,Balance Sheet
Intangibles - Net,228.0,190.0,159.0,137.0,31.0,,Balance Sheet
LT Invt. - Affiliate Comp.,1550.0,1378.0,1057.0,858.0,3999.0,,Balance Sheet
LT Investments - Other,726.0,666.0,538.0,471.0,256.0,,Balance Sheet
Long Term Investments,2276.0,2044.0,1594.0,1329.0,4255.0,,Balance Sheet
Deferred Charges,480.0,355.0,403.0,400.0,354.0,,Balance Sheet
Disct. Ops. - LT Asset,37.0,3569.0,1.0,,,,Balance Sheet
Restricted Cash - LT,108.0,95.0,97.0,146.0,92.0,,Balance Sheet
Other Assets,477.0,509.0,468.0,432.0,355.0,,Balance Sheet
"Other Assets, Total",477.0,509.0,468.0,432.0,355.0,,Balance Sheet
Total Assets,21143.0,20815.0,17398.0,17181.0,18287.0,,Balance Sheet
Payable/Accrued,444.0,397.0,416.0,431.0,440.0,,Balance Sheet
Accrued Expenses,,,,,498.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,398.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,11091.0,9447.0,10185.0,9837.0,7407.0,,Balance Sheet
