,2015,2016,2017,2018,2019,2020,Report
high,20.6,33.68,60.89,62.4,63.07,69.44,
low,14.25,15.44,31.66,28.79,31.48,36.64,
change,-0.0571,0.7624,0.5797,-0.3665,0.9051,-0.13210000000000002,
Date,2015-10-25 00:00:00,2016-10-30 00:00:00,2017-10-29 00:00:00,2018-10-28 00:00:00,2019-10-27 00:00:00,,Balance Sheet
Cash & Equivalents,4797.0,3406.0,5010.0,3440.0,3129.0,,Balance Sheet
Short Term Investments,168.0,343.0,2266.0,590.0,489.0,,Balance Sheet
Cash and Short Term Invs,4965.0,3749.0,7276.0,4030.0,3618.0,,Balance Sheet
"Trade Accts Recvble, Gross",1788.0,2330.0,2372.0,2356.0,2563.0,,Balance Sheet
Prov. for Doubtful Accts,-49.0,-51.0,-34.0,-33.0,-30.0,,Balance Sheet
"Trade Accts Recvble, Net",1739.0,2279.0,2338.0,2422.0,2641.0,,Balance Sheet
Other Receivables,127.0,87.0,57.0,40.0,96.0,,Balance Sheet
"Total Receivables, Net",1866.0,2366.0,2395.0,2462.0,2737.0,,Balance Sheet
Invent. - Finished Goods,719.0,731.0,1264.0,1207.0,852.0,,Balance Sheet
Invent. - Work In Progress,294.0,393.0,468.0,505.0,575.0,,Balance Sheet
Invent. - Raw Materials,438.0,474.0,603.0,1020.0,802.0,,Balance Sheet
Inventories - Other,382.0,452.0,595.0,989.0,1245.0,,Balance Sheet
Total Inventory,1833.0,2050.0,2930.0,3721.0,3474.0,,Balance Sheet
Prepaid Expenses,194.0,188.0,317.0,391.0,377.0,,Balance Sheet
"Other Curr. Assets, Total",403.0,,,,,,Balance Sheet
Total Current Assets,9261.0,8353.0,12918.0,10604.0,10206.0,,Balance Sheet
Buildings,1247.0,1261.0,1315.0,1448.0,1590.0,,Balance Sheet
Land/Improvements,157.0,159.0,160.0,245.0,254.0,,Balance Sheet
Machinery/Equipment,920.0,992.0,1129.0,1282.0,1505.0,,Balance Sheet
Construction in Progress,48.0,84.0,135.0,203.0,120.0,,Balance Sheet
Other Prop./Plant/Equip.,574.0,547.0,572.0,634.0,602.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2946.0,3043.0,3311.0,3812.0,4071.0,,Balance Sheet
Accumulated Depreciation,-2054.0,-2106.0,-2245.0,-2405.0,-2542.0,,Balance Sheet
Prop./Plant/Equip. - Net,892.0,937.0,1066.0,1407.0,1529.0,,Balance Sheet
"Goodwill, Net",3302.0,3316.0,3368.0,3368.0,3399.0,,Balance Sheet
Intangibles - Gross,1957.0,1959.0,1988.0,1988.0,1988.0,,Balance Sheet
Accum. Intangible Amort.,-1195.0,-1384.0,-1576.0,-1775.0,-1832.0,,Balance Sheet
