,2015,2016,2017,2018,2019,2020,Report
high,120.23,131.96,175.78,190.88,221.93,218.39,
low,87.5,110.33,118.18,146.84,173.41,124.23,
change,0.2046,0.0381,0.41240000000000004,0.0221,0.1266,-0.08470000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,7686.0,1223.0,2464.0,866.0,899.0,,Balance Sheet
Short Term Investments,5.0,144.0,0.0,172.0,14.0,,Balance Sheet
Cash and Short Term Invs,7690.0,1368.0,2464.0,1038.0,913.0,,Balance Sheet
"Total Receivables, Net",1299.0,1474.0,1976.0,2442.0,2224.0,,Balance Sheet
Total Inventory,100.0,59.0,59.0,51.0,50.0,,Balance Sheet
Prepaid Expenses,499.0,388.0,828.0,492.0,361.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,1527.0,0.0,,,,Balance Sheet
Other Current Assets,55.0,33.0,1.0,31.0,10.0,,Balance Sheet
"Other Curr. Assets, Total",55.0,1560.0,1.0,31.0,10.0,,Balance Sheet
Total Current Assets,9643.0,4849.0,5327.0,4053.0,3558.0,,Balance Sheet
Buildings,26905.0,25207.0,27286.0,28241.0,29610.0,,Balance Sheet
Land/Improvements,5583.0,5465.0,5662.0,5521.0,6026.0,,Balance Sheet
Machinery/Equipment,4659.0,3271.0,3166.0,2943.0,2995.0,,Balance Sheet
Other Prop./Plant/Equip.,547.0,500.0,512.0,489.0,13682.0,,Balance Sheet
Prop./Plant/Equip. - Gross,37692.0,34443.0,36626.0,37194.0,52312.0,,Balance Sheet
Accumulated Depreciation,-14575.0,-13186.0,-14178.0,-14351.0,-14891.0,,Balance Sheet
Prop./Plant/Equip. - Net,23118.0,21258.0,22448.0,22843.0,37421.0,,Balance Sheet
"Goodwill, Net",2516.0,2337.0,2380.0,2332.0,2677.0,,Balance Sheet
LT Invt. - Affiliate Comp.,793.0,726.0,1086.0,1203.0,1270.0,,Balance Sheet
LT Investments - Other,,,167.0,0.0,,,Balance Sheet
Long Term Investments,793.0,726.0,1253.0,1203.0,1270.0,,Balance Sheet
Other Long Term Assets,1869.0,1855.0,2396.0,2381.0,2584.0,,Balance Sheet
Total Assets,37939.0,31024.0,33804.0,32811.0,47511.0,,Balance Sheet
Accounts Payable,875.0,756.0,925.0,1208.0,988.0,,Balance Sheet
Accrued Expenses,1893.0,1669.0,1662.0,1534.0,2232.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
