,2015,2016,2017,2018,2019,2020,Report
high,57.67,52.93,73.06,81.92,100.88,102.31,
low,50.55,42.82,48.55,63.14,65.42,54.82,
change,0.014199999999999999,-0.0806,0.4778,-0.0712,0.49450000000000005,-0.15810000000000002,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,381.0,717.0,646.0,354.0,393.0,,Balance Sheet
"Trade Accts Recvble, Gross",,603.0,679.0,742.0,756.0,,Balance Sheet
Prov. for Doubtful Accts,,-10.0,-10.0,-9.0,-11.0,,Balance Sheet
"Total Receivables, Net",603.0,592.0,668.0,791.0,818.0,,Balance Sheet
Invent. - Finished Goods,83.0,76.0,85.0,107.0,100.0,,Balance Sheet
Invent. - Work In Progress,105.0,101.0,107.0,118.0,118.0,,Balance Sheet
Invent. - Raw Materials,326.0,315.0,348.0,400.0,407.0,,Balance Sheet
Total Inventory,514.0,492.0,541.0,625.0,625.0,,Balance Sheet
Deferred Income Tax,624.0,622.0,513.0,528.0,536.0,,Balance Sheet
Other Current Assets,73.0,76.0,80.0,66.0,190.0,,Balance Sheet
"Other Curr. Assets, Total",120.0,127.0,80.0,66.0,190.0,,Balance Sheet
Total Current Assets,1619.0,1928.0,1935.0,1836.0,2026.0,,Balance Sheet
Buildings,,282.0,295.0,315.0,296.0,,Balance Sheet
Land/Improvements,,42.0,43.0,42.0,34.0,,Balance Sheet
Machinery/Equipment,,841.0,923.0,1022.0,1075.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,180.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,1164.0,1261.0,1379.0,1584.0,,Balance Sheet
Accumulated Depreciation,,-691.0,-768.0,-825.0,-855.0,,Balance Sheet
Prop./Plant/Equip. - Net,485.0,473.0,493.0,554.0,729.0,,Balance Sheet
"Goodwill, Net",2707.0,2819.0,3116.0,3612.0,4048.0,,Balance Sheet
Intangibles - Gross,,2220.0,2611.0,3107.0,3589.0,,Balance Sheet
Accum. Intangible Amort.,,-486.0,-598.0,-704.0,-827.0,,Balance Sheet
Intangibles - Net,1673.0,1734.0,2013.0,2404.0,2763.0,,Balance Sheet
Long Term Investments,177.0,146.0,239.0,256.0,280.0,,Balance Sheet
Total Assets,6660.0,7101.0,7796.0,8662.0,9845.0,,Balance Sheet
Accounts Payable,365.0,370.0,437.0,400.0,377.0,,Balance Sheet
Accrued Expenses,241.0,246.0,359.0,314.0,341.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,385.0,279.0,308.0,359.0,497.0,,Balance Sheet
Customer Advances,,,,137.0,157.0,,Balance Sheet
Income Taxes Payable,33.0,30.0,35.0,49.0,30.0,,Balance Sheet
Discontinued Operations,,,,,23.0,,Balance Sheet
"Other Curr. Lblts, Total",33.0,30.0,35.0,186.0,211.0,,Balance Sheet
Total Current Liabilities,1024.0,924.0,1139.0,1259.0,1426.0,,Balance Sheet
Total Long Term Debt,1553.0,2063.0,1866.0,2274.0,2271.0,,Balance Sheet
Total Debt,1938.0,2342.0,2174.0,2633.0,2769.0,,Balance Sheet
"Other Liabilities, Total",205.0,235.0,251.0,359.0,496.0,,Balance Sheet
Total Liabilities,3406.0,3844.0,3768.0,4420.0,4729.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,568.0,604.0,661.0,707.0,833.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3975.0,4404.0,5002.0,5654.0,6388.0,,Balance Sheet
Treasury Stock - Common,-885.0,-1212.0,-1209.0,-1570.0,-1574.0,,Balance Sheet
Unrealized Gain (Loss),,0.0,0.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,,-338.0,-252.0,-302.0,-286.0,,Balance Sheet
Min. Pension Lblty Adj.,,-204.0,-177.0,-249.0,-247.0,,Balance Sheet
Other Comprehensive Income,-406.0,,,,,,Balance Sheet
"Other Equity, Total",-406.0,-542.0,-429.0,-551.0,-533.0,,Balance Sheet
Total Equity,3255.0,3257.0,4028.0,4242.0,5115.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6660.0,7101.0,7796.0,8662.0,9845.0,,Balance Sheet
Ttl Comm. Shares Outs.,236.0,229.0,231.0,227.0,229.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,25.0,32.0,32.0,37.0,37.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3974.0,3840.0,4300.0,4846.0,5159.0,,Income Statement
"Cost of Revenue, Total",2549.0,2463.0,2721.0,3045.0,3209.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",449.0,463.0,534.0,584.0,610.0,,Income Statement
