,2015,2016,2017,2018,2019,2020,Report
high,108.44,114.66,122.98,127.22,154.47,161.87,
low,89.44,86.72,99.71,100.49,106.09,88.0,
change,-0.1084,0.0803,0.0593,0.0089,0.4029,-0.1791,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,403.0,349.0,288.0,102.0,108.0,,Balance Sheet
"Trade Accts Recvble, Net",1289.0,1416.0,1344.0,1252.0,1293.0,,Balance Sheet
Other Receivables,220.0,207.0,387.0,380.0,567.0,,Balance Sheet
"Total Receivables, Net",1509.0,1623.0,1731.0,1632.0,1860.0,,Balance Sheet
Invent. - Raw Materials,143.0,157.0,187.0,159.0,158.0,,Balance Sheet
Inventories - Other,155.0,101.0,120.0,99.0,119.0,,Balance Sheet
Total Inventory,298.0,258.0,307.0,258.0,277.0,,Balance Sheet
Restricted Cash - Current,27.0,66.0,62.0,35.0,31.0,,Balance Sheet
Deferred Income Tax,3189.0,3773.0,2795.0,2345.0,2598.0,,Balance Sheet
Discont. Ops.-Curr. Assets,0.0,201.0,127.0,1172.0,445.0,,Balance Sheet
Other Current Assets,654.0,613.0,826.0,446.0,618.0,,Balance Sheet
"Other Curr. Assets, Total",681.0,880.0,1015.0,1653.0,1094.0,,Balance Sheet
Total Current Assets,2891.0,3110.0,3341.0,3645.0,3339.0,,Balance Sheet
Prop./Plant/Equip. - Gross,38200.0,43624.0,48108.0,46615.0,49329.0,,Balance Sheet
Accumulated Depreciation,-10161.0,-10693.0,-11605.0,-12176.0,-12877.0,,Balance Sheet
Prop./Plant/Equip. - Net,28039.0,32931.0,36503.0,34439.0,37043.0,,Balance Sheet
"Goodwill, Net",819.0,2364.0,2397.0,1602.0,1602.0,,Balance Sheet
Intangibles - Gross,477.0,632.0,698.0,250.0,250.0,,Balance Sheet
Accum. Intangible Amort.,-73.0,-84.0,-102.0,-26.0,-37.0,,Balance Sheet
Intangibles - Net,404.0,548.0,596.0,224.0,213.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,,9652.0,11519.0,,Balance Sheet
LT Investments - Other,3968.0,3123.0,3560.0,3294.0,3185.0,,Balance Sheet
Long Term Investments,3968.0,3123.0,3560.0,12946.0,14704.0,,Balance Sheet
Note Rcvble - Long Term,511.0,807.0,1016.0,1105.0,1081.0,,Balance Sheet
Pension Bene. - Overfunded,464.0,430.0,455.0,416.0,488.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,234.0,170.0,141.0,155.0,,Balance Sheet
Disct. Ops. - LT Asset,,,,3259.0,3513.0,,Balance Sheet
Restricted Cash - LT,20.0,10.0,14.0,21.0,3.0,,Balance Sheet
Other Long Term Assets,4034.0,4229.0,2402.0,2840.0,3524.0,,Balance Sheet
Total Assets,41150.0,47786.0,50454.0,60638.0,65665.0,,Balance Sheet
Accounts Payable,1147.0,1357.0,1357.0,1170.0,1239.0,,Balance Sheet
Accrued Expenses,423.0,409.0,439.0,440.0,528.0,,Balance Sheet
Notes Payable/ST Debt,622.0,1779.0,1540.0,2024.0,3505.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,907.0,913.0,1427.0,1644.0,1526.0,,Balance Sheet
Dividends Payable,303.0,319.0,342.0,480.0,515.0,,Balance Sheet
Customer Advances,153.0,158.0,162.0,,,,Balance Sheet
Other Payables,142.0,130.0,173.0,138.0,179.0,,Balance Sheet
Discontinued Operations,,47.0,49.0,368.0,444.0,,Balance Sheet
Other Current Liabilities,915.0,815.0,1146.0,1259.0,1214.0,,Balance Sheet
"Other Curr. Lblts, Total",1513.0,1469.0,1872.0,2245.0,2352.0,,Balance Sheet
Total Current Liabilities,4612.0,5927.0,6635.0,7523.0,9150.0,,Balance Sheet
Long Term Debt,13134.0,14429.0,16445.0,20903.0,19522.0,,Balance Sheet
Capital Lease Obligations,,,,,1263.0,,Balance Sheet
Total Long Term Debt,13134.0,14429.0,16445.0,20903.0,20785.0,,Balance Sheet
Total Debt,14663.0,17121.0,19412.0,24571.0,25816.0,,Balance Sheet
Minority Interest,750.0,2270.0,2450.0,2090.0,1856.0,,Balance Sheet
Reserves,2126.0,2431.0,2732.0,2786.0,2923.0,,Balance Sheet
Pension Benefits - Underfunded,1152.0,1208.0,1148.0,1143.0,1067.0,,Balance Sheet
Other LT Liabilities,4358.0,4777.0,5559.0,5677.0,6285.0,,Balance Sheet
Discont. Ops. - Lblts,,,,1013.0,1052.0,,Balance Sheet
"Other Liabilities, Total",7636.0,8416.0,9439.0,10619.0,11327.0,,Balance Sheet
Total Liabilities,29321.0,34815.0,37764.0,43480.0,45716.0,,Balance Sheet
Redeemable Preferred Stock,20.0,20.0,20.0,2278.0,2278.0,,Balance Sheet
Common Stock,2621.0,2982.0,3149.0,5540.0,7480.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),9994.0,10717.0,10147.0,10104.0,11130.0,,Balance Sheet
Unrealized Gain (Loss),,-125.0,-122.0,-82.0,-215.0,,Balance Sheet
Cum. Trans. Adjustment,,-527.0,-420.0,-564.0,-607.0,,Balance Sheet
Min. Pension Lblty Adj.,,-96.0,-84.0,-118.0,-117.0,,Balance Sheet
Other Comprehensive Income,-806.0,,,,,,Balance Sheet
"Other Equity, Total",-806.0,-623.0,-504.0,-682.0,-724.0,,Balance Sheet
Total Equity,11829.0,12971.0,12690.0,17158.0,19949.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,41150.0,47786.0,50454.0,60638.0,65665.0,,Balance Sheet
Ttl Comm. Shares Outs.,248.0,250.0,251.0,274.0,292.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,10189.0,10201.0,9624.0,10076.0,10817.0,,Income Statement
"Cost of Revenue, Total",148.0,322.0,291.0,357.0,344.0,,Income Statement
Fuel Expense,3730.0,3589.0,2535.0,2850.0,2190.0,,Income Statement
Operations & Maintenance,2896.0,2969.0,2947.0,3150.0,3466.0,,Income Statement
Depreciation/Amortization,1250.0,1312.0,1436.0,1491.0,1569.0,,Income Statement
Impair-Assets Held for Use,,153.0,423.0,1122.0,43.0,,Income Statement
Other Unusual Expnse (In),-96.0,-134.0,-2.0,-513.0,-63.0,,Income Statement
Unusual Expense (Income),-96.0,19.0,421.0,609.0,-20.0,,Income Statement
"Other Operat Expse, Total",423.0,426.0,436.0,472.0,496.0,,Income Statement
Total Operating Expense,8351.0,8637.0,8066.0,8929.0,8045.0,,Income Statement
Total Operating Income,1838.0,1564.0,1558.0,1147.0,2772.0,,Income Statement
"Inter Expse, Non-Operating",-567.0,-556.0,-869.0,-1079.0,-1260.0,,Income Statement
"Inter Capital, Non-Operat",,,247.0,193.0,183.0,,Income Statement
"Inter Expse,Net Non-Operat",-567.0,-556.0,-622.0,-886.0,-1077.0,,Income Statement
"Inter Income, Non-Operating",29.0,26.0,24.0,85.0,87.0,,Income Statement
"Invest Income, Non-Operat",282.0,694.0,117.0,313.0,-100.0,,Income Statement
"Inter/Invest Inc, Non-Oper",311.0,720.0,141.0,398.0,-13.0,,Income Statement
OtherNon-OperatInc (Expnse),122.0,102.0,171.0,55.0,52.0,,Income Statement
"Other, Net",122.0,102.0,171.0,55.0,52.0,,Income Statement
Income Before Tax,1704.0,1830.0,1248.0,714.0,1734.0,,Income Statement
Income Tax - Total,341.0,389.0,319.0,-49.0,315.0,,Income Statement
Income After Tax,1363.0,1441.0,929.0,763.0,1419.0,,Income Statement
Minority Interest,-98.0,-148.0,-94.0,-76.0,-164.0,,Income Statement
Equity In Affiliates,85.0,78.0,72.0,175.0,580.0,,Income Statement
Net Inc Before Extra Items,1350.0,1371.0,907.0,862.0,1835.0,,Income Statement
Discontinued Operations,,,-31.0,188.0,363.0,,Income Statement
Extraordinary Item,,,-619.0,,,,Income Statement
Total Extraordinary Items,,,-650.0,188.0,363.0,,Income Statement
Total Net Income,1350.0,1371.0,257.0,1050.0,2198.0,,Income Statement
Preferred Dividends,-1.0,-1.0,0.0,-125.0,-142.0,,Income Statement
Misc Earnings Adjustment,,,-1.0,-1.0,-1.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,-126.0,-143.0,,Income Statement
Income Available to Common Excl. Extra. Items,1349.0,1370.0,906.0,736.0,1692.0,,Income Statement
Income Available to Common Incl. Extra. Items,1349.0,1370.0,256.0,924.0,2055.0,,Income Statement
Basic/Primary Weighted Average Shares,248.0,250.0,252.0,268.0,278.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.43,5.48,3.6,2.75,6.09,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.43,5.48,1.02,3.45,7.39,,Income Statement
Diluted Weighted Average Shares,251.0,251.0,252.0,270.0,282.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.38,5.45,3.59,2.73,6.0,,Income Statement
Diluted EPS Incl. Extra. Items,5.38,5.45,1.01,3.42,7.29,,Income Statement
Div/Share-ComStockPrimIssue,2.1,2.97,3.22,3.51,3.8,,Income Statement
Gross Divid - Common Stock,694.0,754.0,826.0,969.0,1086.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",567.0,556.0,622.0,886.0,1250.0,,Income Statement
"Interest Capitalized, Suppl",-201.0,-236.0,-247.0,-193.0,-183.0,,Income Statement
"Depreciat/Amort, Suppl",1240.0,1301.0,1418.0,1475.0,1558.0,,Income Statement
Total Special Items,-96.0,19.0,421.0,609.0,-20.0,,Income Statement
Normalzd Income Before Tax,1608.0,1849.0,1669.0,1323.0,1714.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-19.0,4.0,108.0,213.0,-4.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,322.0,393.0,427.0,164.0,311.0,,Income Statement
Normalized Income After Tax,1286.0,1456.0,1242.0,1159.0,1403.0,,Income Statement
Normalzd Inc Avail to Common,1272.0,1385.0,1219.0,1132.0,1676.0,,Income Statement
Basic Normalized EPS,5.12,5.54,4.85,4.22,6.03,,Income Statement
Diluted Normalized EPS,5.07,5.51,4.83,4.19,5.94,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1448.0,1519.0,351.0,1126.0,2362.0,,Cash Flow
Depreciation/Depletion,1250.0,1312.0,1436.0,1491.0,1569.0,,Cash Flow
Deferred Taxes,239.0,217.0,889.0,-242.0,189.0,,Cash Flow
Discontinued Operations,,,325.0,178.0,405.0,,Cash Flow
Unusual Items,-87.0,-598.0,421.0,609.0,-20.0,,Cash Flow
Equity in Net Earnings/Loss,-189.0,-84.0,-72.0,-175.0,-580.0,,Cash Flow
Other Non-Cash Items,330.0,-138.0,135.0,251.0,-366.0,,Cash Flow
Non-Cash Items,54.0,-820.0,809.0,863.0,-561.0,,Cash Flow
"Cash Taxes Pd, Supplemental",67.0,160.0,122.0,107.0,254.0,,Cash Flow
"Cash Interest Pd, Suppl",537.0,532.0,599.0,773.0,1051.0,,Cash Flow
Accounts Receivable,-424.0,-323.0,217.0,-188.0,31.0,,Cash Flow
Inventories,65.0,-20.0,-42.0,32.0,-22.0,,Cash Flow
Other Assets,398.0,206.0,102.0,184.0,-75.0,,Cash Flow
Accounts Payable,-157.0,122.0,84.0,96.0,12.0,,Cash Flow
Changes in Working Capital,-54.0,83.0,140.0,278.0,-471.0,,Cash Flow
Total Cash from Operations,2937.0,2311.0,3625.0,3516.0,3088.0,,Cash Flow
Capital Expenditures,-3687.0,-5248.0,-5019.0,-4434.0,-4622.0,,Cash Flow
Sale of Fixed Assets,950.0,1897.0,1329.0,2470.0,1813.0,,Cash Flow
"Investment, Net",-183.0,-1479.0,,,,,Cash Flow
