,2015,2016,2017,2018,2019,2020,Report
high,132.97,118.69,177.2,233.47,293.97,327.85,
low,92.0,89.47,114.76,146.59,142.0,212.61,
change,-0.17370000000000002,0.12869999999999998,0.46140000000000003,-0.073,0.8959,0.046900000000000004,
Date,2015-09-26 00:00:00,2016-09-24 00:00:00,2017-09-30 00:00:00,2018-09-29 00:00:00,2019-09-28 00:00:00,,Balance Sheet
Cash,11389.0,8601.0,7982.0,11575.0,12204.0,,Balance Sheet
Cash & Equivalents,9731.0,11883.0,12307.0,14338.0,36640.0,,Balance Sheet
Short Term Investments,20481.0,46671.0,53892.0,40388.0,51713.0,,Balance Sheet
Cash and Short Term Invs,41601.0,67155.0,74181.0,66301.0,100557.0,,Balance Sheet
"Trade Accts Recvble, Gross",16912.0,15807.0,,,,,Balance Sheet
Prov. for Doubtful Accts,-63.0,-53.0,,,,,Balance Sheet
"Trade Accts Recvble, Net",16849.0,15754.0,17874.0,23186.0,22926.0,,Balance Sheet
Other Receivables,13494.0,13545.0,17799.0,25809.0,22878.0,,Balance Sheet
"Total Receivables, Net",30343.0,29299.0,35673.0,48995.0,45804.0,,Balance Sheet
Total Inventory,2349.0,2132.0,4855.0,3956.0,4106.0,,Balance Sheet
Restricted Cash - Current,,,,,23.0,,Balance Sheet
Other Current Assets,15085.0,8283.0,13936.0,12087.0,12329.0,,Balance Sheet
"Other Curr. Assets, Total",15085.0,8283.0,13936.0,12087.0,12352.0,,Balance Sheet
Total Current Assets,89378.0,106869.0,128645.0,131339.0,162819.0,,Balance Sheet
Buildings,5263.0,6517.0,7279.0,8205.0,9075.0,,Balance Sheet
Land/Improvements,6956.0,10185.0,13587.0,16216.0,17085.0,,Balance Sheet
Machinery/Equipment,37038.0,44543.0,54210.0,65982.0,69797.0,,Balance Sheet
Prop./Plant/Equip. - Gross,49257.0,61245.0,75076.0,90403.0,95957.0,,Balance Sheet
Accumulated Depreciation,-26786.0,-34235.0,-41293.0,-49099.0,-58579.0,,Balance Sheet
Prop./Plant/Equip. - Net,22471.0,27010.0,33783.0,41304.0,37378.0,,Balance Sheet
"Goodwill, Net",5116.0,5414.0,,,,,Balance Sheet
Intangibles - Gross,8225.0,9012.0,,,,,Balance Sheet
Accum. Intangible Amort.,-4332.0,-5806.0,,,,,Balance Sheet
Intangibles - Net,3893.0,3206.0,,,,,Balance Sheet
Long Term Investments,164065.0,170430.0,194714.0,170799.0,105341.0,,Balance Sheet
Other Long Term Assets,5422.0,8757.0,18177.0,22283.0,31621.0,,Balance Sheet
Total Assets,290345.0,321686.0,375319.0,365725.0,338516.0,,Balance Sheet
Accounts Payable,35490.0,37294.0,44242.0,55888.0,46236.0,,Balance Sheet
Accrued Expenses,24169.0,20951.0,,,,,Balance Sheet
Notes Payable/ST Debt,8499.0,8105.0,11977.0,11964.0,5980.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2500.0,3500.0,6496.0,8784.0,10260.0,,Balance Sheet
Customer Advances,8940.0,8080.0,7548.0,5966.0,5522.0,,Balance Sheet
Other Current Liabilities,1012.0,1076.0,30551.0,33327.0,37720.0,,Balance Sheet
"Other Curr. Lblts, Total",9952.0,9156.0,38099.0,39293.0,43242.0,,Balance Sheet
Total Current Liabilities,80610.0,79006.0,100814.0,115929.0,105718.0,,Balance Sheet
Total Long Term Debt,53329.0,75427.0,97207.0,93735.0,91807.0,,Balance Sheet
Total Debt,64328.0,87032.0,115680.0,114483.0,108047.0,,Balance Sheet
Deferred Income Tax,24062.0,26019.0,31504.0,,,,Balance Sheet
"Other Liabilities, Total",12989.0,12985.0,11747.0,48914.0,50503.0,,Balance Sheet
Total Liabilities,170990.0,193437.0,241272.0,258578.0,248028.0,,Balance Sheet
Common Stock,27416.0,31251.0,35867.0,40201.0,45174.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),92284.0,96364.0,98330.0,70400.0,45898.0,,Balance Sheet
