,2015,2016,2017,2018,2019,2020,Report
high,58.01,52.5,52.1,56.86,54.16,51.25,
low,39.47,33.86,37.51,35.88,36.15,18.98,
change,-0.2452,0.1606,-0.1333,-0.10439999999999999,0.3361,-0.46659999999999996,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,366.0,367.0,703.0,620.0,671.0,,Balance Sheet
"Trade Accts Recvble, Gross",1032.0,935.0,916.0,844.0,849.0,,Balance Sheet
Prov. for Doubtful Accts,-44.0,-52.0,-59.0,-52.0,-53.0,,Balance Sheet
"Total Receivables, Net",988.0,883.0,857.0,1021.0,1068.0,,Balance Sheet
Invent. - Finished Goods,235.0,206.0,216.0,206.0,218.0,,Balance Sheet
Invent. - Work In Progress,739.0,630.0,548.0,192.0,193.0,,Balance Sheet
Invent. - Raw Materials,391.0,348.0,359.0,310.0,328.0,,Balance Sheet
Inventories - Other,-370.0,-286.0,-239.0,-74.0,-79.0,,Balance Sheet
Total Inventory,996.0,898.0,884.0,634.0,661.0,,Balance Sheet
Prepaid Expenses,123.0,150.0,112.0,108.0,104.0,,Balance Sheet
"Other Curr. Assets, Total",2.0,1.0,2.0,1.0,1.0,,Balance Sheet
Total Current Assets,2476.0,2298.0,2559.0,2383.0,2505.0,,Balance Sheet
Buildings,430.0,443.0,470.0,441.0,419.0,,Balance Sheet
Land/Improvements,83.0,81.0,85.0,73.0,65.0,,Balance Sheet
Machinery/Equipment,1100.0,1083.0,1085.0,1053.0,1101.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,221.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1614.0,1607.0,1640.0,1567.0,1806.0,,Balance Sheet
Accumulated Depreciation,-855.0,-882.0,-968.0,-957.0,-1048.0,,Balance Sheet
Prop./Plant/Equip. - Net,758.0,725.0,672.0,610.0,758.0,,Balance Sheet
"Goodwill, Net",1224.0,1205.0,1218.0,1198.0,1193.0,,Balance Sheet
Intangibles - Gross,376.0,374.0,385.0,378.0,381.0,,Balance Sheet
Accum. Intangible Amort.,-147.0,-159.0,-175.0,-187.0,-200.0,,Balance Sheet
Intangibles - Net,229.0,215.0,210.0,191.0,181.0,,Balance Sheet
Note Rcvble - Long Term,,,,,9.0,,Balance Sheet
Other Long Term Assets,224.0,183.0,200.0,190.0,218.0,,Balance Sheet
Total Assets,4981.0,4709.0,4910.0,4616.0,4920.0,,Balance Sheet
Accounts Payable,491.0,412.0,443.0,419.0,448.0,,Balance Sheet
Accrued Expenses,413.0,383.0,257.0,246.0,279.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,60.0,85.0,76.0,68.0,11.0,,Balance Sheet
Customer Advances,324.0,260.0,278.0,202.0,217.0,,Balance Sheet
Income Taxes Payable,56.0,31.0,43.0,24.0,38.0,,Balance Sheet
Other Current Liabilities,3.0,7.0,147.0,121.0,121.0,,Balance Sheet
"Other Curr. Lblts, Total",383.0,298.0,467.0,347.0,375.0,,Balance Sheet
Total Current Liabilities,1349.0,1178.0,1243.0,1081.0,1113.0,,Balance Sheet
