,2015,2016,2017,2018,2019,2020,Report
high,33.94,119.93,218.67,292.76,241.81,316.32,
low,19.09,24.75,95.17,124.46,127.69,180.68,
change,0.6047,2.3057,0.8534,-0.3181,0.8011,0.3089,
Date,,2016-01-31 00:00:00,2017-01-29 00:00:00,2018-01-28 00:00:00,2019-01-27 00:00:00,2020-01-26 00:00:00,Balance Sheet
Cash & Equivalents,,596.0,1766.0,4002.0,782.0,10896.0,Balance Sheet
Short Term Investments,,4441.0,5032.0,3106.0,6640.0,1.0,Balance Sheet
Cash and Short Term Invs,,5037.0,6798.0,7108.0,7422.0,10897.0,Balance Sheet
"Trade Accts Recvble, Gross",,516.0,839.0,1278.0,,,Balance Sheet
Prov. for Doubtful Accts,,-11.0,-13.0,-13.0,,,Balance Sheet
"Total Receivables, Net",,505.0,826.0,1265.0,1424.0,1657.0,Balance Sheet
Invent. - Finished Goods,,210.0,366.0,377.0,724.0,465.0,Balance Sheet
Invent. - Work In Progress,,103.0,176.0,192.0,238.0,265.0,Balance Sheet
Invent. - Raw Materials,,105.0,252.0,227.0,613.0,249.0,Balance Sheet
Total Inventory,,418.0,794.0,796.0,1575.0,979.0,Balance Sheet
Prepaid Expenses,,93.0,118.0,86.0,136.0,157.0,Balance Sheet
"Other Curr. Assets, Total",,0.0,,,,,Balance Sheet
Total Current Assets,,6053.0,8536.0,9255.0,10557.0,13690.0,Balance Sheet
Buildings,,187.0,189.0,546.0,602.0,633.0,Balance Sheet
Land/Improvements,,218.0,218.0,218.0,218.0,218.0,Balance Sheet
Machinery/Equipment,,607.0,678.0,835.0,1147.0,1440.0,Balance Sheet
Construction in Progress,,12.0,29.0,31.0,107.0,320.0,Balance Sheet
Other Prop./Plant/Equip.,,76.0,77.0,107.0,97.0,692.0,Balance Sheet
Prop./Plant/Equip. - Gross,,1100.0,1191.0,1737.0,2171.0,3303.0,Balance Sheet
Accumulated Depreciation,,-634.0,-670.0,-740.0,-767.0,-1011.0,Balance Sheet
Prop./Plant/Equip. - Net,,466.0,521.0,997.0,1404.0,2292.0,Balance Sheet
"Goodwill, Net",,618.0,618.0,618.0,618.0,618.0,Balance Sheet
Intangibles - Gross,,655.0,661.0,664.0,686.0,715.0,Balance Sheet
Accum. Intangible Amort.,,-489.0,-557.0,-612.0,-641.0,-666.0,Balance Sheet
Intangibles - Net,,166.0,104.0,52.0,45.0,49.0,Balance Sheet
Other Long Term Assets,,67.0,62.0,319.0,668.0,118.0,Balance Sheet
Total Assets,,7370.0,9841.0,11241.0,13292.0,17315.0,Balance Sheet
Accounts Payable,,296.0,485.0,596.0,511.0,687.0,Balance Sheet
Accrued Expenses,,318.0,401.0,469.0,635.0,756.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,1413.0,796.0,15.0,0.0,,Balance Sheet
Customer Advances,,322.0,85.0,53.0,92.0,141.0,Balance Sheet
Income Taxes Payable,,2.0,21.0,20.0,91.0,61.0,Balance Sheet
Other Payables,,,,,,139.0,Balance Sheet
"Other Curr. Lblts, Total",,324.0,106.0,73.0,183.0,341.0,Balance Sheet
Total Current Liabilities,,2351.0,1788.0,1153.0,1329.0,1784.0,Balance Sheet
Long Term Debt,,87.0,2014.0,1985.0,1988.0,1991.0,Balance Sheet
Capital Lease Obligations,,10.0,6.0,,,,Balance Sheet
Total Long Term Debt,,97.0,2020.0,1985.0,1988.0,1991.0,Balance Sheet
Total Debt,,1510.0,2816.0,2000.0,1988.0,1991.0,Balance Sheet
Deferred Income Tax,,301.0,141.0,18.0,19.0,29.0,Balance Sheet
Reserves,,1.0,,,,,Balance Sheet
Other LT Liabilities,,151.0,130.0,614.0,614.0,1307.0,Balance Sheet
"Other Liabilities, Total",,152.0,130.0,614.0,614.0,1307.0,Balance Sheet
Total Liabilities,,2901.0,4079.0,3770.0,3950.0,5111.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,,0.0,Balance Sheet
Common Stock,,1.0,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,4170.0,4708.0,5351.0,6051.0,7045.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,4350.0,6108.0,8787.0,12565.0,14971.0,Balance Sheet
Treasury Stock - Common,,-4048.0,-5039.0,-6650.0,-9263.0,-9814.0,Balance Sheet
"Other Equity, Total",,-4.0,-16.0,-18.0,-12.0,1.0,Balance Sheet
Total Equity,,4469.0,5762.0,7471.0,9342.0,12204.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,7370.0,9841.0,11241.0,13292.0,17315.0,Balance Sheet
Ttl Comm. Shares Outs.,,538.0,585.0,606.0,606.0,613.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,242.0,283.0,326.0,339.0,342.0,Balance Sheet
Date,,2016-01-31 00:00:00,2017-01-29 00:00:00,2018-01-28 00:00:00,2019-01-27 00:00:00,2020-01-26 00:00:00,Income Statement
Total Revenue,,5010.0,6910.0,9714.0,11716.0,10918.0,Income Statement
"Cost of Revenue, Total",,2199.0,2847.0,3892.0,4545.0,4150.0,Income Statement
Selling/Gen/Admin Expense,,528.0,565.0,664.0,797.0,828.0,Income Statement
Labor & Related Expense,,74.0,98.0,151.0,194.0,265.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,602.0,663.0,815.0,991.0,1093.0,Income Statement
Research & Development,,1331.0,1463.0,1797.0,2376.0,2829.0,Income Statement
Unusual Expense (Income),,131.0,3.0,0.0,0.0,,Income Statement
Total Operating Expense,,4263.0,4976.0,6504.0,7912.0,8072.0,Income Statement
Total Operating Income,,747.0,1934.0,3210.0,3804.0,2846.0,Income Statement
"Inter Expse,Net Non-Operat",,-47.0,-58.0,-61.0,-58.0,-52.0,Income Statement
"Inter/Invest Inc, Non-Oper",,39.0,54.0,69.0,136.0,178.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,-25.0,,,,Income Statement
"Other, Net",,4.0,,-22.0,14.0,-2.0,Income Statement
Income Before Tax,,743.0,1905.0,3196.0,3896.0,2970.0,Income Statement
Income Tax - Total,,129.0,239.0,282.0,123.0,174.0,Income Statement
Income After Tax,,614.0,1666.0,2914.0,3773.0,2796.0,Income Statement
Net Inc Before Extra Items,,614.0,1666.0,2914.0,3773.0,2796.0,Income Statement
Total Extraordinary Items,,,,133.0,368.0,0.0,Income Statement
Total Net Income,,614.0,1666.0,3047.0,4141.0,2796.0,Income Statement
Income Available to Common Excl. Extra. Items,,614.0,1666.0,2914.0,3773.0,2796.0,Income Statement
Income Available to Common Incl. Extra. Items,,614.0,1666.0,3047.0,4141.0,2796.0,Income Statement
Basic/Primary Weighted Average Shares,,543.0,541.0,599.0,608.0,609.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,1.13,3.08,4.86,6.21,4.59,Income Statement
Basic/Primary EPS Incl. Extra. Items,,1.13,3.08,5.09,6.81,4.59,Income Statement
