,2015,2016,2017,2018,2019,2020,Report
high,70.61,87.39,108.46,119.33,140.08,141.1,
low,50.07,52.5,81.64,91.11,95.94,76.91,
change,0.0118,0.3493,0.22440000000000002,-0.09300000000000001,0.45280000000000004,-0.3369,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,20490.0,23873.0,25827.0,22324.0,20504.0,,Balance Sheet
Interest-Earning Deposits,340015.0,365762.0,404294.0,256469.0,196627.0,,Balance Sheet
Fed. Fund/Resale,311296.0,326376.0,303534.0,433583.0,388915.0,,Balance Sheet
Trading Account Assets,284162.0,308052.0,325321.0,359501.0,361337.0,,Balance Sheet
Securities Held,49073.0,50168.0,47733.0,31434.0,47540.0,,Balance Sheet
Securities for Sale,242495.0,244579.0,206011.0,234171.0,355751.0,,Balance Sheet
Total Invest. Securities,291568.0,294747.0,253744.0,265605.0,403291.0,,Balance Sheet
Loans Held for Sale,9097.0,6967.0,8817.0,7260.0,5458.0,,Balance Sheet
"Other Erng. Assets, Total",1236138.0,1301904.0,1295710.0,1322418.0,1355628.0,,Balance Sheet
Total Gross Loans,827461.0,882110.0,918094.0,973517.0,949259.0,,Balance Sheet
Loan Loss Allowances,-13555.0,-13776.0,-13604.0,-13445.0,-13123.0,,Balance Sheet
Net Loans,813906.0,868334.0,904490.0,960072.0,936136.0,,Balance Sheet
Prop./Plant/Equip. - Net,14362.0,14131.0,14159.0,14934.0,25813.0,,Balance Sheet
"Goodwill, Net",47325.0,47288.0,47507.0,47471.0,47823.0,,Balance Sheet
Intangibles - Net,7623.0,6958.0,6885.0,6878.0,5518.0,,Balance Sheet
Interest Receivable,46605.0,52330.0,67729.0,73200.0,72861.0,,Balance Sheet
Other Assets,165249.0,176154.0,171293.0,175235.0,223096.0,,Balance Sheet
"Other Assets, Total",211854.0,228484.0,239022.0,248435.0,295957.0,,Balance Sheet
Total Assets,2351698.0,2490972.0,2533600.0,2622532.0,2687379.0,,Balance Sheet
Payable/Accrued,177638.0,190543.0,189383.0,196710.0,201902.0,,Balance Sheet
Accrued Expenses,,,,,8505.0,,Balance Sheet
Non-Interest Bearing Dep.,411642.0,415595.0,409221.0,388597.0,415754.0,,Balance Sheet
Interest Bearing Deposits,868073.0,959584.0,1034761.0,1082069.0,1146677.0,,Balance Sheet
Total Deposits,1279715.0,1375179.0,1443982.0,1470666.0,1562431.0,,Balance Sheet
Fed Funds Purch.,152678.0,165666.0,158916.0,182320.0,183675.0,,Balance Sheet
Other ST Borrowings,36667.0,34443.0,51802.0,69276.0,40920.0,,Balance Sheet
Total ST Borrowings,189345.0,200109.0,210718.0,251596.0,224595.0,,Balance Sheet
Total Long Term Debt,288651.0,295245.0,284080.0,282031.0,291498.0,,Balance Sheet
Total Debt,477996.0,495354.0,494798.0,533627.0,516093.0,,Balance Sheet
"Other Liabilities, Total",168776.0,175706.0,149744.0,165014.0,137118.0,,Balance Sheet
Total Liabilities,2104125.0,2236782.0,2277907.0,2366017.0,2426049.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",26068.0,26068.0,26068.0,26068.0,26993.0,,Balance Sheet
Common Stock,4105.0,4105.0,4105.0,4105.0,4105.0,,Balance Sheet
Additional Paid-In Capital,92500.0,91627.0,90579.0,89162.0,88522.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),146420.0,162440.0,177676.0,199202.0,223211.0,,Balance Sheet
Treasury Stock - Common,-21712.0,-28875.0,-42616.0,-60515.0,-83070.0,,Balance Sheet
Unrealized Gain (Loss),2629.0,1524.0,2164.0,1202.0,4057.0,,Balance Sheet
Cum. Trans. Adjustment,-162.0,-164.0,-470.0,-727.0,-707.0,,Balance Sheet
Min. Pension Lblty Adj.,-2231.0,-2259.0,-1521.0,-2308.0,-1344.0,,Balance Sheet
Other Comprehensive Income,-44.0,-276.0,-292.0,326.0,-437.0,,Balance Sheet
"Other Equity, Total",-2437.0,-2699.0,-2283.0,-2709.0,-2488.0,,Balance Sheet
Total Equity,247573.0,254190.0,255693.0,256515.0,261330.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2351698.0,2490972.0,2533600.0,2622532.0,2687379.0,,Balance Sheet
Ttl Comm. Shares Outs.,3663.0,3561.0,3425.0,3276.0,3084.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,441.0,544.0,680.0,829.0,1021.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Interest & Fees on Loans,33134.0,36634.0,41008.0,47620.0,50375.0,,Income Statement
Inter & Divs/ Invest Securs,7724.0,6972.0,7476.0,8161.0,10865.0,,Income Statement
Fed. Fund/Resale,1592.0,2265.0,2327.0,3819.0,6146.0,,Income Statement
Interest on Deposits,1250.0,1879.0,4238.0,5907.0,3887.0,,Income Statement
Other Interest Income,652.0,859.0,1312.0,1890.0,1967.0,,Income Statement
Trading Account Interest,6621.0,7292.0,7610.0,8703.0,10800.0,,Income Statement
"Interest Income, Bank",50973.0,55901.0,63971.0,76100.0,84040.0,,Income Statement
Interest on Deposit,1252.0,1356.0,2857.0,5973.0,8957.0,,Income Statement
Inter on Other Borrowings,5602.0,7373.0,9406.0,12002.0,13208.0,,Income Statement
Fed Funds Sold/Secs Sold under Repurch Agrmnt,609.0,1089.0,1611.0,3066.0,4630.0,,Income Statement
Total Interest Expense,7463.0,9818.0,13874.0,21041.0,26795.0,,Income Statement
Net Interest Income,43510.0,46083.0,50097.0,55059.0,57245.0,,Income Statement
Loan Loss Provision,3827.0,5361.0,5290.0,4871.0,5585.0,,Income Statement
NetInterIn after Loan Loss Provision,39683.0,40722.0,44807.0,50188.0,51660.0,,Income Statement
Commish & Fees/Secur Act,18022.0,17855.0,17903.0,18372.0,19201.0,,Income Statement
Credit Card Fees,5924.0,4779.0,4433.0,4989.0,5304.0,,Income Statement
Fees for Other Cust Serv,12445.0,12346.0,13345.0,13602.0,13870.0,,Income Statement
Real Estate Operation Gain,,2724.0,3611.0,4540.0,5455.0,,Income Statement
Dealer Trading Acct Profit,10408.0,11566.0,11347.0,12059.0,14018.0,,Income Statement
Invest Securities Gains,224.0,169.0,-59.0,-395.0,258.0,,Income Statement
Other Unusual Income,-22.0,-28.0,-7.0,0.0,0.0,,Income Statement
Other Revenue,3032.0,1075.0,35.0,803.0,276.0,,Income Statement
"Non-Interest Income, Bank",50033.0,50486.0,50608.0,53970.0,58382.0,,Income Statement
Labor & Related Expenses,-29750.0,-30203.0,-31208.0,-33117.0,-34155.0,,Income Statement
Litigation Expense,-2969.0,317.0,35.0,-72.0,-239.0,,Income Statement
Other Expense,-26295.0,-26786.0,-28342.0,-30205.0,-31103.0,,Income Statement
"Non-Interest Expense, Bank",-59014.0,-56672.0,-59515.0,-63394.0,-65497.0,,Income Statement
Income Before Tax,30702.0,34536.0,35900.0,40764.0,44545.0,,Income Statement
Income Tax - Total,6260.0,9803.0,9559.0,8592.0,8114.0,,Income Statement
Income After Tax,24442.0,24733.0,26341.0,32172.0,36431.0,,Income Statement
Net Inc Before Extra Items,24442.0,24733.0,26341.0,32172.0,36431.0,,Income Statement
Total Extraordinary Items,,,-1900.0,302.0,,,Income Statement
Total Net Income,24442.0,24733.0,24441.0,32474.0,36431.0,,Income Statement
Preferred Dividends,-1515.0,-1647.0,-1663.0,-1551.0,-1587.0,,Income Statement
Misc Earnings Adjustment,-276.0,-252.0,-211.0,-214.0,-202.0,,Income Statement
Total Adjust to Net Income,-1791.0,-1899.0,-1874.0,-1765.0,-1789.0,,Income Statement
Income Available to Common Excl. Extra. Items,22651.0,22834.0,24467.0,30407.0,34642.0,,Income Statement
Income Available to Common Incl. Extra. Items,22651.0,22834.0,22567.0,30709.0,34642.0,,Income Statement
Basic/Primary Weighted Average Shares,3741.0,3659.0,3552.0,3396.0,3222.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,6.05,6.24,6.89,8.95,10.75,,Income Statement
Basic/Primary EPS Incl. Extra. Items,6.05,6.24,6.35,9.04,10.75,,Income Statement
Diluted Weighted Average Shares,3774.0,3690.0,3577.0,3414.0,3230.0,,Income Statement
Diluted EPS Excl. Extra. Items,6.0,6.19,6.84,8.91,10.72,,Income Statement
Diluted EPS Incl. Extra. Items,6.0,6.19,6.31,9.0,10.72,,Income Statement
Div/Share-ComStockPrimIssue,1.68,1.84,2.04,2.48,3.3,,Income Statement
Gross Divid - Common Stock,6484.0,6912.0,7542.0,9214.0,10897.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",4940.0,5478.0,6179.0,7791.0,8368.0,,Income Statement
Total Special Items,2991.0,-289.0,-28.0,72.0,239.0,,Income Statement
Normalzd Income Before Tax,33693.0,34247.0,35872.0,40836.0,44784.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),610.0,-82.0,-7.0,15.0,44.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,6870.0,9721.0,9552.0,8607.0,8158.0,,Income Statement
Normalized Income After Tax,26823.0,24526.0,26320.0,32229.0,36626.0,,Income Statement
Normalzd Inc Avail to Common,25032.0,22627.0,24446.0,30464.0,34837.0,,Income Statement
Basic Normalized EPS,6.69,6.18,6.88,8.97,10.81,,Income Statement
Diluted Normalized EPS,6.63,6.13,6.83,8.92,10.78,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,24442.0,24733.0,24441.0,32474.0,36431.0,,Cash Flow
Depreciation/Depletion,4940.0,5478.0,6179.0,7791.0,8368.0,,Cash Flow
Deferred Taxes,1333.0,4651.0,2312.0,1721.0,949.0,,Cash Flow
Non-Cash Items,1785.0,1799.0,2136.0,2717.0,1996.0,,Cash Flow
"Cash Taxes Pd, Supplemental",9423.0,2405.0,4325.0,3542.0,5624.0,,Cash Flow
"Cash Interest Pd, Suppl",7220.0,9508.0,14153.0,21152.0,29918.0,,Cash Flow
Loan Loss Provision,3827.0,5361.0,5290.0,4871.0,5585.0,,Cash Flow
Other Assets,81175.0,-29998.0,-6213.0,-53053.0,-18679.0,,Cash Flow
Payable/Accrued,-23361.0,5087.0,-16508.0,14630.0,-352.0,,Cash Flow
Changes in Working Capital,40966.0,-14777.0,-45895.0,-30516.0,-41698.0,,Cash Flow
Total Cash from Operations,73466.0,21884.0,-10827.0,14187.0,6046.0,,Cash Flow
Sale/Maturity of Investment,122991.0,120760.0,150881.0,86413.0,125804.0,,Cash Flow
Purchase of Investments,-77008.0,-124102.0,-107658.0,-104459.0,-255576.0,,Cash Flow
Loans,-90358.0,-65567.0,-45859.0,-51760.0,8398.0,,Cash Flow
Other Investing Cash Flow,151355.0,-20293.0,30885.0,-128187.0,67361.0,,Cash Flow
Total Cash from Investing,106980.0,-89202.0,28249.0,-197993.0,-54013.0,,Cash Flow
Deposits,-88678.0,97336.0,57022.0,26728.0,101002.0,,Cash Flow
Fed. Funds/REPOs,-39415.0,13007.0,-6739.0,23415.0,1347.0,,Cash Flow
Other Financing Cash Flow,-726.0,-467.0,407.0,-1430.0,-1146.0,,Cash Flow
Financing Cash Flow Items,-128819.0,109876.0,50690.0,48713.0,101203.0,,Cash Flow
Cash Divids Paid - Common,,,,,-10756.0,,Cash Flow
Cash Divs Paid - Preferred,,,,,-1587.0,,Cash Flow
Total Cash Dividends Paid,-7873.0,-8476.0,-8993.0,-10109.0,-12343.0,,Cash Flow
"Common Stock, Net",-5616.0,-9082.0,-15410.0,-19983.0,-24001.0,,Cash Flow
Sale/Issuance of Preferred,5893.0,0.0,1258.0,1696.0,5000.0,,Cash Flow
Repurch/Retirement Preferd,0.0,0.0,-1258.0,-1696.0,-4075.0,,Cash Flow
"Preferred Stock, Net",5893.0,0.0,0.0,0.0,925.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",277.0,-9082.0,-15410.0,-19983.0,-23076.0,,Cash Flow
"Short Term Debt, Net",-57828.0,-2461.0,16540.0,18476.0,-28561.0,,Cash Flow
Long Term Debt Issued,79611.0,83070.0,56271.0,71662.0,61085.0,,Cash Flow
Long Term Debt Reduction,-67247.0,-68949.0,-83079.0,-76313.0,-69610.0,,Cash Flow
"Long Term Debt, Net",6732.0,8414.0,-28185.0,-2939.0,-4236.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-51096.0,5953.0,-11645.0,15537.0,-32797.0,,Cash Flow
Total Cash From Financing,-187511.0,98271.0,14642.0,34158.0,32987.0,,Cash Flow
Foreign Exchange Effects,-276.0,-1482.0,8086.0,-2863.0,-182.0,,Cash Flow
Net Change in Cash,-7341.0,29471.0,40150.0,-152511.0,-15162.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,27831.0,361683.0,391154.0,431304.0,278793.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,20490.0,391154.0,431304.0,278793.0,263631.0,,Cash Flow
"Depreciation, Supplemental",4940.0,5478.0,6179.0,7791.0,8368.0,,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
