,2015,2016,2017,2018,2019,2020,Report
high,150.5,183.99,285.68,274.26,331.2,331.58,
low,100.0,114.25,173.31,197.46,230.33,155.67,
change,0.1746,0.24420000000000003,0.44090000000000007,-0.0211,0.2699,-0.1387,
Date,2015-11-01 00:00:00,2016-10-30 00:00:00,2017-10-29 00:00:00,2018-11-04 00:00:00,2019-11-03 00:00:00,,Balance Sheet
Cash and Short Term Invs,1822.0,3097.0,11204.0,4292.0,5055.0,,Balance Sheet
"Trade Accts Recvble, Net",1019.0,2181.0,2448.0,3325.0,3259.0,,Balance Sheet
Other Receivables,,,,65.0,,,Balance Sheet
"Total Receivables, Net",1019.0,2181.0,2448.0,3390.0,3259.0,,Balance Sheet
Invent. - Finished Goods,177.0,431.0,562.0,483.0,339.0,,Balance Sheet
Invent. - Work In Progress,271.0,596.0,696.0,505.0,414.0,,Balance Sheet
Invent. - Raw Materials,76.0,373.0,189.0,136.0,121.0,,Balance Sheet
Total Inventory,524.0,1400.0,1447.0,1124.0,874.0,,Balance Sheet
Prepaid Expenses,,,,243.0,302.0,,Balance Sheet
Discont. Ops.-Curr. Assets,22.0,,,,,,Balance Sheet
Other Current Assets,372.0,447.0,724.0,58.0,427.0,,Balance Sheet
"Other Curr. Assets, Total",394.0,447.0,724.0,58.0,427.0,,Balance Sheet
Total Current Assets,3759.0,7125.0,15823.0,9107.0,9917.0,,Balance Sheet
Buildings,,534.0,579.0,1016.0,1078.0,,Balance Sheet
Land/Improvements,,268.0,177.0,189.0,189.0,,Balance Sheet
Machinery/Equipment,,2475.0,2925.0,3257.0,3544.0,,Balance Sheet
Construction in Progress,,361.0,411.0,67.0,85.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,3638.0,4092.0,4529.0,4896.0,,Balance Sheet
Accumulated Depreciation,,-1129.0,-1493.0,-1894.0,-2331.0,,Balance Sheet
Prop./Plant/Equip. - Net,1460.0,2509.0,2599.0,2635.0,2565.0,,Balance Sheet
"Goodwill, Net",1674.0,24732.0,24706.0,26913.0,36714.0,,Balance Sheet
Intangibles - Gross,5043.0,18384.0,18339.0,18679.0,30698.0,,Balance Sheet
Accum. Intangible Amort.,-1766.0,-3316.0,-7507.0,-7917.0,-13144.0,,Balance Sheet
Intangibles - Net,3277.0,15068.0,10832.0,10762.0,17554.0,,Balance Sheet
Other Long Term Assets,345.0,532.0,458.0,707.0,743.0,,Balance Sheet
Total Assets,10515.0,49966.0,54418.0,50124.0,67493.0,,Balance Sheet
Accounts Payable,617.0,1261.0,1105.0,811.0,855.0,,Balance Sheet
Accrued Expenses,250.0,517.0,626.0,1041.0,950.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,1000.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,46.0,454.0,117.0,0.0,1787.0,,Balance Sheet
Customer Advances,,,,164.0,1501.0,,Balance Sheet
Income Taxes Payable,,,,162.0,229.0,,Balance Sheet
Other Current Liabilities,206.0,846.0,681.0,160.0,577.0,,Balance Sheet
"Other Curr. Lblts, Total",206.0,846.0,681.0,486.0,2307.0,,Balance Sheet
Total Current Liabilities,1119.0,3078.0,2529.0,2338.0,6899.0,,Balance Sheet
Total Long Term Debt,3826.0,13188.0,17431.0,17493.0,30040.0,,Balance Sheet
Total Debt,3872.0,13642.0,17548.0,17493.0,32827.0,,Balance Sheet
Deferred Income Tax,,,,169.0,,,Balance Sheet
Minority Interest,,2984.0,2901.0,0.0,,,Balance Sheet
Pension Benefits - Underfunded,475.0,531.0,112.0,,,,Balance Sheet
Other LT Liabilities,381.0,11293.0,11160.0,3467.0,5613.0,,Balance Sheet
"Other Liabilities, Total",856.0,11824.0,11272.0,3467.0,5613.0,,Balance Sheet
Total Liabilities,5801.0,31074.0,34133.0,23467.0,42552.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,2547.0,19241.0,20505.0,23285.0,0.0,,Balance Sheet
Additional Paid-In Capital,,,,,25081.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2240.0,-215.0,-129.0,3487.0,0.0,,Balance Sheet
"Other Equity, Total",-73.0,-134.0,-91.0,-115.0,-140.0,,Balance Sheet
Total Equity,4714.0,18892.0,20285.0,26657.0,24941.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,10515.0,49966.0,54418.0,50124.0,67493.0,,Balance Sheet
Ttl Comm. Shares Outs.,276.0,398.0,409.0,408.0,398.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-11-01 00:00:00,2016-10-30 00:00:00,2017-10-29 00:00:00,2018-11-04 00:00:00,2019-11-03 00:00:00,,Income Statement
Total Revenue,6824.0,13240.0,17636.0,20848.0,22597.0,,Income Statement
"Cost of Revenue, Total",3264.0,7243.0,9108.0,10095.0,10037.0,,Income Statement
Selling/Gen/Admin Expense,387.0,620.0,569.0,770.0,1219.0,,Income Statement
Labor & Related Expense,99.0,186.0,220.0,286.0,490.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",486.0,806.0,789.0,1056.0,1709.0,,Income Statement
Research & Development,1049.0,2674.0,3302.0,3768.0,4696.0,,Income Statement
Depreciation/Amortization,249.0,1873.0,1764.0,541.0,1898.0,,Income Statement
Restructuring Charge,144.0,1053.0,180.0,239.0,813.0,,Income Statement
