,2018,2019,2020,2015,2016,2017,Report
high,169.75,214.26,227.85,,,,
low,145.95,151.93,146.71,,,,
change,-0.0116,0.38670000000000004,-0.1178,,,,
Date,2018-12-31 00:00:00,2019-12-31 00:00:00,,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,Balance Sheet
Cash and Short Term Invs,4466.0,2700.0,,147.0,524.0,617.0,Balance Sheet
"Trade Accts Recvble, Gross",4368.0,4628.0,,1601.0,1640.0,1814.0,Balance Sheet
Prov. for Doubtful Accts,-113.0,-306.0,,-101.0,-121.0,-138.0,Balance Sheet
"Trade Accts Recvble, Net",4538.0,4690.0,,1500.0,1519.0,1676.0,Balance Sheet
Other Receivables,42.0,,,101.0,122.0,34.0,Balance Sheet
"Total Receivables, Net",4580.0,4690.0,,1601.0,1641.0,1710.0,Balance Sheet
Invent. - Finished Goods,991.0,970.0,,281.0,308.0,333.0,Balance Sheet
Invent. - Work In Progress,321.0,331.0,,48.0,45.0,57.0,Balance Sheet
Invent. - Raw Materials,339.0,396.0,,202.0,197.0,224.0,Balance Sheet
Total Inventory,1651.0,1697.0,,531.0,550.0,614.0,Balance Sheet
Prepaid Expenses,367.0,516.0,,110.0,108.0,185.0,Balance Sheet
Deferred Income Tax,7611.0,7236.0,,1390.0,1272.0,1236.0,Balance Sheet
Discont. Ops.-Curr. Assets,5498.0,125.0,,,,0.0,Balance Sheet
Other Current Assets,710.0,624.0,,53.0,57.0,159.0,Balance Sheet
"Other Curr. Assets, Total",6208.0,749.0,,237.0,57.0,159.0,Balance Sheet
Total Current Assets,17272.0,10352.0,,2626.0,2880.0,3285.0,Balance Sheet
Buildings,3083.0,3162.0,,1085.0,1096.0,1202.0,Balance Sheet
Land/Improvements,1162.0,1229.0,,517.0,559.0,589.0,Balance Sheet
Machinery/Equipment,35396.0,36781.0,,19553.0,20708.0,22341.0,Balance Sheet
Construction in Progress,2296.0,3146.0,,1539.0,1558.0,1159.0,Balance Sheet
Other Prop./Plant/Equip.,,1025.0,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,41937.0,45343.0,,22694.0,23921.0,25291.0,Balance Sheet
Accumulated Depreciation,-12220.0,-15254.0,,-11696.0,-12444.0,-13466.0,Balance Sheet
Prop./Plant/Equip. - Net,29717.0,30089.0,,10998.0,11477.0,11825.0,Balance Sheet
"Goodwill, Net",26874.0,27019.0,,2986.0,3117.0,3233.0,Balance Sheet
Intangibles - Gross,16942.0,17581.0,,783.0,836.0,1437.0,Balance Sheet
Accum. Intangible Amort.,-719.0,-1444.0,,-215.0,-253.0,-652.0,Balance Sheet
Intangibles - Net,16223.0,16137.0,,568.0,583.0,785.0,Balance Sheet
LT Invt. - Affiliate Comp.,1838.0,2027.0,,665.0,717.0,727.0,Balance Sheet
LT Investments - Other,76.0,40.0,,12.0,14.0,12.0,Balance Sheet
Long Term Investments,1914.0,2067.0,,677.0,731.0,739.0,Balance Sheet
Note Rcvble - Long Term,135.0,150.0,,33.0,46.0,54.0,Balance Sheet
Deferred Charges,148.0,90.0,,50.0,51.0,47.0,Balance Sheet
Pension Bene. - Overfunded,140.0,78.0,,41.0,13.0,17.0,Balance Sheet
Def. Inc. Tax - LT Asset,510.0,243.0,,118.0,185.0,198.0,Balance Sheet
Other Long Term Assets,453.0,387.0,,222.0,249.0,253.0,Balance Sheet
Total Assets,93386.0,86612.0,,18319.0,19332.0,20436.0,Balance Sheet
Accounts Payable,3219.0,3266.0,,791.0,906.0,922.0,Balance Sheet
Accrued Expenses,2203.0,2200.0,,483.0,551.0,623.0,Balance Sheet
Notes Payable/ST Debt,1485.0,1732.0,,250.0,434.0,238.0,Balance Sheet
