,2015,2016,2017,2018,2019,2020,Report
high,70.93,79.21,96.23,107.08,138.33,146.85,
low,49.74,47.08,74.35,79.63,89.09,70.0,
change,-0.17850000000000002,0.37939999999999996,0.1765,0.0167,0.4792,-0.36710000000000004,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,737.0,1715.0,1549.0,903.0,1304.0,,Balance Sheet
"Trade Accts Recvble, Gross",,2249.0,2504.0,2712.0,2840.0,,Balance Sheet
Prov. for Doubtful Accts,,-26.0,-27.0,-33.0,-42.0,,Balance Sheet
"Total Receivables, Net",2151.0,2223.0,2477.0,2679.0,2798.0,,Balance Sheet
Invent. - Finished Goods,826.0,846.0,941.0,1029.0,976.0,,Balance Sheet
Invent. - Work In Progress,131.0,154.0,181.0,182.0,209.0,,Balance Sheet
Invent. - Raw Materials,515.0,449.0,503.0,551.0,613.0,,Balance Sheet
LIFO Reserve,-61.0,-62.0,-69.0,-84.0,-86.0,,Balance Sheet
Total Inventory,1411.0,1386.0,1555.0,1678.0,1712.0,,Balance Sheet
"Other Curr. Assets, Total",311.0,256.0,537.0,472.0,403.0,,Balance Sheet
Total Current Assets,4609.0,5579.0,6119.0,5732.0,6217.0,,Balance Sheet
Buildings,,709.0,770.0,871.0,921.0,,Balance Sheet
Land/Improvements,,49.0,52.0,53.0,61.0,,Balance Sheet
Machinery/Equipment,,2610.0,2842.0,2911.0,3058.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,560.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,3368.0,3664.0,3835.0,4600.0,,Balance Sheet
Accumulated Depreciation,,-1857.0,-2113.0,-2104.0,-2234.0,,Balance Sheet
Prop./Plant/Equip. - Net,1575.0,1511.0,1551.0,1731.0,2366.0,,Balance Sheet
"Goodwill, Net",5730.0,5658.0,5936.0,5960.0,6783.0,,Balance Sheet
Intangibles - Gross,4952.0,4925.0,5030.0,5047.0,5731.0,,Balance Sheet
Accum. Intangible Amort.,-1026.0,-1140.0,-1287.0,-1413.0,-1583.0,,Balance Sheet
