,2015,2016,2017,2018,2019,2020,Report
high,169.73,169.59,195.35,245.16,307.34,325.26,
low,117.03,138.57,150.0,175.79,199.85,271.28,
change,0.1097,0.0019,0.1585,0.08800000000000001,0.46590000000000004,0.0404,
Date,2015-08-30 00:00:00,2016-08-28 00:00:00,2017-09-03 00:00:00,2018-09-02 00:00:00,2019-09-01 00:00:00,,Balance Sheet
Cash & Equivalents,4801.0,3379.0,4546.0,6055.0,8384.0,,Balance Sheet
Short Term Investments,1618.0,1350.0,1233.0,1204.0,1060.0,,Balance Sheet
Cash and Short Term Invs,6419.0,4729.0,5779.0,7259.0,9444.0,,Balance Sheet
"Trade Accts Recvble, Net",103.0,99.0,1432.0,1669.0,1535.0,,Balance Sheet
Other Receivables,1121.0,1153.0,,,,,Balance Sheet
"Total Receivables, Net",1224.0,1252.0,1432.0,1669.0,1535.0,,Balance Sheet
Total Inventory,8908.0,8969.0,9834.0,11040.0,11395.0,,Balance Sheet
"Other Curr. Assets, Total",228.0,268.0,272.0,321.0,1111.0,,Balance Sheet
Total Current Assets,16779.0,15218.0,17317.0,20289.0,23485.0,,Balance Sheet
Buildings,12618.0,13994.0,15127.0,16107.0,17136.0,,Balance Sheet
Land/Improvements,4961.0,5395.0,5690.0,6193.0,6417.0,,Balance Sheet
Machinery/Equipment,5274.0,6077.0,6681.0,7274.0,7801.0,,Balance Sheet
Construction in Progress,811.0,701.0,843.0,1140.0,1272.0,,Balance Sheet
Prop./Plant/Equip. - Gross,23664.0,26167.0,28341.0,30714.0,32626.0,,Balance Sheet
Accumulated Depreciation,-8263.0,-9124.0,-10180.0,-11033.0,-11736.0,,Balance Sheet
Prop./Plant/Equip. - Net,15401.0,17043.0,18161.0,19681.0,20890.0,,Balance Sheet
Other Long Term Assets,837.0,902.0,869.0,860.0,627.0,,Balance Sheet
Total Assets,33017.0,33163.0,36347.0,40830.0,45400.0,,Balance Sheet
Accounts Payable,9011.0,7612.0,9608.0,11237.0,11679.0,,Balance Sheet
Accrued Expenses,5040.0,5392.0,5162.0,5675.0,6067.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1293.0,1110.0,86.0,97.0,1725.0,,Balance Sheet
Customer Advances,299.0,365.0,,,,,Balance Sheet
Other Current Liabilities,896.0,1096.0,2639.0,2917.0,3766.0,,Balance Sheet
"Other Curr. Lblts, Total",1195.0,1461.0,2639.0,2917.0,3766.0,,Balance Sheet
Total Current Liabilities,16539.0,15575.0,17495.0,19926.0,23237.0,,Balance Sheet
Long Term Debt,4852.0,4061.0,6573.0,6487.0,5124.0,,Balance Sheet
Capital Lease Obligations,286.0,364.0,,390.0,395.0,,Balance Sheet
Total Long Term Debt,5138.0,4425.0,6573.0,6877.0,5519.0,,Balance Sheet
Total Debt,6431.0,5535.0,6659.0,6974.0,7244.0,,Balance Sheet
Deferred Income Tax,,,,,543.0,,Balance Sheet
Minority Interest,226.0,253.0,301.0,304.0,341.0,,Balance Sheet
"Other Liabilities, Total",497.0,831.0,1200.0,924.0,517.0,,Balance Sheet
Total Liabilities,22400.0,21084.0,25569.0,28031.0,30157.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,2.0,2.0,4.0,4.0,4.0,,Balance Sheet
Additional Paid-In Capital,5218.0,5490.0,5800.0,6107.0,6417.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),6518.0,7686.0,5988.0,7887.0,10258.0,,Balance Sheet
"Other Equity, Total",-1121.0,-1099.0,-1014.0,-1199.0,-1436.0,,Balance Sheet
Total Equity,10617.0,12079.0,10778.0,12799.0,15243.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,33017.0,33163.0,36347.0,40830.0,45400.0,,Balance Sheet
Ttl Comm. Shares Outs.,438.0,438.0,437.0,438.0,440.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
