,2016,2017,2018,2019,2020,2015,Report
high,56.24,75.69,88.34,89.48,80.61,,
low,43.0,52.99,62.89,63.51,37.31,,
change,0.2472,0.3425,-0.073,0.1467,-0.2303,,
Date,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,2015-12-31 00:00:00,Balance Sheet
Cash and Short Term Invs,803.0,962.0,1178.0,1205.0,,,Balance Sheet
"Trade Accts Recvble, Gross",993.0,1188.0,1250.0,1444.0,,1025.0,Balance Sheet
Prov. for Doubtful Accts,-48.0,-44.0,-55.0,-60.0,,-46.0,Balance Sheet
"Total Receivables, Net",945.0,1144.0,1195.0,1385.0,,979.0,Balance Sheet
Invent. - Finished Goods,198.0,217.0,220.0,286.0,,184.0,Balance Sheet
Invent. - Work In Progress,79.0,79.0,103.0,100.0,,77.0,Balance Sheet
Invent. - Raw Materials,267.0,285.0,252.0,254.0,,262.0,Balance Sheet
Total Inventory,545.0,581.0,575.0,640.0,,523.0,Balance Sheet
Prepaid Expenses,196.0,251.0,193.0,456.0,,92.0,Balance Sheet
"Other Curr. Assets, Total",,,30.0,3.0,,,Balance Sheet
Total Current Assets,2489.0,2937.0,3171.0,3689.0,,1594.0,Balance Sheet
Buildings,341.0,390.0,344.0,364.0,,345.0,Balance Sheet
Land/Improvements,64.0,68.0,63.0,63.0,,66.0,Balance Sheet
Machinery/Equipment,1148.0,1342.0,1059.0,931.0,,1081.0,Balance Sheet
Other Prop./Plant/Equip.,,,,207.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,1552.0,1799.0,1466.0,1565.0,,1492.0,Balance Sheet
Accumulated Depreciation,-1004.0,-1087.0,-890.0,-839.0,,-977.0,Balance Sheet
Prop./Plant/Equip. - Net,548.0,713.0,576.0,726.0,,515.0,Balance Sheet
"Goodwill, Net",3979.0,5099.0,6133.0,8399.0,,3949.0,Balance Sheet
Intangibles - Gross,1426.0,2033.0,3347.0,4995.0,,1311.0,Balance Sheet
Accum. Intangible Amort.,-678.0,-757.0,-871.0,-1150.0,,-552.0,Balance Sheet
Intangibles - Net,747.0,1276.0,2476.0,3845.0,,759.0,Balance Sheet
Note Rcvble - Long Term,,,,,,188.0,Balance Sheet
Other Long Term Assets,427.0,477.0,549.0,780.0,,206.0,Balance Sheet
Total Assets,8190.0,10501.0,12906.0,17439.0,,7211.0,Balance Sheet
Accounts Payable,666.0,728.0,707.0,766.0,,657.0,Balance Sheet
Accrued Expenses,212.0,280.0,252.0,323.0,,208.0,Balance Sheet
