,2015,2016,2017,2018,2019,2020,Report
high,61.7,65.46,66.8,80.19,92.64,92.14,
low,45.69,47.97,53.63,52.83,72.05,65.25,
change,-0.1292,0.1319,-0.0487,0.3502,0.20800000000000002,-0.1612,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,8524.0,6515.0,6092.0,7965.0,9676.0,,Balance Sheet
Short Term Investments,4903.0,7826.0,2406.0,899.0,774.0,,Balance Sheet
Cash and Short Term Invs,13427.0,14341.0,8498.0,8864.0,10450.0,,Balance Sheet
"Trade Accts Recvble, Gross",6649.0,7213.0,7083.0,7190.0,6864.0,,Balance Sheet
Prov. for Doubtful Accts,-165.0,-195.0,-210.0,-119.0,-86.0,,Balance Sheet
"Total Receivables, Net",6484.0,7018.0,6873.0,7071.0,6778.0,,Balance Sheet
Invent. - Finished Goods,1343.0,1304.0,1334.0,1658.0,1772.0,,Balance Sheet
Invent. - Raw Materials,4374.0,4222.0,4703.0,5004.0,5650.0,,Balance Sheet
Inventories - Other,-1401.0,-962.0,-986.0,-1223.0,-1273.0,,Balance Sheet
LIFO Reserve,384.0,302.0,45.0,1.0,-171.0,,Balance Sheet
Total Inventory,4700.0,4866.0,5096.0,5440.0,5978.0,,Balance Sheet
"Other Curr. Assets, Total",5140.0,4389.0,4299.0,4500.0,4277.0,,Balance Sheet
Total Current Assets,29751.0,30614.0,24766.0,25875.0,27483.0,,Balance Sheet
Buildings,,11439.0,11726.0,11486.0,11989.0,,Balance Sheet
Land/Improvements,,412.0,365.0,333.0,343.0,,Balance Sheet
Machinery/Equipment,,14053.0,14649.0,14441.0,15394.0,,Balance Sheet
Construction in Progress,,1871.0,2301.0,3355.0,5013.0,,Balance Sheet
Other Prop./Plant/Equip.,28430.0,,,,1073.0,,Balance Sheet
Prop./Plant/Equip. - Gross,28430.0,27775.0,29041.0,29615.0,33812.0,,Balance Sheet
Accumulated Depreciation,-15923.0,-15749.0,-16602.0,-16324.0,-17686.0,,Balance Sheet
Prop./Plant/Equip. - Net,12507.0,12026.0,12439.0,13291.0,16126.0,,Balance Sheet
"Goodwill, Net",17723.0,18162.0,18284.0,18253.0,19425.0,,Balance Sheet
Intangibles - Gross,,50084.0,50131.0,50291.0,55324.0,,Balance Sheet
Accum. Intangible Amort.,,-32779.0,-35948.0,-38860.0,-41128.0,,Balance Sheet
Intangibles - Net,22602.0,17305.0,14183.0,11431.0,14196.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,715.0,767.0,,,,Balance Sheet
LT Investments - Other,13057.0,11416.0,12125.0,6233.0,1469.0,,Balance Sheet
Long Term Investments,13057.0,12131.0,12892.0,6233.0,1469.0,,Balance Sheet
Other Long Term Assets,6037.0,5139.0,5308.0,7554.0,5698.0,,Balance Sheet
Total Assets,101677.0,95377.0,87872.0,82637.0,84397.0,,Balance Sheet
Accounts Payable,2533.0,2807.0,3102.0,3318.0,3738.0,,Balance Sheet
Accrued Expenses,11177.0,10170.0,10263.0,10073.0,12453.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2583.0,568.0,3057.0,5308.0,3610.0,,Balance Sheet
Dividends Payable,1309.0,1316.0,1320.0,1458.0,1587.0,,Balance Sheet
Income Taxes Payable,1560.0,2239.0,708.0,1971.0,736.0,,Balance Sheet
Other Current Liabilities,39.0,104.0,164.0,78.0,96.0,,Balance Sheet
"Other Curr. Lblts, Total",2908.0,3659.0,2192.0,3507.0,2419.0,,Balance Sheet
Total Current Liabilities,19201.0,17204.0,18614.0,22206.0,22220.0,,Balance Sheet
Total Long Term Debt,23829.0,24274.0,21353.0,19806.0,22736.0,,Balance Sheet
Total Debt,26412.0,24842.0,24410.0,25114.0,26346.0,,Balance Sheet
Deferred Income Tax,6535.0,5077.0,2219.0,1702.0,1470.0,,Balance Sheet
Minority Interest,91.0,220.0,233.0,181.0,94.0,,Balance Sheet
"Other Liabilities, Total",7345.0,8514.0,11117.0,12041.0,11970.0,,Balance Sheet
Total Liabilities,57001.0,55289.0,53536.0,55936.0,58490.0,,Balance Sheet
Common Stock,1788.0,1788.0,1788.0,1788.0,1788.0,,Balance Sheet
Additional Paid-In Capital,40222.0,39939.0,39902.0,38808.0,39660.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),45348.0,44133.0,41350.0,42579.0,46602.0,,Balance Sheet
Treasury Stock - Common,-38534.0,-40546.0,-43794.0,-50929.0,-55950.0,,Balance Sheet
Unrealized Gain (Loss),41.0,-3.0,-61.0,-78.0,18.0,,Balance Sheet
Cum. Trans. Adjustment,-2186.0,-2355.0,-1954.0,-2077.0,-1981.0,,Balance Sheet
Min. Pension Lblty Adj.,-2407.0,-3206.0,-2787.0,-3556.0,-4261.0,,Balance Sheet
Other Comprehensive Income,404.0,338.0,-108.0,166.0,31.0,,Balance Sheet
"Other Equity, Total",-4189.0,-5223.0,-4849.0,-5467.0,-6211.0,,Balance Sheet
