,2015,2016,2017,2018,2019,2020,Report
high,58.2,49.63,57.67,79.91,69.08,63.84,
low,44.95,34.34,42.92,51.35,51.9,32.38,
change,-0.1612,0.0513,0.1225,0.024900000000000002,0.1213,-0.25329999999999997,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,225.0,260.0,295.0,277.0,270.0,,Balance Sheet
"Trade Accts Recvble, Gross",740.0,736.0,766.0,822.0,862.0,,Balance Sheet
Prov. for Doubtful Accts,-35.0,-33.0,-33.0,-28.0,-29.0,,Balance Sheet
"Total Receivables, Net",705.0,703.0,732.0,794.0,833.0,,Balance Sheet
Prepaid Expenses,,,,,84.0,,Balance Sheet
"Other Curr. Assets, Total",269.0,321.0,405.0,403.0,441.0,,Balance Sheet
Total Current Assets,1198.0,1284.0,1432.0,1474.0,1629.0,,Balance Sheet
Buildings,118.0,134.0,149.0,161.0,151.0,,Balance Sheet
Machinery/Equipment,502.0,545.0,548.0,556.0,456.0,,Balance Sheet
Other Prop./Plant/Equip.,106.0,110.0,112.0,118.0,329.0,,Balance Sheet
Prop./Plant/Equip. - Gross,727.0,789.0,809.0,834.0,936.0,,Balance Sheet
Accumulated Depreciation,-584.0,-628.0,-664.0,-709.0,-567.0,,Balance Sheet
Prop./Plant/Equip. - Net,143.0,162.0,145.0,125.0,369.0,,Balance Sheet
"Goodwill, Net",209.0,210.0,211.0,210.0,210.0,,Balance Sheet
Intangibles - Net,5.0,4.0,5.0,3.0,2.0,,Balance Sheet
Def. Inc. Tax - LT Asset,117.0,119.0,75.0,91.0,101.0,,Balance Sheet
Total Assets,1671.0,1778.0,1867.0,1903.0,2311.0,,Balance Sheet
Payable/Accrued,148.0,136.0,127.0,168.0,124.0,,Balance Sheet
Accrued Expenses,505.0,539.0,613.0,639.0,815.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",3.0,5.0,8.0,13.0,2.0,,Balance Sheet
Total Current Liabilities,656.0,680.0,748.0,820.0,941.0,,Balance Sheet
Total Long Term Debt,1.0,1.0,1.0,0.0,0.0,,Balance Sheet
Total Debt,1.0,1.0,1.0,1.0,0.0,,Balance Sheet
"Other Liabilities, Total",11.0,11.0,14.0,20.0,227.0,,Balance Sheet
Total Liabilities,667.0,691.0,762.0,840.0,1168.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,979.0,1022.0,1065.0,1079.0,1127.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),34.0,85.0,37.0,0.0,36.0,,Balance Sheet
"Other Equity, Total",-10.0,-21.0,4.0,-16.0,-20.0,,Balance Sheet
Total Equity,1004.0,1087.0,1105.0,1063.0,1144.0,,Balance Sheet
