,2015,2016,2017,2018,2019,2020,Report
high,39.93,45.55,67.4,84.68,59.75,74.8,
low,24.04,26.49,36.18,43.71,39.85,50.51,
change,0.5484,-0.051,0.7377,-0.2671,0.3131,0.2208,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,,286.0,269.0,,,,Balance Sheet
Cash & Equivalents,1823.0,2921.0,4405.0,4193.0,5757.0,,Balance Sheet
Short Term Investments,,38.0,39.0,182.0,102.0,,Balance Sheet
Cash and Short Term Invs,1823.0,3245.0,4713.0,4375.0,5859.0,,Balance Sheet
"Trade Accts Recvble, Gross",1022.0,993.0,1197.0,1225.0,980.0,,Balance Sheet
Prov. for Doubtful Accts,-343.0,-261.0,-279.0,-190.0,-132.0,,Balance Sheet
"Total Receivables, Net",679.0,732.0,918.0,1035.0,848.0,,Balance Sheet
Invent. - Finished Goods,101.0,40.0,45.0,40.0,,,Balance Sheet
Invent. - Raw Materials,27.0,9.0,1.0,3.0,,,Balance Sheet
Total Inventory,128.0,49.0,46.0,43.0,32.0,,Balance Sheet
"Other Curr. Assets, Total",757.0,804.0,843.0,653.0,553.0,,Balance Sheet
Total Current Assets,3387.0,4830.0,6520.0,6106.0,7292.0,,Balance Sheet
Buildings,,166.0,228.0,,256.0,,Balance Sheet
Land/Improvements,,1.0,1.0,,1.0,,Balance Sheet
Machinery/Equipment,,560.0,658.0,,654.0,,Balance Sheet
Other Prop./Plant/Equip.,,78.0,92.0,,323.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,805.0,979.0,,1234.0,,Balance Sheet
Accumulated Depreciation,,-547.0,-685.0,,-749.0,,Balance Sheet
Prop./Plant/Equip. - Net,189.0,258.0,294.0,282.0,485.0,,Balance Sheet
"Goodwill, Net",7095.0,9768.0,9763.0,9762.0,9764.0,,Balance Sheet
Intangibles - Gross,80.0,2492.0,2964.0,2943.0,2315.0,,Balance Sheet
Accum. Intangible Amort.,,-1013.0,-1772.0,-2143.0,-1730.0,,Balance Sheet
Intangibles - Net,562.0,1912.0,1192.0,800.0,585.0,,Balance Sheet
Def. Inc. Tax - LT Asset,275.0,283.0,459.0,458.0,1293.0,,Balance Sheet
Restricted Cash - LT,3561.0,0.0,,,,,Balance Sheet
Other Long Term Assets,177.0,401.0,440.0,482.0,426.0,,Balance Sheet
Total Assets,15246.0,17452.0,18668.0,17890.0,19845.0,,Balance Sheet
Accounts Payable,284.0,222.0,323.0,253.0,292.0,,Balance Sheet
Accrued Expenses,625.0,806.0,1411.0,895.0,1244.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,,,,,,Balance Sheet
Customer Advances,1702.0,1628.0,1929.0,1493.0,1375.0,,Balance Sheet
Other Current Liabilities,,,,1.0,4.0,,Balance Sheet
"Other Curr. Lblts, Total",1702.0,1628.0,1929.0,1494.0,1379.0,,Balance Sheet
Total Current Liabilities,2611.0,2656.0,3663.0,2642.0,2915.0,,Balance Sheet
Total Long Term Debt,4074.0,4887.0,4390.0,2671.0,2675.0,,Balance Sheet
Total Debt,4074.0,4887.0,4390.0,2671.0,2675.0,,Balance Sheet
Deferred Income Tax,10.0,44.0,21.0,18.0,505.0,,Balance Sheet
"Other Liabilities, Total",483.0,746.0,1132.0,1167.0,945.0,,Balance Sheet
Total Liabilities,7178.0,8333.0,9206.0,6498.0,7040.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,10242.0,10442.0,10747.0,10963.0,11174.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4096.0,4869.0,4916.0,6593.0,7813.0,,Balance Sheet
Treasury Stock - Common,-5637.0,-5563.0,-5563.0,-5563.0,-5563.0,,Balance Sheet
Unrealized Gain (Loss),-4.0,1.0,0.0,5.0,-3.0,,Balance Sheet
Cum. Trans. Adjustment,-630.0,-659.0,-623.0,-629.0,-624.0,,Balance Sheet
Other Comprehensive Income,1.0,29.0,-15.0,23.0,8.0,,Balance Sheet
"Other Equity, Total",-629.0,-630.0,-638.0,-606.0,-616.0,,Balance Sheet
Total Equity,8068.0,9119.0,9462.0,11392.0,12805.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,15246.0,17452.0,18668.0,17890.0,19845.0,,Balance Sheet
Ttl Comm. Shares Outs.,735.0,745.0,758.0,763.0,769.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,429.0,429.0,429.0,429.0,429.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,4664.0,6608.0,7017.0,7500.0,6489.0,,Income Statement
"Cost of Revenue, Total",1585.0,2394.0,2501.0,2517.0,2094.0,,Income Statement
Selling/Gen/Admin Expense,1062.0,1756.0,2031.0,1754.0,1566.0,,Income Statement
Labor & Related Expense,52.0,88.0,107.0,130.0,92.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1114.0,1844.0,2138.0,1884.0,1658.0,,Income Statement
Research & Development,646.0,958.0,1069.0,1101.0,998.0,,Income Statement
Restructuring Charge,,,,10.0,132.0,,Income Statement
Other Unusual Expnse (In),,92.0,12.0,40.0,0.0,,Income Statement
Unusual Expense (Income),,92.0,12.0,50.0,132.0,,Income Statement
Total Operating Expense,3345.0,5288.0,5720.0,5552.0,4882.0,,Income Statement
Total Operating Income,1319.0,1320.0,1297.0,1948.0,1607.0,,Income Statement
