,2015,2016,2017,2018,2019,2020,Report
high,81.2,90.54,97.77,80.67,48.66,32.42,
low,61.42,68.18,75.21,41.6,24.86,19.99,
change,0.0248,0.2233,-0.1149,-0.4498,-0.2484,-0.08449999999999999,
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Balance Sheet
Cash and Short Term Invs,,4204.0,1629.0,1130.0,2279.0,,Balance Sheet
"Trade Accts Recvble, Gross",,789.0,944.0,2153.0,2006.0,,Balance Sheet
Prov. for Doubtful Accts,,-20.0,-23.0,-24.0,-33.0,,Balance Sheet
"Trade Accts Recvble, Net",,769.0,921.0,2129.0,1973.0,,Balance Sheet
Other Receivables,,129.0,891.0,152.0,173.0,,Balance Sheet
"Total Receivables, Net",,898.0,1812.0,2281.0,2146.0,,Balance Sheet
Invent. - Finished Goods,,1754.0,1816.0,1814.0,1846.0,,Balance Sheet
Invent. - Work In Progress,,388.0,384.0,343.0,364.0,,Balance Sheet
Invent. - Raw Materials,,542.0,560.0,510.0,511.0,,Balance Sheet
Total Inventory,,2684.0,2760.0,2667.0,2721.0,,Balance Sheet
Prepaid Expenses,,,345.0,400.0,384.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,,0.0,1376.0,122.0,,Balance Sheet
Other Current Assets,,967.0,655.0,1221.0,445.0,,Balance Sheet
"Other Curr. Assets, Total",,967.0,655.0,2597.0,567.0,,Balance Sheet
Total Current Assets,,8753.0,7201.0,9075.0,8097.0,,Balance Sheet
Buildings,,1884.0,2232.0,2375.0,2447.0,,Balance Sheet
Land/Improvements,,264.0,250.0,218.0,210.0,,Balance Sheet
Construction in Progress,,1600.0,1345.0,1165.0,1033.0,,Balance Sheet
Other Prop./Plant/Equip.,,4770.0,5323.0,5904.0,7094.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,8518.0,9150.0,9662.0,10784.0,,Balance Sheet
Accumulated Depreciation,,-1830.0,-2089.0,-2584.0,-3187.0,,Balance Sheet
Prop./Plant/Equip. - Net,,6688.0,7061.0,7078.0,7597.0,,Balance Sheet
"Goodwill, Net",,44125.0,44825.0,36503.0,35546.0,,Balance Sheet
Intangibles - Gross,,6534.0,6613.0,6589.0,6570.0,,Balance Sheet
Accum. Intangible Amort.,,-544.0,-836.0,-1087.0,-1318.0,,Balance Sheet
Intangibles - Net,,59297.0,59432.0,49468.0,48652.0,,Balance Sheet
Other Long Term Assets,,1617.0,1573.0,1337.0,1558.0,,Balance Sheet
Total Assets,,120480.0,120092.0,103461.0,101450.0,,Balance Sheet
Accounts Payable,,3996.0,4362.0,4153.0,4003.0,,Balance Sheet
Accrued Expenses,,1321.0,1108.0,1130.0,1178.0,,Balance Sheet
Notes Payable/ST Debt,,645.0,462.0,21.0,6.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,2046.0,2733.0,377.0,1022.0,,Balance Sheet
Dividends Payable,,39.0,,,,,Balance Sheet
Income Taxes Payable,,255.0,0.0,55.0,9.0,,Balance Sheet
