,2015,2016,2017,2018,2019,2020,Report
high,60.57,73.62,77.79,81.93,92.98,85.86,
low,50.2,42.86,57.5,54.36,57.79,23.25,
change,-0.0884,0.3724,0.055099999999999996,-0.2364,0.4644,-0.49810000000000004,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,9572.0,11914.0,13306.0,13299.0,6924.0,,Balance Sheet
Securities Held,121.0,152.0,173.0,233.0,272.0,,Balance Sheet
Securities for Sale,2963.0,1605.0,1395.0,3133.0,10173.0,,Balance Sheet
"Other Erng. Assets, Total",3084.0,1757.0,1568.0,3370.0,10595.0,,Balance Sheet
Total Gross Loans,72385.0,77254.0,84248.0,90512.0,95894.0,,Balance Sheet
Loan Loss Allowances,-1869.0,-2167.0,-2621.0,-3041.0,-3383.0,,Balance Sheet
Net Loans,70516.0,75087.0,81627.0,87471.0,92511.0,,Balance Sheet
Buildings,607.0,617.0,641.0,671.0,693.0,,Balance Sheet
Land/Improvements,42.0,42.0,42.0,42.0,42.0,,Balance Sheet
Machinery/Equipment,2.0,2.0,2.0,,,,Balance Sheet
Other Prop./Plant/Equip.,1281.0,1296.0,1474.0,1685.0,1982.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1932.0,1957.0,2159.0,2398.0,2717.0,,Balance Sheet
Accumulated Depreciation,-1239.0,-1223.0,-1334.0,-1462.0,-1611.0,,Balance Sheet
Prop./Plant/Equip. - Net,693.0,734.0,825.0,936.0,1106.0,,Balance Sheet
"Goodwill, Net",255.0,255.0,255.0,255.0,255.0,,Balance Sheet
Intangibles - Gross,232.0,229.0,229.0,232.0,228.0,,Balance Sheet
Accum. Intangible Amort.,-64.0,-63.0,-66.0,-71.0,-73.0,,Balance Sheet
Intangibles - Net,168.0,166.0,163.0,161.0,155.0,,Balance Sheet
Long Term Investments,328.0,326.0,297.0,295.0,336.0,,Balance Sheet
"Other Assets, Total",2183.0,2069.0,2046.0,3766.0,2114.0,,Balance Sheet
Total Assets,86799.0,92308.0,100087.0,109553.0,113996.0,,Balance Sheet
