,2015,2016,2017,2018,2019,2020,Report
high,62.32,42.69,55.86,58.22,46.6,44.05,
low,37.33,27.52,37.54,32.46,30.71,17.0,
change,-0.2956,-0.0716,0.2805,-0.3239,0.27399999999999997,-0.332,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,578.0,444.0,545.0,739.0,832.0,,Balance Sheet
"Trade Accts Recvble, Gross",,1448.0,1736.0,1728.0,1713.0,,Balance Sheet
Prov. for Doubtful Accts,,-3.0,-6.0,-7.0,-6.0,,Balance Sheet
"Trade Accts Recvble, Net",1665.0,1445.0,1730.0,1721.0,1717.0,,Balance Sheet
Other Receivables,,244.0,289.0,266.0,214.0,,Balance Sheet
"Total Receivables, Net",1665.0,1689.0,2019.0,1987.0,1931.0,,Balance Sheet
Invent. - Finished Goods,222.0,175.0,183.0,199.0,207.0,,Balance Sheet
Invent. - Work In Progress,103.0,103.0,127.0,114.0,113.0,,Balance Sheet
Invent. - Raw Materials,413.0,379.0,470.0,485.0,502.0,,Balance Sheet
LIFO Reserve,-14.0,-15.0,-13.0,-17.0,-15.0,,Balance Sheet
Total Inventory,724.0,641.0,766.0,781.0,807.0,,Balance Sheet
Prepaid Expenses,166.0,86.0,87.0,167.0,178.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,0.0,67.0,47.0,0.0,,Balance Sheet
Other Current Assets,3.0,52.0,58.0,83.0,88.0,,Balance Sheet
"Other Curr. Assets, Total",3.0,52.0,126.0,130.0,88.0,,Balance Sheet
Total Current Assets,3135.0,2912.0,3543.0,3805.0,3836.0,,Balance Sheet
Buildings,,671.0,784.0,763.0,755.0,,Balance Sheet
Land/Improvements,780.0,111.0,116.0,108.0,105.0,,Balance Sheet
Machinery/Equipment,2154.0,2371.0,2734.0,2851.0,2971.0,,Balance Sheet
Construction in Progress,386.0,338.0,411.0,426.0,360.0,,Balance Sheet
Other Prop./Plant/Equip.,7.0,148.0,211.0,230.0,332.0,,Balance Sheet
Prop./Plant/Equip. - Gross,3328.0,3639.0,4256.0,4377.0,4523.0,,Balance Sheet
Accumulated Depreciation,-1037.0,-1138.0,-1392.0,-1474.0,-1513.0,,Balance Sheet
Prop./Plant/Equip. - Net,2448.0,2502.0,2864.0,2904.0,3010.0,,Balance Sheet
"Goodwill, Net",1758.0,1702.0,1882.0,1853.0,1842.0,,Balance Sheet
Intangibles - Gross,,650.0,730.0,705.0,700.0,,Balance Sheet
Accum. Intangible Amort.,,-186.0,-237.0,-266.0,-298.0,,Balance Sheet
Intangibles - Net,544.0,464.0,493.0,440.0,402.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,219.0,240.0,244.0,256.0,,Balance Sheet
LT Investments - Other,461.0,283.0,308.0,348.0,62.0,,Balance Sheet
Long Term Investments,461.0,502.0,547.0,592.0,318.0,,Balance Sheet
Other Long Term Assets,480.0,329.0,338.0,305.0,215.0,,Balance Sheet
Total Assets,8826.0,8835.0,9788.0,10095.0,9702.0,,Balance Sheet
Accounts Payable,,1259.0,1546.0,1485.0,1325.0,,Balance Sheet
Payable/Accrued,1845.0,65.0,116.0,58.0,50.0,,Balance Sheet
Accrued Expenses,,416.0,477.0,426.0,418.0,,Balance Sheet
Notes Payable/ST Debt,281.0,157.0,69.0,33.0,34.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,161.0,19.0,16.0,140.0,252.0,,Balance Sheet
Dividends Payable,,16.0,18.0,17.0,14.0,,Balance Sheet
Customer Advances,,,,13.0,10.0,,Balance Sheet
Income Taxes Payable,49.0,69.0,41.0,59.0,66.0,,Balance Sheet
Discontinued Operations,,0.0,30.0,23.0,0.0,,Balance Sheet
Other Current Liabilities,22.0,91.0,114.0,144.0,160.0,,Balance Sheet
"Other Curr. Lblts, Total",71.0,176.0,202.0,257.0,250.0,,Balance Sheet
Total Current Liabilities,2357.0,2092.0,2425.0,2399.0,2329.0,,Balance Sheet
Total Long Term Debt,2109.0,2044.0,2104.0,1941.0,1674.0,,Balance Sheet
Total Debt,2550.0,2220.0,2188.0,2113.0,1960.0,,Balance Sheet
Deferred Income Tax,,54.0,61.0,51.0,125.0,,Balance Sheet
Minority Interest,78.0,84.0,109.0,119.0,138.0,,Balance Sheet
Pension Benefits - Underfunded,313.0,294.0,302.0,298.0,306.0,,Balance Sheet
Other LT Liabilities,415.0,1049.0,1070.0,1061.0,424.0,,Balance Sheet
"Other Liabilities, Total",728.0,1343.0,1371.0,1360.0,730.0,,Balance Sheet
Total Liabilities,5272.0,5616.0,6071.0,5870.0,4996.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,1110.0,1104.0,1119.0,1146.0,1145.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4210.0,4215.0,4531.0,5336.0,5942.0,,Balance Sheet
Treasury Stock - Common,-1158.0,-1382.0,-1445.0,-1585.0,-1657.0,,Balance Sheet
Cum. Trans. Adjustment,,-530.0,-294.0,-441.0,-497.0,,Balance Sheet
Min. Pension Lblty Adj.,,-198.0,-198.0,-235.0,-230.0,,Balance Sheet
Other Comprehensive Income,-610.0,6.0,1.0,2.0,0.0,,Balance Sheet
"Other Equity, Total",-610.0,-722.0,-490.0,-674.0,-727.0,,Balance Sheet
Total Equity,3554.0,3218.0,3717.0,4226.0,4706.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8826.0,8835.0,9788.0,10095.0,9702.0,,Balance Sheet
Ttl Comm. Shares Outs.,219.0,212.0,211.0,208.0,206.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,27.0,34.0,36.0,38.0,40.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,8023.0,9071.0,9799.0,10530.0,10168.0,,Income Statement
"Cost of Revenue, Total",6320.0,7142.0,7684.0,8300.0,8067.0,,Income Statement
Selling/Gen/Admin Expense,355.0,475.0,492.0,506.0,460.0,,Income Statement
Labor & Related Expense,26.0,,,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",380.0,475.0,492.0,506.0,460.0,,Income Statement
Research & Development,307.0,343.0,408.0,440.0,413.0,,Income Statement
"Inter/Invest Inc, Operating",-11.0,0.0,0.0,0.0,,,Income Statement
Restructuring Charge,66.0,27.0,59.0,67.0,72.0,,Income Statement
Impair-Assets Held for Use,0.0,140.0,71.0,26.0,7.0,,Income Statement
Other Unusual Expnse (In),73.0,-25.0,15.0,25.0,-166.0,,Income Statement
Unusual Expense (Income),139.0,142.0,145.0,98.0,-87.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),,0.0,0.0,-19.0,0.0,,Income Statement
"Other, Net",,5.0,5.0,9.0,-27.0,,Income Statement
"Other Operat Expse, Total",-1.0,-4.0,0.0,-4.0,12.0,,Income Statement
Total Operating Expense,7135.0,8098.0,8727.0,9340.0,8865.0,,Income Statement
Total Operating Income,888.0,973.0,1072.0,1190.0,1303.0,,Income Statement
"Inter Expse, Non-Operating",-77.0,-99.0,-90.0,-81.0,-71.0,,Income Statement
"Inter Capital, Non-Operat",17.0,14.0,20.0,22.0,16.0,,Income Statement
"Inter Expse,Net Non-Operat",-60.0,-85.0,-71.0,-59.0,-55.0,,Income Statement
"Inter Income, Non-Operating",8.0,6.0,6.0,6.0,12.0,,Income Statement
"Invest Income, Non-Operat",40.0,43.0,51.0,49.0,32.0,,Income Statement
"Inter/Invest Inc, Non-Oper",48.0,49.0,57.0,55.0,44.0,,Income Statement
OtherNon-OperatInc (Expnse),,5.0,5.0,9.0,-27.0,,Income Statement
Income Before Tax,875.0,943.0,1064.0,1196.0,1265.0,,Income Statement
Income Tax - Total,262.0,306.0,307.0,224.0,446.0,,Income Statement
Income After Tax,614.0,637.0,757.0,972.0,819.0,,Income Statement
Minority Interest,-37.0,-42.0,-43.0,-54.0,-51.0,,Income Statement
