,2015,2016,2017,2018,2019,2020,Report
high,33.11,33.28,36.92,38.39,30.28,31.58,
low,26.73,22.06,29.88,20.52,20.91,13.1,
change,-0.0747,0.0197,0.16640000000000002,-0.38070000000000004,0.4313,-0.3429,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1011.0,676.0,824.0,334.0,139.0,,Balance Sheet
"Trade Accts Recvble, Gross",277.0,391.0,397.0,338.0,,,Balance Sheet
Prov. for Doubtful Accts,-1.0,-1.0,-1.0,-1.0,,,Balance Sheet
"Trade Accts Recvble, Net",276.0,390.0,396.0,337.0,309.0,,Balance Sheet
Other Receivables,30.0,84.0,14.0,137.0,98.0,,Balance Sheet
"Total Receivables, Net",306.0,474.0,410.0,474.0,407.0,,Balance Sheet
Invent. - Finished Goods,218.0,234.0,244.0,254.0,274.0,,Balance Sheet
Invent. - Raw Materials,107.0,124.0,139.0,135.0,142.0,,Balance Sheet
Total Inventory,325.0,358.0,383.0,389.0,416.0,,Balance Sheet
Prepaid Expenses,63.0,114.0,98.0,152.0,147.0,,Balance Sheet
Restricted Cash - Current,,,,253.0,362.0,,Balance Sheet
Discont. Ops.-Curr. Assets,1934.0,0.0,,,140.0,,Balance Sheet
"Other Curr. Assets, Total",1934.0,0.0,,253.0,502.0,,Balance Sheet
Total Current Assets,3639.0,1622.0,1715.0,1602.0,1611.0,,Balance Sheet
Buildings,791.0,789.0,867.0,942.0,999.0,,Balance Sheet
Land/Improvements,99.0,90.0,88.0,87.0,87.0,,Balance Sheet
Machinery/Equipment,3435.0,3795.0,3819.0,4025.0,4167.0,,Balance Sheet
Construction in Progress,144.0,213.0,225.0,136.0,130.0,,Balance Sheet
Natural Resources,6552.0,14299.0,12954.0,12671.0,11929.0,,Balance Sheet
Other Prop./Plant/Equip.,195.0,194.0,182.0,179.0,313.0,,Balance Sheet
Prop./Plant/Equip. - Gross,11216.0,19380.0,18135.0,18040.0,17625.0,,Balance Sheet
Accumulated Depreciation,-3287.0,-3306.0,-3338.0,-3376.0,-3477.0,,Balance Sheet
Prop./Plant/Equip. - Net,7943.0,16393.0,15105.0,14958.0,14429.0,,Balance Sheet
"Goodwill, Net",40.0,40.0,40.0,,,,Balance Sheet
Long Term Investments,0.0,56.0,31.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,254.0,293.0,268.0,15.0,72.0,,Balance Sheet
Restricted Cash - LT,615.0,615.0,615.0,362.0,0.0,,Balance Sheet
Other Long Term Assets,229.0,224.0,285.0,312.0,294.0,,Balance Sheet
Total Assets,12720.0,19243.0,18059.0,17249.0,16406.0,,Balance Sheet
Accounts Payable,204.0,233.0,249.0,222.0,246.0,,Balance Sheet
Accrued Expenses,399.0,512.0,578.0,460.0,493.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,4.0,282.0,271.0,1227.0,243.0,,Balance Sheet
Customer Advances,28.0,40.0,48.0,,,,Balance Sheet
Income Taxes Payable,0.0,139.0,19.0,30.0,24.0,,Balance Sheet
Discontinued Operations,690.0,0.0,,,,,Balance Sheet
"Other Curr. Lblts, Total",718.0,179.0,67.0,30.0,24.0,,Balance Sheet
Total Current Liabilities,1325.0,1206.0,1165.0,1939.0,1006.0,,Balance Sheet
Long Term Debt,5298.0,6840.0,6232.0,5419.0,6147.0,,Balance Sheet
Capital Lease Obligations,,,,,20.0,,Balance Sheet
Total Long Term Debt,5298.0,6840.0,6232.0,5419.0,6167.0,,Balance Sheet
Total Debt,5302.0,7122.0,6503.0,6646.0,6410.0,,Balance Sheet
Deferred Income Tax,,,,43.0,6.0,,Balance Sheet
Pension Benefits - Underfunded,987.0,1322.0,1487.0,527.0,693.0,,Balance Sheet
Other LT Liabilities,241.0,695.0,276.0,275.0,357.0,,Balance Sheet
"Other Liabilities, Total",1228.0,2017.0,1763.0,802.0,1050.0,,Balance Sheet
Total Liabilities,7851.0,10063.0,9160.0,8203.0,8229.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",14.0,0.0,,,,,Balance Sheet
Common Stock,638.0,936.0,944.0,933.0,932.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1349.0,1421.0,1078.0,1093.0,-3.0,,Balance Sheet
Unrealized Gain (Loss),6.0,7.0,9.0,0.0,,,Balance Sheet
Cum. Trans. Adjustment,207.0,232.0,264.0,210.0,,,Balance Sheet
Other Equity,4080.0,8282.0,8439.0,8172.0,8152.0,,Balance Sheet
Min. Pension Lblty Adj.,-1425.0,-1698.0,-1835.0,-1362.0,,,Balance Sheet
Other Comprehensive Income,,,,,-904.0,,Balance Sheet
"Other Equity, Total",2862.0,6816.0,6868.0,7020.0,7248.0,,Balance Sheet
