,2015,2016,2017,2018,2019,2020,Report
high,77.26,113.21,127.23,125.1,136.32,158.36,
low,60.66,69.89,98.03,96.56,100.05,105.0,
change,0.1543,0.31260000000000004,0.1518,-0.06570000000000001,0.1348,0.20870000000000002,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,57.0,11.0,0.0,127.0,90.0,,Balance Sheet
"Trade Accts Recvble, Gross",183.0,211.0,283.0,311.0,319.0,,Balance Sheet
Prov. for Doubtful Accts,-6.0,-7.0,-7.0,-12.0,-14.0,,Balance Sheet
"Total Receivables, Net",581.0,616.0,706.0,763.0,784.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Other Prop./Plant/Equip.,10915.0,11558.0,16916.0,18840.0,17567.0,,Balance Sheet
Prop./Plant/Equip. - Gross,10915.0,11558.0,16916.0,18840.0,17567.0,,Balance Sheet
Accumulated Depreciation,-2251.0,-2669.0,-3238.0,-3935.0,-4588.0,,Balance Sheet
Prop./Plant/Equip. - Net,8664.0,8890.0,13678.0,14905.0,14859.0,,Balance Sheet
"Goodwill, Net",331.0,753.0,3390.0,4348.0,3363.0,,Balance Sheet
Intangibles - Gross,2135.0,2405.0,4310.0,4777.0,4103.0,,Balance Sheet
Accum. Intangible Amort.,-711.0,-860.0,-1127.0,-1513.0,-1833.0,,Balance Sheet
Intangibles - Net,1424.0,1545.0,3183.0,3264.0,2270.0,,Balance Sheet
Long Term Investments,106.0,106.0,163.0,175.0,1287.0,,Balance Sheet
Disct. Ops. - LT Asset,180.0,56.0,140.0,0.0,230.0,,Balance Sheet
Restricted Cash - LT,18.0,12.0,13.0,9.0,,,Balance Sheet
Other Assets,55.0,204.0,131.0,177.0,185.0,,Balance Sheet
"Other Assets, Total",55.0,204.0,131.0,177.0,185.0,,Balance Sheet
Total Assets,11416.0,12193.0,21404.0,23767.0,23068.0,,Balance Sheet
Payable/Accrued,608.0,671.0,813.0,1018.0,686.0,,Balance Sheet
Accrued Expenses,,,,,694.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Dividends Payable,127.0,144.0,200.0,217.0,235.0,,Balance Sheet
Security Deposits,138.0,168.0,218.0,209.0,209.0,,Balance Sheet
"Other Curr. Lblts, Total",265.0,312.0,418.0,427.0,443.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Long Term Debt,5899.0,5839.0,8649.0,11101.0,10122.0,,Balance Sheet
Capital Lease Obligations,,,,,178.0,,Balance Sheet
Total Long Term Debt,5899.0,5839.0,8649.0,11101.0,10301.0,,Balance Sheet
Total Debt,5899.0,5839.0,8649.0,11101.0,10301.0,,Balance Sheet
Deferred Income Tax,,154.0,167.0,147.0,143.0,,Balance Sheet
Minority Interest,36.0,36.0,754.0,1015.0,770.0,,Balance Sheet
Discont. Ops. - Lblts,6.0,3.0,5.0,0.0,3.0,,Balance Sheet
Other Liabilities,101.0,82.0,249.0,200.0,149.0,,Balance Sheet
"Other Liabilities, Total",107.0,84.0,254.0,200.0,151.0,,Balance Sheet
