,2015,2016,2017,2018,2019,2020,Report
high,78.6,89.66,87.43,83.34,85.05,81.17,
low,64.12,66.48,65.32,65.85,71.5,46.37,
change,-0.0192,0.1441,-0.15230000000000002,0.008,0.1161,-0.3209,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,2605.0,3002.0,3796.0,3652.0,4306.0,,Balance Sheet
Short Term Investments,15.0,21.0,0.0,6.0,4.0,,Balance Sheet
Cash and Short Term Invs,2620.0,3023.0,3796.0,3658.0,4309.0,,Balance Sheet
"Trade Accts Recvble, Gross",7243.0,7536.0,8116.0,7693.0,7851.0,,Balance Sheet
Prov. for Doubtful Accts,-23.0,-25.0,-32.0,-27.0,-22.0,,Balance Sheet
"Total Receivables, Net",7221.0,7511.0,8084.0,8828.0,9087.0,,Balance Sheet
Total Inventory,1123.0,1125.0,1111.0,,,,Balance Sheet
"Other Curr. Assets, Total",1017.0,1063.0,1125.0,1241.0,1189.0,,Balance Sheet
Total Current Assets,11981.0,12722.0,14116.0,13727.0,14585.0,,Balance Sheet
Other Prop./Plant/Equip.,1899.0,1908.0,1970.0,1879.0,1806.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1899.0,1908.0,1970.0,1879.0,1806.0,,Balance Sheet
Accumulated Depreciation,-1207.0,-1233.0,-1279.0,-1185.0,-1143.0,,Balance Sheet
Prop./Plant/Equip. - Net,693.0,675.0,691.0,694.0,2062.0,,Balance Sheet
"Goodwill, Gross",9206.0,9481.0,9872.0,9899.0,9958.0,,Balance Sheet
Accum. Goodwill Amort.,-529.0,-505.0,-534.0,-514.0,-517.0,,Balance Sheet
"Goodwill, Net",8676.0,8976.0,9338.0,9384.0,9441.0,,Balance Sheet
Intangibles - Gross,1026.0,1205.0,1248.0,1120.0,1097.0,,Balance Sheet
Accum. Intangible Amort.,-681.0,-778.0,-880.0,-737.0,-759.0,,Balance Sheet
Intangibles - Net,345.0,427.0,368.0,383.0,338.0,,Balance Sheet
Long Term Investments,137.0,120.0,120.0,121.0,107.0,,Balance Sheet
Other Long Term Assets,280.0,245.0,298.0,308.0,252.0,,Balance Sheet
Total Assets,22111.0,23165.0,24931.0,24617.0,26783.0,,Balance Sheet
Accounts Payable,9812.0,10477.0,11575.0,11464.0,11768.0,,Balance Sheet
Accrued Expenses,,,,,290.0,,Balance Sheet
Notes Payable/ST Debt,5.0,29.0,12.0,8.0,10.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1001.0,0.0,0.0,500.0,649.0,,Balance Sheet
Customer Advances,1284.0,1187.0,1267.0,1159.0,1215.0,,Balance Sheet
Income Taxes Payable,319.0,350.0,330.0,181.0,253.0,,Balance Sheet
Other Current Liabilities,1798.0,1969.0,1926.0,1959.0,1795.0,,Balance Sheet
"Other Curr. Lblts, Total",3401.0,3505.0,3523.0,3298.0,3263.0,,Balance Sheet
Total Current Liabilities,14220.0,14011.0,15109.0,15270.0,15981.0,,Balance Sheet
Long Term Debt,3564.0,4921.0,4913.0,4384.0,4532.0,,Balance Sheet
Capital Lease Obligations,,,,,92.0,,Balance Sheet
Total Long Term Debt,3564.0,4921.0,4913.0,4384.0,4624.0,,Balance Sheet
Total Debt,4571.0,4949.0,4925.0,4892.0,5283.0,,Balance Sheet
