,2015,2016,2017,2018,2019,2020,Report
high,36.81,37.42,58.35,76.24,80.73,80.62,
low,24.47,21.33,35.59,48.43,60.02,46.81,
change,-0.289,0.41619999999999996,0.5217,0.1168,0.19090000000000001,-0.09210000000000002,
Date,2015-12-25 00:00:00,2016-12-30 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,628.0,603.0,401.0,858.0,958.0,,Balance Sheet
Short Term Investments,810.0,417.0,18.0,253.0,996.0,,Balance Sheet
Cash and Short Term Invs,1438.0,1020.0,419.0,1111.0,1954.0,,Balance Sheet
"Trade Accts Recvble, Gross",1019.0,971.0,996.0,1036.0,1016.0,,Balance Sheet
Prov. for Doubtful Accts,-37.0,-33.0,-26.0,-26.0,-30.0,,Balance Sheet
"Total Receivables, Net",982.0,938.0,970.0,1010.0,986.0,,Balance Sheet
Total Inventory,350.0,407.0,372.0,263.0,261.0,,Balance Sheet
"Other Curr. Assets, Total",70.0,122.0,154.0,181.0,77.0,,Balance Sheet
Total Current Assets,2840.0,2487.0,1915.0,2565.0,3278.0,,Balance Sheet
Land/Improvements,,1833.0,1849.0,1845.0,1836.0,,Balance Sheet
Machinery/Equipment,,40428.0,41697.0,42503.0,42833.0,,Balance Sheet
Construction in Progress,,913.0,778.0,457.0,431.0,,Balance Sheet
Other Prop./Plant/Equip.,41574.0,53.0,,,532.0,,Balance Sheet
Prop./Plant/Equip. - Gross,41574.0,43227.0,44324.0,44805.0,45632.0,,Balance Sheet
Accumulated Depreciation,-11400.0,-12077.0,-12560.0,-12807.0,-12932.0,,Balance Sheet
Prop./Plant/Equip. - Net,30174.0,31150.0,31764.0,31998.0,32700.0,,Balance Sheet
LT Invt. - Affiliate Comp.,591.0,619.0,779.0,836.0,897.0,,Balance Sheet
LT Investments - Other,803.0,840.0,907.0,943.0,982.0,,Balance Sheet
Long Term Investments,1394.0,1459.0,1686.0,1779.0,1879.0,,Balance Sheet
Other Long Term Assets,337.0,318.0,374.0,387.0,400.0,,Balance Sheet
Total Assets,34745.0,35414.0,35739.0,36729.0,38257.0,,Balance Sheet
Accounts Payable,764.0,806.0,847.0,949.0,1043.0,,Balance Sheet
Accrued Expenses,490.0,545.0,602.0,550.0,546.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,20.0,331.0,19.0,18.0,245.0,,Balance Sheet
Income Taxes Payable,108.0,129.0,157.0,106.0,69.0,,Balance Sheet
Other Current Liabilities,570.0,229.0,269.0,292.0,248.0,,Balance Sheet
"Other Curr. Lblts, Total",678.0,358.0,426.0,398.0,317.0,,Balance Sheet
Total Current Liabilities,1952.0,2040.0,1894.0,1915.0,2151.0,,Balance Sheet
Long Term Debt,10515.0,10724.0,11572.0,14739.0,15993.0,,Balance Sheet
Capital Lease Obligations,,238.0,218.0,,,,Balance Sheet
Total Long Term Debt,10515.0,10962.0,11790.0,14739.0,15993.0,,Balance Sheet
Total Debt,10535.0,11293.0,11809.0,14757.0,16238.0,,Balance Sheet
Deferred Income Tax,9179.0,9596.0,6418.0,6690.0,6961.0,,Balance Sheet
Minority Interest,16.0,15.0,16.0,17.0,15.0,,Balance Sheet
Reserves,269.0,259.0,266.0,211.0,205.0,,Balance Sheet
Other LT Liabilities,1162.0,863.0,650.0,594.0,1084.0,,Balance Sheet
"Other Liabilities, Total",1431.0,1122.0,916.0,805.0,1289.0,,Balance Sheet
Total Liabilities,23093.0,23735.0,21034.0,24166.0,26409.0,,Balance Sheet
Common Stock,966.0,928.0,890.0,818.0,773.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),11238.0,11253.0,14084.0,12157.0,11404.0,,Balance Sheet
Other Equity,113.0,138.0,217.0,249.0,346.0,,Balance Sheet
Min. Pension Lblty Adj.,,,-440.0,-604.0,-619.0,,Balance Sheet
Other Comprehensive Income,-665.0,-640.0,-46.0,-57.0,-56.0,,Balance Sheet
"Other Equity, Total",-552.0,-502.0,-269.0,-412.0,-329.0,,Balance Sheet
Total Equity,11652.0,11679.0,14705.0,12563.0,11848.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,34745.0,35414.0,35739.0,36729.0,38257.0,,Balance Sheet
Ttl Comm. Shares Outs.,946.0,928.0,890.0,818.0,773.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-25 00:00:00,2016-12-30 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,11811.0,11069.0,11408.0,12250.0,11937.0,,Income Statement
"Cost of Revenue, Total",3293.0,2805.0,2977.0,3013.0,2690.0,,Income Statement
Selling/Gen/Admin Expense,436.0,465.0,429.0,395.0,408.0,,Income Statement
Labor & Related Expense,3290.0,3135.0,2946.0,2738.0,2616.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",3726.0,3600.0,3375.0,3133.0,3024.0,,Income Statement
Depreciation/Amortization,1208.0,1301.0,1315.0,1331.0,1349.0,,Income Statement
"Inter/Invest Inc, Operating",,-50.0,-219.0,-96.0,-91.0,,Income Statement
Restructuring Charge,,0.0,325.0,0.0,0.0,,Income Statement
Other Unusual Expnse (In),,115.0,0.0,0.0,,,Income Statement
Unusual Expense (Income),,115.0,325.0,0.0,0.0,,Income Statement
Total Operating Expense,8227.0,7771.0,7773.0,7381.0,6972.0,,Income Statement
Total Operating Income,3584.0,3298.0,3635.0,4869.0,4965.0,,Income Statement
"Inter Expse,Net Non-Operat",-544.0,-579.0,-546.0,-639.0,-737.0,,Income Statement
"Inter/Invest Inc, Non-Oper",6.0,10.0,13.0,32.0,48.0,,Income Statement
OtherNon-OperatInc (Expnse),92.0,12.0,40.0,42.0,40.0,,Income Statement
"Other, Net",92.0,12.0,40.0,42.0,40.0,,Income Statement
Income Before Tax,3138.0,2741.0,3142.0,4304.0,4316.0,,Income Statement
Income Tax - Total,1170.0,1027.0,1177.0,995.0,985.0,,Income Statement
Income After Tax,1968.0,1714.0,1965.0,3309.0,3331.0,,Income Statement
Net Inc Before Extra Items,1968.0,1714.0,1965.0,3309.0,3331.0,,Income Statement
Total Extraordinary Items,,,3506.0,0.0,,,Income Statement
Total Net Income,1968.0,1714.0,5471.0,3309.0,3331.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,-1.0,0.0,,Income Statement
Income Available to Common Excl. Extra. Items,1967.0,1713.0,1964.0,3308.0,3331.0,,Income Statement
Income Available to Common Incl. Extra. Items,1967.0,1713.0,5470.0,3308.0,3331.0,,Income Statement
Basic/Primary Weighted Average Shares,983.0,947.0,911.0,857.0,796.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.0,1.81,2.16,3.86,4.18,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.0,1.81,6.0,3.86,4.18,,Income Statement
Diluted Weighted Average Shares,984.0,948.0,914.0,861.0,798.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.0,1.81,2.15,3.84,4.17,,Income Statement
Diluted EPS Incl. Extra. Items,2.0,1.81,5.98,3.84,4.17,,Income Statement
Div/Share-ComStockPrimIssue,0.7,0.72,0.78,0.88,0.96,,Income Statement
Gross Divid - Common Stock,686.0,680.0,708.0,751.0,763.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",544.0,579.0,546.0,639.0,737.0,,Income Statement
"Depreciat/Amort, Suppl",1208.0,1301.0,1315.0,1331.0,1349.0,,Income Statement
Total Special Items,,115.0,325.0,0.0,0.0,,Income Statement
Normalzd Income Before Tax,3138.0,2856.0,3467.0,4304.0,4316.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,43.0,122.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1170.0,1070.0,1299.0,995.0,985.0,,Income Statement
Normalized Income After Tax,1968.0,1786.0,2168.0,3309.0,3331.0,,Income Statement
Normalzd Inc Avail to Common,1967.0,1785.0,2167.0,3308.0,3331.0,,Income Statement
Basic Normalized EPS,2.0,1.88,2.38,3.86,4.18,,Income Statement
Diluted Normalized EPS,2.0,1.88,2.37,3.84,4.17,,Income Statement
Date,2015-12-25 00:00:00,2016-12-30 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1968.0,1714.0,5471.0,3309.0,3331.0,,Cash Flow
Depreciation/Depletion,1208.0,1301.0,1315.0,1331.0,1349.0,,Cash Flow
Deferred Taxes,456.0,405.0,-3233.0,279.0,273.0,,Cash Flow
Unusual Items,-90.0,-128.0,120.0,-169.0,-151.0,,Cash Flow
Equity in Net Earnings/Loss,,,-219.0,-96.0,-91.0,,Cash Flow
Other Non-Cash Items,22.0,-320.0,-17.0,-21.0,22.0,,Cash Flow
Non-Cash Items,-68.0,-448.0,-116.0,-286.0,-220.0,,Cash Flow
"Cash Taxes Pd, Supplemental",768.0,580.0,911.0,814.0,691.0,,Cash Flow
"Cash Interest Pd, Suppl",566.0,606.0,555.0,614.0,717.0,,Cash Flow
Accounts Receivable,149.0,84.0,-70.0,-46.0,45.0,,Cash Flow
Other Assets,-84.0,-113.0,1.0,101.0,68.0,,Cash Flow
Accounts Payable,-79.0,40.0,41.0,104.0,98.0,,Cash Flow
Changes in Working Capital,-194.0,69.0,35.0,8.0,117.0,,Cash Flow
Total Cash from Operations,3370.0,3041.0,3472.0,4641.0,4850.0,,Cash Flow
Capital Expenditures,-2562.0,-2398.0,-2040.0,-1745.0,-1657.0,,Cash Flow
Sale of Fixed Assets,147.0,195.0,97.0,319.0,254.0,,Cash Flow
Sale/Maturity of Investment,1225.0,1325.0,1193.0,505.0,2108.0,,Cash Flow
Purchase of Investments,-1739.0,-929.0,-782.0,-736.0,-2838.0,,Cash Flow
Other Investing Cash Flow,37.0,9.0,37.0,-27.0,31.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-330.0,600.0,545.0,61.0,-445.0,,Cash Flow
Total Cash from Investing,-2892.0,-1798.0,-1495.0,-1684.0,-2102.0,,Cash Flow
Financing Cash Flow Items,0.0,-313.0,-18.0,-59.0,6.0,,Cash Flow
Total Cash Dividends Paid,-686.0,-680.0,-708.0,-751.0,-763.0,,Cash Flow
