,2015,2016,2017,2018,2019,2020,Report
high,107.41,120.02,156.7,167.72,183.12,184.06,
low,87.0,93.71,115.56,123.48,129.07,101.08,
change,0.005699999999999999,0.14,0.3149,-0.1411,0.35960000000000003,-0.22870000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,5455.0,7843.0,7059.0,9287.0,9067.0,,Balance Sheet
Short Term Investments,2103.0,2031.0,3758.0,1623.0,1349.0,,Balance Sheet
Cash and Short Term Invs,7558.0,9874.0,10817.0,10910.0,10416.0,,Balance Sheet
"Trade Accts Recvble, Gross",8337.0,9123.0,9068.0,7705.0,7639.0,,Balance Sheet
Prov. for Doubtful Accts,-262.0,-305.0,-202.0,-197.0,-146.0,,Balance Sheet
"Total Receivables, Net",8075.0,8818.0,8866.0,7508.0,7493.0,,Balance Sheet
Invent. - Finished Goods,2590.0,2552.0,2669.0,2445.0,2593.0,,Balance Sheet
Invent. - Work In Progress,826.0,775.0,790.0,811.0,817.0,,Balance Sheet
Invent. - Raw Materials,1120.0,1104.0,1193.0,1109.0,1056.0,,Balance Sheet
LIFO Reserve,-116.0,-65.0,-39.0,-39.0,-45.0,,Balance Sheet
Total Inventory,4420.0,4366.0,4613.0,4326.0,4421.0,,Balance Sheet
Deferred Income Tax,558.0,486.0,2664.0,1713.0,1670.0,,Balance Sheet
Other Current Assets,,,1706.0,1618.0,1973.0,,Balance Sheet
"Other Curr. Assets, Total",0.0,,1706.0,1618.0,1973.0,,Balance Sheet
Total Current Assets,20053.0,23058.0,26002.0,24362.0,24303.0,,Balance Sheet
Buildings,3188.0,3248.0,,3125.0,3152.0,,Balance Sheet
Land/Improvements,367.0,363.0,,262.0,251.0,,Balance Sheet
Machinery/Equipment,10505.0,9956.0,,9435.0,9586.0,,Balance Sheet
Construction in Progress,848.0,940.0,,588.0,724.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,673.0,,Balance Sheet
Prop./Plant/Equip. - Gross,14908.0,14507.0,,13410.0,14386.0,,Balance Sheet
Accumulated Depreciation,-9119.0,-8714.0,,-8114.0,-8388.0,,Balance Sheet
Prop./Plant/Equip. - Net,5789.0,5793.0,5926.0,5296.0,5998.0,,Balance Sheet
"Goodwill, Net",15895.0,17707.0,18277.0,15546.0,15563.0,,Balance Sheet
Intangibles - Gross,6975.0,7313.0,,7486.0,7471.0,,Balance Sheet
Accum. Intangible Amort.,-2398.0,-2679.0,,-3347.0,-3737.0,,Balance Sheet
Intangibles - Net,4577.0,4634.0,4496.0,4139.0,3734.0,,Balance Sheet
Long Term Investments,517.0,587.0,667.0,742.0,588.0,,Balance Sheet
Other Long Term Assets,2202.0,2020.0,3851.0,7306.0,8407.0,,Balance Sheet
Total Assets,49316.0,54146.0,59470.0,57773.0,58679.0,,Balance Sheet
Accounts Payable,5580.0,5690.0,6584.0,5607.0,5730.0,,Balance Sheet
Accrued Expenses,3947.0,4177.0,6968.0,4056.0,4494.0,,Balance Sheet
Notes Payable/ST Debt,5937.0,3366.0,3958.0,3586.0,3516.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,577.0,227.0,1351.0,2872.0,1376.0,,Balance Sheet
Customer Advances,1863.0,2151.0,,2403.0,2490.0,,Balance Sheet
Income Taxes Payable,467.0,720.0,,400.0,492.0,,Balance Sheet
"Other Curr. Lblts, Total",2330.0,2871.0,,2803.0,2982.0,,Balance Sheet
Total Current Liabilities,18371.0,16331.0,18861.0,18924.0,18098.0,,Balance Sheet
Long Term Debt,5554.0,12182.0,12573.0,9756.0,10954.0,,Balance Sheet
Capital Lease Obligations,,,,,156.0,,Balance Sheet
Total Long Term Debt,5554.0,12182.0,12573.0,9756.0,11110.0,,Balance Sheet
Total Debt,12068.0,15775.0,17882.0,16214.0,16002.0,,Balance Sheet
Minority Interest,425.0,181.0,168.0,185.0,219.0,,Balance Sheet
Reserves,330.0,322.0,,654.0,548.0,,Balance Sheet
Pension Benefits - Underfunded,2987.0,2557.0,512.0,2139.0,2199.0,,Balance Sheet
