,2015,2016,2017,2018,2019,2020,Report
high,49.16,26.94,27.76,28.11,30.67,30.46,
low,16.04,19.05,21.65,22.44,24.69,19.56,
change,-0.56,0.1406,0.15789999999999998,-0.0113,0.1008,-0.1668,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,16.0,26.0,29.0,113.0,139.0,,Balance Sheet
"Trade Accts Recvble, Gross",680.0,870.0,917.0,1080.0,876.0,,Balance Sheet
Prov. for Doubtful Accts,-20.0,-23.0,-18.0,-21.0,-19.0,,Balance Sheet
"Trade Accts Recvble, Net",660.0,847.0,899.0,1059.0,857.0,,Balance Sheet
Other Receivables,21.0,5.0,46.0,88.0,49.0,,Balance Sheet
"Total Receivables, Net",681.0,852.0,945.0,1147.0,905.0,,Balance Sheet
Invent. - Raw Materials,87.0,102.0,106.0,101.0,120.0,,Balance Sheet
Gas in Storage - Inventory,344.0,280.0,285.0,287.0,251.0,,Balance Sheet
Fuel - Inventory,106.0,113.0,80.0,35.0,54.0,,Balance Sheet
Total Inventory,537.0,494.0,471.0,423.0,425.0,,Balance Sheet
Prepaid Expenses,108.0,131.0,133.0,130.0,150.0,,Balance Sheet
Restricted Cash - Current,30.0,10.0,9.0,8.0,9.0,,Balance Sheet
Discont. Ops.-Curr. Assets,0.0,,,,,,Balance Sheet
Other Current Assets,207.0,249.0,176.0,235.0,226.0,,Balance Sheet
"Other Curr. Assets, Total",237.0,258.0,186.0,244.0,235.0,,Balance Sheet
Total Current Assets,1577.0,1762.0,1763.0,2055.0,1854.0,,Balance Sheet
Construction in Progress,454.0,,,,,,Balance Sheet
Other Prop./Plant/Equip.,,682.0,623.0,39.0,104.0,,Balance Sheet
Prop./Plant/Equip. - Gross,454.0,682.0,623.0,39.0,104.0,,Balance Sheet
Accumulated Depreciation,,-368.0,-337.0,-19.0,-20.0,,Balance Sheet
Prop./Plant/Equip. - Net,472.0,314.0,287.0,20.0,83.0,,Balance Sheet
"Goodwill, Net",1691.0,1691.0,1691.0,1691.0,1486.0,,Balance Sheet
Intangibles - Net,254.0,243.0,232.0,221.0,0.0,,Balance Sheet
Utility Plant,18493.0,19368.0,21027.0,22781.0,24503.0,,Balance Sheet
Utlty. Plnt. Accum. Deprc.,-6853.0,-6614.0,-6954.0,-7258.0,-7609.0,,Balance Sheet
"Total Utility Plant, Net",11640.0,12754.0,14073.0,15523.0,16893.0,,Balance Sheet
LT Invt. - Affiliate Comp.,7.0,7.0,6.0,2.0,1.0,,Balance Sheet
