,2015,2016,2017,2018,2019,2020,Report
high,41.04,44.04,54.25,59.38,51.44,57.57,
low,30.15,21.16,40.06,36.74,38.76,27.2,
change,-0.15960000000000002,0.3762,0.2177,-0.24850000000000003,0.31010000000000004,-0.2172,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,19827.0,22017.0,24816.0,30541.0,4293.0,,Balance Sheet
Cash & Equivalents,,,21348.0,21299.0,45366.0,,Balance Sheet
Cash and Short Term Invs,19827.0,22017.0,46164.0,51840.0,49659.0,,Balance Sheet
"Total Receivables, Net",76876.0,46460.0,56187.0,53298.0,55646.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,6373.0,,,,3998.0,,Balance Sheet
"Goodwill, Net",6584.0,6577.0,6597.0,6688.0,7143.0,,Balance Sheet
Intangibles - Gross,5114.0,5142.0,5178.0,5040.0,5311.0,,Balance Sheet
Accum. Intangible Amort.,-2130.0,-2421.0,-2730.0,-2877.0,-3204.0,,Balance Sheet
Intangibles - Net,2984.0,2721.0,2448.0,2163.0,2107.0,,Balance Sheet
LT Invt. - Affiliate Comp.,3144.0,2837.0,2623.0,2432.0,2363.0,,Balance Sheet
LT Investments - Other,537037.0,559595.0,554539.0,543793.0,565607.0,,Balance Sheet
Long Term Investments,540181.0,562432.0,557162.0,546225.0,567970.0,,Balance Sheet
Note Rcvble - Long Term,85759.0,94248.0,104126.0,115579.0,130637.0,,Balance Sheet
Restricted Cash - LT,,,34231.0,35356.0,32512.0,,Balance Sheet
Other Assets,48881.0,80494.0,44818.0,42382.0,45757.0,,Balance Sheet
"Other Assets, Total",48881.0,80494.0,44818.0,42382.0,45757.0,,Balance Sheet
Total Assets,787465.0,814949.0,851733.0,853531.0,895429.0,,Balance Sheet
Accounts Payable,186626.0,190513.0,191510.0,179559.0,197834.0,,Balance Sheet
Accrued Expenses,,,,,4778.0,,Balance Sheet
Notes Payable/ST Debt,194899.0,211432.0,215860.0,237579.0,244556.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,153768.0,164775.0,192582.0,189662.0,192627.0,,Balance Sheet
Total Debt,348667.0,376207.0,408442.0,427241.0,437183.0,,Balance Sheet
Minority Interest,1002.0,1127.0,1075.0,1160.0,1148.0,,Balance Sheet
"Other Liabilities, Total",175988.0,171052.0,173315.0,165325.0,172937.0,,Balance Sheet
Total Liabilities,712283.0,738899.0,774342.0,773285.0,813880.0,,Balance Sheet
Redeemable Preferred Stock,7520.0,7520.0,8520.0,8520.0,8520.0,,Balance Sheet
Common Stock,20.0,20.0,20.0,20.0,20.0,,Balance Sheet
Additional Paid-In Capital,24153.0,23271.0,23545.0,23794.0,23935.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),49204.0,53679.0,57577.0,64175.0,70589.0,,Balance Sheet
Treasury Stock - Common,-4059.0,-5797.0,-9211.0,-13971.0,-18727.0,,Balance Sheet
ESOP Debt Guarantee,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Unrealized Gain (Loss),-319.0,-474.0,-547.0,-930.0,207.0,,Balance Sheet
Cum. Trans. Adjustment,-963.0,-986.0,-767.0,-889.0,-897.0,,Balance Sheet
Min. Pension Lblty Adj.,-374.0,-588.0,-591.0,-578.0,-644.0,,Balance Sheet
Other Comprehensive Income,,-595.0,-1155.0,105.0,-1454.0,,Balance Sheet
"Other Equity, Total",-1337.0,-2169.0,-2513.0,-1362.0,-2995.0,,Balance Sheet
Total Equity,75182.0,76050.0,77391.0,80246.0,81549.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,787465.0,814949.0,851733.0,853531.0,895429.0,,Balance Sheet
Ttl Comm. Shares Outs.,1920.0,1852.0,1788.0,1700.0,1594.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,119.0,186.0,251.0,339.0,445.0,,Balance Sheet
Shrs Out-Pref Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 4,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 5,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 5,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,37897.0,37949.0,43642.0,50193.0,53823.0,,Income Statement
"Cost of Revenue, Total",4634.0,5238.0,7790.0,12479.0,14897.0,,Income Statement
Selling/Gen/Admin Expense,6128.0,5810.0,5898.0,6363.0,6419.0,,Income Statement
Labor & Related Expense,16016.0,15878.0,17166.0,17632.0,18837.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",22144.0,21688.0,23064.0,23995.0,25256.0,,Income Statement
"Other Operat Expse, Total",2624.0,2175.0,2385.0,2482.0,2369.0,,Income Statement
Total Operating Expense,29402.0,29101.0,33239.0,38956.0,42522.0,,Income Statement
Total Operating Income,8495.0,8848.0,10403.0,11237.0,11301.0,,Income Statement
Income Before Tax,8495.0,8848.0,10403.0,11237.0,11301.0,,Income Statement
Income Tax - Total,2200.0,2726.0,2968.0,2350.0,2064.0,,Income Statement
Income After Tax,6295.0,6122.0,7435.0,8887.0,9237.0,,Income Statement
Minority Interest,-152.0,-144.0,-105.0,-135.0,-195.0,,Income Statement
Net Inc Before Extra Items,6143.0,5978.0,7330.0,8752.0,9042.0,,Income Statement
Discontinued Operations,-23.0,1.0,-19.0,-4.0,0.0,,Income Statement
Extraordinary Item,,,-1200.0,,,,Income Statement
Tax on Extraordinary Items,7.0,,,,,,Income Statement
Total Extraordinary Items,-16.0,1.0,-1219.0,-4.0,0.0,,Income Statement
Total Net Income,6127.0,5979.0,6111.0,8748.0,9042.0,,Income Statement
Preferred Dividends,-456.0,-468.0,-523.0,-526.0,-524.0,,Income Statement
Misc Earnings Adjustment,,-3.0,,,-6.0,,Income Statement
Total Adjust to Net Income,-456.0,-471.0,-523.0,-526.0,-530.0,,Income Statement
Income Available to Common Excl. Extra. Items,5687.0,5507.0,6807.0,8226.0,8512.0,,Income Statement
Income Available to Common Incl. Extra. Items,5671.0,5508.0,5588.0,8222.0,8512.0,,Income Statement
Basic/Primary Weighted Average Shares,1909.0,1849.0,1780.0,1708.0,1617.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.98,2.98,3.82,4.82,5.26,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.97,2.98,3.14,4.81,5.26,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,1953.0,1887.0,1821.0,1738.0,1640.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.91,2.92,3.74,4.73,5.19,,Income Statement
Diluted EPS Incl. Extra. Items,2.9,2.92,3.07,4.73,5.19,,Income Statement
Div/Share-ComStockPrimIssue,0.55,0.7,0.9,1.1,1.3,,Income Statement
Gross Divid - Common Stock,1548.0,1816.0,2178.0,1930.0,2161.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",2742.0,3318.0,5697.0,10086.0,12404.0,,Income Statement
"Depreciat/Amort, Suppl",1433.0,1736.0,1753.0,1844.0,2643.0,,Income Statement
Normalzd Income Before Tax,8495.0,8848.0,10403.0,11237.0,11301.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,2200.0,2726.0,2968.0,2350.0,2064.0,,Income Statement
Normalized Income After Tax,6295.0,6122.0,7435.0,8887.0,9237.0,,Income Statement
Normalzd Inc Avail to Common,5687.0,5507.0,6807.0,8226.0,8512.0,,Income Statement
Basic Normalized EPS,2.98,2.98,3.82,4.82,5.26,,Income Statement
Diluted Normalized EPS,2.91,2.92,3.74,4.73,5.19,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,6279.0,6123.0,6216.0,8883.0,9237.0,,Cash Flow
Depreciation/Depletion,1433.0,1736.0,1753.0,1844.0,2643.0,,Cash Flow
Deferred Taxes,1189.0,1579.0,2747.0,449.0,165.0,,Cash Flow
Unusual Items,-15.0,18.0,56.0,,,,Cash Flow
Equity in Net Earnings/Loss,-114.0,79.0,34.0,,,,Cash Flow
Other Non-Cash Items,1549.0,1081.0,1118.0,1104.0,1120.0,,Cash Flow
Non-Cash Items,1420.0,1178.0,1208.0,1104.0,1120.0,,Cash Flow
"Cash Taxes Pd, Supplemental",677.0,831.0,1390.0,1377.0,1908.0,,Cash Flow
"Cash Interest Pd, Suppl",2672.0,2834.0,5377.0,9977.0,12511.0,,Cash Flow
Accounts Receivable,-434.0,-371.0,-9315.0,-728.0,233.0,,Cash Flow
Other Assets,-10077.0,2882.0,18923.0,-6567.0,20062.0,,Cash Flow
Accounts Payable,4633.0,1913.0,2007.0,-13063.0,19942.0,,Cash Flow
Changes in Working Capital,-14784.0,-5233.0,-16429.0,-4975.0,27608.0,,Cash Flow
Total Cash from Operations,-4463.0,5383.0,-4505.0,7305.0,40773.0,,Cash Flow
Capital Expenditures,-1373.0,-1276.0,-1629.0,-1865.0,-1826.0,,Cash Flow
Sale of Business,998.0,0.0,0.0,,,,Cash Flow
Sale/Maturity of Investment,43589.0,42083.0,25576.0,15876.0,29163.0,,Cash Flow
Purchase of Investments,-47291.0,-50911.0,-23962.0,-27800.0,-42586.0,,Cash Flow
Other Investing Cash Flow,-15918.0,-9404.0,-12376.0,-9092.0,-18312.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-18622.0,-18232.0,-10762.0,-21016.0,-31735.0,,Cash Flow
Total Cash from Investing,-19995.0,-19508.0,-12391.0,-22881.0,-33561.0,,Cash Flow
Financing Cash Flow Items,22454.0,-321.0,3626.0,28094.0,2366.0,,Cash Flow
Cash Divids Paid - Common,,,,,-2103.0,,Cash Flow
Cash Divs Paid - Preferred,,,,,-524.0,,Cash Flow
Total Cash Dividends Paid,-1455.0,-1746.0,-2085.0,-2375.0,-2627.0,,Cash Flow
"Common Stock, Net",-2773.0,-3933.0,-4292.0,-5566.0,-5954.0,,Cash Flow
"Preferred Stock, Net",1493.0,0.0,994.0,0.0,497.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1280.0,-3933.0,-3298.0,-5566.0,-5457.0,,Cash Flow
Long Term Debt Issued,34182.0,43626.0,55416.0,40059.0,30605.0,,Cash Flow
Long Term Debt Reduction,-27377.0,-31596.0,-35825.0,-34781.0,-40548.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",4435.0,13363.0,18018.0,4052.0,-6248.0,,Cash Flow
Total Cash From Financing,24154.0,7363.0,16261.0,24205.0,-11966.0,,Cash Flow
Foreign Exchange Effects,-1735.0,-1430.0,3670.0,-1828.0,-271.0,,Cash Flow
Net Change in Cash,-2039.0,-8192.0,3035.0,6801.0,-5025.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,87591.0,85552.0,77360.0,80395.0,87196.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,85552.0,77360.0,80395.0,87196.0,82171.0,,Cash Flow
"Depreciation, Supplemental",1433.0,1736.0,1753.0,1844.0,2643.0,,Cash Flow
Free Cash Flow,-5836.0,4107.0,-6134.0,5440.0,38947.0,,
FCF Growth,,-1.7037354352296092,-2.4935476016557097,-1.8868601238995761,6.159375,0.0,
