,2015,2016,2017,2018,2019,2020,Report
high,47.5,54.64,53.51,49.43,64.26,71.1,
low,41.4,46.0,46.71,42.38,43.26,41.96,
change,0.059800000000000006,0.059699999999999996,-0.0216,-0.0852,0.4514,-0.1295,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1404.0,1975.0,2130.0,1396.0,1975.0,,Balance Sheet
"Trade Accts Recvble, Gross",1058.0,1565.0,1806.0,1726.0,1614.0,,Balance Sheet
Prov. for Doubtful Accts,-13.0,-43.0,-44.0,-50.0,-49.0,,Balance Sheet
"Trade Accts Recvble, Net",1045.0,1522.0,1762.0,1676.0,1565.0,,Balance Sheet
Other Receivables,605.0,1562.0,1476.0,1729.0,1245.0,,Balance Sheet
"Total Receivables, Net",1650.0,3084.0,3238.0,3405.0,2810.0,,Balance Sheet
Invent. - Raw Materials,1061.0,1462.0,1438.0,1465.0,1388.0,,Balance Sheet
Gas in Storage - Inventory,0.0,631.0,595.0,524.0,479.0,,Balance Sheet
Fuel - Inventory,868.0,689.0,594.0,405.0,521.0,,Balance Sheet
Total Inventory,1929.0,2782.0,2627.0,2394.0,2388.0,,Balance Sheet
Prepaid Expenses,495.0,364.0,452.0,432.0,314.0,,Balance Sheet
Unbilled Utility Revenues,397.0,706.0,810.0,654.0,599.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,,,393.0,188.0,,Balance Sheet
Other Current Assets,651.0,811.0,815.0,909.0,1543.0,,Balance Sheet
"Other Curr. Assets, Total",1048.0,1517.0,1625.0,1956.0,2330.0,,Balance Sheet
Total Current Assets,6526.0,9722.0,10072.0,9583.0,9817.0,,Balance Sheet
Construction in Progress,9082.0,8977.0,6904.0,7254.0,7880.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1800.0,,Balance Sheet
Prop./Plant/Equip. - Net,9082.0,8977.0,6904.0,7254.0,9680.0,,Balance Sheet
"Goodwill, Net",2.0,6251.0,6268.0,5315.0,5280.0,,Balance Sheet
Intangibles - Gross,,1032.0,1059.0,848.0,816.0,,Balance Sheet
Accum. Intangible Amort.,,-62.0,-186.0,-235.0,-280.0,,Balance Sheet
Intangibles - Net,317.0,970.0,873.0,613.0,536.0,,Balance Sheet
Utility Plant,75118.0,98416.0,103542.0,103706.0,105114.0,,Balance Sheet
Utlty. Plnt. Accum. Deprc.,-24253.0,-29852.0,-31457.0,-31038.0,-30765.0,,Balance Sheet
"Total Utility Plant, Net",52032.0,69469.0,72968.0,73543.0,75200.0,,Balance Sheet
Long Term Investments,6.0,1549.0,1513.0,1580.0,1303.0,,Balance Sheet
Note Rcvble - Long Term,413.0,11.0,,,,,Balance Sheet
Deferred Charges,1560.0,1629.0,825.0,794.0,798.0,,Balance Sheet
Disct. Ops. - LT Asset,,,,5350.0,601.0,,Balance Sheet
Other Long Term Assets,8380.0,11119.0,11582.0,12882.0,15485.0,,Balance Sheet
Total Assets,78318.0,109697.0,111005.0,116914.0,118700.0,,Balance Sheet
Accounts Payable,1905.0,3314.0,3081.0,3436.0,2557.0,,Balance Sheet
Accrued Expenses,1510.0,2100.0,2060.0,2158.0,2354.0,,Balance Sheet
Notes Payable/ST Debt,1376.0,2241.0,2439.0,2915.0,2055.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2674.0,2587.0,3892.0,3198.0,2989.0,,Balance Sheet
Customer Advances,404.0,558.0,542.0,522.0,496.0,,Balance Sheet
