,2015,2016,2017,2018,2019,2020,Report
high,77.4,67.1,75.25,97.0,100.23,100.25,
low,61.17,51.76,48.05,67.18,69.07,45.07,
change,-0.13470000000000001,-0.12090000000000001,0.37979999999999997,-0.0414,0.42450000000000004,-0.4158,
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-03-31 00:00:00,2019-03-30 00:00:00,,Balance Sheet
Cash and Short Term Invs,,1228.0,563.0,681.0,445.0,,Balance Sheet
"Trade Accts Recvble, Gross",,1169.0,1456.0,1434.0,1485.0,,Balance Sheet
Prov. for Doubtful Accts,,-21.0,-26.0,-25.0,-20.0,,Balance Sheet
"Total Receivables, Net",,1149.0,1430.0,1409.0,1468.0,,Balance Sheet
Invent. - Finished Goods,,1233.0,1491.0,1654.0,1284.0,,Balance Sheet
Invent. - Work In Progress,,97.0,110.0,104.0,74.0,,Balance Sheet
Invent. - Raw Materials,,94.0,105.0,104.0,74.0,,Balance Sheet
Total Inventory,,1425.0,1707.0,1861.0,1433.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,198.0,381.0,374.0,896.0,,Balance Sheet
Other Current Assets,,294.0,297.0,359.0,431.0,,Balance Sheet
"Other Curr. Assets, Total",,492.0,678.0,733.0,1327.0,,Balance Sheet
Total Current Assets,,4293.0,4378.0,4683.0,4673.0,,Balance Sheet
Buildings,,931.0,,,,,Balance Sheet
Land/Improvements,,86.0,,,,,Balance Sheet
Machinery/Equipment,,1217.0,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,2234.0,,,,,Balance Sheet
Accumulated Depreciation,,-1338.0,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,896.0,1015.0,1012.0,915.0,,Balance Sheet
"Goodwill, Gross",,1637.0,,,,,Balance Sheet
Accum. Goodwill Amort.,,-83.0,,,,,Balance Sheet
"Goodwill, Net",,1555.0,1693.0,1693.0,1541.0,,Balance Sheet
Intangibles - Gross,,316.0,,433.0,,,Balance Sheet
Accum. Intangible Amort.,,-126.0,,-169.0,,,Balance Sheet
Intangibles - Net,,1534.0,2090.0,2120.0,1972.0,,Balance Sheet
Other Long Term Assets,,922.0,784.0,803.0,773.0,,Balance Sheet
Total Assets,,9739.0,9959.0,10311.0,10357.0,,Balance Sheet
Accounts Payable,,620.0,761.0,583.0,581.0,,Balance Sheet
Accrued Expenses,,831.0,1059.0,842.0,1106.0,,Balance Sheet
Notes Payable/ST Debt,,26.0,729.0,1525.0,659.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,254.0,6.0,6.0,5.0,,Balance Sheet
Customer Advances,,,,,30.0,,Balance Sheet
Discontinued Operations,,73.0,101.0,86.0,261.0,,Balance Sheet
Other Current Liabilities,,-19.0,87.0,96.0,19.0,,Balance Sheet
"Other Curr. Lblts, Total",,55.0,188.0,182.0,310.0,,Balance Sheet
Total Current Liabilities,,1785.0,2744.0,3139.0,2662.0,,Balance Sheet
Total Long Term Debt,,2039.0,2188.0,2213.0,2116.0,,Balance Sheet
Total Debt,,2319.0,2923.0,3744.0,2780.0,,Balance Sheet
Other LT Liabilities,,886.0,1307.0,1272.0,1232.0,,Balance Sheet
Discont. Ops. - Lblts,,88.0,0.0,0.0,49.0,,Balance Sheet
"Other Liabilities, Total",,974.0,1307.0,1272.0,1281.0,,Balance Sheet
Total Liabilities,,4798.0,6239.0,6623.0,6058.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,,0.0,0.0,,Balance Sheet
Common Stock,,104.0,99.0,99.0,99.0,,Balance Sheet
Additional Paid-In Capital,,3333.0,3523.0,3607.0,3922.0,,Balance Sheet
