,2015,2016,2017,2018,2019,2020,Report
high,54.73,41.29,52.0,83.28,58.88,51.75,
low,39.0,22.07,23.46,42.42,37.73,18.48,
change,-0.0534,-0.174,0.5423,-0.0051,0.0126,-0.3891,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,67.0,711.0,631.0,1155.0,885.0,,Balance Sheet
Short Term Investments,144.0,424.0,0.0,,,,Balance Sheet
Cash and Short Term Invs,211.0,1135.0,631.0,1155.0,885.0,,Balance Sheet
"Trade Accts Recvble, Net",352.0,479.0,721.0,672.0,880.0,,Balance Sheet
Other Receivables,0.0,68.0,44.0,34.0,5.0,,Balance Sheet
"Total Receivables, Net",352.0,548.0,765.0,706.0,885.0,,Balance Sheet
Invent. - Finished Goods,604.0,465.0,655.0,663.0,640.0,,Balance Sheet
Invent. - Raw Materials,858.0,1000.0,1174.0,1020.0,1038.0,,Balance Sheet
Inventories - Other,-620.0,-330.0,-199.0,-329.0,-204.0,,Balance Sheet
Total Inventory,842.0,1136.0,1630.0,1354.0,1474.0,,Balance Sheet
Prepaid Expenses,40.0,33.0,37.0,44.0,44.0,,Balance Sheet
"Other Curr. Assets, Total",3.0,0.0,0.0,38.0,18.0,,Balance Sheet
Total Current Assets,1448.0,2851.0,3063.0,3296.0,3306.0,,Balance Sheet
Buildings,2833.0,3382.0,3904.0,4035.0,4259.0,,Balance Sheet
Land/Improvements,306.0,326.0,442.0,456.0,448.0,,Balance Sheet
Machinery/Equipment,1343.0,1412.0,1505.0,1750.0,1803.0,,Balance Sheet
Construction in Progress,850.0,273.0,205.0,244.0,187.0,,Balance Sheet
Other Prop./Plant/Equip.,158.0,153.0,467.0,297.0,1008.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5490.0,5547.0,6524.0,6781.0,7704.0,,Balance Sheet
Accumulated Depreciation,-1375.0,-1538.0,-1811.0,-2098.0,-2415.0,,Balance Sheet
Prop./Plant/Equip. - Net,4116.0,4008.0,4713.0,4683.0,5290.0,,Balance Sheet
"Goodwill, Net",2332.0,2022.0,2245.0,2246.0,2374.0,,Balance Sheet
Intangibles - Net,261.0,336.0,440.0,427.0,674.0,,Balance Sheet
Other Long Term Assets,232.0,217.0,231.0,342.0,521.0,,Balance Sheet
Total Assets,8388.0,9436.0,10692.0,10995.0,12165.0,,Balance Sheet
Accounts Payable,716.0,935.0,1221.0,873.0,1216.0,,Balance Sheet
Accrued Expenses,99.0,115.0,193.0,277.0,428.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,2.0,,Balance Sheet
Income Taxes Payable,8.0,0.0,3.0,18.0,28.0,,Balance Sheet
Other Current Liabilities,37.0,33.0,5.0,1.0,13.0,,Balance Sheet
"Other Curr. Lblts, Total",45.0,33.0,9.0,19.0,41.0,,Balance Sheet
Total Current Liabilities,861.0,1083.0,1423.0,1168.0,1686.0,,Balance Sheet
Long Term Debt,1040.0,2235.0,2499.0,2412.0,2456.0,,Balance Sheet
Capital Lease Obligations,,,,,5.0,,Balance Sheet
Total Long Term Debt,1040.0,2235.0,2499.0,2412.0,2461.0,,Balance Sheet
Total Debt,1040.0,2235.0,2499.0,2412.0,2462.0,,Balance Sheet
Deferred Income Tax,498.0,620.0,648.0,723.0,889.0,,Balance Sheet
Minority Interest,556.0,621.0,526.0,540.0,531.0,,Balance Sheet
