,2015,2016,2017,2018,2019,2020,Report
high,115.85,103.4,97.85,106.27,94.75,97.5,
low,90.82,68.38,71.9,69.36,70.55,72.06,
change,-0.0993,-0.23579999999999998,0.16949999999999998,-0.19260000000000002,0.153,0.0286,
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Balance Sheet
Cash and Short Term Invs,2167.0,2742.0,2435.0,2493.0,3374.0,,Balance Sheet
"Trade Accts Recvble, Gross",9123.0,10081.0,11354.0,12351.0,13610.0,,Balance Sheet
Prov. for Doubtful Accts,-900.0,-905.0,-1050.0,-1036.0,-1223.0,,Balance Sheet
"Total Receivables, Net",8223.0,9176.0,10303.0,11314.0,13534.0,,Balance Sheet
Total Inventory,9755.0,10724.0,11461.0,11919.0,11060.0,,Balance Sheet
Prepaid Expenses,189.0,210.0,103.0,169.0,163.0,,Balance Sheet
Total Current Assets,20334.0,22852.0,24303.0,25894.0,28132.0,,Balance Sheet
Buildings,654.0,859.0,980.0,1087.0,942.0,,Balance Sheet
Land/Improvements,39.0,40.0,40.0,40.0,44.0,,Balance Sheet
Machinery/Equipment,1450.0,1717.0,2071.0,2281.0,2363.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2143.0,2617.0,3091.0,3408.0,3349.0,,Balance Sheet
Accumulated Depreciation,-950.0,-1086.0,-1293.0,-1515.0,-1579.0,,Balance Sheet
Prop./Plant/Equip. - Net,1193.0,1531.0,1798.0,1892.0,1771.0,,Balance Sheet
"Goodwill, Net",4144.0,5991.0,6044.0,6664.0,6706.0,,Balance Sheet
Intangibles - Gross,2187.0,3315.0,3340.0,3633.0,2888.0,,Balance Sheet
Accum. Intangible Amort.,-194.0,-347.0,-507.0,-685.0,-593.0,,Balance Sheet
Intangibles - Net,1993.0,2968.0,2833.0,2948.0,2295.0,,Balance Sheet
Other Long Term Assets,298.0,296.0,338.0,271.0,269.0,,Balance Sheet
Total Assets,27963.0,33638.0,35316.0,37670.0,39172.0,,Balance Sheet
Accounts Payable,20886.0,23926.0,25404.0,26837.0,28385.0,,Balance Sheet
Accrued Expenses,692.0,744.0,1402.0,881.0,1057.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,610.0,12.0,152.0,139.0,,Balance Sheet
Total Current Liabilities,21578.0,25280.0,26818.0,27870.0,29581.0,,Balance Sheet
Long Term Debt,3493.0,3576.0,3430.0,4159.0,4034.0,,Balance Sheet
Capital Lease Obligations,246.0,276.0,352.0,352.0,321.0,,Balance Sheet
Total Long Term Debt,3739.0,3852.0,3782.0,4511.0,4354.0,,Balance Sheet
Total Debt,3739.0,4463.0,3794.0,4662.0,4493.0,,Balance Sheet
Deferred Income Tax,1944.0,2215.0,2493.0,1829.0,1860.0,,Balance Sheet
Minority Interest,,,,117.0,114.0,,Balance Sheet
"Other Liabilities, Total",85.0,160.0,160.0,410.0,383.0,,Balance Sheet
Total Liabilities,27347.0,31508.0,33252.0,34737.0,36293.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,3736.0,4333.0,4518.0,4715.0,4850.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1164.0,2304.0,2395.0,3721.0,4235.0,,Balance Sheet
Treasury Stock - Common,-4151.0,-4396.0,-4755.0,-5427.0,-6098.0,,Balance Sheet
Cum. Trans. Adjustment,-99.0,-109.0,-92.0,-75.0,-107.0,,Balance Sheet
Min. Pension Lblty Adj.,-37.0,-6.0,-4.0,-5.0,-5.0,,Balance Sheet
Other Comprehensive Income,0.0,0.0,1.0,1.0,1.0,,Balance Sheet
"Other Equity, Total",-136.0,-114.0,-96.0,-79.0,-112.0,,Balance Sheet
Total Equity,616.0,2129.0,2064.0,2933.0,2879.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,27963.0,33638.0,35316.0,37670.0,39172.0,,Balance Sheet
Ttl Comm. Shares Outs.,207.0,220.0,218.0,213.0,207.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,68.0,58.0,63.0,70.0,79.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,135962.0,146850.0,153144.0,167940.0,179589.0,,Income Statement
"Cost of Revenue, Total",132498.0,142711.0,148599.0,163291.0,174597.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2821.0,2232.0,2129.0,2460.0,2664.0,,Income Statement
Depreciation,192.0,212.0,237.0,284.0,295.0,,Income Statement
Amortiz of Intangibles,56.0,152.0,161.0,181.0,167.0,,Income Statement
Depreciation/Amortization,249.0,365.0,398.0,465.0,462.0,,Income Statement
Restructuring Charge,5.0,54.0,38.0,37.0,102.0,,Income Statement
Litigation,-66.0,-134.0,913.0,97.0,39.0,,Income Statement
Impair-Assets Held for Use,,,,60.0,570.0,,Income Statement
Impair-Assets Held for Sale,31.0,0.0,0.0,,,,Income Statement
Other Unusual Expnse (In),33.0,97.0,7.0,109.0,43.0,,Income Statement
Unusual Expense (Income),3.0,17.0,958.0,303.0,755.0,,Income Statement
Total Operating Expense,135570.0,145324.0,152083.0,166520.0,178477.0,,Income Statement
Total Operating Income,392.0,1526.0,1060.0,1420.0,1112.0,,Income Statement
"Inter Expse,Net Non-Operat",-112.0,-144.0,-149.0,-190.0,-195.0,,Income Statement
"Inter Income, Non-Operating",3.0,4.0,4.0,15.0,38.0,,Income Statement
"Invest Income, Non-Operat",,,,-42.0,14.0,,Income Statement
"Inter/Invest Inc, Non-Oper",3.0,4.0,4.0,-27.0,51.0,,Income Statement
OtherNon-OperatInc (Expnse),-14.0,5.0,3.0,-25.0,-1.0,,Income Statement
"Other, Net",-14.0,5.0,3.0,-25.0,-1.0,,Income Statement
Income Before Tax,269.0,1391.0,918.0,1177.0,967.0,,Income Statement
Income Tax - Total,407.0,-37.0,553.0,174.0,150.0,,Income Statement
Income After Tax,-138.0,1428.0,364.0,1003.0,817.0,,Income Statement
Minority Interest,,,,43.0,1.0,,Income Statement
Net Inc Before Extra Items,-138.0,1428.0,364.0,1046.0,818.0,,Income Statement
Discontinued Operations,0.0,0.0,,,,,Income Statement
Extraordinary Item,,,,613.0,37.0,,Income Statement
Total Extraordinary Items,0.0,0.0,,613.0,37.0,,Income Statement
Total Net Income,-138.0,1428.0,364.0,1658.0,855.0,,Income Statement
Income Available to Common Excl. Extra. Items,-138.0,1428.0,364.0,1046.0,818.0,,Income Statement
Income Available to Common Incl. Extra. Items,-138.0,1428.0,364.0,1658.0,855.0,,Income Statement
Basic/Primary Weighted Average Shares,218.0,212.0,218.0,218.0,210.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,-0.63,6.73,1.67,4.8,3.89,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-0.63,6.73,1.67,7.61,4.07,,Income Statement
Diluted Weighted Average Shares,218.0,226.0,222.0,220.0,212.0,,Income Statement
Diluted EPS Excl. Extra. Items,-0.63,6.32,1.64,4.75,3.86,,Income Statement
Diluted EPS Incl. Extra. Items,-0.63,6.32,1.64,7.53,4.04,,Income Statement
Div/Share-ComStockPrimIssue,1.16,1.36,1.46,1.52,1.6,,Income Statement
Gross Divid - Common Stock,254.0,288.0,320.0,333.0,339.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",112.0,144.0,149.0,190.0,195.0,,Income Statement
"Depreciat/Amort, Suppl",193.0,233.0,262.0,318.0,321.0,,Income Statement
Total Special Items,3.0,17.0,958.0,303.0,755.0,,Income Statement
Normalzd Income Before Tax,272.0,1408.0,1876.0,1480.0,1722.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,6.0,335.0,45.0,117.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,408.0,-31.0,889.0,219.0,267.0,,Income Statement
Normalized Income After Tax,-136.0,1439.0,987.0,1261.0,1455.0,,Income Statement
Normalzd Inc Avail to Common,-136.0,1439.0,987.0,1304.0,1456.0,,Income Statement
Basic Normalized EPS,-0.63,6.78,4.52,5.98,6.93,,Income Statement
Diluted Normalized EPS,-0.63,6.37,4.45,5.92,6.87,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,-138.0,1428.0,364.0,1616.0,854.0,,Cash Flow
Depreciation/Depletion,193.0,233.0,262.0,318.0,321.0,,Cash Flow
Amortization,63.0,160.0,170.0,192.0,176.0,,Cash Flow
Deferred Taxes,21.0,-131.0,319.0,-796.0,29.0,,Cash Flow
Discontinued Operations,0.0,0.0,,,,,Cash Flow
Unusual Items,44.0,48.0,-4.0,149.0,570.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,-14.0,,Cash Flow
Other Non-Cash Items,1513.0,414.0,-75.0,134.0,38.0,,Cash Flow
Non-Cash Items,1557.0,461.0,-79.0,283.0,595.0,,Cash Flow
"Cash Taxes Pd, Supplemental",300.0,18.0,105.0,104.0,118.0,,Cash Flow
"Cash Interest Pd, Suppl",92.0,124.0,125.0,162.0,167.0,,Cash Flow
Accounts Receivable,-1479.0,-913.0,-1278.0,-658.0,-1242.0,,Cash Flow
Inventories,-1379.0,-1107.0,-431.0,-5.0,-168.0,,Cash Flow
Prepaid Expenses,-37.0,-46.0,34.0,-57.0,-7.0,,Cash Flow
Accounts Payable,4957.0,3012.0,1473.0,859.0,1561.0,,Cash Flow
Accrued Expenses,165.0,83.0,661.0,-538.0,238.0,,Cash Flow
Changes in Working Capital,2227.0,1028.0,467.0,-202.0,369.0,,Cash Flow
Total Cash from Operations,3922.0,3178.0,1504.0,1411.0,2344.0,,Cash Flow
Capital Expenditures,-232.0,-465.0,-466.0,-336.0,-310.0,,Cash Flow
Acquisition of Business,-2633.0,-2731.0,-62.0,-785.0,-64.0,,Cash Flow
Sale of Business,17.0,0.0,12.0,0.0,0.0,,Cash Flow
Sale/Maturity of Investment,0.0,102.0,75.0,0.0,0.0,,Cash Flow
Purchase of Investments,-86.0,-61.0,-60.0,0.0,0.0,,Cash Flow
Other Investing Cash Flow,3.0,-14.0,3.0,11.0,-2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2700.0,-2705.0,-32.0,-775.0,-66.0,,Cash Flow
Total Cash from Investing,-2931.0,-3169.0,-498.0,-1111.0,-376.0,,Cash Flow
Financing Cash Flow Items,-209.0,-29.0,-16.0,-22.0,-17.0,,Cash Flow
Total Cash Dividends Paid,-254.0,-288.0,-320.0,-333.0,-339.0,,Cash Flow
"Common Stock, Net",-1859.0,-2266.0,-330.0,-639.0,-674.0,,Cash Flow
Options Exercised,194.0,75.0,103.0,138.0,76.0,,Cash Flow
Warrants Converted,0.0,2360.0,0.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1665.0,169.0,-227.0,-501.0,-598.0,,Cash Flow
Long Term Debt Issued,2107.0,9847.0,9336.0,26444.0,1147.0,,Cash Flow
Long Term Debt Reduction,-611.0,-9134.0,-10086.0,-25831.0,-1280.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1496.0,713.0,-750.0,613.0,-133.0,,Cash Flow
Total Cash From Financing,-632.0,565.0,-1313.0,-243.0,-1087.0,,Cash Flow
Net Change in Cash,359.0,574.0,-307.0,57.0,882.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1809.0,2167.0,2742.0,2435.0,2493.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2167.0,2742.0,2435.0,2493.0,3374.0,,Cash Flow
"Depreciation, Supplemental",193.0,233.0,262.0,318.0,321.0,,Cash Flow
Free Cash Flow,3690.0,2713.0,1038.0,1075.0,2034.0,,
FCF Growth,,-0.26476964769647693,-0.6173977147069665,0.035645472061657024,0.892093023255814,0.0,
