,2015,2016,2017,2018,2019,2020,Report
high,73.68,87.16,76.69,74.98,69.32,71.05,
low,61.13,68.73,58.76,55.11,51.34,52.66,
change,0.141,0.0296,-0.07769999999999999,-0.162,0.218,-0.0788,
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Balance Sheet
Cash and Short Term Invs,,280.0,281.0,321.0,397.0,,Balance Sheet
"Trade Accts Recvble, Gross",,1106.0,1250.0,1163.0,1315.0,,Balance Sheet
Prov. for Doubtful Accts,,-8.0,-10.0,-10.0,-10.0,,Balance Sheet
"Trade Accts Recvble, Net",,1098.0,1240.0,1153.0,1305.0,,Balance Sheet
Other Receivables,,133.0,149.0,222.0,271.0,,Balance Sheet
"Total Receivables, Net",,1231.0,1389.0,1375.0,1576.0,,Balance Sheet
Invent. - Finished Goods,,923.0,884.0,991.0,923.0,,Balance Sheet
Invent. - Raw Materials,,315.0,333.0,339.0,303.0,,Balance Sheet
Total Inventory,,1238.0,1217.0,1330.0,1226.0,,Balance Sheet
Prepaid Expenses,,151.0,,,,,Balance Sheet
Deferred Income Tax,,525.0,355.0,730.0,596.0,,Balance Sheet
Other Current Assets,,40.0,149.0,131.0,232.0,,Balance Sheet
"Other Curr. Assets, Total",,40.0,149.0,131.0,232.0,,Balance Sheet
Total Current Assets,,2940.0,3036.0,3157.0,3431.0,,Balance Sheet
Buildings,,2020.0,,2061.0,2021.0,,Balance Sheet
Land/Improvements,,131.0,,120.0,116.0,,Balance Sheet
Machinery/Equipment,,6012.0,,6409.0,6348.0,,Balance Sheet
Construction in Progress,,686.0,,583.0,566.0,,Balance Sheet
Other Prop./Plant/Equip.,,,9366.0,,541.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,8849.0,9366.0,9173.0,9592.0,,Balance Sheet
Accumulated Depreciation,,-5280.0,-5650.0,-5442.0,-5439.0,,Balance Sheet
Prop./Plant/Equip. - Net,,3569.0,3716.0,3731.0,4153.0,,Balance Sheet
"Goodwill, Net",,5166.0,5504.0,6050.0,5861.0,,Balance Sheet
Intangibles - Gross,,2423.0,,3448.0,2677.0,,Balance Sheet
Accum. Intangible Amort.,,-54.0,,-87.0,-101.0,,Balance Sheet
Intangibles - Net,,2369.0,2639.0,3361.0,2576.0,,Balance Sheet
Long Term Investments,,438.0,429.0,413.0,404.0,,Balance Sheet
Pension Bene. - Overfunded,,66.0,252.0,228.0,241.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,170.0,246.0,246.0,231.0,,Balance Sheet
Other Long Term Assets,,393.0,529.0,594.0,667.0,,Balance Sheet
Total Assets,,15111.0,16351.0,17780.0,17564.0,,Balance Sheet
Accounts Payable,,2014.0,2269.0,2427.0,2387.0,,Balance Sheet
Accrued Expenses,,754.0,893.0,866.0,1045.0,,Balance Sheet
Notes Payable/ST Debt,,438.0,370.0,176.0,107.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,631.0,409.0,510.0,620.0,,Balance Sheet
Income Taxes Payable,,47.0,30.0,48.0,42.0,,Balance Sheet
Other Current Liabilities,,590.0,551.0,502.0,577.0,,Balance Sheet
"Other Curr. Lblts, Total",,637.0,581.0,550.0,619.0,,Balance Sheet
Total Current Liabilities,,4474.0,4522.0,4529.0,4778.0,,Balance Sheet
Total Long Term Debt,,6698.0,7836.0,8207.0,7195.0,,Balance Sheet
Total Debt,,7767.0,8615.0,8893.0,7922.0,,Balance Sheet
Minority Interest,,16.0,16.0,558.0,567.0,,Balance Sheet
Pension Benefits - Underfunded,,1064.0,879.0,685.0,738.0,,Balance Sheet
Other LT Liabilities,,424.0,565.0,470.0,943.0,,Balance Sheet
"Other Liabilities, Total",,1488.0,1444.0,1155.0,1681.0,,Balance Sheet
Total Liabilities,,13201.0,14173.0,15179.0,14817.0,,Balance Sheet
Common Stock,,105.0,105.0,105.0,105.0,,Balance Sheet
Additional Paid-In Capital,,806.0,878.0,895.0,921.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,6571.0,7069.0,7652.0,7859.0,,Balance Sheet
Treasury Stock - Common,,-3997.0,-4417.0,-4551.0,-4690.0,,Balance Sheet
Cum. Trans. Adjustment,,-1505.0,-1426.0,-1467.0,-1399.0,,Balance Sheet
Min. Pension Lblty Adj.,,-3.0,30.0,20.0,11.0,,Balance Sheet
Other Comprehensive Income,,-67.0,-61.0,-53.0,-60.0,,Balance Sheet
"Other Equity, Total",,-1575.0,-1457.0,-1500.0,-1448.0,,Balance Sheet
Total Equity,,1910.0,2178.0,2601.0,2747.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,,15111.0,16351.0,17780.0,17564.0,,Balance Sheet
Ttl Comm. Shares Outs.,,351.0,350.0,344.0,342.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,69.0,75.0,77.0,79.0,,Balance Sheet
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Income Statement
Total Revenue,,12965.0,12854.0,13547.0,13578.0,,Income Statement
"Cost of Revenue, Total",,8279.0,8367.0,8910.0,9235.0,,Income Statement
Selling/Gen/Admin Expense,,2281.0,2120.0,2041.0,2079.0,,Income Statement
Advertising Expense,,736.0,732.0,752.0,676.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,3017.0,2852.0,2793.0,2755.0,,Income Statement
Research & Development,,182.0,148.0,154.0,144.0,,Income Statement
"Inter/Invest Inc, Operating",,0.0,-2.0,3.0,-79.0,,Income Statement
Restructuring Charge,,-20.0,181.0,-25.0,123.0,,Income Statement
Other Unusual Expnse (In),,24.0,-79.0,6.0,4.0,,Income Statement
