,2015,2016,2017,2018,2019,2020,Report
high,113.87,110.83,153.86,187.98,240.31,287.25,
low,94.2,77.76,93.51,129.26,135.92,164.19,
change,-0.0679,-0.0424,0.5536,-0.0535,0.7276,0.05480000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,1757.0,2052.0,1072.0,1685.0,1832.0,,Balance Sheet
Short Term Investments,475.0,173.0,112.0,133.0,98.0,,Balance Sheet
Cash and Short Term Invs,2232.0,2225.0,1183.0,1818.0,1930.0,,Balance Sheet
"Trade Accts Recvble, Gross",830.0,913.0,1184.0,1331.0,1462.0,,Balance Sheet
Prov. for Doubtful Accts,-28.0,-26.0,-37.0,-44.0,-43.0,,Balance Sheet
"Total Receivables, Net",802.0,887.0,1147.0,1287.0,1419.0,,Balance Sheet
Prepaid Expenses,150.0,113.0,203.0,202.0,150.0,,Balance Sheet
Deferred Income Tax,84.0,104.0,342.0,352.0,357.0,,Balance Sheet
Other Current Assets,29.0,28.0,48.0,80.0,180.0,,Balance Sheet
"Other Curr. Assets, Total",59.0,28.0,48.0,80.0,180.0,,Balance Sheet
Total Current Assets,3243.0,3253.0,2581.0,3387.0,3679.0,,Balance Sheet
Buildings,,233.0,241.0,242.0,240.0,,Balance Sheet
Machinery/Equipment,,452.0,520.0,574.0,619.0,,Balance Sheet
Other Prop./Plant/Equip.,825.0,236.0,270.0,295.0,728.0,,Balance Sheet
Prop./Plant/Equip. - Gross,825.0,921.0,1031.0,1111.0,1587.0,,Balance Sheet
Accumulated Depreciation,-519.0,-596.0,-706.0,-790.0,-839.0,,Balance Sheet
Prop./Plant/Equip. - Net,306.0,326.0,325.0,320.0,748.0,,Balance Sheet
"Goodwill, Gross",,,3765.0,3794.0,,,Balance Sheet
Accum. Goodwill Amort.,,,-12.0,-12.0,,,Balance Sheet
"Goodwill, Net",976.0,1024.0,3753.0,3781.0,3722.0,,Balance Sheet
Intangibles - Gross,520.0,547.0,1953.0,1976.0,1957.0,,Balance Sheet
Accum. Intangible Amort.,-220.0,-250.0,-321.0,-410.0,-459.0,,Balance Sheet
Intangibles - Net,299.0,296.0,1632.0,1566.0,1498.0,,Balance Sheet
LT Invt. - Affiliate Comp.,29.0,26.0,99.0,105.0,117.0,,Balance Sheet
LT Investments - Other,55.0,33.0,22.0,19.0,10.0,,Balance Sheet
Long Term Investments,84.0,59.0,121.0,124.0,127.0,,Balance Sheet
Note Rcvble - Long Term,,,,78.0,119.0,,Balance Sheet
Other Long Term Assets,57.0,53.0,39.0,73.0,143.0,,Balance Sheet
Total Assets,5103.0,5327.0,8594.0,9526.0,10265.0,,Balance Sheet
Accounts Payable,22.0,28.0,22.0,30.0,38.0,,Balance Sheet
Payable/Accrued,,870.0,,,,,Balance Sheet
Accrued Expenses,340.0,346.0,530.0,452.0,608.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,130.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,300.0,300.0,450.0,0.0,,Balance Sheet
Dividends Payable,78.0,79.0,6.0,7.0,7.0,,Balance Sheet
Customer Advances,660.0,712.0,906.0,974.0,1078.0,,Balance Sheet
Income Taxes Payable,12.0,17.0,79.0,71.0,73.0,,Balance Sheet
Other Current Liabilities,90.0,76.0,91.0,115.0,108.0,,Balance Sheet
"Other Curr. Lblts, Total",856.0,884.0,1082.0,1166.0,1266.0,,Balance Sheet
Total Current Liabilities,1219.0,2428.0,2063.0,2099.0,1912.0,,Balance Sheet
Total Long Term Debt,3381.0,3063.0,5111.0,5226.0,5581.0,,Balance Sheet
Total Debt,3381.0,3363.0,5541.0,5676.0,5581.0,,Balance Sheet
Minority Interest,232.0,198.0,213.0,197.0,225.0,,Balance Sheet
Reserves,,,,7.0,3.0,,Balance Sheet
Pension Benefits - Underfunded,262.0,264.0,245.0,249.0,299.0,,Balance Sheet
Other LT Liabilities,491.0,495.0,949.0,937.0,1276.0,,Balance Sheet
"Other Liabilities, Total",753.0,759.0,1193.0,1193.0,1578.0,,Balance Sheet
Total Liabilities,5668.0,6552.0,8922.0,9066.0,9653.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,451.0,477.0,529.0,601.0,642.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),6709.0,6689.0,7465.0,8594.0,9656.0,,Balance Sheet
Treasury Stock - Common,-7389.0,-8030.0,-8153.0,-8313.0,-9250.0,,Balance Sheet
Unrealized Gain (Loss),,,2.0,0.0,,,Balance Sheet
Cum. Trans. Adjustment,,,-114.0,-373.0,-401.0,,Balance Sheet
Min. Pension Lblty Adj.,,,-62.0,-53.0,-92.0,,Balance Sheet
Other Comprehensive Income,-340.0,-365.0,1.0,0.0,54.0,,Balance Sheet
"Other Equity, Total",-340.0,-365.0,-175.0,-426.0,-439.0,,Balance Sheet
Total Equity,-565.0,-1225.0,-328.0,460.0,612.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5103.0,5327.0,8594.0,9526.0,10265.0,,Balance Sheet
Ttl Comm. Shares Outs.,196.0,191.0,191.0,191.0,188.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,147.0,152.0,152.0,152.0,155.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3485.0,3604.0,4204.0,4443.0,4829.0,,Income Statement
"Cost of Revenue, Total",976.0,1020.0,1217.0,1246.0,1387.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",921.0,931.0,986.0,1080.0,1167.0,,Income Statement
Depreciation,114.0,93.0,97.0,90.0,97.0,,Income Statement
Amortiz of Intangibles,,34.0,61.0,102.0,103.0,,Income Statement
Depreciation/Amortization,114.0,127.0,158.0,192.0,200.0,,Income Statement
Restructuring Charge,,12.0,0.0,49.0,60.0,,Income Statement
Other Unusual Expnse (In),0.0,864.0,-37.0,8.0,17.0,,Income Statement
Unusual Expense (Income),0.0,876.0,-37.0,57.0,77.0,,Income Statement
Total Operating Expense,2011.0,2953.0,2324.0,2575.0,2831.0,,Income Statement
Total Operating Income,1473.0,651.0,1881.0,1868.0,1998.0,,Income Statement
"Inter Expse, Non-Operating",-136.0,-138.0,-197.0,-198.0,-176.0,,Income Statement
"Inter Capital, Non-Operat",0.0,1.0,1.0,1.0,1.0,,Income Statement
"Inter Expse,Net Non-Operat",-135.0,-137.0,-196.0,-196.0,-175.0,,Income Statement
"Inter Income, Non-Operating",10.0,11.0,16.0,15.0,17.0,,Income Statement
"Invest Income, Non-Operat",16.0,51.0,136.0,-50.0,-16.0,,Income Statement
"Inter/Invest Inc, Non-Oper",26.0,62.0,152.0,-35.0,1.0,,Income Statement
OtherNon-OperatInc (Expnse),16.0,-17.0,-50.0,34.0,-14.0,,Income Statement
"Other, Net",16.0,-17.0,-50.0,34.0,-14.0,,Income Statement
Income Before Tax,1380.0,558.0,1787.0,1671.0,1810.0,,Income Statement
Income Tax - Total,430.0,282.0,534.0,411.0,381.0,,Income Statement
Income After Tax,950.0,276.0,1253.0,1260.0,1429.0,,Income Statement
Minority Interest,-8.0,-9.0,-7.0,-10.0,-7.0,,Income Statement
Net Inc Before Extra Items,941.0,267.0,1246.0,1251.0,1422.0,,Income Statement
Total Extraordinary Items,,0.0,-246.0,59.0,,,Income Statement
Total Net Income,941.0,267.0,1001.0,1310.0,1422.0,,Income Statement
Income Available to Common Excl. Extra. Items,941.0,267.0,1246.0,1251.0,1422.0,,Income Statement
Income Available to Common Incl. Extra. Items,941.0,267.0,1001.0,1310.0,1422.0,,Income Statement
Basic/Primary Weighted Average Shares,200.0,193.0,191.0,192.0,189.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.7,1.38,6.52,6.53,7.51,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.7,1.38,5.24,6.84,7.51,,Income Statement
Dilution Adjustment,,0.0,0.0,,,,Income Statement
Diluted Weighted Average Shares,203.0,195.0,194.0,194.0,192.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.63,1.36,6.42,6.43,7.42,,Income Statement
Diluted EPS Incl. Extra. Items,4.63,1.36,5.15,6.74,7.42,,Income Statement
Div/Share-ComStockPrimIssue,1.36,1.48,1.52,1.76,2.0,,Income Statement
Gross Divid - Common Stock,277.0,287.0,220.0,339.0,380.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",135.0,137.0,196.0,196.0,175.0,,Income Statement
"Interest Capitalized, Suppl",0.0,-1.0,-1.0,-1.0,-1.0,,Income Statement
"Depreciat/Amort, Suppl",82.0,93.0,97.0,90.0,97.0,,Income Statement
Total Special Items,0.0,876.0,-37.0,57.0,93.0,,Income Statement
Normalzd Income Before Tax,1380.0,1434.0,1750.0,1728.0,1903.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,443.0,-11.0,14.0,19.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,430.0,725.0,522.0,425.0,400.0,,Income Statement
Normalized Income After Tax,950.0,709.0,1227.0,1303.0,1503.0,,Income Statement
Normalzd Inc Avail to Common,941.0,699.0,1220.0,1294.0,1496.0,,Income Statement
Basic Normalized EPS,4.7,3.63,6.38,6.75,7.9,,Income Statement
Diluted Normalized EPS,4.63,3.58,6.28,6.65,7.81,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,950.0,276.0,1008.0,1319.0,1429.0,,Cash Flow
Depreciation/Depletion,114.0,127.0,158.0,192.0,200.0,,Cash Flow
Deferred Taxes,18.0,-153.0,88.0,-99.0,-38.0,,Cash Flow
Unusual Items,0.0,-37.0,-171.0,0.0,52.0,,Cash Flow
Other Non-Cash Items,36.0,97.0,123.0,130.0,136.0,,Cash Flow
Non-Cash Items,36.0,60.0,-48.0,130.0,188.0,,Cash Flow
"Cash Taxes Pd, Supplemental",397.0,356.0,366.0,442.0,458.0,,Cash Flow
"Cash Interest Pd, Suppl",108.0,137.0,158.0,183.0,167.0,,Cash Flow
Accounts Receivable,-25.0,-105.0,-148.0,-136.0,-134.0,,Cash Flow
Other Assets,-42.0,44.0,-58.0,-25.0,-157.0,,Cash Flow
Accrued Expenses,,6.0,-6.0,42.0,-16.0,,Cash Flow
Payable/Accrued,51.0,902.0,-638.0,-134.0,77.0,,Cash Flow
Changes in Working Capital,36.0,950.0,-452.0,-82.0,-104.0,,Cash Flow
Total Cash from Operations,1154.0,1259.0,755.0,1461.0,1675.0,,Cash Flow
Capital Expenditures,-89.0,-115.0,-91.0,-90.0,-69.0,,Cash Flow
Acquisition of Business,-8.0,-81.0,-3511.0,-289.0,-162.0,,Cash Flow
Sale of Business,,2.0,0.0,6.0,226.0,,Cash Flow
Sale/Maturity of Investment,653.0,700.0,350.0,161.0,174.0,,Cash Flow
"Investment, Net",40.0,-27.0,,,-7.0,,Cash Flow
Purchase of Investments,-688.0,-380.0,-170.0,-193.0,-138.0,,Cash Flow
Other Investing Cash Flow,,4.0,2.0,,12.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-3.0,217.0,-3329.0,-316.0,105.0,,Cash Flow
Total Cash from Investing,-92.0,102.0,-3420.0,-406.0,36.0,,Cash Flow
Financing Cash Flow Items,27.0,-52.0,-38.0,-15.0,-33.0,,Cash Flow
Total Cash Dividends Paid,-272.0,-285.0,-290.0,-337.0,-378.0,,Cash Flow
"Common Stock, Net",-1158.0,-783.0,-249.0,-265.0,-1068.0,,Cash Flow
Options Exercised,89.0,78.0,56.0,47.0,45.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1068.0,-705.0,-193.0,-218.0,-1023.0,,Cash Flow
Short Term Debt Issued,,,1837.0,989.0,1317.0,,Cash Flow
Short Term Debt Reduction,,,-1707.0,-1120.0,-1320.0,,Cash Flow
"Short Term Debt, Net",,,130.0,-131.0,-3.0,,Cash Flow
Long Term Debt Issued,853.0,,2292.0,1090.0,824.0,,Cash Flow
Long Term Debt Reduction,0.0,,-300.0,-800.0,-950.0,,Cash Flow
"Long Term Debt, Net",853.0,,1992.0,290.0,-126.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",853.0,,2122.0,159.0,-129.0,,Cash Flow
Total Cash From Financing,-461.0,-1043.0,1600.0,-412.0,-1563.0,,Cash Flow
Foreign Exchange Effects,-63.0,-24.0,85.0,-30.0,-1.0,,Cash Flow
Net Change in Cash,538.0,294.0,-980.0,614.0,147.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1220.0,1757.0,2052.0,1072.0,1685.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1757.0,2052.0,1072.0,1685.0,1832.0,,Cash Flow
"Depreciation, Supplemental",114.0,127.0,158.0,192.0,200.0,,Cash Flow
Free Cash Flow,1065.0,1144.0,664.0,1371.0,1606.0,,
FCF Growth,,0.0741784037558686,-0.4195804195804196,1.0647590361445785,0.17140773158278622,0.0,
