,2015,2016,2017,2018,2019,2020,Report
high,110.68,132.95,200.28,459.75,364.31,199.26,
low,59.04,67.81,103.53,188.05,155.02,119.01,
change,0.3457,0.26890000000000003,0.665,0.7277,-0.4601,0.0844,
Date,,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,Balance Sheet
Cash & Equivalents,,48.0,39.0,43.0,121.0,192.0,Balance Sheet
Short Term Investments,,164.0,191.0,319.0,371.0,251.0,Balance Sheet
Cash and Short Term Invs,,212.0,230.0,362.0,492.0,443.0,Balance Sheet
"Trade Accts Recvble, Gross",,43.0,54.0,70.0,92.0,,Balance Sheet
Prov. for Doubtful Accts,,0.0,0.0,0.0,-1.0,,Balance Sheet
"Total Receivables, Net",,43.0,54.0,70.0,91.0,85.0,Balance Sheet
Invent. - Finished Goods,,6.0,9.0,11.0,21.0,,Balance Sheet
Invent. - Work In Progress,,13.0,17.0,23.0,35.0,,Balance Sheet
Invent. - Raw Materials,,8.0,10.0,16.0,24.0,,Balance Sheet
Total Inventory,,27.0,35.0,50.0,81.0,90.0,Balance Sheet
Prepaid Expenses,,7.0,8.0,12.0,14.0,18.0,Balance Sheet
Total Current Assets,,288.0,327.0,494.0,677.0,636.0,Balance Sheet
Buildings,,12.0,46.0,67.0,89.0,,Balance Sheet
Land/Improvements,,,4.0,8.0,7.0,,Balance Sheet
Machinery/Equipment,,25.0,28.0,43.0,59.0,,Balance Sheet
Construction in Progress,,4.0,9.0,20.0,18.0,,Balance Sheet
Other Prop./Plant/Equip.,,2.0,21.0,8.0,11.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,42.0,108.0,145.0,185.0,,Balance Sheet
Accumulated Depreciation,,-19.0,-20.0,-28.0,-40.0,,Balance Sheet
Prop./Plant/Equip. - Net,,23.0,88.0,117.0,145.0,165.0,Balance Sheet
"Goodwill, Net",,33.0,31.0,36.0,33.0,32.0,Balance Sheet
Intangibles - Net,,15.0,14.0,17.0,15.0,15.0,Balance Sheet
Long Term Investments,,1.0,47.0,50.0,103.0,208.0,Balance Sheet
Other Long Term Assets,,4.0,8.0,2.0,4.0,118.0,Balance Sheet
Total Assets,,424.0,550.0,786.0,1054.0,1216.0,Balance Sheet
Accounts Payable,,9.0,21.0,24.0,32.0,33.0,Balance Sheet
Accrued Expenses,,26.0,35.0,42.0,45.0,75.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,1.0,0.0,,,Balance Sheet
Customer Advances,,9.0,10.0,15.0,16.0,19.0,Balance Sheet
Income Taxes Payable,,3.0,3.0,5.0,12.0,,Balance Sheet
Other Current Liabilities,,,,,,5.0,Balance Sheet
"Other Curr. Lblts, Total",,11.0,14.0,20.0,29.0,24.0,Balance Sheet
Total Current Liabilities,,47.0,70.0,85.0,106.0,132.0,Balance Sheet
Total Long Term Debt,,0.0,16.0,0.0,0.0,,Balance Sheet
Total Debt,,0.0,16.0,0.0,0.0,,Balance Sheet
Deferred Income Tax,,1.0,1.0,1.0,1.0,1.0,Balance Sheet
"Other Liabilities, Total",,8.0,12.0,11.0,11.0,18.0,Balance Sheet
Total Liabilities,,55.0,98.0,97.0,117.0,151.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,509.0,566.0,620.0,691.0,739.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,-99.0,-47.0,140.0,399.0,602.0,Balance Sheet
Treasury Stock - Common,,-27.0,-47.0,-67.0,-139.0,-265.0,Balance Sheet
"Other Equity, Total",,-15.0,-21.0,-4.0,-15.0,-11.0,Balance Sheet
Total Equity,,369.0,452.0,690.0,937.0,1065.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,424.0,550.0,786.0,1054.0,1216.0,Balance Sheet
Ttl Comm. Shares Outs.,,43.0,44.0,44.0,45.0,45.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,1.0,2.0,2.0,2.0,3.0,Balance Sheet
Date,,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,Income Statement
Total Revenue,,330.0,445.0,594.0,769.0,841.0,Income Statement
"Cost of Revenue, Total",,50.0,71.0,99.0,130.0,151.0,Income Statement
Selling/Gen/Admin Expense,,140.0,192.0,230.0,279.0,342.0,Income Statement
Labor & Related Expense,,24.0,26.0,33.0,43.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,164.0,218.0,263.0,322.0,342.0,Income Statement
Research & Development,,50.0,66.0,75.0,94.0,99.0,Income Statement
Total Operating Expense,,264.0,355.0,437.0,545.0,592.0,Income Statement
Total Operating Income,,65.0,90.0,157.0,225.0,249.0,Income Statement
"Inter/Invest Inc, Non-Oper",,0.0,2.0,4.0,8.0,12.0,Income Statement
OtherNon-OperatInc (Expnse),,0.0,0.0,0.0,30.0,-5.0,Income Statement
