,2015,2016,2017,2018,2019,2020,Report
high,605.93,532.91,543.55,416.49,442.0,581.0,
low,435.52,325.35,340.09,281.89,271.37,328.13,
change,0.121,-0.3097,0.0138,-0.0158,0.0199,0.4905,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,809.0,535.0,813.0,1468.0,1618.0,,Balance Sheet
Short Term Investments,236.0,503.0,597.0,1342.0,1597.0,,Balance Sheet
Cash and Short Term Invs,1045.0,1039.0,1410.0,2810.0,3214.0,,Balance Sheet
"Total Receivables, Net",1468.0,1612.0,1974.0,2243.0,2672.0,,Balance Sheet
Invent. - Finished Goods,11.0,13.0,22.0,24.0,71.0,,Balance Sheet
Invent. - Work In Progress,132.0,202.0,302.0,571.0,728.0,,Balance Sheet
Invent. - Raw Materials,59.0,92.0,190.0,227.0,216.0,,Balance Sheet
Total Inventory,202.0,308.0,514.0,822.0,1015.0,,Balance Sheet
Prepaid Expenses,164.0,131.0,225.0,243.0,387.0,,Balance Sheet
"Other Curr. Assets, Total",36.0,91.0,212.0,329.0,401.0,,Balance Sheet
Total Current Assets,2915.0,3180.0,4335.0,6448.0,7689.0,,Balance Sheet
Buildings,856.0,1379.0,1544.0,1604.0,1781.0,,Balance Sheet
Land/Improvements,78.0,104.0,193.0,199.0,231.0,,Balance Sheet
Machinery/Equipment,330.0,554.0,599.0,774.0,1034.0,,Balance Sheet
Construction in Progress,580.0,319.0,409.0,470.0,645.0,,Balance Sheet
Other Prop./Plant/Equip.,81.0,153.0,180.0,258.0,122.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1925.0,2509.0,2925.0,3305.0,3813.0,,Balance Sheet
Accumulated Depreciation,-331.0,-426.0,-566.0,-729.0,-922.0,,Balance Sheet
Prop./Plant/Equip. - Net,1594.0,2083.0,2359.0,2576.0,2890.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,,46.0,56.0,,Balance Sheet
LT Investments - Other,632.0,864.0,1486.0,1755.0,3257.0,,Balance Sheet
Long Term Investments,632.0,864.0,1486.0,1801.0,3312.0,,Balance Sheet
Def. Inc. Tax - LT Asset,462.0,825.0,506.0,829.0,824.0,,Balance Sheet
Restricted Cash - LT,,,,13.0,13.0,,Balance Sheet
Other Long Term Assets,6.0,20.0,78.0,69.0,77.0,,Balance Sheet
Total Assets,5609.0,6973.0,8764.0,11735.0,14805.0,,Balance Sheet
Accounts Payable,141.0,135.0,178.0,218.0,418.0,,Balance Sheet
Accrued Expenses,503.0,508.0,637.0,751.0,1037.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,127.0,0.0,,,,Balance Sheet
Customer Advances,153.0,232.0,320.0,453.0,592.0,,Balance Sheet
Income Taxes Payable,,236.0,0.0,21.0,49.0,,Balance Sheet
Other Current Liabilities,14.0,3.0,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",167.0,471.0,321.0,473.0,641.0,,Balance Sheet
Total Current Liabilities,811.0,1241.0,1135.0,1443.0,2097.0,,Balance Sheet
Long Term Debt,0.0,,,,,,Balance Sheet
Capital Lease Obligations,363.0,352.0,703.0,709.0,714.0,,Balance Sheet
Total Long Term Debt,363.0,352.0,703.0,709.0,714.0,,Balance Sheet
Total Debt,363.0,479.0,703.0,709.0,714.0,,Balance Sheet
"Other Liabilities, Total",780.0,931.0,781.0,826.0,905.0,,Balance Sheet
Total Liabilities,1954.0,2524.0,2620.0,2977.0,3716.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,3100.0,3030.0,3513.0,3912.0,4429.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),853.0,1748.0,2947.0,5254.0,7380.0,,Balance Sheet
Treasury Stock - Common,-306.0,-316.0,-316.0,-396.0,-740.0,,Balance Sheet
"Other Equity, Total",9.0,-13.0,1.0,-12.0,21.0,,Balance Sheet
Total Equity,3655.0,4449.0,6144.0,8757.0,11090.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5609.0,6973.0,8764.0,11735.0,14805.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,103.0,104.0,106.0,107.0,108.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Ttl Comm. Shares Outs.,105.0,106.0,108.0,109.0,110.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,4.0,4.0,4.0,4.0,5.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,4104.0,4860.0,5872.0,6711.0,7863.0,,Income Statement
"Cost of Revenue, Total",393.0,300.0,397.0,434.0,782.0,,Income Statement
Selling/Gen/Admin Expense,646.0,946.0,1112.0,1387.0,1667.0,,Income Statement
Labor & Related Expense,193.0,231.0,208.0,169.0,168.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",839.0,1178.0,1320.0,1556.0,1835.0,,Income Statement
Research & Development,1621.0,2052.0,2075.0,2186.0,3037.0,,Income Statement
Unusual Expense (Income),19.0,,,,,,Income Statement
Total Operating Expense,2871.0,3530.0,3793.0,4176.0,5654.0,,Income Statement
Total Operating Income,1233.0,1331.0,2080.0,2534.0,2210.0,,Income Statement
"Inter Expse,Net Non-Operat",-14.0,-7.0,-25.0,-28.0,-30.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,42.0,118.0,,Income Statement
OtherNon-OperatInc (Expnse),6.0,6.0,24.0,5.0,131.0,,Income Statement
"Other, Net",6.0,6.0,24.0,5.0,131.0,,Income Statement
Income Before Tax,1225.0,1330.0,2079.0,2554.0,2429.0,,Income Statement
Income Tax - Total,589.0,434.0,554.0,177.0,313.0,,Income Statement
Income After Tax,636.0,896.0,1525.0,2376.0,2116.0,,Income Statement
