,2015,2016,2017,2018,2019,2020,Report
high,46.92,55.47,71.53,96.75,144.95,146.09,
low,33.01,30.4,50.49,66.88,76.07,73.39,
change,0.1477,0.2579,0.3284,0.1623,0.7927,-0.2488,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,38.0,264.0,144.0,206.0,154.0,,Balance Sheet
"Trade Accts Recvble, Gross",2023.0,2175.0,2336.0,2678.0,3010.0,,Balance Sheet
Prov. for Doubtful Accts,-6.0,-6.0,-6.0,-7.0,-8.0,,Balance Sheet
"Trade Accts Recvble, Net",2017.0,2169.0,2329.0,2671.0,3002.0,,Balance Sheet
Other Receivables,198.0,235.0,343.0,316.0,395.0,,Balance Sheet
"Total Receivables, Net",2216.0,2404.0,2672.0,2988.0,3397.0,,Balance Sheet
Total Inventory,393.0,452.0,412.0,454.0,611.0,,Balance Sheet
Prepaid Expenses,144.0,119.0,168.0,149.0,172.0,,Balance Sheet
Total Current Assets,2791.0,3238.0,3396.0,3797.0,4334.0,,Balance Sheet
Buildings,127.0,120.0,,129.0,134.0,,Balance Sheet
Land/Improvements,28.0,28.0,,28.0,28.0,,Balance Sheet
Machinery/Equipment,167.0,156.0,,172.0,203.0,,Balance Sheet
Construction in Progress,24.0,20.0,,25.0,23.0,,Balance Sheet
Other Prop./Plant/Equip.,29.0,24.0,,19.0,364.0,,Balance Sheet
Prop./Plant/Equip. - Gross,374.0,348.0,,372.0,752.0,,Balance Sheet
Accumulated Depreciation,-199.0,-184.0,,-216.0,-257.0,,Balance Sheet
Prop./Plant/Equip. - Net,175.0,164.0,161.0,156.0,495.0,,Balance Sheet
"Goodwill, Net",2500.0,2455.0,2480.0,2463.0,2553.0,,Balance Sheet
Intangibles - Gross,2693.0,2655.0,,2703.0,2803.0,,Balance Sheet
Accum. Intangible Amort.,-1417.0,-1600.0,,-1990.0,-2209.0,,Balance Sheet
Intangibles - Net,1276.0,1056.0,897.0,712.0,594.0,,Balance Sheet
Long Term Investments,0.0,,,,,,Balance Sheet
Other Long Term Assets,12.0,36.0,33.0,40.0,23.0,,Balance Sheet
Total Assets,6755.0,6948.0,6967.0,7168.0,7999.0,,Balance Sheet
Accounts Payable,1306.0,1653.0,1816.0,2006.0,2265.0,,Balance Sheet
Accrued Expenses,402.0,436.0,506.0,593.0,940.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,27.0,19.0,26.0,25.0,34.0,,Balance Sheet
Customer Advances,152.0,173.0,159.0,178.0,252.0,,Balance Sheet
Income Taxes Payable,,,16.0,,,,Balance Sheet
