,2015,2016,2017,2018,2019,2020,Report
high,42.18,42.37,55.43,74.94,65.73,65.13,
low,29.47,30.28,38.18,46.64,47.83,41.93,
change,0.171,0.034,0.35090000000000005,-0.0338,0.2384,-0.12810000000000002,
Date,2015-06-27 00:00:00,2016-06-25 00:00:00,2017-06-24 00:00:00,2018-06-30 00:00:00,2019-06-29 00:00:00,,Balance Sheet
Cash & Equivalents,1551.0,2105.0,2246.0,1543.0,1757.0,,Balance Sheet
Short Term Investments,75.0,125.0,499.0,1083.0,141.0,,Balance Sheet
Cash and Short Term Invs,1626.0,2231.0,2745.0,2626.0,1898.0,,Balance Sheet
"Trade Accts Recvble, Gross",297.0,289.0,303.0,420.0,360.0,,Balance Sheet
Prov. for Doubtful Accts,-18.0,-32.0,-47.0,-140.0,0.0,,Balance Sheet
"Total Receivables, Net",279.0,257.0,256.0,280.0,360.0,,Balance Sheet
Invent. - Finished Goods,76.0,73.0,84.0,92.0,70.0,,Balance Sheet
Invent. - Work In Progress,200.0,149.0,152.0,174.0,160.0,,Balance Sheet
Invent. - Raw Materials,13.0,7.0,12.0,16.0,16.0,,Balance Sheet
Total Inventory,288.0,228.0,247.0,282.0,247.0,,Balance Sheet
Deferred Income Tax,91.0,1.0,2.0,,,,Balance Sheet
Other Current Assets,49.0,92.0,57.0,22.0,35.0,,Balance Sheet
"Other Curr. Assets, Total",126.0,92.0,57.0,22.0,35.0,,Balance Sheet
Total Current Assets,2319.0,2807.0,3306.0,3210.0,2540.0,,Balance Sheet
Buildings,338.0,241.0,255.0,255.0,265.0,,Balance Sheet
Land/Improvements,45.0,19.0,19.0,18.0,18.0,,Balance Sheet
Machinery/Equipment,1971.0,1370.0,1286.0,1309.0,1368.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2354.0,1630.0,1559.0,1582.0,1651.0,,Balance Sheet
Accumulated Depreciation,-1264.0,-937.0,-953.0,-1003.0,-1073.0,,Balance Sheet
Prop./Plant/Equip. - Net,1091.0,693.0,607.0,579.0,578.0,,Balance Sheet
"Goodwill, Net",512.0,491.0,491.0,532.0,532.0,,Balance Sheet
Intangibles - Gross,626.0,579.0,579.0,616.0,619.0,,Balance Sheet
Accum. Intangible Amort.,-365.0,-432.0,-488.0,-538.0,-563.0,,Balance Sheet
Intangibles - Net,262.0,147.0,91.0,78.0,56.0,,Balance Sheet
Other Long Term Assets,24.0,84.0,73.0,51.0,38.0,,Balance Sheet
Total Assets,4216.0,4235.0,4570.0,4452.0,3744.0,,Balance Sheet
Accounts Payable,88.0,83.0,77.0,93.0,84.0,,Balance Sheet
Accrued Expenses,229.0,217.0,183.0,187.0,153.0,,Balance Sheet
