,2015,2016,2017,2018,2019,2020,Report
high,38.82,25.25,25.56,47.79,45.86,39.64,
low,21.01,13.73,14.12,22.04,27.87,20.0,
change,-0.38420000000000004,-0.28,0.4721,0.19399999999999998,0.1341,-0.0737,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,300.0,254.0,302.0,230.0,254.0,,Balance Sheet
Cash & Equivalents,611.0,722.0,1337.0,1665.0,1545.0,,Balance Sheet
Short Term Investments,2584.0,2799.0,2765.0,4315.0,4840.0,,Balance Sheet
Cash and Short Term Invs,3495.0,3775.0,4403.0,6209.0,6639.0,,Balance Sheet
"Trade Accts Recvble, Gross",647.0,658.0,670.0,792.0,853.0,,Balance Sheet
Prov. for Doubtful Accts,-8.0,-7.0,-5.0,-4.0,-2.0,,Balance Sheet
"Total Receivables, Net",639.0,651.0,664.0,789.0,850.0,,Balance Sheet
Prepaid Expenses,248.0,227.0,252.0,112.0,127.0,,Balance Sheet
"Other Curr. Assets, Total",,,2.0,1.0,4.0,,Balance Sheet
Total Current Assets,4382.0,4652.0,5322.0,7111.0,7620.0,,Balance Sheet
Machinery/Equipment,932.0,1263.0,1564.0,1740.0,2134.0,,Balance Sheet
Construction in Progress,85.0,74.0,49.0,96.0,101.0,,Balance Sheet
Other Prop./Plant/Equip.,297.0,305.0,315.0,329.0,1045.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1314.0,1642.0,1928.0,2165.0,3280.0,,Balance Sheet
Accumulated Depreciation,-579.0,-858.0,-1154.0,-1280.0,-1551.0,,Balance Sheet
Prop./Plant/Equip. - Net,735.0,784.0,774.0,885.0,1729.0,,Balance Sheet
"Goodwill, Net",1123.0,1185.0,1189.0,1227.0,1257.0,,Balance Sheet
Intangibles - Gross,212.0,176.0,103.0,103.0,97.0,,Balance Sheet
Accum. Intangible Amort.,-71.0,-80.0,-53.0,-57.0,-42.0,,Balance Sheet
Intangibles - Net,141.0,95.0,50.0,45.0,55.0,,Balance Sheet
Long Term Investments,,,28.0,26.0,78.0,,Balance Sheet
Other Long Term Assets,62.0,154.0,51.0,60.0,57.0,,Balance Sheet
Total Assets,6442.0,6870.0,7412.0,10163.0,12703.0,,Balance Sheet
Accounts Payable,134.0,122.0,171.0,145.0,161.0,,Balance Sheet
Accrued Expenses,260.0,347.0,299.0,363.0,577.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,88.0,81.0,85.0,965.0,23.0,,Balance Sheet
Customer Advances,24.0,34.0,28.0,39.0,69.0,,Balance Sheet
Other Current Liabilities,,,1.0,4.0,2.0,,Balance Sheet
"Other Curr. Lblts, Total",24.0,34.0,28.0,43.0,71.0,,Balance Sheet
Total Current Liabilities,506.0,584.0,583.0,1516.0,832.0,,Balance Sheet
Long Term Debt,1455.0,1539.0,1627.0,1731.0,2509.0,,Balance Sheet
Capital Lease Obligations,60.0,67.0,81.0,24.0,0.0,,Balance Sheet
Total Long Term Debt,1515.0,1606.0,1709.0,1755.0,2509.0,,Balance Sheet
Total Debt,1603.0,1687.0,1794.0,2721.0,2532.0,,Balance Sheet
Deferred Income Tax,3.0,8.0,13.0,18.0,24.0,,Balance Sheet
"Other Liabilities, Total",51.0,68.0,60.0,68.0,633.0,,Balance Sheet
Total Liabilities,2074.0,2265.0,2365.0,3357.0,3999.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,6507.0,7225.0,7751.0,8325.0,8763.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-2093.0,-2550.0,-2672.0,-1454.0,12.0,,Balance Sheet
"Other Equity, Total",-46.0,-69.0,-32.0,-65.0,-71.0,,Balance Sheet
Total Equity,4368.0,4605.0,5047.0,6806.0,8704.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6442.0,6870.0,7412.0,10163.0,12703.0,,Balance Sheet
Ttl Comm. Shares Outs.,694.0,722.0,747.0,764.0,780.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2218.0,2530.0,2443.0,3042.0,3459.0,,Income Statement
"Cost of Revenue, Total",729.0,932.0,861.0,965.0,1137.0,,Income Statement
Selling/Gen/Admin Expense,892.0,1001.0,832.0,945.0,1127.0,,Income Statement
Labor & Related Expense,240.0,250.0,169.0,125.0,146.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1132.0,1251.0,1001.0,1070.0,1274.0,,Income Statement
Research & Development,807.0,713.0,542.0,554.0,682.0,,Income Statement
Unusual Expense (Income),,,62.0,3.0,2.0,,Income Statement
Total Operating Expense,2668.0,2897.0,2467.0,2592.0,3095.0,,Income Statement
Total Operating Income,-450.0,-367.0,-24.0,450.0,365.0,,Income Statement
"Inter Expse, Non-Operating",-98.0,-100.0,-109.0,-136.0,-143.0,,Income Statement
"Inter Capital, Non-Operat",,,4.0,4.0,5.0,,Income Statement
"Inter Expse,Net Non-Operat",-98.0,-100.0,-105.0,-133.0,-138.0,,Income Statement
"Inter Income, Non-Operating",,,,111.0,158.0,,Income Statement
"Invest Income, Non-Operat",,,,,10.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,111.0,168.0,,Income Statement
OtherNon-OperatInc (Expnse),15.0,26.0,34.0,-5.0,-4.0,,Income Statement
"Other, Net",15.0,26.0,34.0,-5.0,-4.0,,Income Statement
Income Before Tax,-533.0,-441.0,-95.0,424.0,390.0,,Income Statement
Income Tax - Total,-12.0,16.0,-340.0,-782.0,-1076.0,,Income Statement
Income After Tax,-521.0,-457.0,245.0,1206.0,1466.0,,Income Statement
Net Inc Before Extra Items,-521.0,-457.0,245.0,1206.0,1466.0,,Income Statement
Total Extraordinary Items,,,-353.0,,,,Income Statement
Total Net Income,-521.0,-457.0,-108.0,1206.0,1466.0,,Income Statement
Income Available to Common Excl. Extra. Items,-521.0,-457.0,245.0,1206.0,1466.0,,Income Statement
Income Available to Common Incl. Extra. Items,-521.0,-457.0,-108.0,1206.0,1466.0,,Income Statement
Basic/Primary Weighted Average Shares,662.0,702.0,733.0,754.0,771.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,-0.79,-0.65,0.33,1.6,1.9,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-0.79,-0.65,-0.15,1.6,1.9,,Income Statement
Diluted Weighted Average Shares,662.0,702.0,733.0,773.0,786.0,,Income Statement
Diluted EPS Excl. Extra. Items,-0.79,-0.65,0.33,1.56,1.87,,Income Statement
Diluted EPS Incl. Extra. Items,-0.79,-0.65,-0.15,1.56,1.87,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",98.0,100.0,105.0,133.0,140.0,,Income Statement
"Interest Capitalized, Suppl",,,-4.0,-4.0,-5.0,,Income Statement
"Depreciat/Amort, Suppl",258.0,333.0,349.0,407.0,513.0,,Income Statement
Total Special Items,,101.0,57.0,-1.0,2.0,,Income Statement
Normalzd Income Before Tax,-533.0,-340.0,-38.0,422.0,392.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,35.0,20.0,0.0,1.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-12.0,51.0,-320.0,-782.0,-1075.0,,Income Statement
Normalized Income After Tax,-521.0,-391.0,282.0,1205.0,1467.0,,Income Statement
Normalzd Inc Avail to Common,-521.0,-391.0,282.0,1205.0,1467.0,,Income Statement
Basic Normalized EPS,-0.79,-0.56,0.38,1.6,1.9,,Income Statement
Diluted Normalized EPS,-0.79,-0.56,0.38,1.56,1.87,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,-521.0,-457.0,-108.0,1206.0,1466.0,,Cash Flow
Depreciation/Depletion,313.0,402.0,396.0,425.0,466.0,,Cash Flow
Deferred Taxes,-28.0,-5.0,-6.0,-802.0,84.0,,Cash Flow
Unusual Items,,26.0,62.0,3.0,2.0,,Cash Flow
Other Non-Cash Items,755.0,714.0,520.0,418.0,-732.0,,Cash Flow
Non-Cash Items,755.0,740.0,582.0,421.0,-731.0,,Cash Flow
"Cash Taxes Pd, Supplemental",16.0,13.0,14.0,15.0,12.0,,Cash Flow
"Cash Interest Pd, Suppl",8.0,15.0,16.0,33.0,20.0,,Cash Flow
Accounts Receivable,-217.0,-23.0,3.0,-131.0,-67.0,,Cash Flow
Prepaid Expenses,-50.0,7.0,-14.0,126.0,-30.0,,Cash Flow
Other Assets,,,,,150.0,,Cash Flow
Accounts Payable,76.0,-7.0,8.0,-2.0,3.0,,Cash Flow
Accrued Expenses,54.0,106.0,-29.0,95.0,-38.0,,Cash Flow
Changes in Working Capital,-136.0,83.0,-32.0,89.0,19.0,,Cash Flow
Total Cash from Operations,383.0,763.0,831.0,1340.0,1303.0,,Cash Flow
Capital Expenditures,-347.0,-219.0,-161.0,-484.0,-541.0,,Cash Flow
Acquisition of Business,-52.0,-85.0,,-34.0,-30.0,,Cash Flow
Sale of Business,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,38.0,13.0,18.0,,Cash Flow
Sale/Maturity of Investment,3205.0,2702.0,2705.0,3792.0,5295.0,,Cash Flow
Purchase of Investments,-3683.0,-2990.0,-2688.0,-5338.0,-5849.0,,Cash Flow
Other Investing Cash Flow,-25.0,-6.0,-10.0,-5.0,-10.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-555.0,-379.0,44.0,-1572.0,-575.0,,Cash Flow
Total Cash from Investing,-902.0,-598.0,-117.0,-2056.0,-1116.0,,Cash Flow
Financing Cash Flow Items,-2.0,-15.0,-9.0,-33.0,-28.0,,Cash Flow
"Common Stock, Net",39.0,24.0,24.0,29.0,42.0,,Cash Flow
Options Exercised,17.0,8.0,9.0,3.0,1.0,,Cash Flow
Warrants Converted,,0.0,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",57.0,32.0,33.0,33.0,43.0,,Cash Flow
Long Term Debt Issued,,0.0,0.0,1337.0,700.0,,Cash Flow
Long Term Debt Reduction,-118.0,-101.0,-103.0,-358.0,-1002.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-118.0,-101.0,-103.0,978.0,-302.0,,Cash Flow
Total Cash From Financing,-63.0,-84.0,-78.0,978.0,-286.0,,Cash Flow
Foreign Exchange Effects,-17.0,-4.0,10.0,-14.0,5.0,,Cash Flow
Net Change in Cash,-599.0,77.0,646.0,248.0,-94.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1511.0,911.0,1028.0,1674.0,1922.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,911.0,989.0,1674.0,1922.0,1828.0,,Cash Flow
"Depreciation, Supplemental",313.0,402.0,396.0,425.0,466.0,,Cash Flow
Free Cash Flow,36.0,544.0,670.0,856.0,762.0,,
FCF Growth,,14.11111111111111,0.2316176470588236,0.27761194029850755,-0.10981308411214952,0.0,
