,2015,2016,2017,2018,2019,2020,Report
high,55.77,54.9,69.89,72.7,59.24,51.94,
low,44.72,40.52,51.74,45.64,39.92,7.8,
change,0.1648,-0.0388,0.2707,-0.2666,0.0386,-0.7232999999999999,
Date,2015-11-30 00:00:00,2016-11-30 00:00:00,2017-11-30 00:00:00,2018-11-30 00:00:00,2019-11-30 00:00:00,,Balance Sheet
Cash and Short Term Invs,1395.0,603.0,395.0,982.0,518.0,,Balance Sheet
"Trade Accts Recvble, Net",303.0,298.0,312.0,358.0,598.0,,Balance Sheet
Other Receivables,109.0,,,,,,Balance Sheet
"Total Receivables, Net",412.0,298.0,312.0,358.0,598.0,,Balance Sheet
Total Inventory,330.0,322.0,387.0,450.0,427.0,,Balance Sheet
Prepaid Expenses,314.0,454.0,487.0,436.0,472.0,,Balance Sheet
Restricted Cash - Current,,,,,13.0,,Balance Sheet
Other Current Assets,,12.0,15.0,-1.0,31.0,,Balance Sheet
"Other Curr. Assets, Total",,12.0,15.0,-1.0,44.0,,Balance Sheet
Total Current Assets,2451.0,1689.0,1596.0,2225.0,2059.0,,Balance Sheet
Land/Improvements,1161.0,2677.0,3331.0,3661.0,,,Balance Sheet
Machinery/Equipment,43790.0,44122.0,46744.0,46957.0,50446.0,,Balance Sheet
Construction in Progress,839.0,725.0,790.0,2004.0,2492.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,3843.0,,Balance Sheet
Prop./Plant/Equip. - Gross,45790.0,47524.0,50865.0,52622.0,56781.0,,Balance Sheet
Accumulated Depreciation,-13902.0,-15095.0,-16435.0,-17286.0,-18650.0,,Balance Sheet
Prop./Plant/Equip. - Net,31888.0,32429.0,34430.0,35336.0,38131.0,,Balance Sheet
"Goodwill, Net",3010.0,2910.0,2967.0,2925.0,2912.0,,Balance Sheet
Intangibles - Net,1238.0,1275.0,1200.0,1176.0,1174.0,,Balance Sheet
Other Long Term Assets,650.0,578.0,585.0,739.0,782.0,,Balance Sheet
Total Assets,39237.0,38881.0,40778.0,42401.0,45058.0,,Balance Sheet
Accounts Payable,627.0,713.0,762.0,730.0,756.0,,Balance Sheet
Accrued Expenses,1683.0,1494.0,1759.0,1635.0,1801.0,,Balance Sheet
Notes Payable/ST Debt,30.0,457.0,485.0,848.0,231.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1344.0,640.0,1717.0,1578.0,1596.0,,Balance Sheet
Customer Advances,3272.0,3522.0,3958.0,4395.0,4735.0,,Balance Sheet
Other Current Liabilities,,246.0,119.0,18.0,8.0,,Balance Sheet
"Other Curr. Lblts, Total",3272.0,3768.0,4077.0,4413.0,4743.0,,Balance Sheet
Total Current Liabilities,6956.0,7072.0,8800.0,9204.0,9127.0,,Balance Sheet
Total Long Term Debt,7413.0,8302.0,6993.0,7897.0,9675.0,,Balance Sheet
Total Debt,8787.0,9399.0,9195.0,10323.0,11502.0,,Balance Sheet
