,2015,2016,2017,2018,2019,2020,Report
high,96.42,111.09,186.27,277.61,332.88,386.75,
low,71.33,71.27,102.81,175.26,215.15,255.13,
change,0.2309,0.1218,0.6943,0.2866,0.4997,0.1137,
Date,2015-11-27 00:00:00,2016-12-02 00:00:00,2017-12-01 00:00:00,2018-11-30 00:00:00,2019-11-29 00:00:00,,Balance Sheet
Cash,352.0,,,369.0,467.0,,Balance Sheet
Cash & Equivalents,524.0,1011.0,2306.0,1274.0,2183.0,,Balance Sheet
Short Term Investments,3112.0,3750.0,3514.0,1586.0,1527.0,,Balance Sheet
Cash and Short Term Invs,3988.0,4761.0,5820.0,3229.0,4177.0,,Balance Sheet
"Trade Accts Recvble, Gross",679.0,839.0,1227.0,1331.0,1544.0,,Balance Sheet
Prov. for Doubtful Accts,-7.0,-6.0,-9.0,-15.0,-10.0,,Balance Sheet
"Total Receivables, Net",672.0,833.0,1218.0,1316.0,1599.0,,Balance Sheet
Prepaid Expenses,143.0,207.0,196.0,268.0,531.0,,Balance Sheet
Deferred Income Tax,208.0,218.0,280.0,47.0,140.0,,Balance Sheet
Other Current Assets,19.0,38.0,14.0,44.0,188.0,,Balance Sheet
"Other Curr. Assets, Total",19.0,38.0,14.0,44.0,188.0,,Balance Sheet
Total Current Assets,4822.0,5840.0,7248.0,4857.0,6495.0,,Balance Sheet
Buildings,646.0,695.0,877.0,953.0,1036.0,,Balance Sheet
Land/Improvements,71.0,77.0,78.0,145.0,145.0,,Balance Sheet
Machinery/Equipment,940.0,1052.0,1128.0,1239.0,1424.0,,Balance Sheet
Construction in Progress,12.0,8.0,6.0,23.0,112.0,,Balance Sheet
Other Prop./Plant/Equip.,89.0,94.0,115.0,121.0,144.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1759.0,1926.0,2203.0,2481.0,2862.0,,Balance Sheet
Accumulated Depreciation,-971.0,-1110.0,-1267.0,-1406.0,-1569.0,,Balance Sheet
Prop./Plant/Equip. - Net,787.0,816.0,937.0,1075.0,1293.0,,Balance Sheet
"Goodwill, Net",5367.0,5406.0,5822.0,10581.0,10691.0,,Balance Sheet
Intangibles - Gross,969.0,894.0,987.0,2722.0,2589.0,,Balance Sheet
Accum. Intangible Amort.,-459.0,-479.0,-602.0,-653.0,-869.0,,Balance Sheet
Intangibles - Net,510.0,414.0,386.0,2069.0,1721.0,,Balance Sheet
Note Rcvble - Long Term,80.0,80.0,0.0,,,,Balance Sheet
Other Long Term Assets,160.0,140.0,144.0,187.0,248.0,,Balance Sheet
Total Assets,11726.0,12697.0,14536.0,18769.0,20762.0,,Balance Sheet
Accounts Payable,93.0,88.0,114.0,186.0,209.0,,Balance Sheet
Accrued Expenses,650.0,691.0,943.0,1105.0,1283.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,,,,3149.0,,Balance Sheet
Customer Advances,1434.0,1946.0,2406.0,2916.0,3378.0,,Balance Sheet
Income Taxes Payable,34.0,81.0,64.0,93.0,139.0,,Balance Sheet
Other Current Liabilities,2.0,5.0,2.0,1.0,33.0,,Balance Sheet
"Other Curr. Lblts, Total",1471.0,2032.0,2471.0,3010.0,3549.0,,Balance Sheet
Total Current Liabilities,2214.0,2812.0,3527.0,4301.0,8191.0,,Balance Sheet
Total Long Term Debt,1907.0,1892.0,1881.0,4115.0,989.0,,Balance Sheet
Total Debt,1907.0,1892.0,1881.0,4115.0,4138.0,,Balance Sheet
"Other Liabilities, Total",396.0,351.0,387.0,944.0,912.0,,Balance Sheet
Total Liabilities,4725.0,5272.0,6076.0,9407.0,10232.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,4185.0,4616.0,5082.0,5685.0,6505.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),7253.0,8115.0,9574.0,11816.0,14829.0,,Balance Sheet
Treasury Stock - Common,-4268.0,-5132.0,-6084.0,-7991.0,-10615.0,,Balance Sheet
Unrealized Gain (Loss),-5.0,-8.0,-12.0,-25.0,4.0,,Balance Sheet
Cum. Trans. Adjustment,-167.0,-187.0,-97.0,-145.0,-170.0,,Balance Sheet
Other Comprehensive Income,3.0,22.0,-3.0,22.0,-22.0,,Balance Sheet
"Other Equity, Total",-165.0,-166.0,-100.0,-123.0,-192.0,,Balance Sheet
Total Equity,7002.0,7425.0,8460.0,9362.0,10530.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,11726.0,12697.0,14536.0,18769.0,20762.0,,Balance Sheet
Ttl Comm. Shares Outs.,498.0,494.0,491.0,488.0,482.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,103.0,107.0,110.0,113.0,118.0,,Balance Sheet
Date,2015-11-27 00:00:00,2016-12-02 00:00:00,2017-12-01 00:00:00,2018-11-30 00:00:00,2019-11-29 00:00:00,,Income Statement
Total Revenue,4796.0,5854.0,7302.0,9030.0,11171.0,,Income Statement
"Cost of Revenue, Total",744.0,820.0,1010.0,1195.0,1673.0,,Income Statement
Selling/Gen/Admin Expense,2015.0,2283.0,2583.0,3075.0,3596.0,,Income Statement
Labor & Related Expense,200.0,205.0,240.0,291.0,358.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2215.0,2488.0,2822.0,3366.0,3954.0,,Income Statement
Research & Development,863.0,976.0,1224.0,1538.0,1930.0,,Income Statement
Depreciation/Amortization,69.0,79.0,77.0,91.0,175.0,,Income Statement
Restructuring Charge,2.0,-2.0,,,,,Income Statement
Other Unusual Expnse (In),,,,,171.0,,Income Statement
Unusual Expense (Income),2.0,-2.0,,,171.0,,Income Statement
Total Operating Expense,3892.0,4361.0,5133.0,6190.0,7903.0,,Income Statement
Total Operating Income,903.0,1494.0,2168.0,2840.0,3268.0,,Income Statement
"Inter Expse,Net Non-Operat",-64.0,-70.0,-74.0,-89.0,-157.0,,Income Statement
"Inter Income, Non-Operating",29.0,47.0,66.0,93.0,68.0,,Income Statement
"Invest Income, Non-Operat",-16.0,-73.0,-46.0,-90.0,5.0,,Income Statement
"Inter/Invest Inc, Non-Oper",13.0,-26.0,20.0,3.0,73.0,,Income Statement
OtherNon-OperatInc (Expnse),22.0,38.0,24.0,40.0,20.0,,Income Statement
"Other, Net",22.0,38.0,24.0,40.0,20.0,,Income Statement
Income Before Tax,874.0,1435.0,2138.0,2794.0,3205.0,,Income Statement
Income Tax - Total,244.0,266.0,444.0,17.0,250.0,,Income Statement
Income After Tax,630.0,1169.0,1694.0,2777.0,2954.0,,Income Statement
Net Inc Before Extra Items,630.0,1169.0,1694.0,2777.0,2954.0,,Income Statement
Total Extraordinary Items,,,,-186.0,-3.0,,Income Statement
Total Net Income,630.0,1169.0,1694.0,2591.0,2951.0,,Income Statement
Income Available to Common Excl. Extra. Items,630.0,1169.0,1694.0,2777.0,2954.0,,Income Statement
Income Available to Common Incl. Extra. Items,630.0,1169.0,1694.0,2591.0,2951.0,,Income Statement
Basic/Primary Weighted Average Shares,499.0,498.0,494.0,491.0,486.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.26,2.35,3.43,5.66,6.08,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.26,2.35,3.43,5.28,6.07,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,507.0,504.0,501.0,498.0,492.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.24,2.32,3.38,5.58,6.01,,Income Statement
Diluted EPS Incl. Extra. Items,1.24,2.32,3.38,5.2,6.0,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",64.0,70.0,74.0,89.0,157.0,,Income Statement
"Depreciat/Amort, Suppl",165.0,179.0,172.0,164.0,334.0,,Income Statement
Total Special Items,2.0,-2.0,,,171.0,,Income Statement
Normalzd Income Before Tax,875.0,1434.0,2138.0,2794.0,3376.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,,,13.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,245.0,266.0,444.0,17.0,264.0,,Income Statement
Normalized Income After Tax,631.0,1168.0,1694.0,2777.0,3112.0,,Income Statement
Normalzd Inc Avail to Common,631.0,1168.0,1694.0,2777.0,3112.0,,Income Statement
Basic Normalized EPS,1.26,2.34,3.43,5.66,6.4,,Income Statement
Diluted Normalized EPS,1.24,2.32,3.38,5.58,6.33,,Income Statement
Date,2015-11-27 00:00:00,2016-12-02 00:00:00,2017-12-01 00:00:00,2018-11-30 00:00:00,2019-11-29 00:00:00,,Cash Flow
Net Income,630.0,1169.0,1694.0,2591.0,2951.0,,Cash Flow
Depreciation/Depletion,339.0,332.0,326.0,346.0,737.0,,Cash Flow
Deferred Taxes,-70.0,24.0,52.0,-469.0,3.0,,Cash Flow
Unusual Items,-31.0,3.0,-5.0,1.0,-48.0,,Cash Flow
Other Non-Cash Items,337.0,352.0,456.0,617.0,802.0,,Cash Flow
Non-Cash Items,306.0,355.0,451.0,618.0,754.0,,Cash Flow
"Cash Taxes Pd, Supplemental",203.0,250.0,397.0,210.0,352.0,,Cash Flow
"Cash Interest Pd, Suppl",56.0,66.0,69.0,81.0,152.0,,Cash Flow
Accounts Receivable,-80.0,-160.0,-187.0,-2.0,-188.0,,Cash Flow
Prepaid Expenses,-8.0,-71.0,28.0,-77.0,-531.0,,Cash Flow
Accounts Payable,23.0,-6.0,-45.0,55.0,23.0,,Cash Flow
Accrued Expenses,-23.0,65.0,154.0,44.0,172.0,,Cash Flow
Changes in Working Capital,264.0,320.0,391.0,943.0,-23.0,,Cash Flow
Total Cash from Operations,1470.0,2200.0,2913.0,4029.0,4422.0,,Cash Flow
Capital Expenditures,-185.0,-204.0,-178.0,-267.0,-394.0,,Cash Flow
Acquisition of Business,-826.0,-48.0,-460.0,-6314.0,-101.0,,Cash Flow
Sale of Fixed Assets,58.0,0.0,0.0,,,,Cash Flow
Sale/Maturity of Investment,1552.0,1636.0,2156.0,2480.0,788.0,,Cash Flow
Purchase of Investments,-2088.0,-2344.0,-1961.0,-585.0,-749.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1303.0,-756.0,-265.0,-4419.0,-61.0,,Cash Flow
Total Cash from Investing,-1488.0,-960.0,-443.0,-4685.0,-456.0,,Cash Flow
Financing Cash Flow Items,-127.0,-161.0,-240.0,-393.0,-429.0,,Cash Flow
