,2015,2016,2017,2018,2019,2020,Report
high,93.94,91.99,118.28,176.76,221.78,219.0,
low,61.31,70.26,76.45,105.4,142.37,148.77,
change,0.36590000000000006,-0.11230000000000001,0.4961,0.29300000000000004,0.3248,0.0776,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,229.0,232.0,466.0,357.0,508.0,,Balance Sheet
Short Term Investments,1687.0,1566.0,1949.0,912.0,710.0,,Balance Sheet
Cash and Short Term Invs,1915.0,1798.0,2415.0,1270.0,1218.0,,Balance Sheet
"Trade Accts Recvble, Net",13.0,13.0,5.0,6.0,2.0,,Balance Sheet
Other Receivables,23.0,15.0,6.0,4.0,1.0,,Balance Sheet
"Total Receivables, Net",36.0,28.0,11.0,10.0,3.0,,Balance Sheet
Prepaid Expenses,15.0,14.0,16.0,35.0,42.0,,Balance Sheet
"Other Curr. Assets, Total",2.0,2.0,4.0,2.0,16.0,,Balance Sheet
Total Current Assets,1968.0,1842.0,2446.0,1317.0,1279.0,,Balance Sheet
Buildings,246.0,248.0,248.0,249.0,250.0,,Balance Sheet
Land/Improvements,31.0,31.0,31.0,31.0,31.0,,Balance Sheet
Machinery/Equipment,432.0,442.0,462.0,462.0,470.0,,Balance Sheet
Construction in Progress,5.0,4.0,4.0,2.0,7.0,,Balance Sheet
Other Prop./Plant/Equip.,6.0,6.0,6.0,7.0,18.0,,Balance Sheet
Prop./Plant/Equip. - Gross,721.0,731.0,752.0,751.0,776.0,,Balance Sheet
Accumulated Depreciation,-426.0,-465.0,-489.0,-497.0,-517.0,,Balance Sheet
Prop./Plant/Equip. - Net,296.0,266.0,264.0,254.0,259.0,,Balance Sheet
"Goodwill, Net",53.0,53.0,53.0,53.0,53.0,,Balance Sheet
Note Rcvble - Long Term,,,,,7.0,,Balance Sheet
Deferred Charges,,,,,8.0,,Balance Sheet
Def. Inc. Tax - LT Asset,17.0,9.0,15.0,105.0,88.0,,Balance Sheet
Restricted Cash - LT,,,,,9.0,,Balance Sheet
Other Long Term Assets,24.0,164.0,164.0,186.0,152.0,,Balance Sheet
Total Assets,2358.0,2335.0,2941.0,1915.0,1854.0,,Balance Sheet
Payable/Accrued,23.0,19.0,21.0,20.0,16.0,,Balance Sheet
Accrued Expenses,100.0,109.0,122.0,119.0,97.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,634.0,630.0,628.0,0.0,,,Balance Sheet
Customer Advances,729.0,740.0,777.0,789.0,808.0,,Balance Sheet
Income Taxes Payable,17.0,23.0,13.0,19.0,30.0,,Balance Sheet
Other Payables,,,,,14.0,,Balance Sheet
"Other Curr. Lblts, Total",746.0,764.0,790.0,808.0,852.0,,Balance Sheet
Total Current Liabilities,1503.0,1522.0,1561.0,948.0,965.0,,Balance Sheet
Total Long Term Debt,1235.0,1237.0,1783.0,1785.0,1788.0,,Balance Sheet
Total Debt,1870.0,1867.0,2410.0,1785.0,1788.0,,Balance Sheet
Deferred Income Tax,294.0,371.0,444.0,0.0,,,Balance Sheet
"Other Liabilities, Total",396.0,405.0,414.0,567.0,591.0,,Balance Sheet
Total Liabilities,3428.0,3535.0,4201.0,3300.0,3344.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,17559.0,16987.0,16437.0,15707.0,14990.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-18626.0,-18185.0,-17695.0,-17090.0,-16477.0,,Balance Sheet
Unrealized Gain (Loss),-1.0,0.0,0.0,0.0,,,Balance Sheet
Cum. Trans. Adjustment,-3.0,-3.0,-3.0,-3.0,,,Balance Sheet
Other Comprehensive Income,,,,,-3.0,,Balance Sheet
"Other Equity, Total",-3.0,-3.0,-3.0,-3.0,-3.0,,Balance Sheet
Total Equity,-1070.0,-1201.0,-1260.0,-1385.0,-1490.0,,Balance Sheet
