,2015,2016,2017,2018,2019,2020,Report
high,119.66,111.69,128.49,144.15,151.07,158.44,
low,85.5,83.39,106.85,100.48,103.23,48.05,
change,-0.182,0.1606,0.15560000000000002,-0.1675,0.4241,-0.6082,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,7075.0,7157.0,8985.0,6152.0,7378.0,,Balance Sheet
"Trade Accts Recvble, Gross",11157.0,11931.0,13051.0,14759.0,13913.0,,Balance Sheet
Prov. for Doubtful Accts,-504.0,-450.0,-456.0,-488.0,-389.0,,Balance Sheet
"Total Receivables, Net",10653.0,11481.0,12595.0,17757.0,17708.0,,Balance Sheet
Invent. - Finished Goods,3183.0,3305.0,3845.0,4358.0,4867.0,,Balance Sheet
Invent. - Work In Progress,3154.0,3489.0,4234.0,2673.0,2726.0,,Balance Sheet
Invent. - Raw Materials,2037.0,2040.0,2038.0,3052.0,3357.0,,Balance Sheet
Inventories - Other,-239.0,-130.0,-236.0,0.0,,,Balance Sheet
Total Inventory,8135.0,8704.0,9881.0,10083.0,10950.0,,Balance Sheet
Deferred Income Tax,0.0,,,,,,Balance Sheet
Discont. Ops.-Curr. Assets,0.0,,,,,,Balance Sheet
Other Current Assets,843.0,1208.0,1397.0,1511.0,1461.0,,Balance Sheet
"Other Curr. Assets, Total",843.0,1208.0,1397.0,1511.0,1461.0,,Balance Sheet
Total Current Assets,26706.0,28550.0,32858.0,35503.0,37497.0,,Balance Sheet
Buildings,5030.0,5180.0,5727.0,6486.0,6673.0,,Balance Sheet
Land/Improvements,384.0,392.0,412.0,425.0,447.0,,Balance Sheet
Machinery/Equipment,11717.0,12471.0,13476.0,15119.0,16353.0,,Balance Sheet
Construction in Progress,1363.0,1426.0,1749.0,2054.0,2213.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,2654.0,,Balance Sheet
Prop./Plant/Equip. - Gross,18494.0,19469.0,21364.0,24084.0,28340.0,,Balance Sheet
Accumulated Depreciation,-9762.0,-10311.0,-11178.0,-11787.0,-12931.0,,Balance Sheet
Prop./Plant/Equip. - Net,8732.0,9158.0,10186.0,12297.0,15409.0,,Balance Sheet
"Goodwill, Net",27301.0,27059.0,27910.0,48112.0,48063.0,,Balance Sheet
Intangibles - Gross,20173.0,20920.0,22134.0,33477.0,34449.0,,Balance Sheet
Accum. Intangible Amort.,-4570.0,-5236.0,-6251.0,-7053.0,-8403.0,,Balance Sheet
Intangibles - Net,15603.0,15684.0,15883.0,26424.0,26046.0,,Balance Sheet
Long Term Investments,1018.0,1398.0,2372.0,3023.0,3477.0,,Balance Sheet
Note Rcvble - Long Term,,,,,1338.0,,Balance Sheet
Other Long Term Assets,6163.0,6048.0,5988.0,7206.0,6275.0,,Balance Sheet
Total Assets,87484.0,89706.0,96920.0,134211.0,139716.0,,Balance Sheet
Accounts Payable,6875.0,7483.0,9579.0,11080.0,10809.0,,Balance Sheet
Accrued Expenses,4041.0,4215.0,4135.0,4628.0,5292.0,,Balance Sheet
Notes Payable/ST Debt,926.0,601.0,392.0,1469.0,2364.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,179.0,1603.0,2104.0,2876.0,3496.0,,Balance Sheet
Customer Advances,3952.0,4217.0,4547.0,5720.0,6180.0,,Balance Sheet
Income Taxes Payable,2498.0,382.0,285.0,460.0,928.0,,Balance Sheet
Discontinued Operations,0.0,,,40.0,,,Balance Sheet
Other Current Liabilities,4147.0,3405.0,3349.0,5095.0,5517.0,,Balance Sheet
"Other Curr. Lblts, Total",10597.0,8004.0,8181.0,11315.0,12625.0,,Balance Sheet
Total Current Liabilities,22618.0,21906.0,24391.0,31368.0,34586.0,,Balance Sheet
Long Term Debt,19320.0,21697.0,24989.0,41192.0,37704.0,,Balance Sheet
Capital Lease Obligations,,,,,84.0,,Balance Sheet
Total Long Term Debt,19320.0,21697.0,24989.0,41192.0,37788.0,,Balance Sheet
Total Debt,20425.0,23901.0,27485.0,45537.0,43648.0,,Balance Sheet
Minority Interest,1608.0,1886.0,1942.0,2273.0,2552.0,,Balance Sheet
Pension Benefits - Underfunded,6022.0,5612.0,3036.0,4018.0,3502.0,,Balance Sheet
Other LT Liabilities,10558.0,11026.0,12952.0,16914.0,19514.0,,Balance Sheet
"Other Liabilities, Total",16580.0,16638.0,15988.0,20932.0,23016.0,,Balance Sheet
Total Liabilities,60126.0,62127.0,67310.0,95765.0,97942.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,16033.0,17285.0,17574.0,22514.0,23019.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),49956.0,52873.0,55242.0,57823.0,61594.0,,Balance Sheet
Treasury Stock - Common,-30907.0,-34150.0,-35596.0,-32482.0,-32626.0,,Balance Sheet
ESOP Debt Guarantee,-105.0,-95.0,-85.0,-76.0,-64.0,,Balance Sheet
Unrealized Gain (Loss),293.0,353.0,5.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-2438.0,-3480.0,-2950.0,-3442.0,-3211.0,,Balance Sheet
Min. Pension Lblty Adj.,-5135.0,-5045.0,-4652.0,-5718.0,-6772.0,,Balance Sheet
Other Comprehensive Income,-339.0,-162.0,72.0,-173.0,-166.0,,Balance Sheet
"Other Equity, Total",-7912.0,-8687.0,-7530.0,-9333.0,-10149.0,,Balance Sheet
Total Equity,27358.0,27579.0,29610.0,38446.0,41774.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,87484.0,89706.0,96920.0,134211.0,139716.0,,Balance Sheet
Ttl Comm. Shares Outs.,838.0,809.0,799.0,861.0,864.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,600.0,632.0,645.0,585.0,586.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,56098.0,57244.0,59837.0,66501.0,77046.0,,Income Statement
"Cost of Revenue, Total",40246.0,41471.0,44201.0,49838.0,56834.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",5675.0,5958.0,6429.0,6904.0,8331.0,,Income Statement
Research & Development,2279.0,2376.0,2427.0,2462.0,3015.0,,Income Statement
"Inter/Invest Inc, Operating",63.0,,-77.0,-115.0,46.0,,Income Statement
Restructuring Charge,396.0,,,311.0,425.0,,Income Statement
Unusual Expense (Income),396.0,,,311.0,425.0,,Income Statement
"Other Operat Expse, Total",148.0,-782.0,-1281.0,-1450.0,-567.0,,Income Statement
Total Operating Expense,48807.0,49023.0,51699.0,57950.0,68084.0,,Income Statement
Total Operating Income,7291.0,8221.0,8138.0,8551.0,8962.0,,Income Statement
"Inter Expse,Net Non-Operat",-945.0,-1161.0,-1017.0,-1225.0,-1773.0,,Income Statement
"Inter/Invest Inc, Non-Oper",121.0,122.0,108.0,187.0,162.0,,Income Statement
OtherNon-OperatInc (Expnse),,-49.0,534.0,767.0,892.0,,Income Statement
"Other, Net",,-49.0,534.0,767.0,892.0,,Income Statement
Income Before Tax,6467.0,7133.0,7763.0,8280.0,8243.0,,Income Statement
Income Tax - Total,2111.0,1697.0,2153.0,1882.0,2295.0,,Income Statement
Income After Tax,4356.0,5436.0,5610.0,6398.0,5948.0,,Income Statement
Minority Interest,-360.0,-371.0,-368.0,-385.0,-411.0,,Income Statement
Net Inc Before Extra Items,3996.0,5065.0,5242.0,6013.0,5537.0,,Income Statement
Discontinued Operations,6296.0,14.0,0.0,0.0,,,Income Statement
Extraordinary Item,,,-690.0,-744.0,,,Income Statement
Tax on Extraordinary Items,-2684.0,-24.0,0.0,0.0,,,Income Statement
Total Extraordinary Items,3612.0,-10.0,-690.0,-744.0,,,Income Statement
Total Net Income,7608.0,5055.0,4552.0,5269.0,5537.0,,Income Statement
Income Available to Common Excl. Extra. Items,3996.0,5065.0,5242.0,6013.0,5537.0,,Income Statement
Income Available to Common Incl. Extra. Items,7608.0,5055.0,4552.0,5269.0,5537.0,,Income Statement
Basic/Primary Weighted Average Shares,873.0,818.0,790.0,800.0,855.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.58,6.19,6.64,7.51,6.48,,Income Statement
Basic/Primary EPS Incl. Extra. Items,8.72,6.18,5.76,6.58,6.48,,Income Statement
Diluted Weighted Average Shares,883.0,826.0,799.0,810.0,864.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.52,6.13,6.56,7.42,6.41,,Income Statement
Diluted EPS Incl. Extra. Items,8.61,6.12,5.7,6.5,6.41,,Income Statement
