,2015,2016,2017,2018,2019,2020,Report
high,36.88,37.74,46.76,45.52,41.9,37.38,
low,24.62,26.69,31.92,30.56,32.2,14.33,
change,-0.0365,0.041600000000000005,0.1718,-0.1889,0.1142,-0.3532,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,15238.0,12574.0,15512.0,20844.0,19069.0,,Balance Sheet
Short Term Investments,8163.0,11841.0,8313.0,5966.0,4174.0,,Balance Sheet
Cash and Short Term Invs,23401.0,24415.0,23825.0,26810.0,23243.0,,Balance Sheet
"Trade Accts Recvble, Gross",8664.0,,8442.0,6760.0,6998.0,,Balance Sheet
Prov. for Doubtful Accts,-327.0,,-278.0,-211.0,-201.0,,Balance Sheet
"Total Receivables, Net",26388.0,24827.0,28685.0,33399.0,33398.0,,Balance Sheet
Invent. - Finished Goods,8617.0,6032.0,6460.0,5542.0,5685.0,,Balance Sheet
Invent. - Raw Materials,5147.0,5008.0,4203.0,4274.0,4713.0,,Balance Sheet
Total Inventory,13764.0,11040.0,10663.0,9816.0,10398.0,,Balance Sheet
Restricted Cash - Current,3119.0,,1745.0,2083.0,3352.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,11178.0,0.0,,,,Balance Sheet
Other Current Assets,2736.0,4743.0,3826.0,3185.0,4601.0,,Balance Sheet
"Other Curr. Assets, Total",5855.0,15921.0,5571.0,5268.0,7953.0,,Balance Sheet
Total Current Assets,69408.0,76203.0,68744.0,75293.0,74992.0,,Balance Sheet
Buildings,5562.0,,7471.0,9173.0,9705.0,,Balance Sheet
Land/Improvements,1636.0,,1647.0,1349.0,1302.0,,Balance Sheet
Machinery/Equipment,19338.0,,45028.0,50281.0,53400.0,,Balance Sheet
Construction in Progress,4633.0,,6188.0,4680.0,3042.0,,Balance Sheet
Leases,23005.0,,,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1100.0,,Balance Sheet
Prop./Plant/Equip. - Gross,54174.0,,60334.0,65483.0,68549.0,,Balance Sheet
Accumulated Depreciation,-12349.0,,-24081.0,-26725.0,-28699.0,,Balance Sheet
Prop./Plant/Equip. - Net,51401.0,66945.0,79135.0,82317.0,81905.0,,Balance Sheet
"Goodwill, Net",1371.0,,1857.0,1861.0,1859.0,,Balance Sheet
Intangibles - Gross,14036.0,,13704.0,6001.0,5998.0,,Balance Sheet
Accum. Intangible Amort.,-9460.0,,-9712.0,-2283.0,-2520.0,,Balance Sheet
Intangibles - Net,4576.0,6149.0,3992.0,3718.0,3478.0,,Balance Sheet
Long Term Investments,9201.0,8996.0,9073.0,9215.0,8562.0,,Balance Sheet
Note Rcvble - Long Term,18500.0,17001.0,21208.0,25083.0,26355.0,,Balance Sheet
Def. Inc. Tax - LT Asset,36860.0,33172.0,23544.0,24082.0,24640.0,,Balance Sheet
Disct. Ops. - LT Asset,,9375.0,0.0,,,,Balance Sheet
Restricted Cash - LT,1148.0,,591.0,569.0,522.0,,Balance Sheet
Other Long Term Assets,1873.0,3849.0,4338.0,5201.0,5724.0,,Balance Sheet
Total Assets,194338.0,221690.0,212482.0,227339.0,228037.0,,Balance Sheet
Accounts Payable,24062.0,23333.0,23929.0,22297.0,21018.0,,Balance Sheet
Accrued Expenses,16828.0,25893.0,20483.0,24140.0,23253.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,19562.0,23797.0,26965.0,31891.0,37400.0,,Balance Sheet
Customer Advances,2227.0,,3400.0,3504.0,3234.0,,Balance Sheet
Security Deposits,5051.0,,2113.0,405.0,,,Balance Sheet
Discontinued Operations,,12158.0,0.0,,,,Balance Sheet
Other Current Liabilities,3487.0,,,,,,Balance Sheet
"Other Curr. Lblts, Total",10765.0,12158.0,5513.0,3909.0,3234.0,,Balance Sheet
Total Current Liabilities,71217.0,85181.0,76890.0,82237.0,84905.0,,Balance Sheet
Total Long Term Debt,43549.0,51326.0,67254.0,73060.0,65924.0,,Balance Sheet
Total Debt,63111.0,75123.0,94219.0,104951.0,103324.0,,Balance Sheet
Minority Interest,452.0,239.0,1199.0,3917.0,4165.0,,Balance Sheet
Pension Benefits - Underfunded,28325.0,21067.0,20998.0,18441.0,19442.0,,Balance Sheet
Other LT Liabilities,10924.0,12415.0,11140.0,10824.0,11809.0,,Balance Sheet
Discont. Ops. - Lblts,,7626.0,0.0,,,,Balance Sheet
"Other Liabilities, Total",39249.0,41108.0,32138.0,29265.0,31251.0,,Balance Sheet
Total Liabilities,154467.0,177854.0,177481.0,188479.0,186245.0,,Balance Sheet
Common Stock,15.0,15.0,14.0,14.0,14.0,,Balance Sheet
Additional Paid-In Capital,27607.0,26983.0,25371.0,25563.0,26074.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),20285.0,26168.0,17627.0,22322.0,26860.0,,Balance Sheet
Cum. Trans. Adjustment,-2034.0,,-1606.0,-2250.0,-2278.0,,Balance Sheet
Min. Pension Lblty Adj.,-5999.0,,-6398.0,-6737.0,-8859.0,,Balance Sheet
Other Comprehensive Income,-3.0,-9330.0,-7.0,-52.0,-19.0,,Balance Sheet
"Other Equity, Total",-8036.0,-9330.0,-8011.0,-9039.0,-11156.0,,Balance Sheet
Total Equity,39871.0,43836.0,35001.0,38860.0,41792.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,194338.0,221690.0,212482.0,227339.0,228037.0,,Balance Sheet
Ttl Comm. Shares Outs.,1500.0,1500.0,1400.0,1400.0,1400.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,135725.0,149184.0,145588.0,147049.0,137237.0,,Income Statement
"Cost of Revenue, Total",118299.0,130153.0,127357.0,132954.0,123265.0,,Income Statement
Selling/Gen/Admin Expense,7488.0,5745.0,5270.0,5650.0,4791.0,,Income Statement
Advertising Expense,4400.0,4600.0,4300.0,4000.0,3700.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",11888.0,10345.0,9570.0,9650.0,8491.0,,Income Statement
Unusual Expense (Income),-449.0,,,,,,Income Statement
Total Operating Expense,129738.0,140498.0,136927.0,142604.0,131756.0,,Income Statement
Total Operating Income,5987.0,8686.0,8661.0,4445.0,5481.0,,Income Statement
"Inter Expse,Net Non-Operat",-423.0,-563.0,-575.0,-655.0,-782.0,,Income Statement
"Inter Income, Non-Operating",614.0,182.0,266.0,335.0,429.0,,Income Statement
"Invest Income, Non-Operat",2193.0,2282.0,2132.0,2163.0,1268.0,,Income Statement
"Inter/Invest Inc, Non-Oper",2807.0,2464.0,2398.0,2498.0,1697.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,1421.0,1379.0,2261.0,243.0,,Income Statement
"Other, Net",,,,,797.0,,Income Statement
Income Before Tax,8371.0,12008.0,11863.0,8549.0,7436.0,,Income Statement
Income Tax - Total,-1219.0,2739.0,4233.0,674.0,769.0,,Income Statement
Income After Tax,9590.0,9269.0,7630.0,7875.0,6667.0,,Income Statement
Minority Interest,72.0,159.0,18.0,9.0,65.0,,Income Statement
Net Inc Before Extra Items,9662.0,9428.0,7648.0,7884.0,6732.0,,Income Statement
Discontinued Operations,25.0,-324.0,-2729.0,-70.0,0.0,,Income Statement
Extraordinary Item,,,-7300.0,200.0,,,Income Statement
Tax on Extraordinary Items,,323.0,-1483.0,0.0,,,Income Statement
Total Extraordinary Items,25.0,-1.0,-11512.0,130.0,0.0,,Income Statement
Total Net Income,9687.0,9427.0,-3864.0,8014.0,6732.0,,Income Statement
Total Adjust to Net Income,0.0,0.0,-16.0,-98.0,-151.0,,Income Statement
Income Available to Common Excl. Extra. Items,9662.0,9428.0,7632.0,7786.0,6581.0,,Income Statement
Income Available to Common Incl. Extra. Items,9687.0,9427.0,-3880.0,7916.0,6581.0,,Income Statement
Basic/Primary Weighted Average Shares,1586.0,1540.0,1465.0,1411.0,1424.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,6.09,6.12,5.21,5.52,4.62,,Income Statement
Basic/Primary EPS Incl. Extra. Items,6.11,6.12,-2.65,5.61,4.62,,Income Statement
Diluted Weighted Average Shares,1640.0,1570.0,1465.0,1431.0,1439.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.89,6.01,5.21,5.44,4.57,,Income Statement
Diluted EPS Incl. Extra. Items,5.91,6.0,-2.65,5.53,4.57,,Income Statement
Div/Share-ComStockPrimIssue,1.38,1.52,1.52,1.52,1.52,,Income Statement
Gross Divid - Common Stock,2174.0,2337.0,2215.0,2144.0,2165.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",1790.0,2535.0,3141.0,3880.0,4423.0,,Income Statement
"Interest Capitalized, Suppl",-93.0,,,,,,Income Statement
"Depreciat/Amort, Suppl",7163.0,9361.0,11689.0,12895.0,13916.0,,Income Statement
Total Special Items,723.0,673.0,948.0,2413.0,1132.0,,Income Statement
Normalzd Income Before Tax,9094.0,12681.0,12811.0,10962.0,8568.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),253.0,154.0,338.0,190.0,117.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-966.0,2893.0,4571.0,864.0,886.0,,Income Statement
Normalized Income After Tax,10060.0,9788.0,8240.0,10098.0,7682.0,,Income Statement
Normalzd Inc Avail to Common,10132.0,9947.0,8242.0,10009.0,7596.0,,Income Statement
Basic Normalized EPS,6.39,6.46,5.63,7.09,5.33,,Income Statement
Diluted Normalized EPS,6.18,6.34,5.63,6.99,5.28,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,9590.0,9269.0,330.0,8075.0,6667.0,,Cash Flow
Depreciation/Depletion,7487.0,9819.0,12261.0,13669.0,14118.0,,Cash Flow
Deferred Taxes,-2046.0,2228.0,10880.0,-112.0,-133.0,,Cash Flow
Discontinued Operations,-841.0,-386.0,-10.0,0.0,0.0,,Cash Flow
Equity in Net Earnings/Loss,-145.0,-15.0,-132.0,-141.0,585.0,,Cash Flow
