,2015,2016,2017,2018,2019,2020,Report
high,30.61,37.38,44.44,46.45,48.36,50.06,
low,22.52,23.1,31.29,27.03,28.62,27.04,
change,0.0732,0.1362,0.3779,-0.3362,0.6698000000000001,-0.1257,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,1468.0,990.0,1194.0,552.0,697.0,,Balance Sheet
Short Term Investments,248.0,201.0,108.0,,,,Balance Sheet
Cash and Short Term Invs,1716.0,1191.0,1302.0,552.0,697.0,,Balance Sheet
"Trade Accts Recvble, Gross",,957.0,1102.0,1023.0,1033.0,,Balance Sheet
Prov. for Doubtful Accts,,-40.0,-36.0,-33.0,-36.0,,Balance Sheet
"Total Receivables, Net",853.0,917.0,1066.0,992.0,999.0,,Balance Sheet
Invent. - Finished Goods,358.0,366.0,402.0,508.0,485.0,,Balance Sheet
Invent. - Work In Progress,91.0,92.0,105.0,53.0,58.0,,Balance Sheet
Invent. - Raw Materials,238.0,254.0,277.0,237.0,211.0,,Balance Sheet
Total Inventory,687.0,712.0,784.0,798.0,754.0,,Balance Sheet
Prepaid Expenses,72.0,114.0,111.0,82.0,88.0,,Balance Sheet
"Other Curr. Assets, Total",,,,342.0,173.0,,Balance Sheet
Total Current Assets,3328.0,2934.0,3263.0,2766.0,2711.0,,Balance Sheet
Buildings,,712.0,681.0,470.0,497.0,,Balance Sheet
Land/Improvements,,111.0,110.0,64.0,64.0,,Balance Sheet
Machinery/Equipment,,1795.0,1874.0,1308.0,1335.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,0.0,176.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,2618.0,2665.0,1842.0,2072.0,,Balance Sheet
Accumulated Depreciation,,-1558.0,-1536.0,-957.0,-1018.0,,Balance Sheet
Prop./Plant/Equip. - Net,1027.0,1060.0,1129.0,885.0,1054.0,,Balance Sheet
"Goodwill, Gross",,,1767.0,868.0,924.0,,Balance Sheet
Accum. Goodwill Amort.,,,-926.0,-357.0,-415.0,,Balance Sheet
"Goodwill, Net",839.0,832.0,841.0,511.0,509.0,,Balance Sheet
Intangibles - Gross,209.0,212.0,228.0,324.0,312.0,,Balance Sheet
Accum. Intangible Amort.,-49.0,-16.0,-10.0,-26.0,-48.0,,Balance Sheet
Intangibles - Net,160.0,196.0,218.0,298.0,264.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,11.0,11.0,11.0,,Balance Sheet
LT Investments - Other,,18.0,2.0,1.0,0.0,,Balance Sheet
Long Term Investments,,18.0,13.0,12.0,11.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,68.0,45.0,42.0,99.0,,Balance Sheet
Disct. Ops. - LT Asset,,,,853.0,355.0,,Balance Sheet
Other Long Term Assets,310.0,29.0,25.0,26.0,24.0,,Balance Sheet
Total Assets,5664.0,5137.0,5534.0,5393.0,5027.0,,Balance Sheet
Accounts Payable,749.0,800.0,824.0,736.0,697.0,,Balance Sheet
Accrued Expenses,650.0,626.0,662.0,570.0,623.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1004.0,2.0,116.0,8.0,2.0,,Balance Sheet
Dividends Payable,,32.0,33.0,36.0,37.0,,Balance Sheet
Customer Advances,,,32.0,39.0,40.0,,Balance Sheet
Discontinued Operations,,,,295.0,149.0,,Balance Sheet
"Other Curr. Lblts, Total",,32.0,65.0,370.0,226.0,,Balance Sheet
Total Current Liabilities,2403.0,1460.0,1667.0,1684.0,1548.0,,Balance Sheet
Long Term Debt,2403.0,2995.0,2969.0,2971.0,2743.0,,Balance Sheet
Capital Lease Obligations,,,,,28.0,,Balance Sheet
Total Long Term Debt,2403.0,2995.0,2969.0,2971.0,2771.0,,Balance Sheet
Total Debt,3407.0,2997.0,3085.0,2979.0,2773.0,,Balance Sheet
Minority Interest,193.0,195.0,236.0,180.0,179.0,,Balance Sheet
Other LT Liabilities,800.0,785.0,715.0,549.0,751.0,,Balance Sheet
Discont. Ops. - Lblts,,,,120.0,13.0,,Balance Sheet
"Other Liabilities, Total",800.0,785.0,715.0,669.0,764.0,,Balance Sheet
Total Liabilities,5799.0,5435.0,5587.0,5504.0,5262.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,330.0,318.0,310.0,294.0,276.0,,Balance Sheet
Additional Paid-In Capital,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-300.0,-381.0,-298.0,-278.0,-332.0,,Balance Sheet
Unrealized Gain (Loss),,-15.0,-12.0,-10.0,-8.0,,Balance Sheet
Cum. Trans. Adjustment,,177.0,282.0,266.0,273.0,,Balance Sheet
Min. Pension Lblty Adj.,,-397.0,-335.0,-383.0,-444.0,,Balance Sheet
Other Comprehensive Income,-165.0,,,,,,Balance Sheet
"Other Equity, Total",-165.0,-220.0,-53.0,-117.0,-171.0,,Balance Sheet
Total Equity,-135.0,-298.0,-53.0,-111.0,-235.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5664.0,5137.0,5534.0,5393.0,5027.0,,Balance Sheet
Ttl Comm. Shares Outs.,325.0,318.0,310.0,294.0,276.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,7142.0,7361.0,6014.0,6654.0,6707.0,,Income Statement
"Cost of Revenue, Total",4889.0,4899.0,3794.0,4327.0,4336.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1307.0,1350.0,1191.0,1250.0,1274.0,,Income Statement
Depreciation/Amortization,20.0,25.0,,,,,Income Statement
Litigation,0.0,,,,,,Income Statement
Impair-Assets Held for Use,0.0,,0.0,0.0,9.0,,Income Statement
Impair-Assets Held for Sale,,0.0,2.0,0.0,0.0,,Income Statement
Other Unusual Expnse (In),12.0,0.0,13.0,0.0,0.0,,Income Statement
Unusual Expense (Income),12.0,0.0,15.0,0.0,9.0,,Income Statement
Total Operating Expense,6228.0,6274.0,5000.0,5577.0,5619.0,,Income Statement
Total Operating Income,914.0,1087.0,1014.0,1077.0,1088.0,,Income Statement
"Inter Expse,Net Non-Operat",-225.0,-229.0,-279.0,-156.0,-159.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-3.0,11.0,8.0,1.0,6.0,,Income Statement
OtherNon-OperatInc (Expnse),3.0,-37.0,-25.0,-15.0,-21.0,,Income Statement
"Other, Net",3.0,-37.0,-25.0,-15.0,-21.0,,Income Statement
Income Before Tax,689.0,832.0,718.0,907.0,914.0,,Income Statement
