,2015,2016,2017,2018,2019,2020,Report
high,64.79,81.97,93.56,100.76,115.19,121.08,
low,50.83,60.0,72.54,76.46,89.19,77.92,
change,0.1761,0.1766,0.15539999999999998,0.079,0.212,-0.1313,
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Balance Sheet
Cash and Short Term Invs,29.0,48.0,26.0,14.0,25.0,,Balance Sheet
"Trade Accts Recvble, Gross",270.0,188.0,208.0,220.0,228.0,,Balance Sheet
Prov. for Doubtful Accts,-15.0,-11.0,-11.0,-15.0,-16.0,,Balance Sheet
"Trade Accts Recvble, Net",254.0,176.0,197.0,205.0,212.0,,Balance Sheet
Other Receivables,45.0,45.0,25.0,48.0,18.0,,Balance Sheet
"Total Receivables, Net",300.0,221.0,222.0,253.0,231.0,,Balance Sheet
Invent. - Raw Materials,13.0,6.0,4.0,8.0,6.0,,Balance Sheet
Gas in Storage - Inventory,237.0,179.0,185.0,166.0,130.0,,Balance Sheet
Total Inventory,249.0,185.0,189.0,174.0,136.0,,Balance Sheet
Prepaid Expenses,23.0,21.0,32.0,33.0,39.0,,Balance Sheet
Deferred Gas Cost,10.0,45.0,66.0,2.0,24.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,151.0,0.0,,,,Balance Sheet
Other Current Assets,16.0,10.0,4.0,3.0,4.0,,Balance Sheet
"Other Curr. Assets, Total",26.0,206.0,70.0,5.0,28.0,,Balance Sheet
Total Current Assets,626.0,682.0,540.0,479.0,458.0,,Balance Sheet
Construction in Progress,280.0,184.0,299.0,350.0,422.0,,Balance Sheet
Other Prop./Plant/Equip.,8960.0,9959.0,11002.0,12218.0,13759.0,,Balance Sheet
Prop./Plant/Equip. - Gross,9240.0,10143.0,11301.0,12567.0,14181.0,,Balance Sheet
Accumulated Depreciation,-1810.0,-1874.0,-2042.0,-2196.0,-2393.0,,Balance Sheet
Prop./Plant/Equip. - Net,7431.0,8269.0,9259.0,10371.0,11788.0,,Balance Sheet
"Goodwill, Net",743.0,727.0,730.0,730.0,731.0,,Balance Sheet
Long Term Investments,74.0,73.0,88.0,99.0,102.0,,Balance Sheet
Note Rcvble - Long Term,,,,10.0,10.0,,Balance Sheet
Deferred Charges,0.0,16.0,20.0,,,,Balance Sheet
Pension Bene. - Overfunded,,,,27.0,0.0,,Balance Sheet
Disct. Ops. - LT Asset,,29.0,0.0,,,,Balance Sheet
Other Long Term Assets,201.0,217.0,112.0,158.0,279.0,,Balance Sheet
Total Assets,9075.0,10011.0,10750.0,11874.0,13368.0,,Balance Sheet
Accounts Payable,79.0,114.0,143.0,135.0,177.0,,Balance Sheet
Accrued Expenses,243.0,164.0,176.0,174.0,195.0,,Balance Sheet
Notes Payable/ST Debt,458.0,830.0,448.0,576.0,465.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,250.0,0.0,575.0,0.0,,Balance Sheet
Customer Advances,128.0,101.0,70.0,147.0,69.0,,Balance Sheet
Income Taxes Payable,94.0,104.0,116.0,123.0,136.0,,Balance Sheet
Deferred Income Tax,1411.0,1603.0,1879.0,1154.0,1300.0,,Balance Sheet
Discontinued Operations,,73.0,0.0,,,,Balance Sheet
Other Current Liabilities,98.0,152.0,60.0,179.0,147.0,,Balance Sheet
"Other Curr. Lblts, Total",375.0,430.0,246.0,455.0,373.0,,Balance Sheet
Total Current Liabilities,1155.0,1788.0,1013.0,1915.0,1209.0,,Balance Sheet
Total Long Term Debt,2438.0,2189.0,3067.0,2494.0,3529.0,,Balance Sheet
Total Debt,2895.0,3269.0,3515.0,3644.0,3994.0,,Balance Sheet
Reserves,9.0,13.0,13.0,13.0,17.0,,Balance Sheet
Pension Benefits - Underfunded,287.0,298.0,231.0,178.0,279.0,,Balance Sheet
Other LT Liabilities,580.0,656.0,648.0,1351.0,1282.0,,Balance Sheet
Discont. Ops. - Lblts,,0.0,0.0,,,,Balance Sheet
"Other Liabilities, Total",877.0,968.0,892.0,1542.0,1578.0,,Balance Sheet
Total Liabilities,5880.0,6548.0,6851.0,7104.0,7617.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,2231.0,2388.0,2536.0,2975.0,3712.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1073.0,1263.0,1467.0,1878.0,2152.0,,Balance Sheet
Unrealized Gain (Loss),5.0,4.0,7.0,8.0,0.0,,Balance Sheet
"Other Equity, Total",-114.0,-193.0,-112.0,-92.0,-115.0,,Balance Sheet
Total Equity,3195.0,3463.0,3899.0,4770.0,5750.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,9075.0,10011.0,10750.0,11874.0,13368.0,,Balance Sheet
Ttl Comm. Shares Outs.,101.0,104.0,106.0,111.0,119.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,2927.0,2455.0,2760.0,3116.0,2902.0,,Income Statement
"Cost of Revenue, Total",1296.0,746.0,926.0,1168.0,859.0,,Income Statement
Operations & Maintenance,516.0,539.0,547.0,600.0,630.0,,Income Statement
Depreciation/Amortization,272.0,291.0,319.0,361.0,391.0,,Income Statement
"Other Operat Expse, Total",230.0,222.0,240.0,264.0,275.0,,Income Statement
Total Operating Expense,2315.0,1797.0,2032.0,2392.0,2156.0,,Income Statement
Total Operating Income,612.0,657.0,728.0,723.0,746.0,,Income Statement
"Inter Expse,Net Non-Operat",-116.0,-115.0,-120.0,-107.0,-103.0,,Income Statement
OtherNon-OperatInc (Expnse),-1.0,0.0,-3.0,-5.0,7.0,,Income Statement
"Other, Net",-1.0,0.0,-3.0,-5.0,7.0,,Income Statement
Income Before Tax,495.0,542.0,604.0,611.0,650.0,,Income Statement
Income Tax - Total,190.0,197.0,221.0,167.0,139.0,,Income Statement
Income After Tax,306.0,346.0,383.0,444.0,511.0,,Income Statement
