,2015,2016,2017,2018,2019,2020,Report
high,193.99,253.8,311.15,360.88,383.89,385.01,
low,152.31,175.0,223.88,223.63,237.08,263.31,
change,0.2084,0.2506,0.311,-0.20320000000000002,0.4263,-0.0487,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,2319.0,2541.0,11225.0,1579.0,2245.0,,Balance Sheet
"Trade Accts Recvble, Gross",2900.0,3362.0,1093.0,1482.0,1359.0,,Balance Sheet
Prov. for Doubtful Accts,-59.0,-63.0,-39.0,-34.0,-33.0,,Balance Sheet
"Total Receivables, Net",2841.0,3299.0,4519.0,6474.0,6660.0,,Balance Sheet
Total Inventory,807.0,816.0,398.0,654.0,783.0,,Balance Sheet
Prepaid Expenses,367.0,200.0,445.0,846.0,878.0,,Balance Sheet
"Other Curr. Assets, Total",,,,127.0,119.0,,Balance Sheet
Total Current Assets,6334.0,6856.0,16587.0,9680.0,10685.0,,Balance Sheet
Buildings,2516.0,2854.0,3229.0,3884.0,4540.0,,Balance Sheet
Land/Improvements,381.0,415.0,420.0,636.0,619.0,,Balance Sheet
Machinery/Equipment,5016.0,5150.0,5642.0,7221.0,7603.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1511.0,,Balance Sheet
Prop./Plant/Equip. - Gross,7913.0,8419.0,9291.0,11741.0,14273.0,,Balance Sheet
Accumulated Depreciation,-4849.0,-4831.0,-5066.0,-5369.0,-5850.0,,Balance Sheet
Prop./Plant/Equip. - Net,3064.0,3588.0,4225.0,6372.0,8423.0,,Balance Sheet
"Goodwill, Net",12460.0,12450.0,12455.0,18672.0,18708.0,,Balance Sheet
Intangibles - Gross,,,1833.0,3356.0,3356.0,,Balance Sheet
Accum. Intangible Amort.,,,-1781.0,-1984.0,-2316.0,,Balance Sheet
Intangibles - Net,,,52.0,1372.0,1040.0,,Balance Sheet
Deferred Charges,,,,216.0,317.0,,Balance Sheet
Def. Inc. Tax - LT Asset,1409.0,1462.0,447.0,94.0,508.0,,Balance Sheet
