,2015,2016,2017,2018,2019,2020,Report
high,81.42,96.88,96.6,118.45,166.98,183.95,
low,59.75,66.5,65.97,85.54,106.03,125.0,
change,-0.0401,0.0443,0.2511,0.1552,0.4647,0.12369999999999999,
Date,,2016-01-29 00:00:00,2017-02-03 00:00:00,2018-02-02 00:00:00,2019-02-01 00:00:00,2020-01-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,158.0,188.0,267.0,235.0,240.0,Balance Sheet
"Total Receivables, Net",,7.0,11.0,108.0,58.0,77.0,Balance Sheet
Total Inventory,,3074.0,3259.0,3609.0,4097.0,4677.0,Balance Sheet
Prepaid Expenses,,193.0,220.0,263.0,273.0,184.0,Balance Sheet
Total Current Assets,,3432.0,3678.0,4248.0,4663.0,5178.0,Balance Sheet
Buildings,,1238.0,1452.0,1625.0,1803.0,1947.0,Balance Sheet
Land/Improvements,,255.0,273.0,292.0,300.0,307.0,Balance Sheet
Construction in Progress,,150.0,73.0,72.0,117.0,62.0,Balance Sheet
Other Prop./Plant/Equip.,,2527.0,2797.0,3186.0,3299.0,12578.0,Balance Sheet
Prop./Plant/Equip. - Gross,,4170.0,4595.0,5175.0,5519.0,14894.0,Balance Sheet
Accumulated Depreciation,,-1906.0,-2161.0,-2474.0,-2548.0,-2820.0,Balance Sheet
Prop./Plant/Equip. - Net,,2264.0,2434.0,2701.0,2971.0,12075.0,Balance Sheet
"Goodwill, Net",,4339.0,4339.0,4339.0,4339.0,4339.0,Balance Sheet
Intangibles - Gross,,1204.0,1203.0,,,,Balance Sheet
Accum. Intangible Amort.,,-3.0,-3.0,,,,Balance Sheet
Intangibles - Net,,1201.0,1201.0,1200.0,1200.0,1200.0,Balance Sheet
Other Long Term Assets,,22.0,21.0,29.0,31.0,34.0,Balance Sheet
Total Assets,,11258.0,11672.0,12517.0,13204.0,22825.0,Balance Sheet
Accounts Payable,,1494.0,1558.0,2010.0,2385.0,2861.0,Balance Sheet
Accrued Expenses,,330.0,352.0,379.0,413.0,1402.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,1.0,501.0,401.0,2.0,1.0,Balance Sheet
Income Taxes Payable,,33.0,63.0,4.0,10.0,8.0,Balance Sheet
Other Current Liabilities,,137.0,149.0,171.0,206.0,272.0,Balance Sheet
"Other Curr. Lblts, Total",,170.0,213.0,175.0,216.0,280.0,Balance Sheet
Total Current Liabilities,,1996.0,2623.0,2965.0,3016.0,4544.0,Balance Sheet
Long Term Debt,,2966.0,2708.0,2594.0,2853.0,2911.0,Balance Sheet
Capital Lease Obligations,,4.0,3.0,11.0,10.0,,Balance Sheet
Total Long Term Debt,,2969.0,2711.0,2605.0,2863.0,2911.0,Balance Sheet
Total Debt,,2971.0,3212.0,3006.0,2865.0,2912.0,Balance Sheet
Deferred Income Tax,,640.0,653.0,516.0,610.0,675.0,Balance Sheet
"Other Liabilities, Total",,275.0,280.0,306.0,298.0,7992.0,Balance Sheet
Total Liabilities,,5880.0,6266.0,6391.0,6787.0,16123.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,251.0,241.0,235.0,227.0,220.0,Balance Sheet
Additional Paid-In Capital,,3107.0,3155.0,3196.0,3252.0,3323.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,2026.0,2016.0,2698.0,2941.0,3163.0,Balance Sheet
"Other Equity, Total",,-6.0,-5.0,-4.0,-3.0,-3.0,Balance Sheet
Total Equity,,5378.0,5406.0,6126.0,6417.0,6703.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,11258.0,11672.0,12517.0,13204.0,22825.0,Balance Sheet
Ttl Comm. Shares Outs.,,287.0,275.0,269.0,260.0,252.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Date,,2016-01-29 00:00:00,2017-02-03 00:00:00,2018-02-02 00:00:00,2019-02-01 00:00:00,2020-01-31 00:00:00,Income Statement
Total Revenue,,20369.0,21987.0,23471.0,25625.0,27754.0,Income Statement
"Cost of Revenue, Total",,14062.0,15204.0,16250.0,17821.0,19265.0,Income Statement
Selling/Gen/Admin Expense,,4226.0,4593.0,5103.0,5572.0,6013.0,Income Statement
Labor & Related Expense,,39.0,37.0,34.0,41.0,49.0,Income Statement
Advertising Expense,,89.0,83.0,69.0,71.0,91.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,4354.0,4713.0,5206.0,5683.0,6152.0,Income Statement
Restructuring Charge,,6.0,,,,,Income Statement
Litigation,,,,,,31.0,Income Statement
Impair-Assets Held for Use,,6.0,6.0,8.0,4.0,4.0,Income Statement
Unusual Expense (Income),,12.0,6.0,8.0,4.0,35.0,Income Statement
Total Operating Expense,,18428.0,19923.0,21463.0,23509.0,25452.0,Income Statement
Total Operating Income,,1940.0,2063.0,2008.0,2116.0,2302.0,Income Statement
"Inter Expse, Non-Operating",,-88.0,-99.0,-99.0,-104.0,-103.0,Income Statement
"Inter Capital, Non-Operat",,1.0,1.0,2.0,4.0,3.0,Income Statement
"Inter Expse,Net Non-Operat",,-87.0,-98.0,-97.0,-100.0,-101.0,Income Statement
OtherNon-OperatInc (Expnse),,0.0,0.0,-4.0,-1.0,0.0,Income Statement
"Other, Net",,0.0,0.0,-4.0,-1.0,0.0,Income Statement
Income Before Tax,,1853.0,1966.0,1907.0,2015.0,2202.0,Income Statement
Income Tax - Total,,688.0,714.0,679.0,438.0,489.0,Income Statement
Income After Tax,,1165.0,1251.0,1228.0,1577.0,1713.0,Income Statement
Net Inc Before Extra Items,,1165.0,1251.0,1228.0,1577.0,1713.0,Income Statement
Total Extraordinary Items,,,,311.0,12.0,0.0,Income Statement
Total Net Income,,1165.0,1251.0,1539.0,1589.0,1713.0,Income Statement
Income Available to Common Excl. Extra. Items,,1165.0,1251.0,1228.0,1577.0,1713.0,Income Statement
Income Available to Common Incl. Extra. Items,,1165.0,1251.0,1539.0,1589.0,1713.0,Income Statement
Basic/Primary Weighted Average Shares,,294.0,281.0,273.0,265.0,257.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,3.96,4.45,4.5,5.95,6.68,Income Statement
Basic/Primary EPS Incl. Extra. Items,,3.96,4.45,5.64,5.99,6.68,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,,295.0,282.0,273.0,266.0,258.0,Income Statement
Diluted EPS Excl. Extra. Items,,3.95,4.43,4.49,5.93,6.64,Income Statement
Diluted EPS Incl. Extra. Items,,3.95,4.43,5.63,5.97,6.64,Income Statement
Div/Share-ComStockPrimIssue,,0.88,1.0,1.04,1.16,1.28,Income Statement
Gross Divid - Common Stock,,258.0,281.0,283.0,307.0,328.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,87.0,98.0,97.0,100.0,101.0,Income Statement
"Interest Capitalized, Suppl",,-1.0,-1.0,-2.0,-4.0,-3.0,Income Statement
"Depreciat/Amort, Suppl",,352.0,380.0,404.0,454.0,505.0,Income Statement
Total Special Items,,12.0,6.0,8.0,4.0,35.0,Income Statement
Normalzd Income Before Tax,,1865.0,1972.0,1915.0,2020.0,2236.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,4.0,2.0,3.0,1.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,692.0,717.0,682.0,439.0,497.0,Income Statement
Normalized Income After Tax,,1173.0,1255.0,1233.0,1580.0,1739.0,Income Statement
Normalzd Inc Avail to Common,,1173.0,1255.0,1233.0,1580.0,1739.0,Income Statement
Basic Normalized EPS,,3.98,4.46,4.52,5.96,6.78,Income Statement
Diluted Normalized EPS,,3.97,4.45,4.51,5.94,6.74,Income Statement
Date,,2016-01-29 00:00:00,2017-02-03 00:00:00,2018-02-02 00:00:00,2019-02-01 00:00:00,2020-01-31 00:00:00,Cash Flow
Net Income,,1165.0,1251.0,1539.0,1589.0,1713.0,Cash Flow
Depreciation/Depletion,,352.0,380.0,404.0,454.0,505.0,Cash Flow
Deferred Taxes,,12.0,12.0,-138.0,52.0,55.0,Cash Flow
Unusual Items,,0.0,0.0,4.0,1.0,0.0,Cash Flow
Other Non-Cash Items,,46.0,33.0,45.0,83.0,57.0,Cash Flow
Non-Cash Items,,47.0,33.0,49.0,84.0,57.0,Cash Flow
"Cash Taxes Pd, Supplemental",,697.0,680.0,661.0,313.0,457.0,Cash Flow
"Cash Interest Pd, Suppl",,76.0,93.0,89.0,98.0,100.0,Cash Flow
