,2015,2016,2017,2018,2019,2020,Report
high,50.3,50.64,54.48,59.08,37.23,30.78,
low,34.1,24.85,39.21,29.59,24.23,9.09,
change,-0.13570000000000002,0.1308,0.1005,-0.3864,-0.0884,-0.6501,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,390.0,322.0,295.0,275.0,280.0,,Balance Sheet
Short Term Investments,5864.0,6037.0,4771.0,4485.0,3546.0,,Balance Sheet
Cash and Short Term Invs,6254.0,6359.0,5066.0,4760.0,3826.0,,Balance Sheet
"Trade Accts Recvble, Gross",1466.0,1630.0,1776.0,1735.0,1781.0,,Balance Sheet
Prov. for Doubtful Accts,-41.0,-36.0,-24.0,-29.0,-31.0,,Balance Sheet
"Total Receivables, Net",1425.0,1594.0,1752.0,1706.0,1750.0,,Balance Sheet
Invent. - Finished Goods,1591.0,1859.0,2128.0,2336.0,2635.0,,Balance Sheet
Inventories - Other,-728.0,-765.0,-769.0,-814.0,-784.0,,Balance Sheet
Total Inventory,863.0,1094.0,1359.0,1522.0,1851.0,,Balance Sheet
Prepaid Expenses,748.0,639.0,651.0,495.0,621.0,,Balance Sheet
"Other Curr. Assets, Total",695.0,638.0,318.0,154.0,158.0,,Balance Sheet
Total Current Assets,9985.0,10324.0,9146.0,8637.0,8206.0,,Balance Sheet
Machinery/Equipment,33185.0,37028.0,40318.0,41499.0,42537.0,,Balance Sheet
Other Prop./Plant/Equip.,7469.0,8325.0,9484.0,19193.0,19854.0,,Balance Sheet
Prop./Plant/Equip. - Gross,40654.0,45353.0,49802.0,60692.0,62391.0,,Balance Sheet
Accumulated Depreciation,-13144.0,-14194.0,-15646.0,-17443.0,-18659.0,,Balance Sheet
Prop./Plant/Equip. - Net,27510.0,31159.0,34156.0,43249.0,43732.0,,Balance Sheet
"Goodwill, Net",4091.0,4091.0,4091.0,4091.0,4091.0,,Balance Sheet
Intangibles - Gross,2751.0,2751.0,2825.0,2800.0,2788.0,,Balance Sheet
Accum. Intangible Amort.,-502.0,-578.0,-622.0,-663.0,-704.0,,Balance Sheet
Intangibles - Net,2249.0,2173.0,2203.0,2137.0,2084.0,,Balance Sheet
Long Term Investments,,,,189.0,204.0,,Balance Sheet
Other Long Term Assets,2103.0,2029.0,1373.0,1132.0,1033.0,,Balance Sheet
Total Assets,48415.0,51274.0,52785.0,60580.0,59995.0,,Balance Sheet
Accounts Payable,1563.0,1592.0,1688.0,1773.0,2062.0,,Balance Sheet
Accrued Expenses,3539.0,3724.0,3953.0,5423.0,5387.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2231.0,1855.0,2554.0,3294.0,2861.0,,Balance Sheet
"Other Curr. Lblts, Total",6272.0,6701.0,7163.0,7606.0,8001.0,,Balance Sheet
Total Current Liabilities,13605.0,13872.0,15358.0,18096.0,18311.0,,Balance Sheet
Long Term Debt,18523.0,22489.0,22511.0,20566.0,20896.0,,Balance Sheet
Capital Lease Obligations,,,,613.0,558.0,,Balance Sheet
Total Long Term Debt,18523.0,22489.0,22511.0,21179.0,21454.0,,Balance Sheet
Total Debt,20754.0,24344.0,25065.0,24473.0,24315.0,,Balance Sheet
