,2015,2016,2017,2018,2019,2020,Report
high,79.89,78.48,74.06,87.67,68.83,47.58,
low,63.6,58.24,57.2,56.83,37.25,9.0,
change,-0.134,0.0617,0.0192,-0.17070000000000002,-0.3191,-0.6392,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,3201.0,2233.0,1672.0,3033.0,3032.0,,Balance Sheet
"Trade Accts Recvble, Gross",2987.0,4005.0,4161.0,4914.0,6392.0,,Balance Sheet
Prov. for Doubtful Accts,-17.0,-16.0,-16.0,-21.0,-19.0,,Balance Sheet
"Total Receivables, Net",2970.0,3989.0,4145.0,4893.0,6373.0,,Balance Sheet
Invent. - Finished Goods,395.0,395.0,776.0,788.0,533.0,,Balance Sheet
Invent. - Raw Materials,641.0,511.0,513.0,519.0,954.0,,Balance Sheet
LIFO Reserve,-50.0,-40.0,-43.0,-47.0,-40.0,,Balance Sheet
Total Inventory,986.0,866.0,1246.0,1260.0,1447.0,,Balance Sheet
Restricted Cash - Current,1193.0,0.0,,,480.0,,Balance Sheet
Discont. Ops.-Curr. Assets,141.0,0.0,474.0,0.0,6026.0,,Balance Sheet
Other Current Assets,911.0,1340.0,733.0,746.0,1323.0,,Balance Sheet
"Other Curr. Assets, Total",2245.0,1340.0,1207.0,746.0,7829.0,,Balance Sheet
Total Current Assets,9402.0,8428.0,8270.0,9932.0,18681.0,,Balance Sheet
Natural Resources,55025.0,54673.0,53409.0,58799.0,105881.0,,Balance Sheet
Other Prop./Plant/Equip.,16033.0,16620.0,16837.0,15621.0,17851.0,,Balance Sheet
Prop./Plant/Equip. - Gross,71058.0,71293.0,70246.0,74420.0,123732.0,,Balance Sheet
Accumulated Depreciation,-39419.0,-38956.0,-39072.0,-42983.0,-41878.0,,Balance Sheet
Prop./Plant/Equip. - Net,31639.0,32337.0,31174.0,31437.0,81854.0,,Balance Sheet
LT Invt. - Affiliate Comp.,1267.0,1401.0,1515.0,1680.0,6389.0,,Balance Sheet
LT Investments - Other,167.0,0.0,,,,,Balance Sheet
Long Term Investments,1434.0,1401.0,1515.0,1680.0,6389.0,,Balance Sheet
Note Rcvble - Long Term,927.0,940.0,1065.0,797.0,2389.0,,Balance Sheet
Other Long Term Assets,7.0,3.0,2.0,8.0,17.0,,Balance Sheet
Total Assets,43409.0,43109.0,42026.0,43854.0,109330.0,,Balance Sheet
Accounts Payable,3069.0,3926.0,4408.0,4885.0,7017.0,,Balance Sheet
Accrued Expenses,2106.0,2403.0,2249.0,2343.0,4251.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1450.0,0.0,500.0,116.0,51.0,,Balance Sheet
Dividends Payable,,,,,884.0,,Balance Sheet
Discontinued Operations,110.0,0.0,,,2010.0,,Balance Sheet
Other Current Liabilities,107.0,33.0,243.0,68.0,736.0,,Balance Sheet
"Other Curr. Lblts, Total",217.0,33.0,243.0,68.0,3630.0,,Balance Sheet
Total Current Liabilities,6842.0,6362.0,7400.0,7412.0,14949.0,,Balance Sheet
Long Term Debt,6855.0,9819.0,9328.0,10201.0,38190.0,,Balance Sheet
Capital Lease Obligations,,,,,347.0,,Balance Sheet
Total Long Term Debt,6855.0,9819.0,9328.0,10201.0,38537.0,,Balance Sheet
Total Debt,8305.0,9819.0,9828.0,10317.0,38588.0,,Balance Sheet
Deferred Income Tax,1323.0,1132.0,581.0,907.0,9717.0,,Balance Sheet
Reserves,,,1969.0,2186.0,5420.0,,Balance Sheet
Pension Benefits - Underfunded,,,1005.0,809.0,1807.0,,Balance Sheet
Other LT Liabilities,4039.0,4299.0,1171.0,1009.0,4668.0,,Balance Sheet
