,2015,2016,2017,2018,2019,2020,Report
high,37.0,51.34,120.62,139.91,135.7,133.36,
low,24.14,31.36,48.58,92.81,84.41,100.0,
change,0.3947,0.4476,1.2245000000000001,-0.0644,0.2214,0.0512,
Date,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,,Balance Sheet
Cash & Equivalents,911.0,799.0,943.0,809.0,827.0,,Balance Sheet
Short Term Investments,187.0,471.0,449.0,615.0,744.0,,Balance Sheet
Cash and Short Term Invs,1098.0,1270.0,1392.0,1424.0,1571.0,,Balance Sheet
"Trade Accts Recvble, Gross",288.0,214.0,286.0,302.0,397.0,,Balance Sheet
Prov. for Doubtful Accts,-70.0,-46.0,-66.0,-54.0,-1.0,,Balance Sheet
"Total Receivables, Net",218.0,169.0,220.0,248.0,453.0,,Balance Sheet
Invent. - Finished Goods,17.0,14.0,16.0,14.0,25.0,,Balance Sheet
Invent. - Raw Materials,3.0,2.0,1.0,1.0,3.0,,Balance Sheet
Total Inventory,20.0,16.0,16.0,15.0,28.0,,Balance Sheet
Prepaid Expenses,54.0,53.0,60.0,133.0,128.0,,Balance Sheet
Restricted Cash - Current,170.0,261.0,338.0,437.0,565.0,,Balance Sheet
Other Current Assets,220.0,277.0,170.0,151.0,82.0,,Balance Sheet
"Other Curr. Assets, Total",390.0,538.0,507.0,589.0,647.0,,Balance Sheet
Total Current Assets,1780.0,2045.0,2195.0,2409.0,2828.0,,Balance Sheet
Buildings,36.0,48.0,57.0,89.0,99.0,,Balance Sheet
Machinery/Equipment,133.0,114.0,117.0,136.0,171.0,,Balance Sheet
Other Prop./Plant/Equip.,14.0,14.0,15.0,22.0,27.0,,Balance Sheet
Prop./Plant/Equip. - Gross,183.0,176.0,189.0,246.0,298.0,,Balance Sheet
Accumulated Depreciation,-113.0,-99.0,-121.0,-144.0,-170.0,,Balance Sheet
Prop./Plant/Equip. - Net,70.0,77.0,67.0,102.0,128.0,,Balance Sheet
"Goodwill, Net",217.0,217.0,359.0,400.0,382.0,,Balance Sheet
Intangibles - Gross,151.0,242.0,510.0,799.0,731.0,,Balance Sheet
Accum. Intangible Amort.,-22.0,-22.0,-18.0,-56.0,-54.0,,Balance Sheet
Intangibles - Net,129.0,219.0,492.0,743.0,677.0,,Balance Sheet
Deferred Charges,20.0,18.0,0.0,27.0,1.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,135.0,,Balance Sheet
Other Long Term Assets,12.0,13.0,35.0,57.0,93.0,,Balance Sheet
Total Assets,2228.0,2590.0,3149.0,3738.0,4243.0,,Balance Sheet
Accounts Payable,39.0,30.0,32.0,35.0,73.0,,Balance Sheet
Accrued Expenses,69.0,55.0,66.0,77.0,116.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,483.0,582.0,903.0,777.0,843.0,,Balance Sheet
Other Current Liabilities,375.0,553.0,685.0,838.0,920.0,,Balance Sheet
"Other Curr. Lblts, Total",858.0,1135.0,1588.0,1615.0,1763.0,,Balance Sheet
Total Current Liabilities,966.0,1220.0,1686.0,1727.0,1952.0,,Balance Sheet
