,2015,2016,2017,2018,2019,2020,Report
high,53.35,59.86,72.99,82.65,95.56,101.93,
low,44.06,45.44,55.8,66.92,71.2,63.51,
change,0.08109999999999999,0.1183,0.2401,0.0644,0.24239999999999998,0.0073,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,627.0,407.0,535.0,724.0,841.0,,Balance Sheet
Short Term Investments,29.0,23.0,,,,,Balance Sheet
Cash and Short Term Invs,656.0,430.0,535.0,724.0,841.0,,Balance Sheet
"Trade Accts Recvble, Gross",702.0,784.0,909.0,960.0,996.0,,Balance Sheet
Prov. for Doubtful Accts,-2.0,-7.0,-6.0,-7.0,-8.0,,Balance Sheet
"Total Receivables, Net",700.0,777.0,903.0,953.0,988.0,,Balance Sheet
Prepaid Expenses,131.0,97.0,133.0,242.0,220.0,,Balance Sheet
"Other Curr. Assets, Total",51826.0,55829.0,51991.0,64773.0,65930.0,,Balance Sheet
Total Current Assets,53313.0,57133.0,53562.0,66692.0,67979.0,,Balance Sheet
Buildings,404.0,475.0,523.0,536.0,578.0,,Balance Sheet
Land/Improvements,138.0,136.0,137.0,145.0,146.0,,Balance Sheet
Machinery/Equipment,1081.0,1325.0,1616.0,1826.0,2031.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,287.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1623.0,1936.0,2276.0,2507.0,3042.0,,Balance Sheet
Accumulated Depreciation,-586.0,-807.0,-1030.0,-1266.0,-1506.0,,Balance Sheet
Prop./Plant/Equip. - Net,1037.0,1129.0,1246.0,1241.0,1536.0,,Balance Sheet
"Goodwill, Net",12079.0,12291.0,12216.0,13085.0,13342.0,,Balance Sheet
Intangibles - Gross,11461.0,11640.0,11469.0,11994.0,12069.0,,Balance Sheet
Accum. Intangible Amort.,-703.0,-1220.0,-1200.0,-1532.0,-1811.0,,Balance Sheet
Intangibles - Net,10758.0,10420.0,10269.0,10462.0,10258.0,,Balance Sheet
LT Invt. - Affiliate Comp.,116.0,208.0,,,,,Balance Sheet
LT Investments - Other,299.0,432.0,,,,,Balance Sheet
Long Term Investments,415.0,640.0,,,,,Balance Sheet
Other Long Term Assets,122.0,126.0,707.0,981.0,974.0,,Balance Sheet
Total Assets,77987.0,82003.0,78264.0,92791.0,94493.0,,Balance Sheet
Payable/Accrued,398.0,388.0,462.0,521.0,505.0,,Balance Sheet
Accrued Expenses,215.0,230.0,227.0,280.0,344.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2591.0,2493.0,1833.0,951.0,2569.0,,Balance Sheet
Customer Advances,98.0,114.0,125.0,135.0,129.0,,Balance Sheet
Other Payables,116.0,131.0,128.0,105.0,138.0,,Balance Sheet
Other Current Liabilities,51325.0,55261.0,51400.0,64116.0,65131.0,,Balance Sheet
"Other Curr. Lblts, Total",51539.0,55506.0,51653.0,64356.0,65398.0,,Balance Sheet
Total Current Liabilities,54743.0,58617.0,54175.0,66108.0,68816.0,,Balance Sheet
Total Long Term Debt,4717.0,3871.0,4267.0,6490.0,5250.0,,Balance Sheet
Total Debt,7308.0,6364.0,6100.0,7441.0,7819.0,,Balance Sheet
Deferred Income Tax,2837.0,2958.0,2298.0,2337.0,2314.0,,Balance Sheet
Minority Interest,67.0,73.0,28.0,101.0,109.0,,Balance Sheet
Pension Benefits - Underfunded,478.0,430.0,243.0,204.0,198.0,,Balance Sheet
Other LT Liabilities,337.0,337.0,296.0,350.0,551.0,,Balance Sheet
"Other Liabilities, Total",815.0,767.0,539.0,554.0,749.0,,Balance Sheet
Total Liabilities,63179.0,66286.0,61307.0,75590.0,77238.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,,,Balance Sheet
Common Stock,1.0,6.0,6.0,6.0,6.0,,Balance Sheet
Additional Paid-In Capital,12295.0,11306.0,11392.0,11547.0,11742.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4148.0,4789.0,6858.0,8317.0,9629.0,,Balance Sheet
Treasury Stock - Common,-1448.0,-40.0,-1076.0,-2354.0,-3879.0,,Balance Sheet
"Other Equity, Total",-188.0,-344.0,-223.0,-315.0,-243.0,,Balance Sheet
Total Equity,14808.0,15717.0,16957.0,17201.0,17255.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,77987.0,82003.0,78264.0,92791.0,94493.0,,Balance Sheet
Ttl Comm. Shares Outs.,595.0,595.0,583.0,569.0,554.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,35.0,1.0,17.0,35.0,53.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3338.0,4512.0,4638.0,4979.0,5202.0,,Income Statement
Selling/Gen/Admin Expense,515.0,697.0,742.0,782.0,823.0,,Income Statement
Labor & Related Expense,611.0,953.0,946.0,994.0,1042.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1126.0,1650.0,1688.0,1776.0,1865.0,,Income Statement
Depreciation/Amortization,374.0,610.0,535.0,586.0,662.0,,Income Statement
Unusual Expense (Income),88.0,80.0,36.0,34.0,2.0,,Income Statement
Total Operating Expense,1588.0,2340.0,2259.0,2396.0,2529.0,,Income Statement
Total Operating Income,1750.0,2172.0,2379.0,2583.0,2673.0,,Income Statement
"Inter Expse,Net Non-Operat",-97.0,-178.0,-187.0,-244.0,-285.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,3.0,8.0,22.0,35.0,,Income Statement
OtherNon-OperatInc (Expnse),0.0,46.0,326.0,159.0,58.0,,Income Statement
"Other, Net",0.0,46.0,326.0,159.0,58.0,,Income Statement
Income Before Tax,1653.0,2043.0,2526.0,2520.0,2481.0,,Income Statement
Income Tax - Total,358.0,586.0,736.0,511.0,521.0,,Income Statement
Income After Tax,1295.0,1457.0,1790.0,2009.0,1960.0,,Income Statement
Minority Interest,-21.0,-27.0,-28.0,-32.0,-27.0,,Income Statement
Net Inc Before Extra Items,1274.0,1430.0,1762.0,1977.0,1933.0,,Income Statement
Discontinued Operations,0.0,,,,,,Income Statement
Extraordinary Item,,,764.0,11.0,,,Income Statement
Total Extraordinary Items,0.0,,764.0,11.0,,,Income Statement
Total Net Income,1274.0,1430.0,2526.0,1988.0,1933.0,,Income Statement
Income Available to Common Excl. Extra. Items,1274.0,1430.0,1762.0,1977.0,1933.0,,Income Statement
Income Available to Common Incl. Extra. Items,1274.0,1430.0,2526.0,1988.0,1933.0,,Income Statement
Basic/Primary Weighted Average Shares,555.0,595.0,589.0,575.0,561.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.3,2.4,2.99,3.44,3.45,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.3,2.4,4.29,3.46,3.45,,Income Statement
Diluted Weighted Average Shares,560.0,599.0,594.0,579.0,565.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.28,2.39,2.97,3.41,3.42,,Income Statement
Diluted EPS Incl. Extra. Items,2.28,2.39,4.25,3.43,3.42,,Income Statement
Div/Share-ComStockPrimIssue,0.58,0.51,0.77,1.16,1.1,,Income Statement
Gross Divid - Common Stock,331.0,409.0,476.0,555.0,621.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",97.0,178.0,187.0,244.0,285.0,,Income Statement
"Depreciat/Amort, Suppl",214.0,257.0,257.0,293.0,320.0,,Income Statement
Total Special Items,88.0,80.0,42.0,38.0,2.0,,Income Statement
Normalzd Income Before Tax,1741.0,2123.0,2568.0,2558.0,2483.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),19.0,23.0,12.0,8.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,377.0,609.0,748.0,519.0,521.0,,Income Statement
Normalized Income After Tax,1364.0,1514.0,1820.0,2039.0,1962.0,,Income Statement
Normalzd Inc Avail to Common,1343.0,1487.0,1792.0,2007.0,1935.0,,Income Statement
Basic Normalized EPS,2.42,2.5,3.04,3.49,3.45,,Income Statement
Diluted Normalized EPS,2.4,2.48,3.02,3.47,3.42,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1295.0,1449.0,2542.0,2020.0,1960.0,,Cash Flow
Depreciation/Depletion,374.0,610.0,535.0,586.0,662.0,,Cash Flow
Deferred Taxes,-108.0,114.0,-651.0,27.0,-33.0,,Cash Flow
Unusual Items,0.0,0.0,-224.0,-110.0,0.0,,Cash Flow
Other Non-Cash Items,71.0,118.0,113.0,106.0,99.0,,Cash Flow
Non-Cash Items,71.0,118.0,-111.0,-4.0,99.0,,Cash Flow
"Cash Taxes Pd, Supplemental",542.0,460.0,594.0,533.0,557.0,,Cash Flow
"Cash Interest Pd, Suppl",123.0,170.0,171.0,202.0,280.0,,Cash Flow
Accounts Receivable,-45.0,-65.0,-135.0,-44.0,-30.0,,Cash Flow
Other Assets,-5.0,7.0,-24.0,-45.0,-17.0,,Cash Flow
Accounts Payable,-21.0,14.0,-2.0,-33.0,34.0,,Cash Flow
Changes in Working Capital,-321.0,-142.0,-230.0,-96.0,-29.0,,Cash Flow
Total Cash from Operations,1311.0,2149.0,2085.0,2533.0,2659.0,,Cash Flow
Purchase of Fixed Assets,-190.0,-250.0,-220.0,-134.0,-153.0,,Cash Flow
Software Development Costs,-87.0,-115.0,-137.0,-146.0,-152.0,,Cash Flow
Capital Expenditures,-277.0,-365.0,-357.0,-280.0,-305.0,,Cash Flow
Acquisition of Business,-3751.0,-425.0,-423.0,-1246.0,-352.0,,Cash Flow
Sale of Business,0.0,0.0,1199.0,0.0,0.0,,Cash Flow
Sale/Maturity of Investment,1089.0,0.0,0.0,,,,Cash Flow
"Investment, Net",-60.0,-70.0,-327.0,77.0,9.0,,Cash Flow
Purchase of Investments,-5.0,,,-306.0,0.0,,Cash Flow
Other Investing Cash Flow,,0.0,0.0,,54.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2727.0,-495.0,449.0,-1475.0,-289.0,,Cash Flow
Total Cash from Investing,-3004.0,-860.0,92.0,-1755.0,-594.0,,Cash Flow
Financing Cash Flow Items,-118.0,0.0,-183.0,-31.0,23.0,,Cash Flow
Total Cash Dividends Paid,-331.0,-409.0,-476.0,-555.0,-621.0,,Cash Flow
Sale/Issuance of Common,,,,71.0,0.0,,Cash Flow
Repurch/Retirement Common,-705.0,-104.0,-1037.0,-1278.0,-1525.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-705.0,-104.0,-1037.0,-1207.0,-1525.0,,Cash Flow
"Short Term Debt, Net",1686.0,-949.0,-409.0,-283.0,360.0,,Cash Flow
Long Term Debt Issued,2472.0,0.0,984.0,2213.0,10.0,,Cash Flow
Long Term Debt Reduction,-1028.0,0.0,-850.0,-600.0,0.0,,Cash Flow
"Long Term Debt, Net",1444.0,0.0,134.0,1613.0,10.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",3130.0,-949.0,-275.0,1330.0,370.0,,Cash Flow
Total Cash From Financing,1976.0,-1462.0,-1971.0,-463.0,-1753.0,,Cash Flow
Foreign Exchange Effects,-14.0,-24.0,12.0,-11.0,4.0,,Cash Flow
Net Change in Cash,269.0,-197.0,218.0,304.0,316.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1278.0,1547.0,1350.0,1568.0,1872.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1547.0,1350.0,1568.0,1872.0,2188.0,,Cash Flow
"Depreciation, Supplemental",374.0,610.0,535.0,586.0,662.0,,Cash Flow
Free Cash Flow,1034.0,1784.0,1728.0,2253.0,2354.0,,
FCF Growth,,0.7253384912959382,-0.03139013452914796,0.3038194444444444,0.044829116733244634,0.0,
