,2015,2016,2017,2018,2019,2020,Report
high,122.48,124.6,137.96,162.91,209.87,211.24,
low,103.09,98.62,117.29,125.74,141.3,124.6,
change,0.0004,0.0383,0.136,0.098,0.3264,0.0212,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,93.0,327.0,211.0,115.0,186.0,,Balance Sheet
"Trade Accts Recvble, Gross",2466.0,2409.0,2643.0,2723.0,2859.0,,Balance Sheet
Prov. for Doubtful Accts,-75.0,-68.0,-72.0,-61.0,-62.0,,Balance Sheet
"Trade Accts Recvble, Net",2390.0,2341.0,2571.0,2663.0,2797.0,,Balance Sheet
Other Receivables,,,129.0,144.0,134.0,,Balance Sheet
"Total Receivables, Net",2390.0,2341.0,2701.0,2807.0,2930.0,,Balance Sheet
Invent. - Finished Goods,930.0,860.0,975.0,1017.0,937.0,,Balance Sheet
Invent. - Raw Materials,441.0,408.0,439.0,526.0,560.0,,Balance Sheet
LIFO Reserve,18.0,51.0,33.0,4.0,9.0,,Balance Sheet
Total Inventory,1388.0,1319.0,1447.0,1546.0,1506.0,,Balance Sheet
Prepaid Expenses,,,154.0,132.0,119.0,,Balance Sheet
Deferred Income Tax,1281.0,970.0,635.0,765.0,740.0,,Balance Sheet
Other Current Assets,326.0,291.0,82.0,78.0,87.0,,Balance Sheet
"Other Curr. Assets, Total",576.0,291.0,82.0,78.0,87.0,,Balance Sheet
Total Current Assets,4448.0,4279.0,4594.0,4678.0,4828.0,,Balance Sheet
Buildings,996.0,1121.0,1207.0,1279.0,1363.0,,Balance Sheet
Land/Improvements,224.0,211.0,224.0,215.0,215.0,,Balance Sheet
Machinery/Equipment,4365.0,4766.0,5266.0,5545.0,6035.0,,Balance Sheet
Construction in Progress,371.0,344.0,439.0,400.0,407.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,578.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5956.0,6443.0,7136.0,7440.0,8598.0,,Balance Sheet
Accumulated Depreciation,-2727.0,-3078.0,-3429.0,-3604.0,-4065.0,,Balance Sheet
Prop./Plant/Equip. - Net,3228.0,3365.0,3707.0,3836.0,4532.0,,Balance Sheet
"Goodwill, Net",6491.0,6383.0,7167.0,7078.0,7252.0,,Balance Sheet
Intangibles - Gross,5413.0,5396.0,5926.0,5977.0,6159.0,,Balance Sheet
Accum. Intangible Amort.,-1304.0,-1579.0,-1909.0,-2180.0,-2486.0,,Balance Sheet
Intangibles - Net,4109.0,3818.0,4018.0,3798.0,3673.0,,Balance Sheet
Pension Bene. - Overfunded,28.0,27.0,42.0,39.0,31.0,,Balance Sheet
Def. Inc. Tax - LT Asset,58.0,92.0,105.0,105.0,156.0,,Balance Sheet
Restricted Cash - LT,,,,179.0,,,Balance Sheet
Other Long Term Assets,280.0,366.0,330.0,362.0,397.0,,Balance Sheet
Total Assets,18642.0,18330.0,19964.0,20075.0,20869.0,,Balance Sheet
Accounts Payable,1050.0,983.0,1177.0,1256.0,1284.0,,Balance Sheet
Accrued Expenses,644.0,657.0,730.0,741.0,907.0,,Balance Sheet
Notes Payable/ST Debt,636.0,30.0,15.0,342.0,80.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1569.0,511.0,550.0,401.0,301.0,,Balance Sheet
Dividends Payable,104.0,108.0,119.0,132.0,136.0,,Balance Sheet
Customer Advances,,,,76.0,85.0,,Balance Sheet
Income Taxes Payable,52.0,87.0,184.0,101.0,143.0,,Balance Sheet
Other Current Liabilities,710.0,642.0,702.0,637.0,696.0,,Balance Sheet
"Other Curr. Lblts, Total",866.0,838.0,1004.0,945.0,1059.0,,Balance Sheet
Total Current Liabilities,4764.0,3019.0,3475.0,3686.0,3631.0,,Balance Sheet
Total Long Term Debt,4260.0,6146.0,6758.0,6302.0,5974.0,,Balance Sheet
Total Debt,6466.0,6687.0,7323.0,7045.0,6354.0,,Balance Sheet
Minority Interest,71.0,70.0,70.0,50.0,41.0,,Balance Sheet
Reserves,16.0,,,,,,Balance Sheet
Pension Benefits - Underfunded,1117.0,1019.0,1026.0,944.0,1088.0,,Balance Sheet
Other LT Liabilities,222.0,205.0,415.0,325.0,711.0,,Balance Sheet
"Other Liabilities, Total",1356.0,1224.0,1441.0,1269.0,1799.0,,Balance Sheet
Total Liabilities,11732.0,11429.0,12380.0,12071.0,12184.0,,Balance Sheet
Common Stock,350.0,353.0,355.0,357.0,360.0,,Balance Sheet
Additional Paid-In Capital,5086.0,5271.0,5436.0,5633.0,5907.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),6160.0,6975.0,8012.0,8910.0,9994.0,,Balance Sheet
Treasury Stock - Common,-3264.0,-3984.0,-4575.0,-5135.0,-5485.0,,Balance Sheet
Cum. Trans. Adjustment,-945.0,-1193.0,-1061.0,-1245.0,-1262.0,,Balance Sheet
Min. Pension Lblty Adj.,-487.0,-511.0,-556.0,-519.0,-824.0,,Balance Sheet
Other Comprehensive Income,9.0,-9.0,-26.0,2.0,-4.0,,Balance Sheet
"Other Equity, Total",-1423.0,-1713.0,-1643.0,-1762.0,-2090.0,,Balance Sheet
Total Equity,6910.0,6901.0,7584.0,8003.0,8685.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,18642.0,18330.0,19964.0,20075.0,20869.0,,Balance Sheet
Ttl Comm. Shares Outs.,296.0,292.0,289.0,288.0,288.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,54.0,61.0,65.0,69.0,71.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,13545.0,13152.0,13836.0,14668.0,14906.0,,Income Statement
"Cost of Revenue, Total",7143.0,7468.0,8007.0,8609.0,8698.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",4346.0,3702.0,3983.0,3892.0,3988.0,,Income Statement
"Inter/Invest Inc, Operating",,6.0,-144.0,84.0,-30.0,,Income Statement
Restructuring Charge,100.0,-9.0,45.0,102.0,124.0,,Income Statement
Litigation,56.0,33.0,,,,,Income Statement
Impair-Assets Held for Use,25.0,,,,,,Income Statement
Impair-Assets Held for Sale,-15.0,,,,,,Income Statement
Other Unusual Expnse (In),329.0,81.0,-4.0,35.0,123.0,,Income Statement
Unusual Expense (Income),495.0,106.0,40.0,136.0,247.0,,Income Statement
Total Operating Expense,11984.0,11282.0,11886.0,12721.0,12902.0,,Income Statement
Total Operating Income,1561.0,1870.0,1950.0,1947.0,2004.0,,Income Statement
"Inter Expse,Net Non-Operat",-254.0,-277.0,-275.0,-237.0,-215.0,,Income Statement
"Inter Income, Non-Operating",10.0,21.0,20.0,15.0,24.0,,Income Statement
"Invest Income, Non-Operat",,-8.0,,,0.0,,Income Statement
"Inter/Invest Inc, Non-Oper",10.0,12.0,20.0,15.0,24.0,,Income Statement
OtherNon-OperatInc (Expnse),,44.0,67.0,80.0,86.0,,Income Statement
"Other, Net",,44.0,67.0,80.0,86.0,,Income Statement
Income Before Tax,1318.0,1649.0,1762.0,1805.0,1899.0,,Income Statement
Income Tax - Total,301.0,403.0,403.0,264.0,326.0,,Income Statement
Income After Tax,1017.0,1247.0,1360.0,1541.0,1573.0,,Income Statement
Minority Interest,-15.0,-18.0,-14.0,-11.0,-17.0,,Income Statement
Net Inc Before Extra Items,1002.0,1229.0,1346.0,1529.0,1556.0,,Income Statement
Total Extraordinary Items,,,159.0,-100.0,3.0,,Income Statement
Total Net Income,1002.0,1229.0,1505.0,1429.0,1559.0,,Income Statement
Income Available to Common Excl. Extra. Items,1002.0,1229.0,1346.0,1529.0,1556.0,,Income Statement
Income Available to Common Incl. Extra. Items,1002.0,1229.0,1505.0,1429.0,1559.0,,Income Statement
Basic/Primary Weighted Average Shares,296.0,293.0,290.0,289.0,288.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.38,4.2,4.65,5.3,5.4,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.38,4.2,5.2,4.95,5.41,,Income Statement
Diluted Weighted Average Shares,301.0,297.0,294.0,293.0,293.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.32,4.14,4.58,5.22,5.32,,Income Statement
Diluted EPS Incl. Extra. Items,3.32,4.14,5.12,4.88,5.33,,Income Statement
Div/Share-ComStockPrimIssue,1.32,1.4,1.48,1.64,1.84,,Income Statement
Gross Divid - Common Stock,397.0,415.0,440.0,488.0,533.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",254.0,277.0,275.0,237.0,215.0,,Income Statement
"Depreciat/Amort, Suppl",560.0,561.0,586.0,621.0,654.0,,Income Statement
Total Special Items,495.0,106.0,62.0,136.0,247.0,,Income Statement
Normalzd Income Before Tax,1813.0,1755.0,1825.0,1941.0,2146.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),113.0,26.0,14.0,20.0,42.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,413.0,429.0,417.0,284.0,368.0,,Income Statement
Normalized Income After Tax,1400.0,1326.0,1408.0,1657.0,1778.0,,Income Statement
Normalzd Inc Avail to Common,1385.0,1309.0,1394.0,1646.0,1760.0,,Income Statement
Basic Normalized EPS,4.67,4.47,4.81,5.7,6.11,,Income Statement
Diluted Normalized EPS,4.59,4.41,4.74,5.62,6.02,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1017.0,1247.0,1519.0,1440.0,1576.0,,Cash Flow
Depreciation/Depletion,560.0,561.0,586.0,621.0,654.0,,Cash Flow
Amortization,300.0,290.0,308.0,317.0,319.0,,Cash Flow
Deferred Taxes,-245.0,-91.0,-354.0,85.0,-38.0,,Cash Flow
Unusual Items,366.0,5.0,-30.0,44.0,35.0,,Cash Flow
Other Non-Cash Items,81.0,-101.0,21.0,90.0,-47.0,,Cash Flow
Non-Cash Items,447.0,-97.0,-10.0,134.0,-12.0,,Cash Flow
"Cash Taxes Pd, Supplemental",533.0,359.0,403.0,395.0,356.0,,Cash Flow
"Cash Interest Pd, Suppl",237.0,267.0,239.0,206.0,189.0,,Cash Flow
Accounts Receivable,-24.0,1.0,-92.0,-164.0,-137.0,,Cash Flow
Inventories,-49.0,19.0,-86.0,-141.0,41.0,,Cash Flow
Other Assets,-69.0,-35.0,-49.0,-81.0,-82.0,,Cash Flow
Accounts Payable,-46.0,-55.0,121.0,114.0,22.0,,Cash Flow
Changes in Working Capital,-79.0,30.0,43.0,-320.0,-79.0,,Cash Flow
Total Cash from Operations,2000.0,1940.0,2091.0,2278.0,2421.0,,Cash Flow
Purchase of Fixed Assets,-771.0,-757.0,-869.0,-847.0,-801.0,,Cash Flow
Software Development Costs,-44.0,,,,,,Cash Flow
Capital Expenditures,-815.0,-757.0,-869.0,-847.0,-801.0,,Cash Flow
Acquisition of Business,-266.0,-50.0,-989.0,-230.0,-391.0,,Cash Flow
Sale of Business,1.0,1.0,119.0,9.0,7.0,,Cash Flow
Sale of Fixed Assets,15.0,31.0,11.0,30.0,11.0,,Cash Flow
"Investment, Net",108.0,1.0,2.0,14.0,0.0,,Cash Flow
Other Investing Cash Flow,41.0,0.0,-1.0,-6.0,-25.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-101.0,-17.0,-858.0,-183.0,-399.0,,Cash Flow
Total Cash from Investing,-916.0,-774.0,-1727.0,-1030.0,-1199.0,,Cash Flow
Financing Cash Flow Items,45.0,8.0,-24.0,-19.0,25.0,,Cash Flow
Total Cash Dividends Paid,-401.0,-428.0,-449.0,-497.0,-555.0,,Cash Flow
"Common Stock, Net",-755.0,-740.0,-600.0,-562.0,-354.0,,Cash Flow
Options Exercised,83.0,77.0,84.0,115.0,187.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-672.0,-663.0,-517.0,-448.0,-167.0,,Cash Flow
"Short Term Debt, Net",-312.0,-606.0,-44.0,342.0,-252.0,,Cash Flow
"Long Term Debt, Net",189.0,820.0,510.0,-552.0,-401.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-123.0,214.0,467.0,-210.0,-653.0,,Cash Flow
Total Cash From Financing,-1151.0,-868.0,-523.0,-1173.0,-1350.0,,Cash Flow
Foreign Exchange Effects,-50.0,-10.0,-11.0,8.0,20.0,,Cash Flow
Net Change in Cash,-117.0,288.0,-169.0,83.0,-108.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,210.0,93.0,380.0,211.0,294.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,93.0,380.0,211.0,294.0,186.0,,Cash Flow
"Depreciation, Supplemental",560.0,561.0,586.0,621.0,654.0,,Cash Flow
Free Cash Flow,1185.0,1183.0,1222.0,1431.0,1620.0,,
FCF Growth,,-0.0016877637130802148,0.03296703296703307,0.17103109656301152,0.13207547169811318,0.0,
