,2015,2016,2017,2018,2019,2020,Report
high,54.52,57.28,74.12,98.33,103.0,102.46,
low,44.13,39.5,50.59,70.74,72.16,62.91,
change,0.057,-0.0121,0.3968,0.06570000000000001,0.2544,-0.0587,
Date,,2016-01-03 00:00:00,2017-12-31 00:00:00,2018-12-30 00:00:00,2019-12-29 00:00:00,,Balance Sheet
Cash and Short Term Invs,,238.0,202.0,163.0,192.0,,Balance Sheet
"Trade Accts Recvble, Gross",,445.0,584.0,663.0,760.0,,Balance Sheet
Prov. for Doubtful Accts,,-30.0,-31.0,-31.0,-35.0,,Balance Sheet
"Total Receivables, Net",,415.0,552.0,633.0,725.0,,Balance Sheet
Invent. - Finished Goods,,168.0,211.0,201.0,200.0,,Balance Sheet
Invent. - Work In Progress,,6.0,18.0,18.0,26.0,,Balance Sheet
Invent. - Raw Materials,,85.0,122.0,119.0,131.0,,Balance Sheet
Total Inventory,,259.0,352.0,338.0,357.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,56.0,0.0,,,,Balance Sheet
Other Current Assets,,64.0,94.0,101.0,100.0,,Balance Sheet
"Other Curr. Assets, Total",,121.0,94.0,101.0,100.0,,Balance Sheet
Total Current Assets,,1033.0,1200.0,1235.0,1374.0,,Balance Sheet
Buildings,,156.0,263.0,272.0,251.0,,Balance Sheet
Land/Improvements,,1.0,6.0,5.0,5.0,,Balance Sheet
Machinery/Equipment,,245.0,363.0,402.0,446.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,167.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,402.0,631.0,680.0,869.0,,Balance Sheet
Accumulated Depreciation,,-264.0,-333.0,-362.0,-383.0,,Balance Sheet
Prop./Plant/Equip. - Net,,138.0,298.0,319.0,485.0,,Balance Sheet
"Goodwill, Net",,2237.0,3002.0,2953.0,3111.0,,Balance Sheet
Intangibles - Gross,,981.0,1946.0,1876.0,2100.0,,Balance Sheet
Accum. Intangible Amort.,,-495.0,-599.0,-677.0,-817.0,,Balance Sheet
Intangibles - Net,,486.0,1347.0,1200.0,1283.0,,Balance Sheet
Other Long Term Assets,,198.0,244.0,270.0,284.0,,Balance Sheet
Total Assets,,4166.0,6091.0,5976.0,6539.0,,Balance Sheet
Accounts Payable,,141.0,222.0,221.0,236.0,,Balance Sheet
Accrued Expenses,,233.0,339.0,348.0,321.0,,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,1.0,217.0,15.0,10.0,,Balance Sheet
Customer Advances,,163.0,160.0,155.0,164.0,,Balance Sheet
Income Taxes Payable,,3.0,11.0,31.0,30.0,,Balance Sheet
Discontinued Operations,,20.0,2.0,2.0,2.0,,Balance Sheet
"Other Curr. Lblts, Total",,186.0,173.0,188.0,196.0,,Balance Sheet
Total Current Liabilities,,561.0,951.0,772.0,763.0,,Balance Sheet
Long Term Debt,,1012.0,1754.0,1844.0,2064.0,,Balance Sheet
Capital Lease Obligations,,,35.0,33.0,,,Balance Sheet
