,2015,2016,2017,2018,2019,2020,Report
high,163.77,182.27,244.23,259.77,219.75,182.55,
low,134.0,134.64,173.55,176.87,150.58,114.04,
change,-0.06,0.2061,0.31620000000000004,-0.19190000000000002,-0.060700000000000004,-0.1642,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,1798.0,2398.0,3053.0,2853.0,2353.0,,Balance Sheet
Short Term Investments,118.0,280.0,1076.0,380.0,568.0,,Balance Sheet
Cash and Short Term Invs,1916.0,2678.0,4129.0,3233.0,2921.0,,Balance Sheet
"Trade Accts Recvble, Gross",4245.0,4480.0,5014.0,5115.0,4952.0,,Balance Sheet
Prov. for Doubtful Accts,-91.0,-88.0,-103.0,-95.0,-161.0,,Balance Sheet
"Trade Accts Recvble, Net",4154.0,4392.0,4911.0,5020.0,4791.0,,Balance Sheet
Other Receivables,106.0,109.0,71.0,103.0,172.0,,Balance Sheet
"Total Receivables, Net",4260.0,4501.0,4982.0,5123.0,4963.0,,Balance Sheet
Invent. - Finished Goods,1655.0,1629.0,1915.0,2120.0,2003.0,,Balance Sheet
Invent. - Work In Progress,1008.0,1039.0,1218.0,1292.0,1194.0,,Balance Sheet
Invent. - Raw Materials,855.0,717.0,901.0,954.0,937.0,,Balance Sheet
Total Inventory,3518.0,3385.0,4034.0,4366.0,4134.0,,Balance Sheet
Prepaid Expenses,1081.0,1014.0,937.0,741.0,704.0,,Balance Sheet
"Other Curr. Assets, Total",211.0,148.0,195.0,246.0,249.0,,Balance Sheet
Total Current Assets,10986.0,11726.0,14277.0,13709.0,12971.0,,Balance Sheet
Buildings,7120.0,7252.0,7681.0,7517.0,7877.0,,Balance Sheet
Land/Improvements,354.0,341.0,348.0,340.0,351.0,,Balance Sheet
Machinery/Equipment,14743.0,14935.0,15907.0,15680.0,16586.0,,Balance Sheet
Construction in Progress,723.0,809.0,843.0,1193.0,1310.0,,Balance Sheet
Other Prop./Plant/Equip.,158.0,162.0,135.0,143.0,858.0,,Balance Sheet
Prop./Plant/Equip. - Gross,23098.0,23499.0,24914.0,24873.0,26982.0,,Balance Sheet
Accumulated Depreciation,-14583.0,-14983.0,-16048.0,-16135.0,-16791.0,,Balance Sheet
Prop./Plant/Equip. - Net,8515.0,8516.0,8866.0,8738.0,10191.0,,Balance Sheet
"Goodwill, Net",9249.0,9166.0,10513.0,10051.0,13444.0,,Balance Sheet
Intangibles - Gross,4386.0,4325.0,5009.0,4839.0,8899.0,,Balance Sheet
Accum. Intangible Amort.,-1785.0,-2005.0,-2073.0,-2182.0,-2520.0,,Balance Sheet
Intangibles - Net,2601.0,2320.0,2936.0,2657.0,6379.0,,Balance Sheet
LT Invt. - Affiliate Comp.,56.0,60.0,70.0,70.0,70.0,,Balance Sheet
LT Investments - Other,70.0,85.0,,,,,Balance Sheet
Long Term Investments,126.0,145.0,70.0,70.0,70.0,,Balance Sheet
Note Rcvble - Long Term,49.0,68.0,80.0,118.0,126.0,,Balance Sheet
Pension Bene. - Overfunded,188.0,52.0,237.0,208.0,230.0,,Balance Sheet
Def. Inc. Tax - LT Asset,675.0,422.0,511.0,365.0,521.0,,Balance Sheet
Other Long Term Assets,494.0,491.0,497.0,584.0,727.0,,Balance Sheet
Total Assets,32883.0,32906.0,37987.0,36500.0,44659.0,,Balance Sheet
Accounts Payable,1694.0,1798.0,1945.0,2266.0,2228.0,,Balance Sheet
Accrued Expenses,1507.0,1567.0,1940.0,1884.0,2086.0,,Balance Sheet
Notes Payable/ST Debt,919.0,172.0,751.0,466.0,954.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1125.0,800.0,1102.0,745.0,1862.0,,Balance Sheet
Customer Advances,518.0,551.0,513.0,617.0,430.0,,Balance Sheet
Income Taxes Payable,332.0,299.0,310.0,243.0,194.0,,Balance Sheet
Other Current Liabilities,1023.0,1032.0,1126.0,1023.0,1468.0,,Balance Sheet
"Other Curr. Lblts, Total",1873.0,1882.0,1949.0,1883.0,2092.0,,Balance Sheet
Total Current Liabilities,7118.0,6219.0,7687.0,7244.0,9222.0,,Balance Sheet
Long Term Debt,8753.0,10678.0,12096.0,13411.0,17518.0,,Balance Sheet
Capital Lease Obligations,46.0,45.0,60.0,75.0,111.0,,Balance Sheet
Total Long Term Debt,8799.0,10723.0,12156.0,13486.0,17629.0,,Balance Sheet
Total Debt,10843.0,11695.0,14009.0,14697.0,20445.0,,Balance Sheet
Deferred Income Tax,705.0,389.0,1522.0,1553.0,1808.0,,Balance Sheet
Minority Interest,39.0,45.0,59.0,52.0,63.0,,Balance Sheet
Pension Benefits - Underfunded,3774.0,4274.0,3939.0,3286.0,4223.0,,Balance Sheet
Other LT Liabilities,1019.0,958.0,1061.0,1083.0,1651.0,,Balance Sheet
"Other Liabilities, Total",4793.0,5232.0,5000.0,4369.0,5874.0,,Balance Sheet
Total Liabilities,21454.0,22608.0,26424.0,26704.0,34596.0,,Balance Sheet
Common Stock,9.0,9.0,9.0,9.0,9.0,,Balance Sheet
Additional Paid-In Capital,4791.0,5061.0,5352.0,5643.0,5907.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),36296.0,37907.0,39115.0,40636.0,42135.0,,Balance Sheet
Treasury Stock - Common,-23308.0,-25434.0,-25887.0,-29626.0,-29849.0,,Balance Sheet
Unrealized Gain (Loss),0.0,0.0,,,,,Balance Sheet
Cum. Trans. Adjustment,-1679.0,-2008.0,-1638.0,-2098.0,-1899.0,,Balance Sheet
Min. Pension Lblty Adj.,-4804.0,-5328.0,-5276.0,-4832.0,-6209.0,,Balance Sheet
Other Comprehensive Income,124.0,91.0,-112.0,64.0,-31.0,,Balance Sheet
"Other Equity, Total",-6359.0,-7245.0,-7026.0,-6866.0,-8139.0,,Balance Sheet
Total Equity,11429.0,10298.0,11563.0,9796.0,10063.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,32883.0,32906.0,37987.0,36500.0,44659.0,,Balance Sheet
Ttl Comm. Shares Outs.,609.0,597.0,595.0,577.0,575.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,335.0,347.0,349.0,367.0,369.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,30274.0,30109.0,31657.0,32765.0,32136.0,,Income Statement
"Cost of Revenue, Total",15341.0,15115.0,16062.0,16684.0,17160.0,,Income Statement
Selling/Gen/Admin Expense,5935.0,6105.0,6397.0,7395.0,6618.0,,Income Statement
Labor & Related Expense,185.0,206.0,229.0,207.0,185.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",6120.0,6311.0,6626.0,7602.0,6803.0,,Income Statement
Research & Development,1751.0,1764.0,1870.0,1821.0,1869.0,,Income Statement
"Inter/Invest Inc, Operating",2.0,3.0,-7.0,-2.0,-96.0,,Income Statement
Restructuring Charge,114.0,,,,412.0,,Income Statement
Other Unusual Expnse (In),,-111.0,-682.0,-547.0,-114.0,,Income Statement
Unusual Expense (Income),114.0,-111.0,-682.0,-547.0,298.0,,Income Statement
Total Operating Expense,23328.0,23082.0,23869.0,25558.0,26034.0,,Income Statement
Total Operating Income,6946.0,7027.0,7788.0,7207.0,6102.0,,Income Statement
"Inter Expse, Non-Operating",-132.0,-199.0,-418.0,-350.0,-465.0,,Income Statement
"Inter Capital, Non-Operat",13.0,,,,,,Income Statement
"Inter Expse,Net Non-Operat",-119.0,-199.0,-418.0,-350.0,-465.0,,Income Statement
"Inter Income, Non-Operating",26.0,29.0,50.0,70.0,80.0,,Income Statement
"Invest Income, Non-Operat",-30.0,0.0,0.0,0.0,-145.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-4.0,29.0,50.0,70.0,-65.0,,Income Statement
OtherNon-OperatInc (Expnse),,196.0,128.0,73.0,140.0,,Income Statement
"Other, Net",,196.0,128.0,73.0,140.0,,Income Statement
Income Before Tax,6823.0,7053.0,7548.0,7000.0,5712.0,,Income Statement
Income Tax - Total,1982.0,1995.0,1917.0,1461.0,1130.0,,Income Statement
Income After Tax,4841.0,5058.0,5631.0,5539.0,4582.0,,Income Statement
Minority Interest,-8.0,-8.0,-11.0,-14.0,-12.0,,Income Statement
Net Inc Before Extra Items,4833.0,5050.0,5620.0,5525.0,4570.0,,Income Statement
Total Extraordinary Items,,,-762.0,-176.0,0.0,,Income Statement
Total Net Income,4833.0,5050.0,4858.0,5349.0,4570.0,,Income Statement
Income Available to Common Excl. Extra. Items,4833.0,5050.0,5620.0,5525.0,4570.0,,Income Statement
Income Available to Common Incl. Extra. Items,4833.0,5050.0,4858.0,5349.0,4570.0,,Income Statement
Basic/Primary Weighted Average Shares,626.0,605.0,598.0,589.0,577.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,7.73,8.35,9.41,9.39,7.92,,Income Statement
