,2015,2016,2017,2018,2019,2020,Report
high,84.39,110.35,219.7,234.88,299.39,344.32,
low,61.2,63.1,105.79,122.64,131.35,181.38,
change,0.028999999999999998,0.35950000000000004,0.7254,-0.2645,1.1909,-0.1027,
Date,2015-06-28 00:00:00,2016-06-26 00:00:00,2017-06-25 00:00:00,2018-06-24 00:00:00,2019-06-30 00:00:00,,Balance Sheet
Cash & Equivalents,1502.0,5039.0,2378.0,4512.0,3658.0,,Balance Sheet
Short Term Investments,2575.0,1789.0,3664.0,437.0,1773.0,,Balance Sheet
Cash and Short Term Invs,4076.0,6828.0,6041.0,4950.0,5431.0,,Balance Sheet
"Trade Accts Recvble, Gross",1098.0,1267.0,1679.0,2182.0,1461.0,,Balance Sheet
Prov. for Doubtful Accts,-5.0,-5.0,-5.0,-5.0,-5.0,,Balance Sheet
"Total Receivables, Net",1094.0,1262.0,1673.0,2177.0,1456.0,,Balance Sheet
Invent. - Finished Goods,235.0,284.0,394.0,737.0,371.0,,Balance Sheet
Invent. - Work In Progress,141.0,151.0,213.0,223.0,174.0,,Balance Sheet
Invent. - Raw Materials,567.0,537.0,626.0,916.0,995.0,,Balance Sheet
Total Inventory,943.0,972.0,1233.0,1876.0,1540.0,,Balance Sheet
Prepaid Expenses,154.0,151.0,187.0,140.0,132.0,,Balance Sheet
"Other Curr. Assets, Total",3.0,0.0,8.0,8.0,1.0,,Balance Sheet
Total Current Assets,6271.0,9213.0,9142.0,9150.0,8560.0,,Balance Sheet
Buildings,321.0,310.0,358.0,530.0,664.0,,Balance Sheet
Land/Improvements,53.0,46.0,46.0,46.0,46.0,,Balance Sheet
Machinery/Equipment,855.0,982.0,1008.0,1094.0,1230.0,,Balance Sheet
Other Prop./Plant/Equip.,22.0,24.0,31.0,66.0,82.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1251.0,1361.0,1443.0,1736.0,2023.0,,Balance Sheet
Accumulated Depreciation,-630.0,-722.0,-757.0,-834.0,-964.0,,Balance Sheet
Prop./Plant/Equip. - Net,621.0,640.0,686.0,903.0,1059.0,,Balance Sheet
"Goodwill, Net",1388.0,1386.0,1386.0,1485.0,1485.0,,Balance Sheet
Intangibles - Gross,1338.0,1331.0,1331.0,1400.0,1426.0,,Balance Sheet
Accum. Intangible Amort.,-610.0,-766.0,-920.0,-1082.0,-1209.0,,Balance Sheet
Intangibles - Net,728.0,565.0,411.0,318.0,217.0,,Balance Sheet
Long Term Investments,139.0,150.0,180.0,209.0,229.0,,Balance Sheet
Other Long Term Assets,47.0,60.0,62.0,159.0,196.0,,Balance Sheet
Total Assets,9365.0,12264.0,12123.0,12479.0,12001.0,,Balance Sheet
Accounts Payable,300.0,348.0,465.0,511.0,377.0,,Balance Sheet
Accrued Expenses,408.0,432.0,609.0,699.0,464.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1360.0,948.0,908.0,610.0,667.0,,Balance Sheet
Dividends Payable,48.0,48.0,73.0,174.0,159.0,,Balance Sheet
Customer Advances,322.0,349.0,608.0,720.0,381.0,,Balance Sheet
Income Taxes Payable,39.0,87.0,95.0,185.0,50.0,,Balance Sheet
Other Current Liabilities,155.0,206.0,192.0,251.0,274.0,,Balance Sheet
"Other Curr. Lblts, Total",564.0,690.0,968.0,1330.0,864.0,,Balance Sheet
Total Current Liabilities,2631.0,2418.0,2950.0,3150.0,2372.0,,Balance Sheet
Long Term Debt,1236.0,3585.0,1949.0,1838.0,3844.0,,Balance Sheet
Capital Lease Obligations,7.0,0.0,6.0,46.0,28.0,,Balance Sheet
Total Long Term Debt,1243.0,3586.0,1955.0,1885.0,3872.0,,Balance Sheet
Total Debt,2603.0,4533.0,2863.0,2495.0,4539.0,,Balance Sheet
"Other Liabilities, Total",387.0,366.0,400.0,943.0,1084.0,,Balance Sheet
Total Liabilities,4262.0,6370.0,5305.0,5978.0,7327.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,5367.0,5573.0,5845.0,6144.0,6409.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4097.0,4820.0,6250.0,8261.0,9931.0,,Balance Sheet
Treasury Stock - Common,-4303.0,-4429.0,-5216.0,-7846.0,-11603.0,,Balance Sheet
Unrealized Gain (Loss),-4.0,5.0,1.0,-1.0,2.0,,Balance Sheet
Cum. Trans. Adjustment,-35.0,-40.0,-42.0,-33.0,-39.0,,Balance Sheet
Min. Pension Lblty Adj.,-16.0,-19.0,-20.0,-19.0,-22.0,,Balance Sheet
Other Comprehensive Income,-3.0,-16.0,-1.0,-4.0,-4.0,,Balance Sheet
"Other Equity, Total",-54.0,-74.0,-63.0,-56.0,-66.0,,Balance Sheet
Total Equity,5103.0,5895.0,6817.0,6502.0,4674.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,9365.0,12264.0,12123.0,12479.0,12001.0,,Balance Sheet
Ttl Comm. Shares Outs.,159.0,160.0,162.0,157.0,144.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,100.0,101.0,106.0,120.0,141.0,,Balance Sheet
Date,2015-06-28 00:00:00,2016-06-26 00:00:00,2017-06-25 00:00:00,2018-06-24 00:00:00,2019-06-30 00:00:00,,Income Statement
