,2015,2016,2017,2018,2019,2020,Report
high,98.23,104.83,159.1,175.26,180.48,181.99,
low,71.85,70.16,103.45,128.32,132.68,106.14,
change,-0.1545,0.3597,0.5095000000000001,-0.0479,0.18480000000000002,-0.2137,
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-29 00:00:00,2018-10-28 00:00:00,2019-11-03 00:00:00,,Balance Sheet
Cash and Short Term Invs,4162.0,4336.0,9335.0,3904.0,3857.0,,Balance Sheet
"Trade Accts Recvble, Net",3084.0,3028.0,3961.0,5026.0,5276.0,,Balance Sheet
Other Receivables,5826.0,6145.0,5359.0,5757.0,5870.0,,Balance Sheet
"Total Receivables, Net",8910.0,9173.0,9320.0,10783.0,11146.0,,Balance Sheet
Invent. - Finished Goods,3234.0,2976.0,3182.0,4777.0,4613.0,,Balance Sheet
Invent. - Work In Progress,450.0,453.0,495.0,776.0,747.0,,Balance Sheet
Invent. - Raw Materials,1559.0,1369.0,1688.0,2233.0,2285.0,,Balance Sheet
Inventories - Other,,-1.0,0.0,0.0,,,Balance Sheet
LIFO Reserve,-1426.0,-1457.0,-1461.0,-1637.0,-1670.0,,Balance Sheet
Total Inventory,3817.0,3341.0,3904.0,6149.0,5975.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Buildings,3089.0,3303.0,3470.0,3922.0,4051.0,,Balance Sheet
Land/Improvements,118.0,123.0,126.0,287.0,278.0,,Balance Sheet
Machinery/Equipment,6622.0,6784.0,7025.0,7134.0,7241.0,,Balance Sheet
Construction in Progress,345.0,370.0,358.0,619.0,733.0,,Balance Sheet
Leases,5763.0,6956.0,7909.0,8680.0,9422.0,,Balance Sheet
Other Prop./Plant/Equip.,911.0,929.0,980.0,1066.0,1099.0,,Balance Sheet
Prop./Plant/Equip. - Gross,16848.0,18465.0,19868.0,21708.0,22824.0,,Balance Sheet
Accumulated Depreciation,-6697.0,-7392.0,-8206.0,-8675.0,-9284.0,,Balance Sheet
Prop./Plant/Equip. - Net,10152.0,11072.0,11661.0,13033.0,13540.0,,Balance Sheet
"Goodwill, Net",726.0,816.0,1033.0,3101.0,2917.0,,Balance Sheet
Intangibles - Gross,119.0,173.0,304.0,1745.0,1662.0,,Balance Sheet
Accum. Intangible Amort.,-55.0,-69.0,-86.0,-183.0,-282.0,,Balance Sheet
Intangibles - Net,64.0,104.0,218.0,1562.0,1380.0,,Balance Sheet
LT Invt. - Affiliate Comp.,304.0,233.0,183.0,207.0,215.0,,Balance Sheet
LT Investments - Other,437.0,454.0,452.0,490.0,581.0,,Balance Sheet
Long Term Investments,741.0,686.0,634.0,697.0,796.0,,Balance Sheet
Note Rcvble - Long Term,24809.0,23702.0,25104.0,27054.0,29195.0,,Balance Sheet
Pension Bene. - Overfunded,216.0,94.0,538.0,1298.0,840.0,,Balance Sheet
Def. Inc. Tax - LT Asset,2767.0,2964.0,2415.0,808.0,1466.0,,Balance Sheet
Other Assets,1584.0,1631.0,1624.0,1718.0,1899.0,,Balance Sheet
"Other Assets, Total",1584.0,1631.0,1624.0,1718.0,1899.0,,Balance Sheet
Total Assets,57948.0,57919.0,65786.0,70108.0,73011.0,,Balance Sheet
Accounts Payable,1695.0,1910.0,2398.0,2784.0,2302.0,,Balance Sheet
Payable/Accrued,-78.0,0.0,,,,,Balance Sheet
Accrued Expenses,4010.0,3554.0,4033.0,3966.0,4297.0,,Balance Sheet
Notes Payable/ST Debt,7764.0,6566.0,7936.0,8622.0,7677.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,5253.0,5343.0,6218.0,6397.0,7428.0,,Balance Sheet
Dividends Payable,193.0,189.0,194.0,223.0,244.0,,Balance Sheet
Income Taxes Payable,,,,836.0,734.0,,Balance Sheet
Other Payables,444.0,461.0,439.0,482.0,447.0,,Balance Sheet
"Other Curr. Lblts, Total",637.0,650.0,633.0,1541.0,1425.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,23833.0,23703.0,25891.0,27237.0,30229.0,,Balance Sheet
Total Debt,36849.0,35612.0,40045.0,42256.0,45334.0,,Balance Sheet
Deferred Income Tax,161.0,166.0,210.0,556.0,495.0,,Balance Sheet
Minority Interest,14.0,25.0,17.0,17.0,18.0,,Balance Sheet
Pension Benefits - Underfunded,6788.0,8275.0,7418.0,5751.0,5953.0,,Balance Sheet
Other Liabilities,1128.0,1208.0,1475.0,1949.0,1774.0,,Balance Sheet
"Other Liabilities, Total",7916.0,9483.0,8893.0,7700.0,7727.0,,Balance Sheet
Total Liabilities,51204.0,51399.0,56229.0,58820.0,61598.0,,Balance Sheet
Common Stock,3826.0,3912.0,4281.0,4474.0,4642.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),23145.0,23911.0,25301.0,27553.0,29852.0,,Balance Sheet
Treasury Stock - Common,-15498.0,-15677.0,-15461.0,-16312.0,-17474.0,,Balance Sheet
Unrealized Gain (Loss),12.0,11.0,10.0,-2.0,19.0,,Balance Sheet
Cum. Trans. Adjustment,-1238.0,-1229.0,-999.0,-1204.0,-1651.0,,Balance Sheet
Min. Pension Lblty Adj.,-3501.0,-4409.0,-3580.0,-3237.0,-3915.0,,Balance Sheet
Other Comprehensive Income,-2.0,1.0,5.0,15.0,-60.0,,Balance Sheet
"Other Equity, Total",-4741.0,-5637.0,-4574.0,-4426.0,-5626.0,,Balance Sheet
Total Equity,6743.0,6520.0,9557.0,11288.0,11413.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,57948.0,57919.0,65786.0,70108.0,73011.0,,Balance Sheet
Ttl Comm. Shares Outs.,317.0,315.0,322.0,318.0,313.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,220.0,222.0,215.0,218.0,223.0,,Balance Sheet
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-29 00:00:00,2018-10-28 00:00:00,2019-11-03 00:00:00,,Income Statement
Total Revenue,28863.0,26644.0,29738.0,37355.0,39281.0,,Income Statement
"Cost of Revenue, Total",21505.0,19563.0,21132.0,27115.0,28449.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2873.0,2764.0,3067.0,3426.0,3551.0,,Income Statement
Research & Development,1425.0,1389.0,1368.0,1658.0,1783.0,,Income Statement
Unusual Expense (Income),,,,56.0,,,Income Statement
Total Operating Expense,25804.0,23715.0,25566.0,32254.0,33783.0,,Income Statement
Total Operating Income,3059.0,2929.0,4171.0,5100.0,5498.0,,Income Statement
"Inter Expse, Non-Operating",-948.0,-917.0,-712.0,-919.0,-852.0,,Income Statement
"Inter Capital, Non-Operat",6.0,3.0,3.0,4.0,7.0,,Income Statement
"Inter Expse,Net Non-Operat",-942.0,-914.0,-709.0,-915.0,-845.0,,Income Statement
"Inter/Invest Inc, Non-Oper",663.0,209.0,-309.0,-115.0,-565.0,,Income Statement
Income Before Tax,2780.0,2224.0,3154.0,4071.0,4088.0,,Income Statement
Income Tax - Total,840.0,700.0,971.0,1023.0,920.0,,Income Statement
Income After Tax,1940.0,1524.0,2183.0,3048.0,3168.0,,Income Statement
Minority Interest,-1.0,2.0,0.0,-2.0,-4.0,,Income Statement
Equity In Affiliates,1.0,-2.0,-24.0,27.0,21.0,,Income Statement
Net Inc Before Extra Items,1940.0,1524.0,2159.0,3072.0,3185.0,,Income Statement
Total Extraordinary Items,,,,-704.0,68.0,,Income Statement
Total Net Income,1940.0,1524.0,2159.0,2368.0,3253.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,0.0,,,Income Statement
Income Available to Common Excl. Extra. Items,1939.0,1523.0,2159.0,3072.0,3185.0,,Income Statement
Income Available to Common Incl. Extra. Items,1939.0,1523.0,2159.0,2368.0,3253.0,,Income Statement
Basic/Primary Weighted Average Shares,334.0,315.0,320.0,323.0,317.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.81,4.83,6.76,9.52,10.06,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.81,4.83,6.76,7.34,10.28,,Income Statement
Dilution Adjustment,,,,,1.0,,Income Statement
Diluted Weighted Average Shares,336.0,317.0,323.0,327.0,321.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.77,4.81,6.68,9.39,9.94,,Income Statement
Diluted EPS Incl. Extra. Items,5.77,4.81,6.68,7.23,10.15,,Income Statement
Div/Share-ComStockPrimIssue,2.4,2.4,2.4,2.49,2.97,,Income Statement
Gross Divid - Common Stock,800.0,757.0,769.0,834.0,963.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",948.0,917.0,712.0,919.0,852.0,,Income Statement
"Interest Capitalized, Suppl",-6.0,-3.0,-3.0,-4.0,-7.0,,Income Statement
"Depreciat/Amort, Suppl",1372.0,1545.0,1698.0,1827.0,1910.0,,Income Statement
Total Special Items,,,,56.0,,,Income Statement
Normalzd Income Before Tax,2780.0,2224.0,3154.0,4127.0,4088.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,14.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,840.0,700.0,971.0,1037.0,920.0,,Income Statement
Normalized Income After Tax,1940.0,1524.0,2183.0,3090.0,3168.0,,Income Statement
Normalzd Inc Avail to Common,1939.0,1523.0,2159.0,3114.0,3185.0,,Income Statement
Basic Normalized EPS,5.81,4.83,6.76,9.65,10.06,,Income Statement
Diluted Normalized EPS,5.77,4.81,6.68,9.51,9.94,,Income Statement
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-29 00:00:00,2018-10-28 00:00:00,2019-11-03 00:00:00,,Cash Flow
Net Income,1941.0,1522.0,2159.0,2371.0,3257.0,,Cash Flow
Depreciation/Depletion,1382.0,1560.0,1716.0,1927.0,2019.0,,Cash Flow
Deferred Taxes,-18.0,283.0,100.0,1480.0,-465.0,,Cash Flow
Unusual Items,35.0,11.0,-335.0,-25.0,82.0,,Cash Flow
Equity in Net Earnings/Loss,-1.0,-2.0,-14.0,-26.0,9.0,,Cash Flow
Other Non-Cash Items,122.0,165.0,166.0,174.0,125.0,,Cash Flow
Non-Cash Items,155.0,174.0,-183.0,123.0,216.0,,Cash Flow
"Cash Taxes Pd, Supplemental",901.0,392.0,981.0,712.0,1111.0,,Cash Flow
"Cash Interest Pd, Suppl",661.0,726.0,903.0,1176.0,1460.0,,Cash Flow
Accounts Receivable,1145.0,335.0,-839.0,-1531.0,-869.0,,Cash Flow
Inventories,-691.0,-106.0,-1305.0,-1772.0,-780.0,,Cash Flow
Payable/Accrued,-504.0,-155.0,968.0,722.0,46.0,,Cash Flow
Changes in Working Capital,299.0,232.0,-1592.0,-4079.0,-1615.0,,Cash Flow
Total Cash from Operations,3759.0,3770.0,2200.0,1822.0,3412.0,,Cash Flow
Capital Expenditures,-2826.0,-2955.0,-2592.0,-2950.0,-3449.0,,Cash Flow
Acquisition of Business,,-199.0,-284.0,-5245.0,,,Cash Flow
Sale of Business,149.0,81.0,114.0,156.0,93.0,,Cash Flow
Sale of Fixed Assets,1049.0,1256.0,1441.0,1483.0,1648.0,,Cash Flow
Sale/Maturity of Investment,861.0,169.0,404.0,76.0,89.0,,Cash Flow
Purchase of Investments,-155.0,-171.0,-118.0,-133.0,-140.0,,Cash Flow
Other Investing Cash Flow,-137.0,641.0,-609.0,-1563.0,-2165.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1767.0,1778.0,948.0,-5226.0,-475.0,,Cash Flow
Total Cash from Investing,-1059.0,-1177.0,-1644.0,-8176.0,-3924.0,,Cash Flow
Financing Cash Flow Items,-72.0,-65.0,-88.0,-93.0,-116.0,,Cash Flow
Total Cash Dividends Paid,-816.0,-761.0,-764.0,-806.0,-943.0,,Cash Flow
Sale/Issuance of Common,172.0,36.0,529.0,217.0,178.0,,Cash Flow
Repurch/Retirement Common,-2771.0,-205.0,-6.0,-958.0,-1253.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2599.0,-169.0,523.0,-741.0,-1075.0,,Cash Flow
"Short Term Debt, Net",502.0,-1214.0,1311.0,473.0,-917.0,,Cash Flow
Long Term Debt Issued,5711.0,5071.0,8702.0,8288.0,9986.0,,Cash Flow
Long Term Debt Reduction,-4863.0,-5268.0,-5397.0,-6245.0,-6426.0,,Cash Flow
"Long Term Debt, Net",848.0,-197.0,3305.0,2043.0,3560.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1349.0,-1411.0,4616.0,2516.0,2643.0,,Cash Flow
Total Cash From Financing,-2138.0,-2406.0,4287.0,876.0,509.0,,Cash Flow
Foreign Exchange Effects,-187.0,-13.0,157.0,26.0,-56.0,,Cash Flow
