,2015,2016,2017,2018,2019,2020,Report
high,15.7,18.62,20.58,22.4,20.53,20.37,
low,12.37,9.88,16.28,13.66,14.5,7.45,
change,-0.096,0.4065,0.0897,-0.2726,0.39299999999999996,-0.446,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,607.0,677.0,671.0,678.0,732.0,,Balance Sheet
Trading Account Assets,788.0,867.0,836.0,849.0,1040.0,,Balance Sheet
Other Short Trm Invest.,1274.0,1541.0,1395.0,666.0,605.0,,Balance Sheet
Securities Held,4877.0,10217.0,11815.0,11507.0,10041.0,,Balance Sheet
Securities for Sale,14238.0,20227.0,18154.0,19440.0,21869.0,,Balance Sheet
Total Invest. Securities,19115.0,30444.0,29969.0,30947.0,31910.0,,Balance Sheet
Loans Held for Sale,639.0,1104.0,1107.0,1227.0,1334.0,,Balance Sheet
"Other Erng. Assets, Total",21816.0,33956.0,33307.0,33689.0,34889.0,,Balance Sheet
Total Gross Loans,59876.0,86038.0,86405.0,89552.0,94646.0,,Balance Sheet
Loan Loss Allowances,-796.0,-858.0,-877.0,-883.0,-900.0,,Balance Sheet
Net Loans,59080.0,85180.0,85528.0,88669.0,93746.0,,Balance Sheet
Buildings,,,,,729.0,,Balance Sheet
Land/Improvements,,,,,748.0,,Balance Sheet
Construction in Progress,,,,,48.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1554.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,3079.0,,Balance Sheet
Accumulated Depreciation,,,,,-1611.0,,Balance Sheet
Prop./Plant/Equip. - Net,779.0,978.0,930.0,882.0,1468.0,,Balance Sheet
"Goodwill, Net",1060.0,2446.0,2538.0,2516.0,2664.0,,Balance Sheet
Intangibles - Gross,317.0,687.0,741.0,663.0,622.0,,Balance Sheet
Accum. Intangible Amort.,-252.0,-303.0,-325.0,-347.0,-369.0,,Balance Sheet
Intangibles - Net,65.0,384.0,416.0,316.0,253.0,,Balance Sheet
Long Term Investments,1100.0,1200.0,1300.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,1077.0,1436.0,1090.0,,,,Balance Sheet
Disct. Ops. - LT Asset,1846.0,1585.0,1340.0,1100.0,891.0,,Balance Sheet
Other Assets,7703.0,8611.0,10578.0,11763.0,10345.0,,Balance Sheet
"Other Assets, Total",7703.0,8611.0,10578.0,11763.0,10345.0,,Balance Sheet
Total Assets,95133.0,136453.0,137698.0,139613.0,144988.0,,Balance Sheet
Accrued Expenses,827.0,967.0,1033.0,1421.0,1464.0,,Balance Sheet
Non-Interest Bearing Dep.,26097.0,32825.0,33665.0,29292.0,28853.0,,Balance Sheet
Interest Bearing Deposits,44949.0,71262.0,71570.0,78017.0,83017.0,,Balance Sheet
Total Deposits,71046.0,104087.0,105235.0,107309.0,111870.0,,Balance Sheet
Fed Funds Purch.,372.0,1502.0,377.0,319.0,387.0,,Balance Sheet
Other ST Borrowings,533.0,808.0,634.0,544.0,705.0,,Balance Sheet
Total ST Borrowings,905.0,2310.0,1011.0,863.0,1092.0,,Balance Sheet
Long Term Debt,10186.0,12384.0,14333.0,13732.0,12435.0,,Balance Sheet
Capital Lease Obligations,,,,,13.0,,Balance Sheet
Total Long Term Debt,10186.0,12384.0,14333.0,13732.0,12448.0,,Balance Sheet
Total Debt,11091.0,14694.0,15344.0,14595.0,13540.0,,Balance Sheet
Deferred Income Tax,778.0,829.0,770.0,692.0,1076.0,,Balance Sheet
Minority Interest,13.0,0.0,2.0,1.0,0.0,,Balance Sheet
Discont. Ops. - Lblts,0.0,,,,,,Balance Sheet
Other Liabilities,632.0,636.0,291.0,,,,Balance Sheet
"Other Liabilities, Total",632.0,636.0,291.0,,,,Balance Sheet
Total Liabilities,84387.0,121213.0,122675.0,124018.0,127950.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",290.0,1665.0,1025.0,1450.0,1900.0,,Balance Sheet
Common Stock,1017.0,1257.0,1257.0,1257.0,1257.0,,Balance Sheet
Additional Paid-In Capital,3922.0,6385.0,6335.0,6331.0,6295.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),8922.0,9378.0,10335.0,11556.0,12469.0,,Balance Sheet
