,2015,2016,2017,2018,2019,2020,Report
high,148.57,167.25,200.5,224.07,228.23,231.61,
low,125.5,123.55,158.61,184.75,191.04,159.5,
change,-0.11080000000000001,0.2522,0.20620000000000002,0.0267,0.12279999999999999,-0.22280000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,71730.0,28048.0,31583.0,30361.0,64175.0,,Balance Sheet
"Trade Accts Recvble, Gross",11521.0,13630.0,15377.0,16050.0,15395.0,,Balance Sheet
Prov. for Doubtful Accts,-368.0,-333.0,-490.0,-517.0,-509.0,,Balance Sheet
"Trade Accts Recvble, Net",11153.0,13297.0,14887.0,15533.0,14886.0,,Balance Sheet
Other Receivables,12150.0,13800.0,18036.0,19697.0,20949.0,,Balance Sheet
"Total Receivables, Net",23303.0,27097.0,32923.0,35230.0,35835.0,,Balance Sheet
Invent. - Finished Goods,9286.0,10432.0,11319.0,12262.0,12660.0,,Balance Sheet
Invent. - Work In Progress,778.0,2506.0,2568.0,2625.0,2700.0,,Balance Sheet
Invent. - Raw Materials,1852.0,2789.0,3479.0,4182.0,4492.0,,Balance Sheet
Total Inventory,11916.0,15727.0,17366.0,19069.0,19852.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Buildings,8536.0,9662.0,9409.0,9959.0,10719.0,,Balance Sheet
Land/Improvements,7946.0,8395.0,59931.0,62045.0,64944.0,,Balance Sheet
Machinery/Equipment,155970.0,165889.0,123068.0,128726.0,135876.0,,Balance Sheet
Construction in Progress,3658.0,3063.0,3545.0,3774.0,4480.0,,Balance Sheet
Leases,11317.0,11902.0,13775.0,20617.0,22215.0,,Balance Sheet
Other Prop./Plant/Equip.,3545.0,4080.0,4519.0,4758.0,10607.0,,Balance Sheet
Prop./Plant/Equip. - Gross,190972.0,202991.0,214247.0,229879.0,248841.0,,Balance Sheet
Accumulated Depreciation,-45806.0,-50218.0,-56028.0,-63173.0,-68559.0,,Balance Sheet
Prop./Plant/Equip. - Net,145166.0,152773.0,158219.0,166706.0,180282.0,,Balance Sheet
"Goodwill, Net",62708.0,79486.0,81258.0,81025.0,81882.0,,Balance Sheet
Intangibles - Gross,15498.0,40874.0,41213.0,41504.0,42156.0,,Balance Sheet
Accum. Intangible Amort.,-5701.0,-6788.0,-8031.0,-9356.0,-10510.0,,Balance Sheet
Intangibles - Net,18945.0,34086.0,33182.0,32148.0,31646.0,,Balance Sheet
LT Invt. - Affiliate Comp.,23424.0,15345.0,21024.0,17325.0,17505.0,,Balance Sheet
LT Investments - Other,159566.0,221042.0,276264.0,274161.0,330534.0,,Balance Sheet
Long Term Investments,182990.0,236387.0,297288.0,291486.0,348039.0,,Balance Sheet
Note Rcvble - Long Term,12772.0,13300.0,13748.0,16280.0,17527.0,,Balance Sheet
Deferred Charges,7687.0,8047.0,15278.0,14104.0,13747.0,,Balance Sheet
Restricted Cash - LT,,,,,457.0,,Balance Sheet
Other Assets,15040.0,25903.0,21250.0,21385.0,24287.0,,Balance Sheet
"Other Assets, Total",15040.0,25903.0,21250.0,21385.0,24287.0,,Balance Sheet
Total Assets,552257.0,620854.0,702095.0,707794.0,817729.0,,Balance Sheet
Payable/Accrued,31034.0,34897.0,35821.0,37075.0,36361.0,,Balance Sheet
Accrued Expenses,,,,,5882.0,,Balance Sheet
Notes Payable/ST Debt,1989.0,3963.0,6320.0,4373.0,4686.0,,Balance Sheet
Customer Advances,13311.0,14245.0,16040.0,18093.0,19782.0,,Balance Sheet
Income Taxes Payable,-643.0,500.0,-129.0,323.0,24.0,,Balance Sheet
"Other Curr. Lblts, Total",12668.0,14745.0,15911.0,18416.0,19806.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,82300.0,97681.0,96267.0,93117.0,98682.0,,Balance Sheet
Total Debt,84289.0,101644.0,102587.0,97490.0,103368.0,,Balance Sheet
Deferred Income Tax,63199.0,76457.0,56182.0,50503.0,65823.0,,Balance Sheet
Minority Interest,3077.0,3358.0,3658.0,3797.0,3772.0,,Balance Sheet
"Other Liabilities, Total",102440.0,107683.0,139640.0,151810.0,157926.0,,Balance Sheet
Total Liabilities,296707.0,338784.0,353799.0,359091.0,392938.0,,Balance Sheet
Common Stock,8.0,8.0,8.0,8.0,8.0,,Balance Sheet
Additional Paid-In Capital,35620.0,35681.0,35694.0,35707.0,35658.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),187703.0,210846.0,255786.0,321112.0,402493.0,,Balance Sheet
Treasury Stock - Common,-1763.0,-1763.0,-1763.0,-3109.0,-8125.0,,Balance Sheet
Unrealized Gain (Loss),38598.0,43176.0,62093.0,370.0,481.0,,Balance Sheet
Cum. Trans. Adjustment,-3856.0,-5268.0,-3114.0,-4603.0,-4346.0,,Balance Sheet
Min. Pension Lblty Adj.,-762.0,-593.0,-420.0,-816.0,-1369.0,,Balance Sheet
Other Comprehensive Income,2.0,-17.0,12.0,34.0,-9.0,,Balance Sheet
"Other Equity, Total",-4616.0,-5878.0,-3522.0,-5385.0,-5724.0,,Balance Sheet
Total Equity,255550.0,282070.0,348296.0,348703.0,424791.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,552257.0,620854.0,702095.0,707794.0,817729.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,1252.0,1302.0,1341.0,1367.0,1384.0,,Balance Sheet
Ttl Comm. Shares Outs.,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,1.0,1.0,1.0,6.0,24.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,210943.0,215114.0,239933.0,247837.0,254616.0,,Income Statement
"Cost of Revenue, Total",157051.0,166557.0,194431.0,193228.0,198418.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",15309.0,17973.0,19189.0,18238.0,19322.0,,Income Statement
"Inter Expense,Net Operatng",3515.0,3741.0,4386.0,3853.0,3961.0,,Income Statement
Other Operating Expense,,2589.0,3231.0,3895.0,4002.0,,Income Statement
"Other Operat Expse, Total",,2589.0,3231.0,3895.0,4002.0,,Income Statement
Total Operating Expense,175875.0,190860.0,221237.0,219214.0,225703.0,,Income Statement
Total Operating Income,35068.0,24254.0,18696.0,28623.0,28913.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-122.0,9413.0,5142.0,-24622.0,73783.0,,Income Statement
Income Before Tax,34946.0,33667.0,23838.0,4001.0,102696.0,,Income Statement
Income Tax - Total,10532.0,9240.0,6685.0,-19.0,20904.0,,Income Statement
Income After Tax,24414.0,24427.0,17153.0,4020.0,81792.0,,Income Statement
Minority Interest,-331.0,-353.0,-413.0,-301.0,-375.0,,Income Statement
Net Inc Before Extra Items,24083.0,24074.0,16740.0,3719.0,81417.0,,Income Statement
Total Extraordinary Items,,,28200.0,302.0,0.0,,Income Statement
Total Net Income,24083.0,24074.0,44940.0,4021.0,81417.0,,Income Statement
Income Available to Common Excl. Extra. Items,24083.0,24074.0,16740.0,3719.0,81417.0,,Income Statement
Income Available to Common Incl. Extra. Items,24083.0,24074.0,44940.0,4021.0,81417.0,,Income Statement
Basic/Primary Weighted Average Shares,2.0,2.0,2.0,2.0,2.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,14656.31,14645.1,10178.67,2262.45,49828.45,,Income Statement
Basic/Primary EPS Incl. Extra. Items,14656.31,14645.1,27325.54,2446.17,49828.45,,Income Statement
Diluted Weighted Average Shares,2.0,2.0,2.0,2.0,2.0,,Income Statement
Diluted EPS Excl. Extra. Items,14656.31,14645.1,10178.67,2262.45,49828.45,,Income Statement
Diluted EPS Incl. Extra. Items,14656.31,14645.1,27325.54,2446.17,49828.45,,Income Statement
Div/Share-ComStockPrimIssue,0.0,,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",3515.0,3741.0,4386.0,3853.0,3961.0,,Income Statement
"Depreciat/Amort, Suppl",6673.0,7411.0,7719.0,8386.0,8747.0,,Income Statement
Normalzd Income Before Tax,34946.0,33667.0,23838.0,4001.0,102696.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,10532.0,9240.0,6685.0,-19.0,20904.0,,Income Statement
Normalized Income After Tax,24414.0,24427.0,17153.0,4020.0,81792.0,,Income Statement
Normalzd Inc Avail to Common,24083.0,24074.0,16740.0,3719.0,81417.0,,Income Statement
Basic Normalized EPS,14656.31,14645.1,10178.67,2262.45,49828.45,,Income Statement
Diluted Normalized EPS,14656.31,14645.1,10178.67,2262.45,49828.45,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,24414.0,24427.0,45353.0,4322.0,81792.0,,Cash Flow
Depreciation/Depletion,7779.0,8901.0,9188.0,9779.0,10064.0,,Cash Flow
Unusual Items,-9373.0,-7553.0,-1410.0,22155.0,-71123.0,,Cash Flow
Other Non-Cash Items,751.0,-161.0,458.0,2957.0,-1254.0,,Cash Flow
Non-Cash Items,-8622.0,-7714.0,-952.0,25112.0,-72377.0,,Cash Flow
"Cash Taxes Pd, Supplemental",4535.0,4719.0,3286.0,4354.0,5415.0,,Cash Flow
"Cash Interest Pd, Suppl",3466.0,3732.0,4088.0,3978.0,3890.0,,Cash Flow
Accounts Receivable,-1650.0,-3302.0,-1990.0,-3443.0,-2303.0,,Cash Flow
Other Assets,84.0,-733.0,-8896.0,-658.0,-1654.0,,Cash Flow
Changes in Working Capital,7920.0,7033.0,-7861.0,-1813.0,19208.0,,Cash Flow
Total Cash from Operations,31491.0,32647.0,45728.0,37400.0,38687.0,,Cash Flow
Capital Expenditures,-16082.0,-12954.0,-11708.0,-14537.0,-15979.0,,Cash Flow
Acquisition of Business,-4902.0,-31399.0,-2708.0,-3279.0,-1683.0,,Cash Flow
Sale/Maturity of Investment,25874.0,73398.0,155566.0,171521.0,168032.0,,Cash Flow
Purchase of Investments,-33369.0,-113076.0,-178818.0,-185054.0,-154765.0,,Cash Flow
Other Investing Cash Flow,478.0,-194.0,-3341.0,-1500.0,-1226.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-11919.0,-71271.0,-29301.0,-18312.0,10358.0,,Cash Flow
Total Cash from Investing,-28001.0,-84225.0,-41009.0,-32849.0,-5621.0,,Cash Flow
Financing Cash Flow Items,-233.0,112.0,-121.0,-343.0,-497.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,-1346.0,-4850.0,,Cash Flow
"Short Term Debt, Net",-378.0,130.0,2079.0,-1943.0,266.0,,Cash Flow
Total Debt Issued,9882.0,17249.0,5658.0,9428.0,13544.0,,Cash Flow
Total Debt Reduction,-5468.0,-4700.0,-9014.0,-11608.0,-7733.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",4036.0,12679.0,-1277.0,-4123.0,6077.0,,Cash Flow
Total Cash From Financing,3803.0,12791.0,-1398.0,-5812.0,730.0,,Cash Flow
Foreign Exchange Effects,-165.0,-172.0,248.0,-140.0,25.0,,Cash Flow
Net Change in Cash,7128.0,-38959.0,3569.0,-1401.0,33821.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,60033.0,67602.0,28643.0,32212.0,30811.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,67161.0,28643.0,32212.0,30811.0,64632.0,,Cash Flow
"Depreciation, Supplemental",7779.0,8901.0,9188.0,9779.0,10064.0,,Cash Flow
Free Cash Flow,15409.0,19693.0,34020.0,22863.0,22708.0,,
FCF Growth,,0.27801933934713485,0.7275173919666886,-0.3279541446208113,-0.0067795127498578855,0.0,
