,2015,2016,2017,2018,2019,2020,Report
high,50.95,48.82,58.61,59.2,62.75,61.32,
low,40.85,36.54,46.35,40.54,42.77,19.04,
change,0.0422,0.1167,0.16399999999999998,-0.21100000000000002,0.3948,-0.4037,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,448.0,328.0,180.0,121.0,185.0,,Balance Sheet
Prop./Plant/Equip. - Gross,3274.0,3491.0,3634.0,2606.0,3081.0,,Balance Sheet
Accumulated Depreciation,-2300.0,-2500.0,-2600.0,-1600.0,-1900.0,,Balance Sheet
Prop./Plant/Equip. - Net,974.0,991.0,1034.0,1006.0,1181.0,,Balance Sheet
"Goodwill, Net",498.0,567.0,1290.0,1290.0,1913.0,,Balance Sheet
Intangibles - Gross,,93.0,722.0,789.0,1369.0,,Balance Sheet
Accum. Intangible Amort.,,-49.0,-63.0,-132.0,-299.0,,Balance Sheet
Intangibles - Net,,44.0,659.0,657.0,1070.0,,Balance Sheet
LT Invt. - Affiliate Comp.,2874.0,1527.0,1588.0,1723.0,1758.0,,Balance Sheet
LT Investments - Other,68407.0,38230.0,43558.0,45067.0,51272.0,,Balance Sheet
Long Term Investments,71281.0,39757.0,45146.0,46790.0,53030.0,,Balance Sheet
Insurance Receivables,3537.0,3730.0,3910.0,3995.0,4384.0,,Balance Sheet
Note Rcvble - Long Term,1447.0,,,,,,Balance Sheet
Def. Inc. Tax - LT Asset,3206.0,2999.0,1164.0,1248.0,299.0,,Balance Sheet
Disct. Ops. - LT Asset,,169020.0,164936.0,0.0,,,Balance Sheet
Restricted Cash - LT,,,,,77.0,,Balance Sheet
Def. Policy Acq. Costs,1816.0,645.0,650.0,670.0,785.0,,Balance Sheet
Reinsurance - Asset,23189.0,3659.0,4061.0,4357.0,5527.0,,Balance Sheet
Separate Accounts - Assets,120123.0,,,,,,Balance Sheet
Other Assets,1829.0,2836.0,2230.0,2173.0,2366.0,,Balance Sheet
"Other Assets, Total",145141.0,6495.0,6291.0,6530.0,7893.0,,Balance Sheet
Total Assets,228348.0,224576.0,225260.0,62307.0,70817.0,,Balance Sheet
Accrued Expenses,,,,,201.0,,Balance Sheet
Policy Liabilities,198750.0,34633.0,39138.0,39720.0,44542.0,,Balance Sheet
