,2015,2016,2017,2018,2019,2020,Report
high,81.26,81.91,100.9,114.27,81.23,85.89,
low,63.97,50.6,74.45,57.87,48.62,42.1,
change,-0.1552,0.1999,0.2356,-0.35810000000000003,0.276,-0.24120000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,1207.0,1314.0,2107.0,3597.0,3302.0,,Balance Sheet
Interest-Earning Deposits,75338.0,70935.0,67227.0,73040.0,68965.0,,Balance Sheet
Fed. Fund/Resale,24869.0,23160.0,22645.0,24254.0,20011.0,,Balance Sheet
Trading Account Assets,849.0,1024.0,1093.0,860.0,914.0,,Balance Sheet
Other Short Trm Invest.,4777.0,7321.0,4013.0,5189.0,4753.0,,Balance Sheet
Securities Held,29952.0,35169.0,40458.0,41914.0,41782.0,,Balance Sheet
Securities for Sale,70070.0,61998.0,57121.0,45148.0,53815.0,,Balance Sheet
Total Invest. Securities,100022.0,97167.0,97579.0,87062.0,95597.0,,Balance Sheet
Other Earning Assets,465.0,146.0,285.0,660.0,645.0,,Balance Sheet
"Other Erng. Assets, Total",206320.0,199753.0,192842.0,191065.0,190885.0,,Balance Sheet
Total Gross Loans,18799.0,19757.0,23294.0,25789.0,26309.0,,Balance Sheet
Loan Loss Allowances,-46.0,-53.0,-54.0,-67.0,-74.0,,Balance Sheet
Net Loans,18753.0,19704.0,23240.0,25722.0,26235.0,,Balance Sheet
Prop./Plant/Equip. - Gross,6714.0,5395.0,6067.0,6366.0,6649.0,,Balance Sheet
Accumulated Depreciation,-4820.0,-3333.0,-3881.0,-4152.0,-4367.0,,Balance Sheet
Prop./Plant/Equip. - Net,1894.0,2062.0,2186.0,2214.0,3140.0,,Balance Sheet
"Goodwill, Net",5671.0,5814.0,6022.0,7446.0,7556.0,,Balance Sheet
Intangibles - Gross,3300.0,3413.0,3497.0,4430.0,4280.0,,Balance Sheet
Accum. Intangible Amort.,-1532.0,-1663.0,-1884.0,-2061.0,-2250.0,,Balance Sheet
Intangibles - Net,1768.0,1750.0,1613.0,2369.0,2030.0,,Balance Sheet
Long Term Investments,2034.0,2363.0,2259.0,2882.0,2899.0,,Balance Sheet
Def. Inc. Tax - LT Asset,182.0,210.0,113.0,113.0,216.0,,Balance Sheet
Interest Receivable,2346.0,2644.0,3099.0,3203.0,3231.0,,Balance Sheet
Other Assets,4980.0,7084.0,4944.0,5985.0,6116.0,,Balance Sheet
"Other Assets, Total",7326.0,9728.0,8043.0,9188.0,9347.0,,Balance Sheet
Total Assets,245155.0,242698.0,238425.0,244596.0,245610.0,,Balance Sheet
Accrued Expenses,10511.0,10899.0,9724.0,18989.0,18398.0,,Balance Sheet
Total Deposits,191627.0,187163.0,184896.0,180360.0,181872.0,,Balance Sheet
Fed Funds Purch.,4505.0,4400.0,2842.0,1082.0,1102.0,,Balance Sheet
Other ST Borrowings,1748.0,1585.0,1144.0,3092.0,839.0,,Balance Sheet
Total ST Borrowings,6253.0,5985.0,3986.0,4174.0,1941.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,57.0,53.0,,41.0,,Balance Sheet
Long Term Debt,11497.0,11137.0,11370.0,11093.0,12373.0,,Balance Sheet
Capital Lease Obligations,,236.0,197.0,,95.0,,Balance Sheet
Total Long Term Debt,11497.0,11373.0,11567.0,11093.0,12468.0,,Balance Sheet
Total Debt,17750.0,17415.0,15606.0,15267.0,14450.0,,Balance Sheet
Minority Interest,32.0,0.0,,,,,Balance Sheet
"Other Liabilities, Total",4132.0,6002.0,5882.0,5243.0,6459.0,,Balance Sheet
Total Liabilities,224052.0,221479.0,216108.0,219859.0,221179.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",2703.0,3196.0,3196.0,3690.0,2962.0,,Balance Sheet
Common Stock,504.0,504.0,504.0,504.0,504.0,,Balance Sheet
Additional Paid-In Capital,9746.0,9782.0,9799.0,10061.0,10132.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),16049.0,17459.0,18856.0,20553.0,21918.0,,Balance Sheet
Treasury Stock - Common,-6457.0,-7682.0,-9029.0,-8715.0,-10209.0,,Balance Sheet
Unrealized Gain (Loss),-19.0,-200.0,167.0,-135.0,409.0,,Balance Sheet
Cum. Trans. Adjustment,-1394.0,-1875.0,-815.0,-963.0,-1072.0,,Balance Sheet
Min. Pension Lblty Adj.,-183.0,-194.0,-170.0,-143.0,-187.0,,Balance Sheet
Other Comprehensive Income,154.0,229.0,-191.0,-115.0,-26.0,,Balance Sheet
