,2015,2016,2017,2018,2019,2020,Report
high,69.48,74.77,105.36,104.52,113.32,125.92,
low,54.12,56.03,73.04,77.0,80.21,64.13,
change,-0.077,0.2175,0.41500000000000004,-0.20600000000000002,0.38079999999999997,-0.10779999999999999,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,495.0,436.0,617.0,499.0,338.0,,Balance Sheet
Prop./Plant/Equip. - Net,1024.0,1065.0,1072.0,1045.0,1628.0,,Balance Sheet
"Goodwill, Net",1219.0,1219.0,2181.0,2530.0,2545.0,,Balance Sheet
LT Invt. - Affiliate Comp.,4874.0,5814.0,6740.0,7505.0,8078.0,,Balance Sheet
LT Investments - Other,72826.0,75893.0,75937.0,73633.0,80143.0,,Balance Sheet
Long Term Investments,77700.0,81707.0,82677.0,81138.0,88221.0,,Balance Sheet
Insurance Receivables,5544.0,5597.0,5786.0,6154.0,6472.0,,Balance Sheet
Def. Policy Acq. Costs,3861.0,3954.0,4191.0,4784.0,4699.0,,Balance Sheet
Accrued Investment Income,569.0,567.0,569.0,600.0,600.0,,Balance Sheet
Reinsurance - Asset,8518.0,8745.0,8921.0,9565.0,9211.0,,Balance Sheet
Separate Accounts - Assets,3658.0,3393.0,3444.0,2805.0,3044.0,,Balance Sheet
Other Assets,2068.0,1927.0,2964.0,3129.0,3192.0,,Balance Sheet
"Other Assets, Total",14813.0,14632.0,15898.0,16099.0,16047.0,,Balance Sheet
Total Assets,104656.0,108610.0,112422.0,112249.0,119950.0,,Balance Sheet
Accrued Expenses,,,,,586.0,,Balance Sheet
Policy Liabilities,73814.0,74314.0,75814.0,76100.0,76558.0,,Balance Sheet
Insurance Reserves,12247.0,12239.0,12549.0,12208.0,12300.0,,Balance Sheet
Unearned Prem. Or Rev.,12202.0,12583.0,13473.0,14510.0,15343.0,,Balance Sheet
Sep. Accounts - Liability,3658.0,3393.0,3444.0,2805.0,3044.0,,Balance Sheet
Other Policyholders’ Funds,20996.0,19970.0,19148.0,18147.0,17230.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Total Long Term Debt,5124.0,6347.0,6350.0,6451.0,6631.0,,Balance Sheet
Total Debt,5124.0,6347.0,6350.0,6451.0,6631.0,,Balance Sheet
Deferred Income Tax,90.0,487.0,782.0,425.0,1154.0,,Balance Sheet
"Other Liabilities, Total",5603.0,6889.0,6925.0,7961.0,9023.0,,Balance Sheet
Total Liabilities,84631.0,88037.0,89871.0,90937.0,93952.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",1746.0,1746.0,1746.0,1930.0,2248.0,,Balance Sheet
Common Stock,9.0,9.0,9.0,9.0,9.0,,Balance Sheet
Additional Paid-In Capital,3245.0,3303.0,3313.0,3310.0,3463.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),39413.0,40678.0,43162.0,45708.0,48074.0,,Balance Sheet
Treasury Stock - Common,-23620.0,-24741.0,-25982.0,-28085.0,-29746.0,,Balance Sheet
ESOP Debt Guarantee,-13.0,-6.0,-3.0,-3.0,0.0,,Balance Sheet
Unrealized Gain (Loss),620.0,1053.0,1662.0,-2.0,1887.0,,Balance Sheet
Cum. Trans. Adjustment,-60.0,-50.0,-9.0,-64.0,-59.0,,Balance Sheet
Min. Pension Lblty Adj.,-1315.0,-1419.0,-1347.0,-1491.0,122.0,,Balance Sheet
"Other Equity, Total",-1375.0,-1469.0,-1356.0,-1555.0,63.0,,Balance Sheet
Total Equity,20025.0,20573.0,22551.0,21312.0,25998.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,104656.0,108610.0,112422.0,112249.0,119950.0,,Balance Sheet
Ttl Comm. Shares Outs.,381.0,366.0,355.0,332.0,319.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,519.0,534.0,545.0,568.0,581.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,33805.0,34878.0,35952.0,37819.0,39984.0,,Income Statement
Other Insurance Revenue,,,883.0,939.0,1054.0,,Income Statement
Reinsurance - Income,-1338.0,-1296.0,-1274.0,-1306.0,-1407.0,,Income Statement
Total Premiums Earned,32467.0,33582.0,35561.0,37452.0,39631.0,,Income Statement
Net Investment Income,3156.0,3042.0,3401.0,3240.0,3159.0,,Income Statement
Realized Gains (Losses),482.0,223.0,591.0,-864.0,1933.0,,Income Statement
Total Revenue,36105.0,36847.0,39553.0,39828.0,44723.0,,Income Statement
"Losses, Benies & Adjusts",24419.0,26128.0,26446.0,27023.0,27344.0,,Income Statement
Reinsurance - Expense,-821.0,-1324.0,-1986.0,-1618.0,-689.0,,Income Statement
"Losses,Benies& Adjmts,Total",23598.0,24804.0,24460.0,25405.0,26655.0,,Income Statement
Amort. Of Policy Acquisition Costs,4364.0,4550.0,4784.0,5222.0,5533.0,,Income Statement
Depreciation/Amortization,,,99.0,105.0,126.0,,Income Statement
"Inter Expense,Net Operatng",292.0,295.0,335.0,332.0,327.0,,Income Statement
Restructuring Charge,39.0,30.0,96.0,67.0,41.0,,Income Statement
Impair-Assets Held for Use,,,125.0,0.0,106.0,,Income Statement
Impair-Assets Held for Sale,452.0,313.0,146.0,13.0,48.0,,Income Statement
Other Unusual Expnse (In),-3.0,-5.0,-20.0,-6.0,-6.0,,Income Statement
Unusual Expense (Income),488.0,338.0,347.0,74.0,189.0,,Income Statement
"Other Operat Expse, Total",4081.0,4106.0,4979.0,6062.0,5804.0,,Income Statement
Total Operating Expense,32823.0,34093.0,35004.0,37200.0,38634.0,,Income Statement
Total Operating Income,3282.0,2754.0,4549.0,2628.0,6089.0,,Income Statement
Income Before Tax,3282.0,2754.0,4549.0,2628.0,6089.0,,Income Statement
Income Tax - Total,1111.0,877.0,1504.0,497.0,1242.0,,Income Statement
Income After Tax,2171.0,1877.0,3045.0,2131.0,4847.0,,Income Statement
Net Inc Before Extra Items,2171.0,1877.0,3045.0,2131.0,4847.0,,Income Statement
Total Extraordinary Items,,,509.0,29.0,,,Income Statement
Total Net Income,2171.0,1877.0,3554.0,2160.0,4847.0,,Income Statement
Total Adjust to Net Income,-116.0,-116.0,-116.0,-148.0,-169.0,,Income Statement
Income Available to Common Excl. Extra. Items,2055.0,1761.0,2929.0,1983.0,4678.0,,Income Statement
Income Available to Common Incl. Extra. Items,2055.0,1761.0,3438.0,2012.0,4678.0,,Income Statement
Basic/Primary Weighted Average Shares,401.0,373.0,362.0,348.0,328.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.12,4.72,8.09,5.7,14.25,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.12,4.72,9.5,5.78,14.25,,Income Statement
Diluted Weighted Average Shares,407.0,377.0,368.0,353.0,334.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.05,4.67,7.96,5.61,14.03,,Income Statement
Diluted EPS Incl. Extra. Items,5.05,4.67,9.35,5.7,14.03,,Income Statement
Div/Share-ComStockPrimIssue,1.2,1.29,1.44,1.75,1.96,,Income Statement
Gross Divid - Common Stock,484.0,496.0,540.0,646.0,658.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",292.0,295.0,335.0,332.0,327.0,,Income Statement
"Depreciat/Amort, Suppl",255.0,267.0,290.0,299.0,326.0,,Income Statement
Total Special Items,488.0,338.0,347.0,74.0,189.0,,Income Statement
Normalzd Income Before Tax,3770.0,3092.0,4896.0,2702.0,6278.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),165.0,108.0,115.0,14.0,39.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1276.0,985.0,1619.0,511.0,1281.0,,Income Statement
Normalized Income After Tax,2494.0,2107.0,3277.0,2191.0,4997.0,,Income Statement
Normalzd Inc Avail to Common,2378.0,1991.0,3161.0,2043.0,4828.0,,Income Statement
Basic Normalized EPS,5.93,5.34,8.73,5.87,14.71,,Income Statement
Diluted Normalized EPS,5.85,5.28,8.6,5.78,14.48,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,2171.0,1877.0,3189.0,2252.0,4847.0,,Cash Flow
Depreciation/Depletion,371.0,382.0,483.0,511.0,647.0,,Cash Flow
Unusual Items,-33.0,85.0,-340.0,871.0,-1785.0,,Cash Flow
Other Non-Cash Items,761.0,726.0,690.0,654.0,754.0,,Cash Flow
Non-Cash Items,728.0,811.0,350.0,1525.0,-1031.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1070.0,359.0,968.0,731.0,648.0,,Cash Flow
"Cash Interest Pd, Suppl",289.0,287.0,332.0,330.0,312.0,,Cash Flow
Changes in Working Capital,346.0,923.0,292.0,887.0,666.0,,Cash Flow
Total Cash from Operations,3616.0,3993.0,4314.0,5175.0,5129.0,,Cash Flow
Capital Expenditures,-303.0,-313.0,-299.0,-277.0,-433.0,,Cash Flow
Acquisition of Business,,,-1356.0,-558.0,-18.0,,Cash Flow
Sale of Business,0.0,0.0,,,,,Cash Flow
Sale/Maturity of Investment,38824.0,36704.0,38680.0,45822.0,39009.0,,Cash Flow
"Investment, Net",333.0,-2497.0,2580.0,-603.0,-725.0,,Cash Flow
Purchase of Investments,-37963.0,-36275.0,-40169.0,-45439.0,-40491.0,,Cash Flow
Other Investing Cash Flow,-149.0,-145.0,-646.0,-664.0,-149.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1045.0,-2213.0,-911.0,-1442.0,-2374.0,,Cash Flow
Total Cash from Investing,742.0,-2526.0,-1210.0,-1719.0,-2807.0,,Cash Flow
Financing Cash Flow Items,-1223.0,-970.0,-922.0,-866.0,-537.0,,Cash Flow
Cash Divids Paid - Common,-483.0,-486.0,-525.0,-614.0,-653.0,,Cash Flow
Cash Divs Paid - Preferred,-116.0,-116.0,-116.0,-134.0,-134.0,,Cash Flow
Total Cash Dividends Paid,-599.0,-602.0,-641.0,-748.0,-787.0,,Cash Flow
Sale/Issuance of Common,130.0,164.0,135.0,73.0,120.0,,Cash Flow
Repurch/Retirement Common,-2808.0,-1337.0,-1495.0,-2303.0,-1735.0,,Cash Flow
"Common Stock, Net",-2678.0,-1173.0,-1360.0,-2230.0,-1615.0,,Cash Flow
Sale/Issuance of Preferred,0.0,0.0,,557.0,1414.0,,Cash Flow
Repurch/Retirement Preferd,,,,-385.0,-1132.0,,Cash Flow
"Preferred Stock, Net",0.0,0.0,,172.0,282.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2678.0,-1173.0,-1360.0,-2058.0,-1333.0,,Cash Flow
Long Term Debt Issued,,1236.0,0.0,498.0,491.0,,Cash Flow
Long Term Debt Reduction,-20.0,-17.0,0.0,-400.0,-317.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-20.0,1219.0,0.0,98.0,174.0,,Cash Flow
Total Cash From Financing,-4520.0,-1526.0,-2923.0,-3574.0,-2483.0,,Cash Flow
Net Change in Cash,-162.0,-59.0,181.0,-118.0,-161.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,657.0,495.0,436.0,617.0,499.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,495.0,436.0,617.0,499.0,338.0,,Cash Flow
"Depreciation, Supplemental",371.0,382.0,483.0,511.0,647.0,,Cash Flow
Free Cash Flow,3313.0,3680.0,4015.0,4898.0,4696.0,,
FCF Growth,,0.11077573196498647,0.0910326086956521,0.21992528019925284,-0.04124132298897509,0.0,
