,2015,2016,2017,2018,2019,2020,Report
high,106.5,93.75,111.62,121.95,98.91,95.47,
low,72.76,69.1,78.01,77.52,68.61,33.71,
change,-0.1631,-0.0058,0.26780000000000004,-0.2511,0.15630000000000002,-0.40750000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,924.0,875.0,1523.0,332.0,858.0,,Balance Sheet
Short Term Investments,1064.0,1147.0,1307.0,892.0,196.0,,Balance Sheet
Cash and Short Term Invs,1988.0,2022.0,2830.0,1224.0,1054.0,,Balance Sheet
"Trade Accts Recvble, Gross",2387.0,2732.0,3376.0,3371.0,2997.0,,Balance Sheet
Prov. for Doubtful Accts,-24.0,-16.0,-17.0,-16.0,-16.0,,Balance Sheet
"Trade Accts Recvble, Net",2517.0,2842.0,3539.0,3503.0,3102.0,,Balance Sheet
Other Receivables,440.0,186.0,227.0,387.0,353.0,,Balance Sheet
"Total Receivables, Net",2957.0,3028.0,3766.0,3890.0,3455.0,,Balance Sheet
Invent. - Finished Goods,2668.0,2575.0,2932.0,3066.0,3083.0,,Balance Sheet
Invent. - Work In Progress,148.0,154.0,142.0,138.0,130.0,,Balance Sheet
Invent. - Raw Materials,1235.0,1080.0,1143.0,1311.0,1375.0,,Balance Sheet
Total Inventory,4051.0,3809.0,4217.0,4515.0,4588.0,,Balance Sheet
Prepaid Expenses,388.0,249.0,813.0,691.0,119.0,,Balance Sheet
Restricted Cash - Current,7.0,3.0,5.0,69.0,30.0,,Balance Sheet
Deferred Income Tax,2127.0,2331.0,1655.0,1975.0,2015.0,,Balance Sheet
Other Current Assets,398.0,488.0,107.0,177.0,264.0,,Balance Sheet
"Other Curr. Assets, Total",405.0,491.0,112.0,246.0,294.0,,Balance Sheet
Total Current Assets,9789.0,9599.0,11738.0,10566.0,9510.0,,Balance Sheet
Buildings,672.0,682.0,826.0,924.0,1090.0,,Balance Sheet
Land/Improvements,283.0,278.0,313.0,364.0,359.0,,Balance Sheet
Machinery/Equipment,9407.0,10993.0,12170.0,13323.0,14540.0,,Balance Sheet
Construction in Progress,1272.0,1082.0,1421.0,2255.0,3310.0,,Balance Sheet
Other Prop./Plant/Equip.,1276.0,1600.0,1840.0,1835.0,3429.0,,Balance Sheet
Prop./Plant/Equip. - Gross,12910.0,14635.0,16570.0,18701.0,22728.0,,Balance Sheet
Accumulated Depreciation,-3919.0,-4498.0,-5573.0,-6224.0,-7130.0,,Balance Sheet
Prop./Plant/Equip. - Net,8991.0,10137.0,10997.0,12477.0,15598.0,,Balance Sheet
"Goodwill, Net",536.0,528.0,570.0,1814.0,1891.0,,Balance Sheet
Intangibles - Gross,1399.0,1391.0,1528.0,1978.0,2048.0,,Balance Sheet
Accum. Intangible Amort.,-759.0,-841.0,-960.0,-1013.0,-1179.0,,Balance Sheet
Intangibles - Net,640.0,550.0,568.0,965.0,869.0,,Balance Sheet
LT Invt. - Affiliate Comp.,397.0,415.0,420.0,469.0,504.0,,Balance Sheet
