,2015,2016,2017,2018,2019,2020,Report
high,27.9,46.07,39.63,42.04,44.08,65.37,
low,15.39,16.05,31.42,29.06,29.77,33.0,
change,-0.31260000000000004,0.8476,0.09960000000000001,-0.085,0.2612,0.4822,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,2363.0,2756.0,3259.0,3397.0,2243.0,,Balance Sheet
Short Term Investments,19.0,56.0,62.0,48.0,237.0,,Balance Sheet
Cash and Short Term Invs,2382.0,2812.0,3321.0,3445.0,2480.0,,Balance Sheet
"Trade Accts Recvble, Net",81.0,127.0,124.0,254.0,373.0,,Balance Sheet
Other Receivables,134.0,216.0,113.0,92.0,,,Balance Sheet
"Total Receivables, Net",215.0,343.0,237.0,346.0,373.0,,Balance Sheet
Invent. - Work In Progress,115.0,130.0,131.0,104.0,189.0,,Balance Sheet
Invent. - Raw Materials,372.0,391.0,416.0,439.0,655.0,,Balance Sheet
Inventories - Other,74.0,96.0,132.0,87.0,170.0,,Balance Sheet
Total Inventory,561.0,617.0,679.0,630.0,1014.0,,Balance Sheet
Discont. Ops.-Curr. Assets,960.0,0.0,,,1023.0,,Balance Sheet
Other Current Assets,865.0,905.0,829.0,856.0,1382.0,,Balance Sheet
"Other Curr. Assets, Total",1825.0,905.0,829.0,856.0,2405.0,,Balance Sheet
Total Current Assets,4983.0,4677.0,5066.0,5277.0,6272.0,,Balance Sheet
Land/Improvements,,218.0,222.0,222.0,193.0,,Balance Sheet
Machinery/Equipment,,15115.0,15979.0,16300.0,17676.0,,Balance Sheet
Construction in Progress,,2119.0,1972.0,2230.0,2089.0,,Balance Sheet
Natural Resources,,6748.0,7235.0,7474.0,17008.0,,Balance Sheet
Other Prop./Plant/Equip.,,833.0,1069.0,1143.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,,25033.0,26477.0,27369.0,36966.0,,Balance Sheet
Accumulated Depreciation,,-12548.0,-14139.0,-15111.0,-11690.0,,Balance Sheet
Prop./Plant/Equip. - Net,13210.0,12485.0,12338.0,12258.0,25276.0,,Balance Sheet
"Goodwill, Net",,,,,2674.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,183.0,165.0,192.0,3073.0,,Balance Sheet
LT Investments - Other,402.0,44.0,115.0,79.0,126.0,,Balance Sheet
Long Term Investments,402.0,227.0,280.0,271.0,3199.0,,Balance Sheet
Def. Inc. Tax - LT Asset,1712.0,1331.0,549.0,401.0,549.0,,Balance Sheet
Disct. Ops. - LT Asset,2482.0,0.0,,,,,Balance Sheet
Other Long Term Assets,2341.0,2311.0,2413.0,2508.0,2004.0,,Balance Sheet
Total Assets,25130.0,21031.0,20646.0,20715.0,39974.0,,Balance Sheet
Accounts Payable,315.0,320.0,375.0,303.0,539.0,,Balance Sheet
Accrued Expenses,552.0,521.0,569.0,555.0,764.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,9.0,566.0,4.0,653.0,100.0,,Balance Sheet
Income Taxes Payable,38.0,153.0,248.0,71.0,162.0,,Balance Sheet
Other Payables,,,,,75.0,,Balance Sheet
Discontinued Operations,289.0,0.0,,,343.0,,Balance Sheet
Other Current Liabilities,213.0,190.0,202.0,205.0,402.0,,Balance Sheet
"Other Curr. Lblts, Total",540.0,343.0,450.0,276.0,982.0,,Balance Sheet
Total Current Liabilities,1416.0,1750.0,1398.0,1787.0,2385.0,,Balance Sheet
Long Term Debt,5854.0,4049.0,4040.0,3418.0,6138.0,,Balance Sheet
Capital Lease Obligations,,,21.0,190.0,596.0,,Balance Sheet
Total Long Term Debt,5854.0,4049.0,4061.0,3608.0,6734.0,,Balance Sheet
Total Debt,5863.0,4615.0,4065.0,4261.0,6834.0,,Balance Sheet
Deferred Income Tax,538.0,592.0,595.0,612.0,2407.0,,Balance Sheet
Minority Interest,2942.0,1153.0,984.0,1010.0,997.0,,Balance Sheet
Pension Benefits - Underfunded,409.0,411.0,386.0,401.0,448.0,,Balance Sheet
Other LT Liabilities,1865.0,2355.0,2687.0,2795.0,5583.0,,Balance Sheet
Discont. Ops. - Lblts,756.0,0.0,,,,,Balance Sheet
"Other Liabilities, Total",3030.0,2766.0,3073.0,3196.0,6031.0,,Balance Sheet
Total Liabilities,13780.0,10310.0,10111.0,10213.0,18554.0,,Balance Sheet
Common Stock,847.0,849.0,855.0,855.0,1298.0,,Balance Sheet
Additional Paid-In Capital,9427.0,9490.0,9592.0,9618.0,18216.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1410.0,716.0,410.0,383.0,2291.0,,Balance Sheet
Treasury Stock - Common,,,-30.0,-70.0,-120.0,,Balance Sheet
Unrealized Gain (Loss),-43.0,-101.0,-116.0,0.0,5.0,,Balance Sheet
Cum. Trans. Adjustment,116.0,118.0,130.0,118.0,119.0,,Balance Sheet
Min. Pension Lblty Adj.,-207.0,-223.0,-208.0,-262.0,-281.0,,Balance Sheet
Other Comprehensive Income,-200.0,-128.0,-98.0,-140.0,-108.0,,Balance Sheet
"Other Equity, Total",-291.0,-233.0,-176.0,-284.0,-270.0,,Balance Sheet
Total Equity,11350.0,10721.0,10535.0,10502.0,21420.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,25130.0,21031.0,20646.0,20715.0,39974.0,,Balance Sheet
Ttl Comm. Shares Outs.,530.0,531.0,533.0,533.0,808.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,1.0,2.0,3.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6085.0,6680.0,7379.0,7253.0,9740.0,,Income Statement
"Cost of Revenue, Total",3578.0,3738.0,4062.0,4093.0,5195.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",494.0,402.0,429.0,407.0,593.0,,Income Statement
Research & Development,282.0,282.0,322.0,350.0,415.0,,Income Statement
Depreciation/Amortization,1102.0,1213.0,1261.0,1215.0,1960.0,,Income Statement
Restructuring Charge,34.0,32.0,14.0,20.0,-8.0,,Income Statement
Impair-Assets Held for Use,56.0,1003.0,14.0,369.0,5.0,,Income Statement
Impair-Assets Held for Sale,115.0,0.0,0.0,42.0,2.0,,Income Statement
Other Unusual Expnse (In),19.0,65.0,2.0,0.0,-2143.0,,Income Statement
Unusual Expense (Income),224.0,1100.0,30.0,431.0,-2144.0,,Income Statement
"Other Operat Expse, Total",63.0,16.0,16.0,9.0,36.0,,Income Statement
Total Operating Expense,5743.0,6751.0,6120.0,6505.0,6055.0,,Income Statement
Total Operating Income,342.0,-71.0,1259.0,748.0,3685.0,,Income Statement
"Inter Expse, Non-Operating",-337.0,-306.0,-263.0,-244.0,-327.0,,Income Statement
"Inter Capital, Non-Operat",40.0,33.0,22.0,37.0,26.0,,Income Statement
"Inter Expse,Net Non-Operat",-297.0,-273.0,-241.0,-207.0,-301.0,,Income Statement
"Inter Income, Non-Operating",,11.0,28.0,56.0,57.0,,Income Statement
"Invest Income, Non-Operat",31.0,-9.0,-28.0,-8.0,159.0,,Income Statement
"Inter/Invest Inc, Non-Oper",31.0,2.0,0.0,48.0,216.0,,Income Statement
Gain(Loss)on Sale of Assets,194.0,108.0,23.0,100.0,30.0,,Income Statement
"Other, Net",25.0,14.0,31.0,49.0,63.0,,Income Statement
Income Before Tax,295.0,-220.0,1072.0,738.0,3693.0,,Income Statement
Income Tax - Total,391.0,579.0,421.0,434.0,832.0,,Income Statement
Income After Tax,-96.0,-799.0,651.0,304.0,2861.0,,Income Statement
Minority Interest,140.0,586.0,-5.0,-39.0,-79.0,,Income Statement
Equity In Affiliates,-45.0,-13.0,-16.0,-33.0,95.0,,Income Statement
Net Inc Before Extra Items,-1.0,-226.0,630.0,232.0,2877.0,,Income Statement
Discontinued Operations,221.0,-403.0,-38.0,61.0,-72.0,,Income Statement
Extraordinary Item,,,-706.0,48.0,,,Income Statement
Total Extraordinary Items,221.0,-403.0,-744.0,109.0,-72.0,,Income Statement
Total Net Income,220.0,-629.0,-114.0,341.0,2805.0,,Income Statement
Income Available to Common Excl. Extra. Items,-1.0,-226.0,630.0,232.0,2877.0,,Income Statement
Income Available to Common Incl. Extra. Items,220.0,-629.0,-114.0,341.0,2805.0,,Income Statement
Basic/Primary Weighted Average Shares,516.0,530.0,533.0,533.0,735.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.0,-0.43,1.18,0.44,3.91,,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.43,-1.19,-0.21,0.64,3.82,,Income Statement
Dilution Adjustment,,,,0.0,,,Income Statement
Diluted Weighted Average Shares,516.0,530.0,533.0,535.0,737.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.0,-0.43,1.18,0.43,3.9,,Income Statement
Diluted EPS Incl. Extra. Items,0.43,-1.19,-0.21,0.64,3.81,,Income Statement
Div/Share-ComStockPrimIssue,0.1,0.13,0.25,0.56,0.56,,Income Statement
Gross Divid - Common Stock,52.0,67.0,134.0,301.0,895.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",337.0,273.0,241.0,207.0,335.0,,Income Statement
"Interest Capitalized, Suppl",-40.0,-33.0,-22.0,-37.0,-26.0,,Income Statement
"Depreciat/Amort, Suppl",1102.0,1213.0,1261.0,1215.0,1960.0,,Income Statement
Total Special Items,30.0,992.0,7.0,331.0,-2174.0,,Income Statement
Normalzd Income Before Tax,325.0,772.0,1079.0,1069.0,1519.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),11.0,347.0,3.0,195.0,-490.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,402.0,926.0,424.0,629.0,342.0,,Income Statement
Normalized Income After Tax,-77.0,-154.0,655.0,440.0,1177.0,,Income Statement
Normalzd Inc Avail to Common,19.0,419.0,634.0,368.0,1193.0,,Income Statement
Basic Normalized EPS,0.04,0.79,1.19,0.69,1.62,,Income Statement
Diluted Normalized EPS,0.04,0.79,1.19,0.69,1.62,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,304.0,-943.0,-109.0,380.0,2884.0,,Cash Flow
Depreciation/Depletion,1102.0,1213.0,1261.0,1215.0,1960.0,,Cash Flow
Deferred Taxes,198.0,450.0,797.0,150.0,334.0,,Cash Flow
Discontinued Operations,-134.0,497.0,23.0,-71.0,62.0,,Cash Flow
Unusual Items,-23.0,1193.0,203.0,582.0,-2421.0,,Cash Flow
Other Non-Cash Items,658.0,228.0,250.0,222.0,355.0,,Cash Flow
Non-Cash Items,501.0,1918.0,476.0,733.0,-2004.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,85.0,214.0,429.0,437.0,,Cash Flow
"Cash Interest Pd, Suppl",,276.0,435.0,188.0,273.0,,Cash Flow
Accounts Receivable,97.0,-99.0,35.0,-109.0,,,Cash Flow
Inventories,-287.0,-329.0,-204.0,-250.0,,,Cash Flow
